word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
tio,1700-1710,1760-1770,0.523433,0.476567,501,386,,0.029167,0.970833,,
d'olive,1730-1740,1740-1750,0.523376,0.476624,134,65,,,,,
ordonnent,1700-1710,1789-1802,0.523299,0.476701,144,277,,0.036486,0.963514,,
complice,1710-1720,1789-1802,0.52325,0.47675,106,1097,,0.017866,0.982134,,
descriptions,1710-1720,1720-1730,0.523247,0.476753,116,129,,0.017421,0.982579,,
agrémens,1750-1760,1789-1802,0.523232,0.476768,463,392,,0.028993,0.971007,,
impostures,1710-1720,1720-1730,0.523207,0.476793,67,66,,,,,
iix,1710-1720,1730-1740,0.522991,0.477009,51,77,,0.018287,0.981713,,
commerces,1720-1730,1789-1802,0.522824,0.477176,74,116,,,,,
n'aime,1700-1710,1740-1750,0.522683,0.477317,158,363,,,,,
polis,1700-1710,1780-1789,0.522501,0.477499,61,405,,0.027732,0.972268,,
irt,1720-1730,1789-1802,0.522409,0.477591,140,585,,0.00843,0.99157,,
nemis,1710-1720,1750-1760,0.522252,0.477748,70,163,,0.014854,0.985146,,
consiscation,1710-1720,1720-1730,0.522166,0.477834,906,126,,,,,
taillées,1700-1710,1740-1750,0.522151,0.477849,81,106,,0.060938,0.939062,,
ordonn,1730-1740,1789-1802,0.522116,0.477884,74,131,,,,,
subsiste,1700-1710,1780-1789,0.522057,0.477943,87,609,,0.025184,0.974816,,
avides,1700-1710,1789-1802,0.521883,0.478117,52,755,,0.026213,0.973787,,
eas,1760-1770,1770-1780,0.521819,0.478181,128,492,,0.022208,0.977792,,
choquer,1720-1730,1730-1740,0.521564,0.478436,78,100,,0.025302,0.974698,,
l'importance,1700-1710,1740-1750,0.521515,0.478485,104,294,,,,,
judée,1720-1730,1770-1780,0.52136,0.47864,65,535,,,,,
opposés,1710-1720,1720-1730,0.521304,0.478696,98,92,,0.027744,0.972256,,
chirurgiens,1700-1710,1740-1750,0.521042,0.478958,140,264,,0.026051,0.973949,,
sépare,1710-1720,1730-1740,0.520933,0.479067,102,235,,0.015471,0.984529,,
notions,1700-1710,1780-1789,0.520931,0.479069,77,1256,,0.045041,0.954959,,
consume,1710-1720,1730-1740,0.520916,0.479084,58,73,,0.019764,0.980236,,
helas,1780-1789,1789-1802,0.520815,0.479185,159,179,,,,,
qu'auparavant,1740-1750,1789-1802,0.520711,0.479289,216,266,,,,,
alia,1770-1780,1780-1789,0.520547,0.479453,1052,325,,,,,
d'avouer,1700-1710,1740-1750,0.520449,0.479551,63,151,,,,,
étrangère,1720-1730,1789-1802,0.520347,0.479653,101,1714,,0.018747,0.981253,,
chateau,1740-1750,1760-1770,0.520211,0.479789,156,214,,,,,
icurs,1730-1740,1750-1760,0.52016,0.47984,90,182,,,,,
impôts,1700-1710,1789-1802,0.520082,0.479918,106,5459,,0.029681,0.970319,,
imparfaite,1700-1710,1789-1802,0.519972,0.480028,82,323,,0.04086,0.95914,,
distincte,1710-1720,1780-1789,0.519884,0.480116,57,232,,0.02449,0.97551,,
num,1700-1710,1789-1802,0.519853,0.480147,267,355,,,,,
avide,1700-1710,1780-1789,0.519769,0.480231,83,822,,0.01815,0.98185,,
montoit,1700-1710,1750-1760,0.519511,0.480489,85,252,,0.027552,0.972448,,
sculpteurs,1710-1720,1720-1730,0.519378,0.480622,102,63,,,,,
cls,1730-1740,1740-1750,0.519257,0.480743,92,175,,0.010771,0.989229,,
j'admire,1710-1720,1720-1730,0.519094,0.480906,79,69,,,,,
trempé,1710-1720,1720-1730,0.519056,0.480944,81,224,,0.020384,0.979616,,
ibi,1720-1730,1740-1750,0.518624,0.481376,331,551,,0.035131,0.964869,,
détruite,1700-1710,1710-1720,0.518514,0.481486,78,91,,0.00822,0.99178,,
gâté,1700-1710,1780-1789,0.518356,0.481644,105,381,,0.012323,0.987677,,
aliis,1740-1750,1770-1780,0.518165,0.481835,1083,960,,0.030723,0.969277,,
présentée,1700-1710,1789-1802,0.517862,0.482138,152,794,,0.043253,0.956747,,
mortier,1700-1710,1780-1789,0.517805,0.482195,207,880,,,,,
cabales,1700-1710,1789-1802,0.517799,0.482201,51,337,,0.028079,0.971921,,
d'europe,1730-1740,1760-1770,0.517674,0.482326,134,661,,,,,
fom,1740-1750,1789-1802,0.517463,0.482537,235,202,,0.021338,0.978662,,
aliquid,1700-1710,1740-1750,0.517429,0.482571,450,528,,,,,
old,1740-1750,1789-1802,0.517408,0.482592,61,360,,,,,
alter,1770-1780,1780-1789,0.51739,0.48261,336,224,,0.012049,0.987951,,
anni,1730-1740,1780-1789,0.517321,0.482679,453,163,,0.030232,0.969768,,
ovale,1760-1770,1780-1789,0.516963,0.483037,623,727,,0.027575,0.972425,,
touchée,1710-1720,1720-1730,0.516917,0.483083,131,74,,,,,
irr,1710-1720,1789-1802,0.516913,0.483087,75,387,,0.007234,0.992766,,
s'unir,1700-1710,1789-1802,0.516891,0.483109,92,517,,,,,
habitudes,1700-1710,1789-1802,0.516788,0.483212,76,1248,,0.024709,0.975291,,
voute,1700-1710,1720-1730,0.516761,0.483239,64,165,,,,,
cni,1750-1760,1789-1802,0.516675,0.483325,93,510,,0.011959,0.988041,,
l'utilité,1710-1720,1789-1802,0.516083,0.483917,469,1989,,,,,
felix,1710-1720,1730-1740,0.516022,0.483978,80,192,,0.013842,0.986158,,
pati,1760-1770,1789-1802,0.515952,0.484048,77,130,,0.009544,0.990456,,
bus,1740-1750,1780-1789,0.515855,0.484145,421,451,,0.021625,0.978375,,
durable,1700-1710,1789-1802,0.515665,0.484335,79,1157,,0.021685,0.978315,,
barres,1700-1710,1740-1750,0.515559,0.484441,279,312,,,,,
rci,1730-1740,1789-1802,0.515531,0.484469,78,623,,0.012546,0.987454,,
chênes,1700-1710,1750-1760,0.515342,0.484658,54,237,,0.02517,0.97483,,
septentrion,1710-1720,1780-1789,0.515316,0.484684,152,282,,,,,
fonda,1710-1720,1730-1740,0.515262,0.484738,146,133,,0.011125,0.988875,,
apprenons,1700-1710,1770-1780,0.515136,0.484864,61,314,,0.013304,0.986696,,
laborieux,1700-1710,1789-1802,0.514852,0.485148,57,692,,0.030904,0.969096,,
l'asie,1700-1710,1789-1802,0.51483,0.48517,81,755,,,,,
lierre,1720-1730,1770-1780,0.514757,0.485243,94,415,,0.031208,0.968792,,
génies,1710-1720,1780-1789,0.514639,0.485361,83,971,,0.020588,0.979412,,
harnois,1720-1730,1770-1780,0.514606,0.485394,70,345,,,,,
redire,1700-1710,1789-1802,0.51439,0.48561,169,324,,,,,
épines,1700-1710,1770-1780,0.51438,0.48562,55,367,,0.024205,0.975795,,
l'ile,1710-1720,1740-1750,0.514368,0.485632,301,2592,,,,,
galanterie,1700-1710,1720-1730,0.514315,0.485685,126,118,,0.026768,0.973232,,
caves,1700-1710,1730-1740,0.514102,0.485898,55,254,,0.020274,0.979726,,
héroïque,1720-1730,1789-1802,0.514056,0.485944,105,462,,0.022459,0.977541,,
n'aiment,1700-1710,1710-1720,0.514044,0.485956,60,106,,,,,
couvertures,1750-1760,1760-1770,0.51403,0.48597,585,346,,0.02031,0.97969,,
choux,1720-1730,1770-1780,0.51388,0.48612,93,588,,,,,
poussent,1730-1740,1740-1750,0.513694,0.486306,117,252,,,,,
montrez,1700-1710,1770-1780,0.513663,0.486337,101,333,,,,,
d'affaire,1700-1710,1770-1780,0.513616,0.486384,100,283,,,,,
tigres,1700-1710,1710-1720,0.513601,0.486399,59,82,,0.017262,0.982738,,
espéce,1710-1720,1780-1789,0.513589,0.486411,330,527,,,,,
ferré,1700-1710,1720-1730,0.513563,0.486437,69,129,,0.019159,0.980841,,
soumise,1700-1710,1789-1802,0.513419,0.486581,63,998,,0.051497,0.948503,,
exposée,1710-1720,1720-1730,0.5134,0.4866,134,94,,0.01657,0.98343,,
parchemin,1760-1770,1789-1802,0.513246,0.486754,679,265,,0.027537,0.972463,,
digestion,1710-1720,1730-1740,0.51322,0.48678,105,77,,0.01671,0.98329,,
sortifications,1710-1720,1750-1760,0.513199,0.486801,93,278,,0.014695,0.985305,,
escadre,1720-1730,1750-1760,0.51276,0.48724,82,139,,,,,
poësie,1730-1740,1780-1789,0.512657,0.487343,554,374,,,,,
entendement,1700-1710,1720-1730,0.512635,0.487365,166,67,,,,,
festins,1700-1710,1720-1730,0.512438,0.487562,98,191,,0.016423,0.983577,,
expéditions,1720-1730,1780-1789,0.512329,0.487671,269,1011,,0.028099,0.971901,,
pourvus,1720-1730,1740-1750,0.512172,0.487828,275,175,,0.0429,0.9571,,
nues,1700-1710,1789-1802,0.512088,0.487912,80,654,,0.007697,0.992303,,
occupés,1700-1710,1730-1740,0.511836,0.488164,78,437,,0.016352,0.983648,,
validité,1710-1720,1730-1740,0.511474,0.488526,71,182,,,,,
l'intérêt,1700-1710,1789-1802,0.51113,0.48887,304,9070,,,,,
trésorier,1710-1720,1789-1802,0.511044,0.488956,206,1217,,0.021606,0.978394,,
i'r,1710-1720,1789-1802,0.510762,0.489238,52,388,,,,,
labourer,1720-1730,1730-1740,0.510754,0.489246,135,131,,,,,
l'application,1700-1710,1789-1802,0.5107,0.4893,158,1164,,,,,
rembourser,1700-1710,1710-1720,0.510226,0.489774,110,211,,0.021206,0.978794,,
exercée,1700-1710,1770-1780,0.510192,0.489808,54,436,,0.019189,0.980811,,
xxxi,1730-1740,1789-1802,0.510143,0.489857,363,452,,0.019309,0.980691,,
produite,1710-1720,1789-1802,0.509997,0.490003,51,456,,0.021264,0.978736,,
folide,1700-1710,1789-1802,0.509985,0.490015,140,401,,0.013179,0.986821,,
c'a,1710-1720,1789-1802,0.509736,0.490264,62,151,,,,,
misérables,1710-1720,1789-1802,0.509673,0.490327,85,875,,0.023874,0.976126,,
dépendans,1700-1710,1789-1802,0.509605,0.490395,90,369,,,,,
notion,1710-1720,1789-1802,0.509514,0.490486,115,425,,0.009526,0.990474,,
l'appel,1710-1720,1789-1802,0.509475,0.490525,376,594,,,,,
cia,1700-1710,1750-1760,0.509471,0.490529,153,123,,0.010031,0.989969,,
roues,1700-1710,1720-1730,0.509328,0.490672,51,461,,0.032803,0.967197,,
système,1700-1710,1710-1720,0.509265,0.490735,51,95,,0.010931,0.989069,,
ellcs,1700-1710,1750-1760,0.509223,0.490777,93,98,,,,,
l'exécution,1700-1710,1789-1802,0.509215,0.490785,215,5062,,,,,
vérification,1710-1720,1789-1802,0.509204,0.490796,59,881,,0.022034,0.977966,,
fidei,1720-1730,1770-1780,0.509166,0.490834,142,201,,0.025474,0.974526,,
audiences,1700-1710,1760-1770,0.509116,0.490884,81,197,,0.030489,0.969511,,
bello,1730-1740,1740-1750,0.509098,0.490902,435,355,,0.01094,0.98906,,
vallées,1700-1710,1740-1750,0.509036,0.490964,64,449,,0.045916,0.954084,,
jeté,1720-1730,1730-1740,0.508966,0.491034,107,129,,0.020021,0.979979,,
trer,1700-1710,1770-1780,0.508894,0.491106,130,557,,0.018107,0.981893,,
exemption,1700-1710,1770-1780,0.508701,0.491299,51,543,,0.018231,0.981769,,
commentaire,1720-1730,1760-1770,0.508401,0.491599,343,688,,,,,
s'accommoder,1740-1750,1789-1802,0.508355,0.491645,189,86,,,,,
louable,1700-1710,1770-1780,0.508289,0.491711,96,727,,0.01268,0.98732,,
incomparablement,1750-1760,1780-1789,0.507867,0.492133,76,75,,,,,
ico,1730-1740,1780-1789,0.507718,0.492282,55,409,,,,,
entieres,1710-1720,1789-1802,0.507636,0.492364,221,149,,0.028427,0.971573,,
diminuée,1710-1720,1750-1760,0.507636,0.492364,50,236,,0.034527,0.965473,,
l'ordinaire,1750-1760,1789-1802,0.507347,0.492653,1359,1019,,,,,
valeurs,1720-1730,1740-1750,0.507285,0.492715,119,148,,0.035751,0.964249,,
d'amende,1710-1720,1750-1760,0.507128,0.492872,3447,1926,,,,,
fermens,1720-1730,1760-1770,0.506813,0.493187,200,425,,0.020089,0.979911,,
l'équité,1700-1710,1789-1802,0.506731,0.493269,179,851,,,,,
cables,1750-1760,1760-1770,0.506665,0.493335,67,185,,,,,
l'infini,1700-1710,1789-1802,0.50661,0.49339,130,489,,,,,
tais,1700-1710,1780-1789,0.506609,0.493391,93,576,,,,,
auras,1740-1750,1789-1802,0.506033,0.493967,168,243,,0.053329,0.946671,,
d'auguste,1700-1710,1789-1802,0.505915,0.494085,69,293,,,,,
abrégé,1700-1710,1710-1720,0.505652,0.494348,66,60,,0.007752,0.992248,,
pavillons,1710-1720,1750-1760,0.505641,0.494359,51,100,,,,,
dominus,1730-1740,1770-1780,0.505583,0.494417,827,360,,0.041785,0.958215,,
fâcher,1700-1710,1740-1750,0.505583,0.494417,57,100,,0.029339,0.970661,,
fosse,1710-1720,1740-1750,0.505271,0.494729,99,145,,,,,
poivre,1710-1720,1740-1750,0.505214,0.494786,808,811,,,,,
l'egypte,1710-1720,1740-1750,0.505143,0.494857,201,390,,,,,
fua,1740-1750,1770-1780,0.505023,0.494977,609,569,,,,,
charmé,1700-1710,1760-1770,0.504998,0.495002,280,589,,,,,
lames,1700-1710,1720-1730,0.504858,0.495142,103,247,,0.024036,0.975964,,
outrée,1720-1730,1740-1750,0.504815,0.495185,65,147,,0.021269,0.978731,,
souhaitez,1750-1760,1789-1802,0.504707,0.495293,118,69,,,,,
illes,1730-1740,1789-1802,0.504609,0.495391,192,359,,0.021295,0.978705,,
laïques,1730-1740,1789-1802,0.504414,0.495586,212,226,,0.01874,0.98126,,
rondes,1760-1770,1780-1789,0.504341,0.495659,491,458,,0.017685,0.982315,,
l'etat,1720-1730,1789-1802,0.504285,0.495715,2228,9273,,,,,
suspect,1720-1730,1789-1802,0.504168,0.495832,65,478,,,,,
l'oeil,1720-1730,1789-1802,0.50405,0.49595,272,1478,,,,,
timidité,1700-1710,1789-1802,0.503964,0.496036,51,503,,0.023237,0.976763,,
sint,1740-1750,1760-1770,0.503915,0.496085,221,316,,0.019998,0.980002,,
nud,1750-1760,1760-1770,0.503627,0.496373,215,593,,,,,
exemplaires,1710-1720,1789-1802,0.503483,0.496517,166,504,,,,,
chapeaux,1730-1740,1760-1770,0.503471,0.496529,240,687,,0.017737,0.982263,,
zéle,1710-1720,1789-1802,0.503391,0.496609,199,147,,0.013449,0.986551,,
remue,1700-1710,1760-1770,0.503374,0.496626,50,331,,0.025331,0.974669,,
l'avoue,1700-1710,1720-1730,0.503209,0.496791,101,171,,,,,
entrés,1700-1710,1720-1730,0.503177,0.496823,63,80,,0.018431,0.981569,,
terminé,1700-1710,1760-1770,0.503162,0.496838,66,594,,0.01858,0.98142,,
n'cn,1700-1710,1730-1740,0.503137,0.496863,93,71,,,,,
essentiels,1700-1710,1789-1802,0.502943,0.497057,72,648,,0.020743,0.979257,,
rétablis,1700-1710,1760-1770,0.502833,0.497167,65,258,,0.034613,0.965387,,
brusque,1710-1720,1789-1802,0.50282,0.49718,59,355,,0.013541,0.986459,,
réels,1700-1710,1789-1802,0.502765,0.497235,99,1315,,0.031282,0.968718,,
ecrivains,1750-1760,1789-1802,0.502728,0.497272,962,328,,,,,
queles,1720-1730,1760-1770,0.502639,0.497361,188,420,,0.006771,0.993229,,
animée,1710-1720,1770-1780,0.502618,0.497382,63,434,,0.013286,0.986714,,
domo,1700-1710,1720-1730,0.502599,0.497401,116,571,,,,,
complot,1720-1730,1789-1802,0.502544,0.497456,113,944,,0.014273,0.985727,,
retomber,1700-1710,1770-1780,0.502525,0.497475,65,415,,0.024218,0.975782,,
dissipé,1720-1730,1789-1802,0.502311,0.497689,72,279,,0.036972,0.963028,,
cochons,1710-1720,1730-1740,0.502301,0.497699,308,84,,0.038461,0.961539,,
icc,1730-1740,1789-1802,0.502253,0.497747,58,358,,0.015368,0.984632,,
d'aristote,1740-1750,1780-1789,0.502246,0.497754,121,1249,,,,,
bassins,1700-1710,1750-1760,0.502197,0.497803,53,58,,0.015101,0.984899,,
depens,1710-1720,1789-1802,0.502121,0.497879,203,111,,,,,
gagnent,1700-1710,1730-1740,0.502032,0.497968,334,114,,,,,
d'empressement,1720-1730,1780-1789,0.501919,0.498081,51,231,,,,,
diminuant,1700-1710,1710-1720,0.501811,0.498189,58,68,,0.011653,0.988347,,
mour,1710-1720,1770-1780,0.501772,0.498228,114,459,,,,,
augmentant,1700-1710,1789-1802,0.501741,0.498259,75,530,,0.034932,0.965068,,
oeuf,1720-1730,1760-1770,0.501625,0.498375,53,415,,,,,
brillantes,1700-1710,1789-1802,0.501455,0.498545,52,792,,0.032597,0.967403,,
m'entendre,1710-1720,1720-1730,0.501298,0.498702,66,59,,,,,
discussion,1700-1710,1789-1802,0.501286,0.498714,144,2442,,0.027497,0.972503,,
l'avarice,1700-1710,1770-1780,0.501012,0.498988,161,1068,,,,,
noeud,1700-1710,1789-1802,0.50067,0.49933,133,556,,0.010657,0.989343,,
modifications,1710-1720,1730-1740,0.500417,0.499583,51,69,,0.010719,0.989281,,
vivere,1730-1740,1780-1789,0.50029,0.49971,171,178,,0.023636,0.976364,,
libraires,1710-1720,1770-1780,0.500106,0.499894,250,1022,,,,,
distingués,1700-1710,1750-1760,0.500032,0.499968,75,417,,0.052687,0.947313,,
sévère,1720-1730,1789-1802,0.499906,0.500094,83,1526,,0.012543,0.987457,,
accompli,1720-1730,1780-1789,0.499774,0.500226,151,379,,,,,
rebuter,1700-1710,1750-1760,0.499733,0.500267,64,163,,0.029549,0.970451,,
murmurer,1720-1730,1740-1750,0.499526,0.500474,52,95,,0.019758,0.980242,,
mentir,1700-1710,1720-1730,0.499396,0.500604,113,89,,,,,
nostra,1730-1740,1780-1789,0.499089,0.500911,713,133,,,,,
haï,1710-1720,1720-1730,0.498971,0.501029,58,64,,0.010607,0.989393,,
continuelles,1700-1710,1770-1780,0.49885,0.50115,140,861,,0.050684,0.949316,,
s'approche,1700-1710,1720-1730,0.49866,0.50134,72,89,,,,,
officio,1710-1720,1740-1750,0.498511,0.501489,56,316,,0.021335,0.978665,,
équitable,1700-1710,1780-1789,0.498377,0.501623,102,698,,0.017243,0.982757,,
clles,1710-1720,1740-1750,0.498329,0.501671,74,91,,0.014476,0.985524,,
fides,1760-1770,1789-1802,0.498262,0.501738,83,184,,0.009923,0.990077,,
then,1710-1720,1789-1802,0.498012,0.501988,50,602,,,,,
destinés,1700-1710,1710-1720,0.497891,0.502109,57,151,,0.032075,0.967925,,
cerfs,1730-1740,1789-1802,0.497839,0.502161,100,117,,,,,
panier,1710-1720,1760-1770,0.497613,0.502387,324,505,,,,,
disposées,1700-1710,1780-1789,0.49743,0.50257,79,939,,0.08184,0.91816,,
redoubler,1700-1710,1789-1802,0.4973,0.5027,69,351,,0.022272,0.977728,,
classes,1700-1710,1789-1802,0.497216,0.502784,74,3989,,0.051708,0.948292,,
imprimeurs,1730-1740,1789-1802,0.497061,0.502939,311,187,,,,,
baye,1770-1780,1789-1802,0.496908,0.503092,334,306,,0.012703,0.987297,,
huitieme,1720-1730,1750-1760,0.496681,0.503319,61,318,,0.039758,0.960242,,
percée,1720-1730,1730-1740,0.496653,0.503347,118,233,,0.041966,0.958034,,
coupant,1700-1710,1730-1740,0.496638,0.503362,96,79,,,,,
d'apollon,1700-1710,1720-1730,0.496414,0.503586,62,196,,,,,
harangue,1700-1710,1750-1760,0.496147,0.503853,251,263,,,,,
limité,1720-1730,1750-1760,0.495934,0.504066,106,251,,0.008691,0.991309,,
regardée,1700-1710,1760-1770,0.495689,0.504311,89,858,,0.035601,0.964399,,
l'italie,1700-1710,1760-1770,0.495565,0.504435,476,1208,,,,,
vingr,1700-1710,1780-1789,0.495306,0.504694,123,101,,,,,
lum,1780-1789,1789-1802,0.495266,0.504734,81,66,,0.013466,0.986534,,
l'éloquence,1700-1710,1789-1802,0.495173,0.504827,87,726,,,,,
dépendances,1710-1720,1789-1802,0.49516,0.50484,283,351,,,,,
magno,1730-1740,1789-1802,0.495071,0.504929,325,111,,,,,
bleue,1720-1730,1770-1780,0.495058,0.504942,59,606,,0.015228,0.984772,,
purs,1730-1740,1789-1802,0.494947,0.505053,176,690,,0.021116,0.978884,,
muscade,1740-1750,1770-1780,0.494667,0.505333,101,262,,,,,
annuellement,1700-1710,1789-1802,0.494586,0.505414,70,1831,,0.036829,0.963171,,
tum,1740-1750,1770-1780,0.49442,0.50558,1277,1580,,,,,
university,1770-1780,1789-1802,0.494418,0.505582,521,2205,,,,,
rompt,1700-1710,1780-1789,0.49429,0.50571,85,380,,0.020546,0.979454,,
fans,1700-1710,1730-1740,0.494054,0.505946,426,3016,,,,,
l'amende,1720-1730,1780-1789,0.493963,0.506037,211,456,,,,,
syndics,1710-1720,1789-1802,0.4939,0.5061,294,471,,,,,
memes,1710-1720,1760-1770,0.493883,0.506117,173,294,,0.014227,0.985773,,
bordure,1700-1710,1720-1730,0.493785,0.506215,68,193,,0.036156,0.963844,,
volaille,1710-1720,1720-1730,0.493653,0.506347,307,57,,,,,
deviendroit,1700-1710,1710-1720,0.493557,0.506443,72,93,,0.012131,0.987869,,
rendons,1710-1720,1789-1802,0.493528,0.506472,92,341,,,,,
hommages,1720-1730,1740-1750,0.493508,0.506492,150,301,,0.020418,0.979582,,
permixtion,1720-1730,1789-1802,0.493472,0.506528,88,90,,0.023551,0.976449,,
ignorent,1730-1740,1770-1780,0.493304,0.506696,128,498,,,,,
vita,1720-1730,1789-1802,0.493143,0.506857,815,264,,0.016206,0.983794,,
l'obligation,1700-1710,1789-1802,0.493056,0.506944,373,1224,,,,,
servis,1720-1730,1740-1750,0.493051,0.506949,149,212,,,,,
l'action,1710-1720,1789-1802,0.49299,0.50701,568,2425,,,,,
crin,1700-1710,1770-1780,0.492749,0.507251,55,308,,0.053412,0.946588,,
habite,1700-1710,1789-1802,0.492544,0.507456,102,599,,0.018069,0.981931,,
apportée,1700-1710,1710-1720,0.492385,0.507615,66,98,,0.017628,0.982372,,
quanto,1730-1740,1789-1802,0.492333,0.507667,263,98,,0.057572,0.942428,,
ainé,1710-1720,1740-1750,0.49222,0.50778,67,80,,,,,
crochet,1700-1710,1730-1740,0.492157,0.507843,59,90,,0.019667,0.980333,,
nifi,1720-1730,1789-1802,0.492016,0.507984,890,51,,,,,
d'obéir,1700-1710,1710-1720,0.49201,0.50799,89,109,,,,,
l'art,1700-1710,1760-1770,0.491824,0.508176,926,8288,,,,,
reconnaître,1710-1720,1740-1750,0.491822,0.508178,177,194,,0.013074,0.986926,,
provenans,1730-1740,1760-1770,0.491637,0.508363,247,252,,,,,
c'e,1730-1740,1770-1780,0.491385,0.508615,460,943,,,,,
ctc,1750-1760,1780-1789,0.491108,0.508892,104,261,,,,,
d'entr'eux,1700-1710,1710-1720,0.490984,0.509016,110,188,,,,,
rivieres,1720-1730,1730-1740,0.490753,0.509247,1037,936,,,,,
ressources,1700-1710,1789-1802,0.490539,0.509461,53,4373,,0.031072,0.968928,,
lti,1760-1770,1789-1802,0.49034,0.50966,104,395,,0.009645,0.990355,,
jettant,1720-1730,1770-1780,0.489865,0.510135,144,614,,0.022301,0.977699,,
galant,1720-1730,1789-1802,0.489845,0.510155,166,555,,,,,
carthaginois,1720-1730,1789-1802,0.489745,0.510255,1318,209,,0.249857,0.750143,,
nem,1780-1789,1789-1802,0.48972,0.51028,134,103,,,,,
tribun,1720-1730,1730-1740,0.489706,0.510294,292,768,,,,,
continuels,1710-1720,1770-1780,0.489602,0.510398,107,554,,0.027552,0.972448,,
cordons,1710-1720,1740-1750,0.489518,0.510482,56,317,,0.03707,0.96293,,
épuisé,1700-1710,1710-1720,0.489445,0.510555,85,90,,0.009632,0.990368,,
fed,1730-1740,1770-1780,0.489391,0.510609,1164,3940,,,,,
dignités,1700-1710,1770-1780,0.4891,0.5109,54,1125,,0.026013,0.973987,,
courtes,1700-1710,1710-1720,0.489052,0.510948,183,180,,,,,
ejf,1720-1730,1740-1750,0.488988,0.511012,245,356,,0.021265,0.978735,,
l'expérience,1700-1710,1789-1802,0.488894,0.511106,225,3536,,,,,
itr,1740-1750,1789-1802,0.488884,0.511116,206,600,,0.008635,0.991365,,
melius,1710-1720,1770-1780,0.488852,0.511148,194,326,,,,,
arpent,1700-1710,1730-1740,0.48881,0.51119,54,145,,0.026905,0.973095,,
arrose,1720-1730,1770-1780,0.488631,0.511369,83,445,,,,,
déguisement,1710-1720,1760-1770,0.488324,0.511676,68,173,,0.014654,0.985346,,
connoissancez,1730-1740,1770-1780,0.488033,0.511967,305,775,,0.041874,0.958126,,
i'i,1720-1730,1789-1802,0.488005,0.511995,169,824,,,,,
triomphant,1720-1730,1740-1750,0.48798,0.51202,85,147,,0.035723,0.964277,,
reconnue,1700-1710,1789-1802,0.487876,0.512124,101,1147,,0.014009,0.985991,,
l'enceinte,1700-1710,1730-1740,0.487268,0.512732,76,214,,,,,
l'augmentation,1730-1740,1789-1802,0.487262,0.512738,404,1196,,,,,
sors,1700-1710,1710-1720,0.486842,0.513158,53,74,,,,,
fard,1710-1720,1789-1802,0.486673,0.513327,74,147,,0.019341,0.980659,,
approfondir,1710-1720,1760-1770,0.486659,0.513341,55,249,,0.010059,0.989941,,
terrein,1700-1710,1789-1802,0.486643,0.513357,103,2574,,0.033024,0.966976,,
traduits,1700-1710,1710-1720,0.486378,0.513622,76,79,,0.018894,0.981106,,
garnis,1760-1770,1780-1789,0.486281,0.513719,540,777,,0.019756,0.980244,,
jam,1750-1760,1770-1780,0.486255,0.513745,962,2317,,,,,
parentes,1710-1720,1780-1789,0.486148,0.513852,158,235,,0.028594,0.971406,,
l'embarras,1710-1720,1750-1760,0.486094,0.513906,217,522,,,,,
nunc,1700-1710,1770-1780,0.486041,0.513959,1097,1792,,,,,
bella,1750-1760,1770-1780,0.48602,0.51398,220,263,,0.016721,0.983279,,
lancer,1710-1720,1789-1802,0.485995,0.514005,123,345,,0.010693,0.989307,,
grece,1700-1710,1770-1780,0.485891,0.514109,342,1962,,,,,
s'écarter,1710-1720,1720-1730,0.48588,0.51412,77,82,,,,,
vafe,1720-1730,1740-1750,0.485658,0.514342,62,68,,0.019475,0.980525,,
occupées,1710-1720,1760-1770,0.485621,0.514379,76,305,,0.027858,0.972142,,
scra,1730-1740,1760-1770,0.48561,0.51439,76,164,,,,,
ordonnées,1740-1750,1789-1802,0.485402,0.514598,230,322,,0.047302,0.952698,,
posse,1750-1760,1789-1802,0.485078,0.514922,202,171,,,,,
aures,1760-1770,1789-1802,0.484676,0.515324,148,104,,0.014452,0.985548,,
grossiers,1720-1730,1740-1750,0.484644,0.515356,129,367,,0.029131,0.970869,,
arma,1740-1750,1770-1780,0.484578,0.515422,571,693,,0.017169,0.982831,,
envieux,1740-1750,1789-1802,0.484575,0.515425,128,293,,0.023465,0.976535,,
itc,1730-1740,1760-1770,0.484525,0.515475,101,146,,0.011241,0.988759,,
abusé,1700-1710,1789-1802,0.484251,0.515749,51,646,,0.029857,0.970143,,
fauvé,1710-1720,1789-1802,0.484221,0.515779,96,206,,,,,
piliers,1700-1710,1770-1780,0.484165,0.515835,61,446,,0.034696,0.965304,,
oeufs,1710-1720,1760-1770,0.484151,0.515849,611,1265,,,,,
étoiles,1710-1720,1770-1780,0.4838,0.5162,63,959,,0.018125,0.981875,,
excité,1700-1710,1780-1789,0.483798,0.516202,92,892,,0.033685,0.966315,,
ingrats,1700-1710,1760-1770,0.483739,0.516261,55,304,,0.021517,0.978483,,
élus,1710-1720,1789-1802,0.483594,0.516406,186,1256,,0.022832,0.977168,,
dévoué,1700-1710,1710-1720,0.483498,0.516502,55,73,,0.024027,0.975973,,
l'arrêt,1700-1710,1740-1750,0.48318,0.51682,178,1758,,,,,
arrêtée,1700-1710,1710-1720,0.483151,0.516849,58,102,,0.010816,0.989184,,
