word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
égaler,1700-1710,1720-1730,0.629736,0.370264,64,83,,0.025232,0.974768,,
l'amiral,1730-1740,1760-1770,0.629654,0.370346,304,1630,,,,,
mécontent,1700-1710,1730-1740,0.629134,0.370866,62,181,,0.012176,0.987824,,
l'artillerie,1700-1710,1720-1730,0.629001,0.370999,106,250,,,,,
l'espace,1700-1710,1789-1802,0.628514,0.371486,291,1728,,,,,
menoit,1700-1710,1760-1770,0.628474,0.371526,69,126,,0.021855,0.978145,,
s'avança,1710-1720,1780-1789,0.628416,0.371584,54,415,,,,,
bergers,1770-1780,1780-1789,0.628406,0.371594,787,982,,,,,
annoncé,1720-1730,1750-1760,0.627978,0.372022,58,268,,0.012517,0.987483,,
brutal,1720-1730,1770-1780,0.627942,0.372058,72,195,,,,,
icelui,1760-1770,1789-1802,0.627439,0.372561,339,113,,,,,
l'arrêter,1710-1720,1720-1730,0.627178,0.372822,77,75,,,,,
retrancher,1700-1710,1720-1730,0.62712,0.37288,212,245,,0.023848,0.976152,,
rejettent,1700-1710,1730-1740,0.627,0.373,71,61,,,,,
septieme,1720-1730,1750-1760,0.626438,0.373562,55,238,,0.035478,0.964522,,
cerveau,1750-1760,1789-1802,0.62602,0.37398,471,458,,,,,
c'els,1710-1720,1730-1740,0.625773,0.374227,86,58,,,,,
suivons,1760-1770,1780-1789,0.625186,0.374814,295,352,,0.00632,0.99368,,
d'expliquer,1730-1740,1740-1750,0.625054,0.374946,267,330,,,,,
choqué,1720-1730,1789-1802,0.624956,0.375044,63,133,,0.015223,0.984777,,
députation,1720-1730,1789-1802,0.624681,0.375319,106,1492,,0.047919,0.952081,,
c'er,1720-1730,1750-1760,0.624665,0.375335,88,120,,,,,
regardons,1740-1750,1770-1780,0.624645,0.375355,113,331,,,,,
supposent,1720-1730,1789-1802,0.6246,0.3754,84,387,,0.021498,0.978502,,
c'eil,1720-1730,1730-1740,0.624451,0.375549,92,145,,,,,
foit,1700-1710,1789-1802,0.624058,0.375942,226,387,,0.016733,0.983267,,
mettrai,1700-1710,1720-1730,0.624053,0.375947,93,81,,0.031737,0.968263,,
bibliotheque,1710-1720,1750-1760,0.623914,0.376086,97,682,,,,,
secretaires,1710-1720,1789-1802,0.623854,0.376146,301,88,,,,,
croître,1730-1740,1740-1750,0.623302,0.376698,269,381,,0.012714,0.987286,,
embarquer,1710-1720,1770-1780,0.623204,0.376796,73,171,,,,,
susdites,1700-1710,1789-1802,0.623159,0.376841,115,105,,,,,
commandemens,1770-1780,1789-1802,0.62308,0.37692,196,239,,,,,
privilege,1740-1750,1789-1802,0.623019,0.376981,536,502,,,,,
richement,1710-1720,1770-1780,0.622708,0.377292,69,285,,,,,
jeta,1710-1720,1720-1730,0.622267,0.377733,170,93,,,,,
scpt,1740-1750,1750-1760,0.621617,0.378383,173,320,,,,,
d'espagne,1710-1720,1720-1730,0.621176,0.378824,3111,1882,,,,,
restait,1710-1720,1740-1750,0.621101,0.378899,141,52,,0.031069,0.968931,,
frappa,1710-1720,1730-1740,0.620835,0.379165,74,218,,,,,
convienne,1710-1720,1760-1770,0.620704,0.379296,86,248,,0.034263,0.965737,,
saura,1710-1720,1720-1730,0.620169,0.379831,74,71,,0.013963,0.986037,,
perc,1700-1710,1789-1802,0.620046,0.379954,140,130,,,,,
destine,1720-1730,1760-1770,0.619782,0.380218,125,584,,,,,
saçon,1710-1720,1780-1789,0.619519,0.380481,136,1946,,0.022675,0.977325,,
n'entre,1710-1720,1740-1750,0.619184,0.380816,129,165,,,,,
xxxix,1730-1740,1750-1760,0.619049,0.380951,213,246,,0.01422,0.98578,,
noces,1740-1750,1760-1770,0.618817,0.381183,233,411,,,,,
jolis,1710-1720,1720-1730,0.618697,0.381303,60,59,,0.009973,0.990027,,
apostolique,1740-1750,1770-1780,0.61853,0.38147,223,212,,,,,
partent,1700-1710,1720-1730,0.618151,0.381849,107,155,,0.032399,0.967601,,
goûté,1740-1750,1789-1802,0.618118,0.381882,171,276,,,,,
d'envie,1750-1760,1780-1789,0.618033,0.381967,298,570,,,,,
profita,1710-1720,1750-1760,0.617493,0.382507,97,296,,0.017674,0.982326,,
forfait,1710-1720,1720-1730,0.617465,0.382535,102,76,,0.020385,0.979615,,
sixième,1720-1730,1740-1750,0.617343,0.382657,57,138,,,,,
j'espere,1710-1720,1720-1730,0.617033,0.382967,196,121,,,,,
reliques,1720-1730,1740-1750,0.616879,0.383121,443,160,,,,,
piqué,1760-1770,1770-1780,0.616746,0.383254,292,549,,,,,
contraintes,1700-1710,1740-1750,0.616518,0.383482,73,101,,0.015224,0.984776,,
démons,1720-1730,1780-1789,0.616265,0.383735,63,360,,0.01104,0.98896,,
l'engager,1720-1730,1750-1760,0.616108,0.383892,135,370,,,,,
lazare,1720-1730,1760-1770,0.615976,0.384024,271,206,,0.016303,0.983697,,
collier,1710-1720,1770-1780,0.615964,0.384036,87,489,,,,,
l'année,1720-1730,1730-1740,0.615807,0.384193,2915,4448,,,,,
reçoive,1730-1740,1740-1750,0.615764,0.384236,94,109,,0.030381,0.969619,,
nourrice,1740-1750,1760-1770,0.61576,0.38424,290,457,,,,,
legs,1730-1740,1750-1760,0.615459,0.384541,750,948,,,,,
danois,1720-1730,1740-1750,0.61529,0.38471,243,397,,0.015024,0.984976,,
promettoit,1710-1720,1770-1780,0.615242,0.384758,66,384,,0.026658,0.973342,,
hérétiques,1730-1740,1789-1802,0.614825,0.385175,106,236,,,,,
l'evêque,1710-1720,1730-1740,0.614548,0.385452,353,928,,,,,
orientaux,1730-1740,1740-1750,0.614042,0.385958,97,233,,,,,
lisent,1700-1710,1710-1720,0.613964,0.386036,77,162,,0.02885,0.97115,,
coffre,1710-1720,1789-1802,0.612883,0.387117,193,303,,,,,
joye,1710-1720,1780-1789,0.612384,0.387616,773,650,,,,,
repondit,1710-1720,1770-1780,0.611974,0.388026,67,77,,,,,
pensons,1700-1710,1710-1720,0.611854,0.388146,51,51,,0.015997,0.984003,,
préjudicier,1710-1720,1770-1780,0.611797,0.388203,211,219,,,,,
revivre,1700-1710,1760-1770,0.611707,0.388293,101,335,,0.015538,0.984462,,
qu'aucun,1710-1720,1730-1740,0.610729,0.389271,761,768,,,,,
promptitude,1700-1710,1770-1780,0.610593,0.389407,75,535,,0.061863,0.938137,,
temporelles,1700-1710,1720-1730,0.610365,0.389635,62,61,,,,,
reçût,1750-1760,1789-1802,0.609998,0.390002,77,70,,,,,
pêcheurs,1720-1730,1780-1789,0.609792,0.390208,61,438,,0.015995,0.984005,,
l'age,1710-1720,1760-1770,0.609568,0.390432,67,289,,,,,
écrivent,1710-1720,1740-1750,0.609382,0.390618,87,172,,,,,
sacrement,1760-1770,1770-1780,0.608896,0.391104,295,340,,,,,
d'arriver,1720-1730,1740-1750,0.60881,0.39119,226,480,,,,,
n'ignore,1720-1730,1760-1770,0.608095,0.391905,158,547,,,,,
tenons,1720-1730,1760-1770,0.607772,0.392228,156,544,,,,,
sculpture,1750-1760,1780-1789,0.607448,0.392552,570,896,,0.014777,0.985223,,
maîtresses,1720-1730,1760-1770,0.60698,0.39302,62,159,,,,,
gardoit,1710-1720,1720-1730,0.606812,0.393188,98,108,,0.025074,0.974926,,
implacable,1730-1740,1760-1770,0.606622,0.393378,146,190,,0.010515,0.989485,,
ciens,1720-1730,1789-1802,0.606539,0.393461,162,325,,,,,
d'ouvrir,1700-1710,1720-1730,0.605667,0.394333,109,140,,,,,
desespoir,1750-1760,1780-1789,0.605396,0.394604,172,251,,,,,
prioit,1710-1720,1720-1730,0.604974,0.395026,80,172,,,,,
d'aucuns,1710-1720,1730-1740,0.604841,0.395159,177,101,,,,,
l'encens,1720-1730,1740-1750,0.60453,0.39547,102,143,,,,,
marchoit,1750-1760,1770-1780,0.60444,0.39556,152,277,,,,,
d'anvers,1780-1789,1789-1802,0.604125,0.395875,335,194,,,,,
repliqua,1710-1720,1720-1730,0.604115,0.395885,79,169,,,,,
deuxieme,1710-1720,1720-1730,0.603787,0.396213,54,62,,0.014236,0.985764,,
suffiroit,1720-1730,1730-1740,0.603657,0.396343,97,168,,0.033025,0.966975,,
l'envoyer,1700-1710,1710-1720,0.603617,0.396383,101,72,,,,,
infinies,1740-1750,1770-1780,0.602939,0.397061,179,271,,0.019583,0.980417,,
carosse,1710-1720,1760-1770,0.60256,0.39744,59,73,,,,,
justiciers,1730-1740,1789-1802,0.601935,0.398065,190,74,,,,,
traitoit,1710-1720,1730-1740,0.601731,0.398269,72,233,,0.028166,0.971834,,
qu'avez,1770-1780,1780-1789,0.601719,0.398281,401,514,,,,,
l'aller,1760-1770,1789-1802,0.601361,0.398639,331,211,,,,,
commanda,1710-1720,1789-1802,0.601267,0.398733,177,423,,,,,
abeilles,1740-1750,1750-1760,0.600819,0.399181,583,154,,,,,
retiennent,1740-1750,1780-1789,0.600792,0.399208,123,325,,0.014099,0.985901,,
d'examiner,1710-1720,1720-1730,0.600428,0.399572,212,252,,,,,
raconta,1770-1780,1789-1802,0.600263,0.399737,189,280,,,,,
carême,1750-1760,1780-1789,0.600261,0.399739,186,185,,,,,
s'elt,1700-1710,1730-1740,0.600185,0.399815,79,115,,,,,
levres,1760-1770,1789-1802,0.599642,0.400358,343,164,,0.026066,0.973934,,
réglement,1700-1710,1730-1740,0.599438,0.400562,112,889,,0.055152,0.944848,,
facon,1710-1720,1760-1770,0.599297,0.400703,167,1088,,0.035813,0.964187,,
surintendant,1740-1750,1789-1802,0.599294,0.400706,77,160,,,,,
d'entendre,1720-1730,1789-1802,0.599068,0.400932,314,1048,,,,,
s'appelle,1750-1760,1789-1802,0.599029,0.400971,930,1112,,,,,
rouler,1700-1710,1760-1770,0.599008,0.400992,106,388,,0.017945,0.982055,,
serments,1710-1720,1780-1789,0.598892,0.401108,63,90,,,,,
villeux,1710-1720,1789-1802,0.598735,0.401265,235,134,,,,,
éclaircissement,1750-1760,1780-1789,0.598447,0.401553,115,108,,,,,
conté,1700-1710,1710-1720,0.598201,0.401799,96,92,,,,,
mangeant,1700-1710,1720-1730,0.598142,0.401858,58,77,,,,,
quelqu'autre,1710-1720,1789-1802,0.597323,0.402677,295,436,,,,,
c'ess,1720-1730,1730-1740,0.596765,0.403235,55,91,,,,,
corsaires,1710-1720,1720-1730,0.596678,0.403322,50,165,,,,,
pasteurs,1700-1710,1780-1789,0.596282,0.403718,113,441,,,,,
carrosse,1770-1780,1780-1789,0.596058,0.403942,508,340,,,,,
scipion,1710-1720,1730-1740,0.59584,0.40416,403,2045,,0.01488,0.98512,,
j'en,1710-1720,1780-1789,0.595443,0.404557,3572,12994,,,,,
contraignit,1700-1710,1789-1802,0.595307,0.404693,68,72,,,,,
evangile,1700-1710,1740-1750,0.595148,0.404852,151,116,,,,,
surprit,1730-1740,1789-1802,0.594954,0.405046,231,310,,,,,
rafraîchir,1710-1720,1730-1740,0.593924,0.406076,73,87,,,,,
vrage,1710-1720,1770-1780,0.593855,0.406145,80,492,,,,,
demeurai,1720-1730,1789-1802,0.59365,0.40635,52,59,,,,,
necessaire,1760-1770,1789-1802,0.593438,0.406562,420,376,,,,,
étonnante,1700-1710,1720-1730,0.593371,0.406629,64,71,,0.016277,0.983723,,
emprunté,1770-1780,1789-1802,0.593259,0.406741,603,454,,,,,
approchent,1710-1720,1760-1770,0.593132,0.406868,64,390,,0.025029,0.974971,,
participation,1760-1770,1770-1780,0.592739,0.407261,166,201,,,,,
épargné,1710-1720,1789-1802,0.592677,0.407323,94,448,,0.011305,0.988695,,
l'honneur,1730-1740,1750-1760,0.592448,0.407552,3062,4376,,,,,
témoigné,1760-1770,1789-1802,0.592147,0.407853,209,488,,,,,
maltraité,1710-1720,1760-1770,0.592026,0.407974,73,138,,,,,
s'entretenir,1700-1710,1780-1789,0.591924,0.408076,97,304,,,,,
eues,1750-1760,1789-1802,0.591683,0.408317,248,315,,0.021181,0.978819,,
d'attention,1750-1760,1760-1770,0.591439,0.408561,712,1191,,,,,
avisé,1710-1720,1740-1750,0.59106,0.40894,150,93,,,,,
suivoit,1700-1710,1740-1750,0.590624,0.409376,120,316,,0.022361,0.977639,,
resentes,1780-1789,1789-1802,0.590236,0.409764,50,52,,,,,
renferment,1700-1710,1740-1750,0.589605,0.410395,88,374,,0.020198,0.979802,,
paiement,1710-1720,1730-1740,0.589395,0.410605,177,96,,0.030349,0.969651,,
contravention,1710-1720,1730-1740,0.589385,0.410615,473,362,,,,,
souhaité,1710-1720,1770-1780,0.588941,0.411059,119,238,,,,,
déplaisir,1720-1730,1730-1740,0.588597,0.411403,58,106,,,,,
pilotes,1700-1710,1740-1750,0.588568,0.411432,76,483,,0.013779,0.986221,,
touchent,1770-1780,1789-1802,0.587944,0.412056,719,444,,0.017022,0.982978,,
conviendra,1710-1720,1730-1740,0.586925,0.413075,151,162,,,,,
qu'ayant,1700-1710,1720-1730,0.586913,0.413087,299,473,,,,,
s'étendre,1750-1760,1789-1802,0.586912,0.413088,445,755,,,,,
revenue,1720-1730,1760-1770,0.586863,0.413137,67,235,,0.018568,0.981432,,
fondent,1750-1760,1780-1789,0.586832,0.413168,233,477,,0.013563,0.986437,,
approché,1710-1720,1789-1802,0.586809,0.413191,70,272,,0.014653,0.985347,,
poulets,1720-1730,1750-1760,0.586508,0.413492,58,974,,,,,
persuada,1700-1710,1740-1750,0.586246,0.413754,83,185,,0.032708,0.967292,,
c'ct,1730-1740,1750-1760,0.586074,0.413926,53,89,,,,,
imité,1720-1730,1740-1750,0.585952,0.414048,106,137,,0.018044,0.981956,,
