word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
carte,1700-1710,1740-1750,578,1553,5686,0.5813,0.9701,0.8718
grave,1720-1730,1789-1802,501,1707,5705,0.5812,0.7173,0.6021
etat,1700-1710,1760-1770,696,4491,5716,0.5811,0.7753,0.5822
fixes,1700-1710,1789-1802,84,1681,5682,0.5809,0.3579,0.5957
ménager,1720-1730,1750-1760,313,990,5695,0.5807,0.0538,0.035
ete,1700-1710,1720-1730,200,700,5675,0.5806,0.9969,0.9788
nent,1760-1770,1770-1780,1604,2004,5691,0.5802,0.0561,0.4207
papier,1710-1720,1789-1802,1075,9121,5711,0.5799,0.8107,0.8349
arabes,1700-1710,1720-1730,176,194,5678,0.5798,0.6149,0.7778
baron,1700-1710,1730-1740,533,1848,5691,0.5794,0.7041,0.8865
espoir,1780-1789,1789-1802,1910,2138,5705,0.5793,0.2093,0.0729
odieux,1730-1740,1750-1760,934,1258,5705,0.5791,0.0196,0.0459
assis,1770-1780,1780-1789,730,944,5685,0.5787,0.0222,0.0105
appartiennent,1700-1710,1740-1750,298,862,5707,0.5785,0.4838,0.7279
décider,1700-1710,1740-1750,211,859,5707,0.578,0.3012,0.2232
remarque,1700-1710,1740-1750,1305,2373,5711,0.5773,0.1828,0.3645
volontairement,1700-1710,1740-1750,194,576,5688,0.5773,0.1241,0.2182
prouve,1700-1710,1710-1720,491,557,5714,0.577,0.0856,0.1133
morale,1740-1750,1789-1802,1372,6473,5709,0.5766,0.7666,0.114
employées,1750-1760,1780-1789,507,1251,5693,0.576,0.4861,0.5667
exactitude,1780-1789,1789-1802,905,843,5701,0.5758,0.809,0.3264
toscane,1700-1710,1780-1789,114,497,5656,0.5757,0.8387,0.7773
mime,1730-1740,1740-1750,435,728,5678,0.5755,0.3393,0.8164
requête,1710-1720,1789-1802,3515,1067,5679,0.5754,0.9471,0.9059
harmonie,1730-1740,1789-1802,160,862,5703,0.5752,0.8066,0.5046
finesse,1710-1720,1720-1730,148,149,5697,0.5748,0.6475,0.1259
espagnole,1720-1730,1750-1760,167,334,5665,0.5748,0.1227,0.4262
cur,1730-1740,1789-1802,665,1067,5679,0.5746,0.5971,0.9637
nie,1730-1740,1789-1802,852,4090,5711,0.5745,0.0932,0.4564
remédier,1730-1740,1789-1802,292,1099,5688,0.5743,0.6501,0.6165
attendez,1770-1780,1780-1789,488,546,5681,0.5735,0.0044,0.0002
terribles,1700-1710,1770-1780,192,1178,5702,0.5734,0.8659,0.3614
hâter,1700-1710,1720-1730,92,97,5676,0.5733,0.8574,0.5272
objection,1710-1720,1789-1802,493,1098,5700,0.5726,0.9077,0.8997
moeurs,1730-1740,1770-1780,2322,10542,5706,0.572,0.6701,0.3872
cla,1710-1720,1770-1780,146,363,5664,0.5718,0.0019,0.1852
délicieux,1720-1730,1750-1760,127,470,5689,0.5717,0.144,0.2159
contrée,1700-1710,1789-1802,83,1481,5684,0.5714,0.9369,0.8333
ciel,1710-1720,1740-1750,3357,6784,5714,0.5712,0.317,0.6263
fra,1730-1740,1770-1780,322,536,5679,0.5709,0.1156,0.7586
certaines,1740-1750,1750-1760,2139,2571,5711,0.5707,0.1669,0.318
jeunesse,1710-1720,1730-1740,793,1458,5708,0.5702,0.1734,0.0852
branche,1720-1730,1740-1750,654,592,5695,0.5698,0.6148,0.5519
chat,1700-1710,1740-1750,202,420,5686,0.5697,0.0588,0.4927
abandonné,1720-1730,1789-1802,471,1846,5703,0.5695,0.0377,0.0649
ports,1710-1720,1760-1770,2283,4274,5702,0.5693,0.7751,0.7353
ceinture,1710-1720,1730-1740,214,194,5692,0.5693,0.0643,0.135
egypte,1710-1720,1740-1750,152,357,5693,0.5691,0.8906,0.473
apôtre,1710-1720,1720-1730,260,83,5643,0.5685,0.624,0.071
peuvent,1710-1720,1720-1730,4994,5039,5720,0.5681,0.6239,0.527
constitution,1710-1720,1789-1802,670,14341,5708,0.568,0.863,0.8773
conclu,1710-1720,1760-1770,321,642,5695,0.5679,0.3874,0.5165
fou,1720-1730,1760-1770,2169,4976,5714,0.5678,0.004,0.0116
attacher,1700-1710,1780-1789,203,861,5714,0.5674,0.908,0.4246
réglé,1700-1710,1750-1760,215,776,5695,0.5673,0.5657,0.22
capables,1710-1720,1730-1740,966,1548,5706,0.5672,0.3144,0.4964
abuse,1710-1720,1789-1802,88,428,5672,0.5671,0.7028,0.9874
ens,1700-1710,1770-1780,288,835,5688,0.5669,0.0437,0.3419
pleinement,1710-1720,1789-1802,503,607,5691,0.5667,0.6676,0.786
sortie,1730-1740,1740-1750,3789,919,5700,0.5667,0.7804,0.7981
blé,1740-1750,1780-1789,1194,1847,5678,0.5657,0.8856,0.8878
tenues,1760-1770,1789-1802,538,744,5678,0.5656,0.6667,0.489
navarre,1710-1720,1789-1802,798,813,5694,0.5654,0.6693,0.9441
obligations,1700-1710,1730-1740,392,516,5693,0.5652,0.1929,0.6332
veuves,1710-1720,1789-1802,344,618,5670,0.5651,0.9074,0.799
vice,1720-1730,1789-1802,1485,4513,5713,0.565,0.2686,0.379
sauvé,1750-1760,1789-1802,176,904,5665,0.5649,0.527,0.3351
dou,1720-1730,1780-1789,373,1722,5689,0.5648,0.3889,0.4326
pic,1730-1740,1789-1802,171,731,5664,0.5647,0.0105,0.5254
ati,1720-1730,1760-1770,205,293,5673,0.5646,0.0214,0.7263
her,1770-1780,1789-1802,2407,1600,5687,0.5645,0.6556,0.7152
aie,1720-1730,1760-1770,321,470,5704,0.5641,0.5376,0.7551
lde,1720-1730,1789-1802,192,2132,5278,0.5639,0.2782,0.9196
tige,1730-1740,1780-1789,253,2495,5671,0.5636,0.9557,0.68
convient,1700-1710,1730-1740,725,1649,5715,0.5636,0.3756,0.4338
orientales,1730-1740,1760-1770,672,1317,5678,0.5634,0.9495,0.7446
pieces,1700-1710,1720-1730,2777,2810,5708,0.5632,0.7245,0.9497
moulin,1700-1710,1760-1770,300,1549,5683,0.563,0.6272,0.7458
docteur,1700-1710,1789-1802,383,2739,5693,0.5629,0.7115,0.8975
insensible,1710-1720,1789-1802,167,945,5699,0.5626,0.1541,0.0934
ours,1700-1710,1789-1802,559,1063,5695,0.5624,0.8096,0.9756
accompagnée,1720-1730,1770-1780,254,797,5701,0.5622,0.4393,0.4897
ieur,1710-1720,1740-1750,486,452,5657,0.562,0.6291,0.9482
amsterdam,1720-1730,1730-1740,2008,381,5682,0.5618,0.9941,0.8545
doré,1720-1730,1760-1770,541,374,5671,0.5615,0.7699,0.8524
approchant,1710-1720,1730-1740,106,149,5685,0.5614,0.8441,0.2015
juge,1700-1710,1740-1750,2398,4634,5713,0.5612,0.6673,0.4351
comté,1720-1730,1789-1802,1968,2694,5677,0.5605,0.9215,0.7725
funestes,1760-1770,1770-1780,1051,1647,5692,0.5604,0.5733,0.0905
moine,1710-1720,1780-1789,187,931,5676,0.5589,0.0577,0.0418
sentiment,1700-1710,1730-1740,1502,3363,5714,0.5587,0.4671,0.4498
multitude,1700-1710,1710-1720,292,542,5707,0.5586,0.885,0.5418
lance,1750-1760,1789-1802,637,1290,5702,0.5585,0.0026,0.0276
jets,1700-1710,1789-1802,265,706,5679,0.5582,0.5244,0.7716
route,1710-1720,1760-1770,1382,5728,5715,0.5581,0.0681,0.037
traites,1740-1750,1760-1770,167,620,5664,0.558,0.6322,0.6562
gran,1710-1720,1780-1789,363,1349,5693,0.5576,0.2542,0.2627
cruelle,1770-1780,1780-1789,2666,3168,5704,0.5575,0.2451,0.029
bassesse,1700-1710,1770-1780,72,736,5661,0.5572,0.9911,0.2017
planche,1720-1730,1740-1750,867,777,5687,0.5571,0.4144,0.9039
vel,1720-1730,1780-1789,3322,1655,5690,0.5567,0.9987,0.9518
familles,1780-1789,1789-1802,3441,3837,5710,0.5566,0.116,0.156
lot,1740-1750,1789-1802,272,1101,5689,0.5565,0.0215,0.1757
item,1710-1720,1789-1802,1213,852,5670,0.5561,0.891,0.9952
sombre,1760-1770,1770-1780,578,900,5691,0.5558,0.0712,0.0326
ien,1720-1730,1740-1750,450,501,5689,0.5554,0.2283,0.9034
obtient,1710-1720,1770-1780,140,992,5692,0.5552,0.5298,0.2785
jura,1700-1710,1789-1802,115,643,5675,0.5551,0.3151,0.7394
voler,1700-1710,1760-1770,227,714,5690,0.5551,0.2298,0.1371
pardonnez,1720-1730,1789-1802,102,737,5672,0.5549,0.5801,0.3469
unies,1700-1710,1730-1740,509,1441,5689,0.5548,0.1868,0.4945
pompée,1700-1710,1730-1740,1890,1352,5671,0.5547,0.2362,0.3029
chap,1700-1710,1770-1780,1407,11554,5709,0.5543,0.404,0.9077
tot,1700-1710,1780-1789,575,1343,5680,0.5535,0.1688,0.6994
attribue,1700-1710,1760-1770,159,1080,5710,0.5533,0.4868,0.3533
millions,1700-1710,1710-1720,728,856,5706,0.5533,0.5834,0.8655
urs,1730-1740,1740-1750,259,531,5680,0.5532,0.3895,0.8732
petite,1760-1770,1780-1789,11852,15191,5715,0.553,0.123,0.2931
citation,1700-1710,1770-1780,50,324,5631,0.5529,0.3507,0.9294
souffrir,1700-1710,1730-1740,1068,2137,5711,0.5527,0.2417,0.2609
projet,1710-1720,1720-1730,1207,1121,5713,0.5525,0.3688,0.1889
digne,1720-1730,1750-1760,1876,4164,5716,0.552,0.5702,0.1777
them,1720-1730,1789-1802,835,1339,3215,0.5517,0.9739,0.9189
lumiere,1730-1740,1789-1802,874,651,5679,0.5514,0.0622,0.212
rat,1710-1720,1750-1760,204,359,5684,0.5509,0.0017,0.0288
mémoires,1700-1710,1720-1730,283,763,5705,0.5505,0.3563,0.2382
lia,1700-1710,1750-1760,367,356,5693,0.5505,0.2919,0.8228
verbal,1700-1710,1789-1802,728,2095,5668,0.5498,0.9405,0.8739
imagination,1710-1720,1750-1760,335,1331,5712,0.5492,0.1621,0.1359
evêques,1700-1710,1720-1730,853,824,5654,0.5485,0.9922,0.8981
traits,1740-1750,1750-1760,2241,3860,5715,0.5484,0.1622,0.0982
oppose,1720-1730,1730-1740,211,292,5702,0.5479,0.4273,0.1009
graves,1700-1710,1789-1802,200,1263,5699,0.5478,0.8922,0.9233
longueur,1730-1740,1740-1750,1217,3740,5709,0.5476,0.9779,0.7168
surprendre,1700-1710,1760-1770,288,656,5694,0.5473,0.0219,0.056
pit,1710-1720,1720-1730,114,220,5644,0.547,0.0033,0.2488
licence,1720-1730,1789-1802,297,1332,5697,0.547,0.1998,0.6708
jeux,1700-1710,1750-1760,956,1635,5709,0.5467,0.4714,0.3703
meurtre,1720-1730,1750-1760,254,503,5688,0.5467,0.2182,0.2458
écorce,1710-1720,1780-1789,142,710,5675,0.5464,0.8417,0.4573
colonies,1730-1740,1760-1770,667,3770,5703,0.5463,0.5359,0.463
attentat,1710-1720,1789-1802,115,732,5673,0.5455,0.3205,0.2503
devenue,1710-1720,1720-1730,263,270,5706,0.5453,0.0978,0.1704
nez,1720-1730,1760-1770,859,1209,5702,0.545,0.734,0.8155
gentilhomme,1710-1720,1730-1740,635,730,5687,0.5449,0.722,0.2163
imitation,1720-1730,1780-1789,118,660,5702,0.5442,0.2648,0.5238
mérité,1780-1789,1789-1802,1778,1737,5702,0.5438,0.1692,0.0525
écus,1710-1720,1760-1770,969,2491,5690,0.5437,0.7987,0.8668
osa,1700-1710,1740-1750,75,102,5663,0.5426,0.7418,0.4922
was,1770-1780,1789-1802,3541,2149,4984,0.5425,0.8911,0.8518
faut,1700-1710,1710-1720,19145,19584,5721,0.5423,0.5667,0.6323
lois,1720-1730,1789-1802,743,14264,5700,0.542,0.9952,0.966
conçu,1710-1720,1720-1730,128,137,5699,0.5419,0.0704,0.14
créance,1710-1720,1789-1802,139,932,5673,0.5414,0.8427,0.7047
connoissancent,1770-1780,1789-1802,1954,1356,5693,0.5411,0.8697,0.7067
imiter,1720-1730,1730-1740,395,487,5711,0.5409,0.4307,0.1423
reconnoître,1710-1720,1789-1802,466,1748,5701,0.5408,0.9272,0.0754
rues,1710-1720,1760-1770,1429,1376,5701,0.5407,0.7622,0.5683
from,1700-1710,1760-1770,1066,1795,5274,0.5404,0.8271,0.9584
tarif,1700-1710,1730-1740,351,7488,5654,0.5403,0.9988,0.9989
tre,1700-1710,1730-1740,4012,5653,5710,0.5402,0.0734,0.5377
droite,1720-1730,1750-1760,1896,2171,5711,0.54,0.6674,0.2092
justement,1710-1720,1789-1802,547,1188,5703,0.5393,0.4924,0.5569
contentement,1700-1710,1780-1789,233,1185,5684,0.5393,0.8173,0.3933
sentit,1730-1740,1770-1780,542,1020,5685,0.5388,0.1281,0.1286
rétablir,1730-1740,1740-1750,1078,1016,5703,0.5387,0.0787,0.0591
avare,1710-1720,1770-1780,207,705,5681,0.5375,0.385,0.0308
liberté,1710-1720,1789-1802,3639,32746,5717,0.5374,0.9514,0.9098
fournit,1710-1720,1720-1730,686,960,5709,0.5369,0.0829,0.3721
tis,1700-1710,1780-1789,695,818,5697,0.5365,0.6077,0.9723
orateur,1750-1760,1789-1802,378,1001,5699,0.5362,0.6146,0.1281
romans,1720-1730,1730-1740,208,691,5683,0.5361,0.9795,0.9683
aufi,1700-1710,1770-1780,289,1191,4997,0.5361,0.5308,0.9265
peaux,1770-1780,1780-1789,1303,1700,5677,0.5359,0.1719,0.1108
grèce,1700-1710,1730-1740,97,1026,5698,0.5358,0.8204,0.8716
jes,1710-1720,1720-1730,243,336,5695,0.5353,0.0732,0.7339
longs,1740-1750,1760-1770,901,1709,5710,0.535,0.2939,0.2762
provisions,1710-1720,1730-1740,1038,445,5694,0.5349,0.4992,0.2307
iur,1730-1740,1789-1802,407,1027,5683,0.5347,0.5114,0.9511
pense,1710-1720,1720-1730,1015,1175,5715,0.5343,0.1398,0.2633
noire,1730-1740,1789-1802,728,2417,5706,0.5341,0.2608,0.4392
entré,1750-1760,1760-1770,730,1900,5700,0.5338,0.859,0.846
monarque,1710-1720,1740-1750,425,1349,5701,0.5337,0.8224,0.1464
anne,1730-1740,1760-1770,507,1329,5694,0.5335,0.3664,0.1814
suppose,1700-1710,1730-1740,592,694,5715,0.5329,0.1537,0.262
verre,1710-1720,1770-1780,800,6100,5696,0.5329,0.6738,0.7122
fermes,1700-1710,1780-1789,284,5032,5694,0.5326,0.9094,0.9148
éloigner,1720-1730,1770-1780,170,788,5704,0.5319,0.9355,0.1978
double,1700-1710,1750-1760,1145,2518,5717,0.5319,0.2301,0.606
ient,1700-1710,1720-1730,346,228,5676,0.5315,0.5958,0.9456
cre,1700-1710,1760-1770,384,657,5685,0.5314,0.0998,0.7937
retient,1700-1710,1720-1730,218,220,5700,0.531,0.0995,0.1999
ingrat,1770-1780,1780-1789,959,853,5692,0.5306,0.0112,0.0012
jacques,1780-1789,1789-1802,4246,3457,5706,0.5304,0.3813,0.3332
francfort,1720-1730,1730-1740,652,129,5617,0.5301,0.6032,0.7761
vices,1760-1770,1789-1802,2219,4472,5710,0.5301,0.3934,0.0454
any,1710-1720,1770-1780,229,1490,5030,0.5294,0.8575,0.9806
léger,1730-1740,1789-1802,355,2294,5705,0.5292,0.1537,0.108
filets,1760-1770,1770-1780,3022,1614,5681,0.5282,0.7931,0.1896
cli,1700-1710,1750-1760,558,379,5664,0.527,0.3388,0.7814
moyenne,1720-1730,1780-1789,148,1359,5689,0.5269,0.7764,0.8027
quoiqu,1700-1710,1789-1802,85,770,5716,0.5268,0.6211,0.1277
continuellement,1700-1710,1770-1780,342,2672,5697,0.5262,0.4037,0.2481
sagement,1720-1730,1789-1802,222,1011,5693,0.5261,0.9509,0.5973
marchands,1710-1720,1789-1802,8957,3297,5699,0.5259,0.9193,0.6964
etranger,1760-1770,1770-1780,561,708,5680,0.5253,0.4817,0.722
maitres,1700-1710,1789-1802,1276,814,5671,0.5249,0.889,0.9728
pensée,1700-1710,1750-1760,896,1819,5708,0.5247,0.5124,0.5555
coi,1770-1780,1789-1802,817,1575,5685,0.5244,0.132,0.8113
tic,1700-1710,1750-1760,2122,317,5691,0.5241,0.8486,0.9977
choeur,1720-1730,1780-1789,739,3889,5663,0.5241,0.569,0.2033
charges,1760-1770,1789-1802,3844,5242,5710,0.524,0.1592,0.3246
ois,1700-1710,1740-1750,609,951,5693,0.5238,0.4676,0.5185
garantie,1720-1730,1760-1770,116,486,5655,0.5238,0.3258,0.3042
jeu,1700-1710,1730-1740,2068,1381,5711,0.5236,0.8558,0.7314
cité,1740-1750,1789-1802,2432,3696,5711,0.523,0.7433,0.9237
morceau,1710-1720,1789-1802,582,1816,5708,0.5227,0.8667,0.9007
perdue,1700-1710,1720-1730,189,232,5696,0.5225,0.0628,0.2115
transporter,1710-1720,1770-1780,643,1845,5696,0.5224,0.5655,0.3568
qut,1730-1740,1770-1780,132,287,5665,0.5222,0.3106,0.773
rivaux,1760-1770,1789-1802,592,982,5688,0.522,0.0401,0.011
entend,1700-1710,1710-1720,544,810,5714,0.5217,0.2342,0.1149
cin,1720-1730,1780-1789,528,1637,5672,0.5215,0.2095,0.4027
modes,1710-1720,1789-1802,83,852,5683,0.5213,0.2586,0.5089
approuve,1710-1720,1789-1802,106,559,5701,0.521,0.8971,0.2063
balance,1700-1710,1730-1740,428,533,5712,0.5207,0.5439,0.6674
ouvre,1710-1720,1730-1740,387,453,5710,0.5204,0.0266,0.1258
tiers,1700-1710,1789-1802,3064,9937,5699,0.5198,0.9343,0.9849
nia,1720-1730,1770-1780,198,548,5678,0.5195,0.0226,0.699
sûrement,1710-1720,1730-1740,252,246,5688,0.5185,0.1358,0.5194
laurent,1700-1710,1750-1760,192,883,5672,0.5179,0.1386,0.429
raconte,1710-1720,1740-1750,320,838,5701,0.5174,0.2284,0.7083
arrangement,1700-1710,1789-1802,84,921,5708,0.5172,0.6481,0.8031
ioi,1730-1740,1789-1802,209,1171,5669,0.5171,0.331,0.8783
what,1700-1710,1789-1802,422,977,1662,0.517,0.5805,0.9425
londres,1720-1730,1789-1802,3450,6883,5706,0.5169,0.9807,0.9144
attendent,1700-1710,1780-1789,86,561,5683,0.5167,0.1728,0.1843
dii,1740-1750,1760-1770,485,753,5691,0.5164,0.2594,0.7008
figne,1720-1730,1789-1802,381,671,5667,0.5159,0.5606,0.9472
grains,1730-1740,1740-1750,1587,3630,5703,0.5152,0.6153,0.719
allons,1720-1730,1750-1760,918,1969,5706,0.515,0.1196,0.5624
dure,1700-1710,1710-1720,693,775,5710,0.5146,0.4247,0.3808
colonne,1730-1740,1740-1750,631,289,5695,0.5146,0.9765,0.9457
venus,1710-1720,1789-1802,1860,2010,5710,0.514,0.9903,0.974
avo,1700-1710,1770-1780,110,394,5669,0.5139,0.3023,0.7985
vec,1720-1730,1789-1802,409,711,5678,0.5136,0.6536,0.8693
concurrence,1700-1710,1770-1780,188,2185,5676,0.5134,0.9684,0.9794
one,1700-1710,1710-1720,2195,447,5687,0.5129,0.8165,0.9671
couches,1700-1710,1760-1770,264,1544,5666,0.5129,0.9371,0.8291
rade,1700-1710,1789-1802,171,785,5671,0.5126,0.9338,0.788
religieuse,1720-1730,1789-1802,120,1075,5673,0.5125,0.9505,0.8499
liaison,1770-1780,1789-1802,1628,1132,5703,0.5116,0.4825,0.174
pique,1700-1710,1789-1802,229,590,5693,0.5114,0.4113,0.4498
queue,1780-1789,1789-1802,2167,1431,5695,0.5114,0.4116,0.297
jaune,1710-1720,1720-1730,698,745,5681,0.5111,0.2628,0.5774
verbe,1740-1750,1789-1802,183,2443,5662,0.5104,0.9498,0.8404
ferdinand,1700-1710,1789-1802,533,824,5636,0.5102,0.6312,0.8191
aimer,1700-1710,1720-1730,694,569,5706,0.5101,0.1339,0.1064
nec,1710-1720,1789-1802,1898,1568,5695,0.51,0.9862,0.7876
ide,1710-1720,1750-1760,424,631,5692,0.51,0.0359,0.8766
touchant,1710-1720,1789-1802,1252,1573,5706,0.5099,0.633,0.9207
tragique,1710-1720,1750-1760,200,529,5700,0.5097,0.1368,0.1827
taille,1720-1730,1789-1802,1932,3696,5714,0.5094,0.534,0.733
vaincu,1700-1710,1750-1760,282,907,5701,0.5092,0.2343,0.1667
egyptiens,1710-1720,1730-1740,235,774,5683,0.5086,0.925,0.7789
etienne,1780-1789,1789-1802,958,918,5683,0.5084,0.0177,0.1231
ina,1710-1720,1780-1789,113,577,5645,0.5083,0.0307,0.6861
bacchus,1710-1720,1740-1750,646,442,5688,0.5082,0.5743,0.5231
dies,1730-1740,1780-1789,675,789,5682,0.5079,0.8435,0.9413
tte,1730-1740,1750-1760,289,452,5678,0.5078,0.5961,0.8565
mefure,1710-1720,1789-1802,203,1079,5588,0.5075,0.8705,0.9415
dedans,1780-1789,1789-1802,6903,2322,5709,0.5074,0.7673,0.9762
calcul,1700-1710,1780-1789,208,2990,5699,0.5073,0.6152,0.8933
rappeller,1700-1710,1780-1789,154,1920,5697,0.507,0.8377,0.7787
tours,1710-1720,1720-1730,777,1840,5705,0.5064,0.3912,0.4593
aur,1730-1740,1780-1789,191,671,5664,0.5062,0.3061,0.2586
autour,1740-1750,1780-1789,2949,6265,5715,0.5059,0.3229,0.4278
coûte,1710-1720,1720-1730,312,309,5697,0.5055,0.3723,0.5295
privée,1700-1710,1780-1789,172,1332,5697,0.5051,0.4161,0.6985
chapitres,1710-1720,1740-1750,386,402,5685,0.5044,0.3875,0.7391
serpent,1700-1710,1760-1770,212,510,5678,0.5043,0.2509,0.402
demandes,1750-1760,1789-1802,817,2211,5692,0.5039,0.2733,0.153
travaux,1730-1740,1770-1780,1517,8431,5712,0.5037,0.4571,0.2467
cll,1700-1710,1760-1770,197,188,5623,0.5036,0.3604,0.9025
détroit,1710-1720,1740-1750,171,1313,5675,0.5034,0.967,0.7302
fondation,1720-1730,1730-1740,1306,454,5697,0.5032,0.5834,0.5468
rue,1720-1730,1760-1770,2378,9618,5707,0.503,0.9522,0.9427
sons,1700-1710,1760-1770,376,2422,5708,0.5025,0.885,0.8358
modernes,1780-1789,1789-1802,3318,2227,5711,0.5023,0.2297,0.5311
méchant,1710-1720,1760-1770,299,977,5698,0.5017,0.3594,0.1414
martin,1750-1760,1770-1780,1013,1941,5693,0.5014,0.1181,0.635
victimes,1710-1720,1789-1802,227,2780,5690,0.5011,0.7432,0.7412
abîme,1700-1710,1740-1750,55,106,5664,0.501,0.8596,0.2263
attribuer,1720-1730,1789-1802,251,1043,5702,0.5009,0.5963,0.5263
the,1710-1720,1770-1780,3708,25445,5716,0.5008,0.9869,0.9598
qie,1730-1740,1789-1802,158,1081,5303,0.5006,0.5217,0.9121
merce,1700-1710,1789-1802,122,959,5655,0.5005,0.2649,0.9251
peste,1710-1720,1740-1750,444,548,5691,0.5002,0.4357,0.5825
tro,1730-1740,1760-1770,188,433,5669,0.5,0.0095,0.8394
all,1770-1780,1789-1802,2042,2716,5699,0.4998,0.6216,0.64
barbarie,1700-1710,1770-1780,150,1911,5701,0.4992,0.897,0.6254
nit,1720-1730,1770-1780,185,432,5645,0.499,0.1729,0.0025
plains,1740-1750,1770-1780,275,576,5680,0.4988,0.6918,0.0864
éclairer,1700-1710,1780-1789,82,1102,5697,0.4984,0.5734,0.6183
onde,1700-1710,1770-1780,82,289,5676,0.4983,0.8286,0.7627
obéissance,1730-1740,1789-1802,242,623,5675,0.4974,0.9815,0.9655
taxes,1740-1750,1789-1802,317,2223,5609,0.4973,0.9251,0.7915
roche,1710-1720,1770-1780,236,1223,5685,0.497,0.6921,0.677
coupables,1700-1710,1780-1789,222,2238,5695,0.4965,0.7534,0.624
pompe,1700-1710,1780-1789,362,1688,5710,0.4963,0.0649,0.182
signe,1700-1710,1789-1802,324,3155,5699,0.4956,0.3121,0.709
interdit,1700-1710,1710-1720,171,243,5691,0.4953,0.3192,0.1453
vaines,1720-1730,1760-1770,394,1188,5698,0.4952,0.5451,0.1135
cie,1710-1720,1720-1730,227,335,5680,0.4949,0.0443,0.8648
ort,1770-1780,1789-1802,411,753,5680,0.4946,0.0323,0.8769
détourner,1730-1740,1789-1802,601,1120,5699,0.4945,0.3317,0.1679
enlevé,1770-1780,1789-1802,1370,1141,5704,0.4943,0.0211,0.0114
pieux,1720-1730,1789-1802,482,693,5697,0.4939,0.7192,0.7718
prêtres,1710-1720,1720-1730,444,976,5698,0.4937,0.2568,0.1781
lei,1700-1710,1720-1730,560,464,5688,0.4935,0.2991,0.9004
remplie,1700-1710,1780-1789,346,1849,5706,0.4934,0.3639,0.5297
qii,1730-1740,1789-1802,185,1110,5664,0.4931,0.4553,0.9401
goûter,1720-1730,1750-1760,247,615,5698,0.4929,0.0492,0.1809
attiré,1770-1780,1789-1802,825,625,5699,0.4921,0.1421,0.1398
bicn,1710-1720,1740-1750,437,568,5633,0.4919,0.5403,0.963
esse,1770-1780,1780-1789,2995,1437,5678,0.4917,0.68,0.6748
proposition,1710-1720,1740-1750,1093,1733,5706,0.4914,0.2163,0.1668
due,1700-1710,1750-1760,534,1054,5716,0.491,0.6915,0.8611
cum,1710-1720,1770-1780,2296,7588,5701,0.4909,0.7637,0.8147
plu,1700-1710,1789-1802,912,4041,5707,0.4907,0.0079,0.2583
bienfait,1700-1710,1710-1720,88,144,5685,0.4902,0.8341,0.2549
emplois,1710-1720,1789-1802,521,2145,5693,0.4901,0.2576,0.4198
fil,1700-1710,1740-1750,1688,2242,5713,0.4899,0.8103,0.9541
clémence,1710-1720,1730-1740,117,481,5683,0.4897,0.9742,0.9554
ace,1710-1720,1720-1730,256,268,5681,0.4896,0.1349,0.775
antres,1730-1740,1740-1750,212,377,5687,0.4895,0.3253,0.7481
enseigne,1710-1720,1730-1740,379,554,5696,0.4894,0.7262,0.7853
pla,1710-1720,1750-1760,216,530,5679,0.4889,0.0087,0.7006
tenant,1720-1730,1750-1760,873,1415,5710,0.4886,0.1223,0.1306
cclui,1700-1710,1710-1720,167,303,5510,0.4874,0.7351,0.886
marseille,1740-1750,1789-1802,518,2068,5681,0.4868,0.1646,0.9162
consommation,1730-1740,1750-1760,300,1479,5664,0.4868,0.6394,0.6418
bandes,1750-1760,1780-1789,464,987,5675,0.4864,0.799,0.8397
rivage,1710-1720,1740-1750,596,3195,5692,0.4863,0.9482,0.7398
expliqué,1740-1750,1789-1802,617,719,5703,0.4861,0.1348,0.2293
dissimuler,1700-1710,1720-1730,110,105,5690,0.486,0.0504,0.2271
with,1700-1710,1770-1780,1214,3151,4565,0.4854,0.9492,0.9538
remarqué,1730-1740,1760-1770,1300,1821,5712,0.4848,0.3239,0.588
honnêtes,1770-1780,1780-1789,2280,2161,5699,0.4847,0.4066,0.1044
syrie,1700-1710,1780-1789,212,1210,5664,0.4847,0.8451,0.8525
coupé,1710-1720,1780-1789,233,967,5694,0.4845,0.1934,0.1875
fais,1730-1740,1789-1802,2573,8339,5715,0.4843,0.6161,0.6467
