word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
fours,1700-1710,1760-1770,56,715,,0.779,0.9867,
domino,1730-1740,1780-1789,1520,304,,0.779,0.9734,
oint,1730-1740,1740-1750,160,178,,0.7789,,
suppliant,1700-1710,1770-1780,97,325,,0.7787,0.8026,
distin,1710-1720,1789-1802,74,355,,0.7786,0.4594,
qu'entre,1710-1720,1730-1740,218,371,,0.7785,,
personnellement,1710-1720,1750-1760,104,205,,0.7783,0.5821,
additions,1750-1760,1760-1770,204,392,,0.7782,0.2341,
tera,1720-1730,1780-1789,74,345,,0.778,0.3564,
croi,1720-1730,1760-1770,725,361,,0.7777,,
estimation,1750-1760,1789-1802,182,887,,0.7776,0.2655,
raport,1780-1789,1789-1802,180,93,,0.7774,,
gouvernent,1770-1780,1789-1802,763,764,,0.7773,0.5843,
satis,1700-1710,1789-1802,99,288,,0.7771,0.881,
l'orateur,1730-1740,1789-1802,589,1034,,0.777,,
l'entendement,1710-1720,1760-1770,94,467,,0.7767,,
ence,1730-1740,1789-1802,119,452,,0.7763,0.1953,
perpétuel,1700-1710,1789-1802,57,760,,0.7762,0.2965,
d'intelligence,1700-1710,1770-1780,91,652,,0.7761,,
ccc,1720-1730,1789-1802,354,290,,0.7759,0.4416,
patriarche,1700-1710,1710-1720,969,95,,0.7759,,
dauphine,1710-1720,1730-1740,358,92,,0.7758,0.997,
importune,1750-1760,1789-1802,150,262,,0.7757,0.4587,
appaiser,1730-1740,1789-1802,87,207,,0.7753,0.8807,
mul,1710-1720,1780-1789,105,618,,0.775,0.4195,
tai,1700-1710,1740-1750,308,322,,0.7749,0.6939,
l'exemple,1710-1720,1760-1770,691,2422,,0.7747,,
libertinage,1700-1710,1730-1740,67,115,,0.7745,0.3787,
l'échange,1720-1730,1760-1770,85,468,,0.7742,,
troye,1710-1720,1740-1750,933,171,,0.7741,,
mne,1710-1720,1780-1789,119,522,,0.7741,0.2456,
anis,1710-1720,1740-1750,51,85,,0.7738,0.9252,
presenter,1770-1780,1789-1802,124,103,,0.7737,,
detail,1700-1710,1740-1750,73,109,,0.7735,0.428,
d'officiers,1710-1720,1750-1760,211,215,,0.7734,,
droites,1750-1760,1789-1802,241,250,,0.7732,0.7177,
blois,1710-1720,1740-1750,213,538,,0.7731,0.6537,
reau,1730-1740,1740-1750,106,111,,0.7724,0.1414,
niers,1710-1720,1780-1789,260,667,,0.7724,0.4942,
l'animal,1710-1720,1730-1740,151,204,,0.7723,,
remedes,1710-1720,1760-1770,456,854,,0.7722,,
affligée,1710-1720,1720-1730,93,66,,0.772,,
dere,1700-1710,1760-1770,79,91,,0.7717,0.3718,
interrompre,1700-1710,1789-1802,90,286,,0.7713,0.6736,
miserable,1740-1750,1789-1802,160,103,,0.771,,
autoriser,1720-1730,1760-1770,71,400,,0.7709,0.3241,
ronne,1730-1740,1789-1802,148,326,,0.7706,0.3211,
anc,1710-1720,1730-1740,91,132,,0.7706,0.1474,
sanglant,1720-1730,1789-1802,73,439,,0.7705,0.5816,
accommodement,1750-1760,1770-1780,161,183,,0.7704,,
bayes,1700-1710,1780-1789,76,94,,0.7701,0.7589,
bil,1740-1750,1770-1780,174,549,,0.7699,0.4724,
préparée,1720-1730,1789-1802,102,512,,0.7699,,
fade,1730-1740,1750-1760,128,210,,0.7698,,
proposée,1720-1730,1789-1802,122,836,,0.7696,,
virement,1700-1710,1750-1760,94,221,,0.7695,0.0453,
pese,1720-1730,1789-1802,250,194,,0.7695,,
septentrionale,1740-1750,1780-1789,570,1141,,0.7688,,
lair,1710-1720,1760-1770,73,274,,0.7684,0.1534,
leger,1710-1720,1789-1802,260,164,,0.7683,,
election,1700-1710,1710-1720,423,59,,0.7681,,
uri,1720-1730,1780-1789,96,406,,0.7681,0.2335,
filer,1710-1720,1789-1802,100,319,,0.768,0.1178,
d'irlande,1710-1720,1730-1740,112,322,,0.7679,,
loué,1700-1710,1720-1730,100,162,,0.7678,0.039,
formalité,1710-1720,1730-1740,102,139,,0.7678,0.1384,
montauban,1740-1750,1750-1760,58,685,,0.7676,0.7179,
venans,1720-1730,1789-1802,139,51,,0.7675,,
soutiens,1700-1710,1789-1802,90,742,,0.7673,0.9317,
real,1700-1710,1710-1720,178,66,,0.7669,,
confondu,1720-1730,1740-1750,144,218,,0.7668,0.0091,
s'i,1710-1720,1720-1730,110,111,,0.7667,,
vicaire,1730-1740,1750-1760,252,452,,0.7664,,
suisse,1730-1740,1770-1780,285,513,,0.7664,0.9663,
quarte,1730-1740,1780-1789,117,401,,0.7662,0.92,
incontestable,1730-1740,1789-1802,162,783,,0.766,0.4373,
fermentation,1770-1780,1789-1802,1763,849,,0.7659,0.7024,
echevins,1710-1720,1720-1730,1698,683,,0.7658,,
l'enfant,1750-1760,1780-1789,871,1897,,0.7657,,
dili,1710-1720,1780-1789,60,271,,0.7656,0.2957,
louage,1720-1730,1730-1740,80,94,,0.7655,0.3527,
maî,1720-1730,1789-1802,103,266,,0.7654,0.6836,
l'e,1740-1750,1789-1802,1593,1894,,0.7652,,
rio,1710-1720,1740-1750,105,1192,,0.765,0.6845,
furies,1700-1710,1760-1770,82,389,,0.7648,0.2349,
seville,1730-1740,1780-1789,148,133,,0.7647,,
expliquées,1710-1720,1720-1730,109,70,,0.7646,,
pagine,1750-1760,1789-1802,144,135,,0.7646,0.0131,
uand,1740-1750,1770-1780,96,190,,0.7643,,
frappant,1720-1730,1789-1802,64,901,,0.7643,0.8693,
l'événement,1700-1710,1760-1770,62,379,,0.7642,,
mortelles,1760-1770,1780-1789,243,394,,0.7641,,
jouissent,1710-1720,1760-1770,136,901,,0.7639,0.8784,
doc,1700-1710,1730-1740,147,147,,0.7639,0.6985,
laiss,1700-1710,1740-1750,52,145,,0.7637,0.6002,
brusquement,1710-1720,1760-1770,188,364,,0.7636,,
fame,1770-1780,1789-1802,598,562,,0.7636,,
dort,1720-1730,1730-1740,116,186,,0.7634,0.1371,
som,1740-1750,1760-1770,361,217,,0.7633,0.8141,
expédier,1710-1720,1789-1802,155,296,,0.7632,,
d'action,1710-1720,1720-1730,86,63,,0.7629,,
alte,1710-1720,1780-1789,77,220,,0.7628,0.3753,
vivroit,1710-1720,1730-1740,60,67,,0.7627,0.8639,
corrompus,1700-1710,1710-1720,80,106,,0.7626,0.3013,
colleges,1750-1760,1770-1780,79,235,,0.7625,,
tont,1700-1710,1730-1740,185,110,,0.7624,,
ifs,1720-1730,1780-1789,149,437,,0.7623,0.3597,
seigneuries,1740-1750,1750-1760,1240,153,,0.7622,,
vendeurs,1710-1720,1730-1740,2397,140,,0.7621,0.9183,
raillerie,1730-1740,1740-1750,303,243,,0.7621,,
troublée,1710-1720,1780-1789,61,435,,0.7619,0.6295,
l'iniquité,1710-1720,1740-1750,52,70,,0.7618,,
tranquilité,1710-1720,1780-1789,121,151,,0.7618,,
lavoir,1700-1710,1760-1770,147,408,,0.7616,,
strasbourg,1720-1730,1740-1750,312,219,,0.7614,0.6211,
valables,1740-1750,1770-1780,93,195,,0.7614,,
prêcher,1710-1720,1730-1740,161,148,,0.7613,0.4323,
défait,1710-1720,1730-1740,155,772,,0.7611,0.4533,
nai,1710-1720,1789-1802,83,473,,0.7609,0.1168,
relte,1730-1740,1750-1760,255,428,,0.7608,0.3064,
l'hôpital,1710-1720,1789-1802,290,1035,,0.7607,,
précédentes,1700-1710,1740-1750,173,771,,0.7607,0.7284,
maudit,1730-1740,1740-1750,157,165,,0.7603,,
ava,1700-1710,1789-1802,69,303,,0.7602,0.157,
cat,1760-1770,1770-1780,422,1065,,0.7601,0.0028,
familiarité,1710-1720,1760-1770,126,212,,0.76,,
jettez,1720-1730,1770-1780,146,493,,0.7599,,
martial,1770-1780,1789-1802,709,173,,0.7598,0.8046,
achats,1710-1720,1740-1750,401,113,,0.7597,0.5672,
oli,1710-1720,1750-1760,115,159,,0.7593,0.379,
rient,1710-1720,1730-1740,80,98,,0.7592,0.2514,
capa,1700-1710,1750-1760,52,177,,0.759,0.2761,
emi,1750-1760,1789-1802,120,197,,0.7588,0.1189,
perle,1700-1710,1750-1760,108,148,,0.7587,0.6666,
enflé,1720-1730,1760-1770,53,114,,0.7586,0.4835,
secretement,1720-1730,1750-1760,69,85,,0.7586,,
borné,1700-1710,1720-1730,76,159,,0.7585,0.5885,
déposer,1700-1710,1789-1802,73,1159,,0.7583,0.2119,
guinée,1740-1750,1760-1770,1138,826,,0.7583,,
sales,1710-1720,1780-1789,103,175,,0.7581,0.7788,
inte,1740-1750,1770-1780,134,187,,0.7579,0.2745,
pans,1700-1710,1770-1780,80,495,,0.7579,0.8415,
précedent,1720-1730,1780-1789,232,157,,0.7578,,
l'academie,1710-1720,1770-1780,132,140,,0.7574,,
maniéré,1710-1720,1720-1730,98,569,,0.7572,,
d'e,1700-1710,1770-1780,505,1089,,0.7571,,
spirituels,1750-1760,1780-1789,130,128,,0.7569,,
perdoit,1710-1720,1760-1770,79,329,,0.7569,0.6885,
gaillard,1710-1720,1750-1760,79,234,,0.7567,,
présage,1720-1730,1780-1789,98,636,,0.7565,0.5457,
courfe,1700-1710,1770-1780,109,776,,0.7564,0.6703,
roles,1700-1710,1750-1760,81,173,,0.7562,,
trême,1710-1720,1789-1802,213,923,,0.7562,0.6668,
supplians,1710-1720,1789-1802,752,74,,0.7561,,
trajet,1700-1710,1740-1750,74,218,,0.756,0.7295,
finira,1700-1710,1789-1802,50,371,,0.7559,0.7358,
refuter,1710-1720,1720-1730,160,204,,0.7558,0.4326,
l'emporta,1740-1750,1780-1789,159,307,,0.7558,,
relie,1720-1730,1750-1760,354,493,,0.7557,0.0004,
aions,1710-1720,1740-1750,68,212,,0.7553,,
partages,1720-1730,1750-1760,89,127,,0.7552,,
susceptible,1750-1760,1760-1770,734,1408,,0.755,0.1106,
vien,1710-1720,1770-1780,215,358,,0.7548,0.395,
riens,1700-1710,1710-1720,103,97,,0.7547,0.5859,
fées,1730-1740,1780-1789,348,587,,0.7545,0.4178,
d'oi,1700-1710,1780-1789,62,287,,0.7544,,
imo,1730-1740,1780-1789,227,181,,0.7544,0.8883,
fourberie,1700-1710,1730-1740,79,128,,0.7542,0.9945,
bagage,1710-1720,1789-1802,63,311,,0.754,0.2971,
d'entretenir,1730-1740,1780-1789,309,702,,0.7538,,
vitaux,1740-1750,1789-1802,151,442,,0.7536,0.4806,
bres,1700-1710,1789-1802,173,913,,0.7531,0.1477,
carriere,1700-1710,1789-1802,88,498,,0.753,0.816,
pardessus,1710-1720,1789-1802,113,105,,0.7528,0.6452,
rangées,1730-1740,1770-1780,195,807,,0.7526,0.856,
roulent,1700-1710,1710-1720,55,72,,0.7524,0.619,
précieuse,1750-1760,1770-1780,504,1208,,0.7523,0.3169,
fure,1710-1720,1720-1730,91,98,,0.7522,0.1214,
dam,1700-1710,1770-1780,363,654,,0.7521,0.063,
tins,1730-1740,1760-1770,258,253,,0.752,0.1465,
fas,1700-1710,1780-1789,120,586,,0.7519,0.3035,
mel,1710-1720,1730-1740,100,65,,0.7518,0.1971,
refsemblance,1700-1710,1789-1802,56,113,,0.7516,0.9147,
s'enfuit,1700-1710,1789-1802,380,629,,0.7516,,
sieges,1740-1750,1789-1802,50,65,,0.7515,0.8951,
bli,1730-1740,1770-1780,105,232,,0.7513,0.0249,
commencera,1730-1740,1740-1750,76,89,,0.7512,,
quise,1720-1730,1789-1802,88,184,,0.751,0.2934,
nié,1720-1730,1740-1750,56,92,,0.751,0.2191,
filant,1710-1720,1740-1750,140,107,,0.7509,0.8143,
avant,1700-1710,1710-1720,6656,8198,,0.7505,,
indirectement,1740-1750,1789-1802,139,366,,0.7501,,
anonyme,1710-1720,1740-1750,66,387,,0.75,0.6907,
maligne,1780-1789,1789-1802,305,198,,0.7499,0.4659,
lieurs,1710-1720,1730-1740,169,71,,0.7498,0.8623,
asi,1710-1720,1770-1780,166,151,,0.7497,0.0879,
pirates,1710-1720,1780-1789,130,519,,0.7495,0.368,
maires,1710-1720,1770-1780,212,256,,0.7494,0.8679,
cachez,1720-1730,1760-1770,147,146,,0.7493,,
répon,1700-1710,1770-1780,86,421,,0.7491,0.6421,
tète,1710-1720,1750-1760,53,144,,0.749,0.6094,
fecourir,1710-1720,1789-1802,134,284,,0.7488,0.7361,
labour,1700-1710,1710-1720,265,180,,0.7486,,
tré,1700-1710,1789-1802,95,622,,0.7485,0.215,
rom,1700-1710,1780-1789,433,658,,0.7483,,
trinité,1720-1730,1740-1750,314,231,,0.7482,,
d'esclaves,1710-1720,1760-1770,172,199,,0.7481,,
impériale,1720-1730,1789-1802,160,830,,0.7479,0.2993,
l'esclave,1700-1710,1789-1802,234,775,,0.7478,,
allumer,1730-1740,1750-1760,140,148,,0.7477,0.5422,
étrangement,1720-1730,1740-1750,74,69,,0.7476,,
licu,1730-1740,1740-1750,80,165,,0.7475,,
cotes,1720-1730,1780-1789,154,398,,0.7474,0.6818,
lande,1710-1720,1780-1789,89,898,,0.7473,0.6679,
ecf,1700-1710,1710-1720,81,56,,0.7471,0.4544,
spirituelle,1710-1720,1760-1770,140,436,,0.7467,,
captifs,1700-1710,1720-1730,68,200,,0.7467,0.6223,
jésuite,1710-1720,1750-1760,143,697,,0.7463,0.6179,
ast,1720-1730,1730-1740,161,94,,0.7462,0.2502,
différemment,1710-1720,1780-1789,79,587,,0.746,0.3827,
plaute,1710-1720,1760-1770,1124,153,,0.7459,0.4044,
qur,1720-1730,1740-1750,72,79,,0.7458,0.4256,
défendant,1700-1710,1720-1730,56,94,,0.7456,0.737,
tailler,1740-1750,1770-1780,349,804,,0.7454,,
cclle,1710-1720,1789-1802,59,394,,0.7452,0.6468,
releve,1710-1720,1760-1770,134,482,,0.7448,,
informations,1720-1730,1740-1750,133,651,,0.7444,0.2759,
meaux,1700-1710,1780-1789,176,349,,0.7442,,
ofi,1720-1730,1760-1770,219,102,,0.744,0.4156,
xxvi,1730-1740,1740-1750,454,273,,0.7439,0.482,
consideration,1710-1720,1789-1802,434,458,,0.7438,,
ployer,1710-1720,1760-1770,83,310,,0.7437,0.6121,
voya,1720-1730,1789-1802,75,351,,0.7433,0.0831,
dunkerque,1700-1710,1740-1750,88,368,,0.7432,0.6957,
marchande,1700-1710,1789-1802,52,590,,0.7431,0.7492,
devins,1720-1730,1789-1802,160,244,,0.7429,0.979,
détestable,1710-1720,1740-1750,95,170,,0.7428,0.3079,
galles,1730-1740,1789-1802,132,454,,0.7426,,
isabelle,1730-1740,1780-1789,321,634,,0.7424,,
declare,1730-1740,1760-1770,506,101,,0.7421,,
civilement,1710-1720,1770-1780,128,85,,0.742,0.9107,
moquer,1720-1730,1730-1740,133,144,,0.7419,,
remets,1710-1720,1760-1770,108,167,,0.7418,0.8855,
l'os,1720-1730,1760-1770,51,556,,0.7417,,
renverse,1740-1750,1750-1760,245,332,,0.7416,0.0308,
patient,1700-1710,1730-1740,111,130,,0.7415,0.2564,
éoit,1700-1710,1720-1730,57,157,,0.7414,0.8473,
attachez,1710-1720,1750-1760,334,136,,0.7412,,
couronné,1720-1730,1760-1770,245,328,,0.7411,0.1804,
occidentales,1710-1720,1740-1750,117,386,,0.7403,0.9397,
maîtreffe,1710-1720,1720-1730,81,77,,0.7403,0.0613,
mamellé,1700-1710,1789-1802,68,57,,0.74,0.6988,
cequi,1710-1720,1789-1802,127,123,,0.74,,
d'ouvrages,1710-1720,1720-1730,141,273,,0.7397,,
rables,1710-1720,1789-1802,61,468,,0.7396,0.4419,
rigueurs,1760-1770,1789-1802,456,584,,0.7396,0.5956,
récolte,1730-1740,1740-1750,114,380,,0.7395,0.5494,
genou,1730-1740,1740-1750,80,150,,0.7393,0.5482,
presente,1710-1720,1789-1802,1306,243,,0.7393,,
mysteres,1730-1740,1780-1789,287,611,,0.7392,,
defaire,1720-1730,1789-1802,127,170,,0.7391,,
grêle,1720-1730,1789-1802,88,375,,0.739,0.7852,
souffrit,1730-1740,1789-1802,143,197,,0.7389,0.8691,
chaffe,1740-1750,1750-1760,242,1019,,0.7387,0.3447,
l'usage,1710-1720,1760-1770,1933,6911,,0.7386,,
signées,1710-1720,1750-1760,272,238,,0.7386,,
l'ame,1710-1720,1730-1740,1055,1921,,0.7383,,
prescrites,1710-1720,1720-1730,114,76,,0.7382,0.7296,
fance,1700-1710,1780-1789,136,1140,,0.738,0.5598,
epi,1700-1710,1760-1770,143,138,,0.7379,0.1343,
parure,1760-1770,1770-1780,617,930,,0.7376,0.0034,
entiérement,1710-1720,1789-1802,149,334,,0.7375,0.9597,
s'élève,1720-1730,1740-1750,74,124,,0.7372,,
vincent,1740-1750,1770-1780,371,1004,,0.7369,0.1297,
l'achat,1730-1740,1740-1750,101,136,,0.7368,,
comptez,1730-1740,1780-1789,231,591,,0.7368,0.065,
d'être,1710-1720,1730-1740,5331,9239,,0.7368,,
tde,1720-1730,1750-1760,113,188,,0.7366,0.1344,
lente,1710-1720,1789-1802,89,776,,0.7364,0.6904,
patrimoine,1710-1720,1789-1802,142,808,,0.7364,0.3104,
nar,1710-1720,1740-1750,65,144,,0.7363,0.0644,
vince,1710-1720,1789-1802,55,390,,0.7362,0.6873,
s'expliquer,1710-1720,1720-1730,142,76,,0.7359,,
cambrai,1700-1710,1720-1730,59,98,,0.7357,,
brevet,1730-1740,1760-1770,91,485,,0.7357,,
interne,1710-1720,1760-1770,64,920,,0.7354,0.9979,
ingénieux,1750-1760,1789-1802,459,506,,0.7354,0.1333,
turent,1700-1710,1770-1780,50,190,,0.7352,0.4658,
stable,1740-1750,1789-1802,82,303,,0.735,,
d'humeur,1700-1710,1789-1802,105,349,,0.7349,,
relier,1710-1720,1789-1802,161,322,,0.7348,0.4006,
jon,1700-1710,1740-1750,143,281,,0.7347,0.5785,
accords,1720-1730,1750-1760,87,373,,0.7347,0.8439,
d'afrique,1700-1710,1710-1720,143,452,,0.734,,
transporte,1780-1789,1789-1802,741,560,,0.734,0.3282,
d'achever,1700-1710,1740-1750,89,152,,0.7338,,
pea,1740-1750,1780-1789,143,208,,0.7337,0.0871,
plures,1760-1770,1789-1802,286,76,,0.7334,,
jul,1700-1710,1760-1770,160,167,,0.7333,0.0781,
coudre,1710-1720,1750-1760,72,83,,0.7333,0.4734,
forets,1730-1740,1770-1780,1582,281,,0.733,0.9722,
tar,1710-1720,1740-1750,94,278,,0.7329,0.0073,
adopté,1730-1740,1789-1802,347,2063,,0.7328,0.8865,
reduit,1740-1750,1760-1770,173,220,,0.7327,,
ifr,1730-1740,1760-1770,111,297,,0.7326,0.1011,
dice,1720-1730,1770-1780,136,171,,0.7326,0.3631,
secrete,1700-1710,1789-1802,81,198,,0.7323,0.5337,
athenes,1700-1710,1789-1802,112,93,,0.7322,0.2911,
l'avantage,1720-1730,1730-1740,895,1205,,0.7322,,
tude,1700-1710,1730-1740,69,154,,0.7321,0.3673,
châtelet,1700-1710,1730-1740,64,395,,0.7319,0.8172,
agréablement,1740-1750,1760-1770,425,413,,0.7316,,
duroit,1700-1710,1740-1750,68,145,,0.7315,0.9038,
rive,1700-1710,1789-1802,98,1809,,0.7313,0.9999,
pensant,1700-1710,1720-1730,77,79,,0.7311,0.3384,
comparant,1700-1710,1789-1802,60,478,,0.731,0.9348,
legitime,1700-1710,1789-1802,285,82,,0.7308,,
prote,1710-1720,1789-1802,66,294,,0.7306,0.4031,
vernis,1710-1720,1750-1760,85,526,,0.7305,0.8688,
parée,1700-1710,1760-1770,56,185,,0.7304,0.7665,
fatigué,1710-1720,1730-1740,110,164,,0.7301,0.3127,
barbier,1700-1710,1780-1789,212,378,,0.7299,,
reduire,1760-1770,1789-1802,199,105,,0.7298,,
cure,1720-1730,1770-1780,438,764,,0.7294,0.1041,
picardie,1730-1740,1740-1750,1174,186,,0.7294,0.9958,
d'hôtel,1760-1770,1770-1780,120,295,,0.7293,,
ition,1720-1730,1750-1760,60,85,,0.7291,0.3893,
rime,1700-1710,1730-1740,110,207,,0.729,0.9029,
monastere,1710-1720,1730-1740,57,95,,0.729,,
spirituel,1700-1710,1780-1789,178,299,,0.7287,,
chaude,1760-1770,1789-1802,1031,616,,0.7285,,
adion,1700-1710,1789-1802,185,153,,0.7283,,
gouvernée,1710-1720,1730-1740,57,123,,0.7283,0.9274,
ote,1710-1720,1740-1750,79,100,,0.7281,,
d'al,1710-1720,1770-1780,69,297,,0.728,,
eta,1730-1740,1760-1770,109,180,,0.7279,0.1286,
éta,1730-1740,1789-1802,242,926,,0.7278,0.0239,
iour,1710-1720,1720-1730,237,92,,0.7277,0.4958,
l'abbé,1720-1730,1789-1802,1510,5866,,0.7275,,
dresse,1710-1720,1789-1802,172,359,,0.7274,0.8904,
fidéle,1710-1720,1789-1802,81,58,,0.7273,0.8154,
ntre,1720-1730,1789-1802,189,238,,0.7269,,
manoeuvre,1720-1730,1760-1770,182,781,,0.7269,,
xlviii,1710-1720,1780-1789,92,377,,0.7268,0.3081,
gaieté,1700-1710,1740-1750,56,166,,0.7267,0.8711,
confirmé,1700-1710,1730-1740,218,572,,0.7266,,
corrigé,1700-1710,1760-1770,53,191,,0.7266,0.2882,
dimi,1700-1710,1760-1770,58,349,,0.7265,0.4109,
pei,1700-1710,1750-1760,301,393,,0.7264,0.5969,
accompagnent,1700-1710,1710-1720,71,84,,0.7262,0.3638,
piéce,1720-1730,1780-1789,378,430,,0.7262,,
s'assembler,1720-1730,1780-1789,87,238,,0.7261,,
sains,1700-1710,1710-1720,80,159,,0.726,0.4908,
greffe,1720-1730,1760-1770,98,476,,0.7259,,
raccommoder,1700-1710,1760-1770,73,157,,0.7259,,
flanc,1720-1730,1750-1760,249,208,,0.7258,0.6267,
fot,1700-1710,1770-1780,162,453,,0.7257,0.8657,
exprimée,1710-1720,1720-1730,98,63,,0.7256,,
oul,1730-1740,1780-1789,52,347,,0.7255,0.0626,
d'observer,1700-1710,1750-1760,155,598,,0.7255,,
samuel,1740-1750,1770-1780,139,420,,0.7254,0.2946,
tor,1700-1710,1740-1750,300,397,,0.7252,0.3117,
écri,1710-1720,1740-1750,64,160,,0.725,0.3818,
mêlant,1710-1720,1789-1802,74,258,,0.7248,0.9723,
placez,1720-1730,1760-1770,150,143,,0.7247,,
gains,1700-1710,1780-1789,292,324,,0.7245,,
fiut,1710-1720,1789-1802,104,519,,0.7244,0.4327,
l'entendre,1710-1720,1760-1770,237,498,,0.7243,,
soutint,1720-1730,1730-1740,96,120,,0.7242,0.4665,
entrailles,1740-1750,1760-1770,300,549,,0.7241,,
d'état,1710-1720,1789-1802,938,3036,,0.7241,,
l'attachement,1710-1720,1720-1730,109,69,,0.7239,,
fâche,1710-1720,1770-1780,65,320,,0.7237,0.1945,
toures,1710-1720,1789-1802,137,600,,0.7236,,
éclatant,1780-1789,1789-1802,531,493,,0.7234,0.0335,
courons,1710-1720,1780-1789,74,234,,0.7233,,
prolonger,1720-1730,1789-1802,68,868,,0.7231,0.4813,
qni,1730-1740,1789-1802,117,765,,0.7229,,
seau,1710-1720,1789-1802,179,227,,0.7227,,
rude,1730-1740,1770-1780,534,859,,0.7226,,
cloud,1720-1730,1789-1802,147,404,,0.7225,,
c'étoient,1700-1710,1760-1770,124,420,,0.722,,
paume,1700-1710,1789-1802,56,158,,0.7219,0.7745,
infame,1710-1720,1740-1750,170,136,,0.7217,0.705,
plin,1700-1710,1789-1802,95,168,,0.7214,0.4752,
survient,1700-1710,1710-1720,225,133,,0.7213,0.8744,
creuser,1700-1710,1770-1780,63,654,,0.7212,0.6261,
diver,1710-1720,1750-1760,58,162,,0.7211,,
cage,1710-1720,1720-1730,139,103,,0.721,,
julte,1700-1710,1789-1802,91,252,,0.721,0.3136,
d'ordonner,1740-1750,1789-1802,194,584,,0.7209,,
s'éloigner,1710-1720,1720-1730,107,104,,0.7206,,
leon,1730-1740,1789-1802,712,78,,0.7205,,
nio,1710-1720,1780-1789,88,153,,0.7203,0.3184,
multi,1710-1720,1760-1770,85,262,,0.7201,0.6026,
poe,1700-1710,1770-1780,112,154,,0.72,,
flandres,1720-1730,1789-1802,673,517,,0.7199,,
d'abandonner,1710-1720,1750-1760,196,492,,0.7199,,
qu'aujourd'hui,1700-1710,1770-1780,50,430,,0.7198,,
rebelle,1730-1740,1750-1760,229,348,,0.7197,0.0511,
flamand,1700-1710,1789-1802,283,87,,0.7196,,
qle,1730-1740,1789-1802,79,578,,0.7195,,
mod,1770-1780,1789-1802,774,153,,0.7192,,
contrevenu,1720-1730,1789-1802,98,57,,0.7191,,
succedent,1730-1740,1789-1802,155,111,,0.719,0.9642,
fla,1730-1740,1750-1760,135,143,,0.7189,,
exploit,1710-1720,1789-1802,305,261,,0.7188,,
d'i,1700-1710,1789-1802,199,882,,0.7187,,
consequences,1720-1730,1789-1802,72,124,,0.7185,,
julqu'à,1700-1710,1789-1802,95,194,,0.7182,,
eie,1710-1720,1720-1730,52,68,,0.7181,0.1825,
dud,1720-1730,1789-1802,132,54,,0.7181,0.9816,
genéraux,1740-1750,1789-1802,62,218,,0.718,,
débauché,1720-1730,1780-1789,54,183,,0.7179,,
l'ombre,1750-1760,1770-1780,781,2068,,0.7178,,
prt,1710-1720,1740-1750,92,167,,0.7177,0.3687,
rudement,1700-1710,1730-1740,148,129,,0.7176,,
aifément,1720-1730,1730-1740,75,374,,0.7174,0.6831,
apud,1740-1750,1770-1780,3641,2902,,0.7173,,
parier,1710-1720,1730-1740,101,103,,0.7172,,
meuble,1700-1710,1720-1730,199,91,,0.7171,,
ede,1710-1720,1740-1750,59,96,,0.7169,0.1079,
lira,1700-1710,1760-1770,120,136,,0.7168,0.8117,
plie,1700-1710,1789-1802,116,336,,0.7167,0.1243,
coa,1710-1720,1789-1802,72,286,,0.7164,0.0381,
triple,1710-1720,1770-1780,158,816,,0.7161,0.2986,
separe,1700-1710,1770-1780,96,68,,0.716,,
l'angleterre,1710-1720,1760-1770,1227,3322,,0.716,,
lous,1730-1740,1789-1802,110,562,,0.7159,0.3964,
l'amirauté,1720-1730,1760-1770,158,2075,,0.7158,,
mandemens,1780-1789,1789-1802,205,92,,0.7157,,
yous,1730-1740,1780-1789,387,597,,0.7156,,
mandement,1710-1720,1789-1802,457,443,,0.7155,,
coûtent,1730-1740,1760-1770,81,389,,0.7152,0.877,
courus,1700-1710,1710-1720,71,60,,0.715,0.4118,
remporté,1760-1770,1789-1802,217,257,,0.7148,0.2977,
fro,1700-1710,1710-1720,166,100,,0.7147,0.408,
hau,1710-1720,1750-1760,86,169,,0.7146,0.2851,
s'élevent,1720-1730,1789-1802,81,245,,0.7146,,
inonde,1710-1720,1789-1802,80,511,,0.7144,0.3541,
atre,1720-1730,1730-1740,92,52,,0.7143,0.3211,
mortification,1730-1740,1740-1750,81,195,,0.7142,,
scc,1710-1720,1730-1740,92,51,,0.714,0.454,
fre,1710-1720,1740-1750,208,402,,0.7139,0.0031,
chassé,1720-1730,1789-1802,90,665,,0.7137,0.3066,
ious,1730-1740,1750-1760,126,186,,0.7136,0.1393,
