word,drift_global,drift_moyen
léger,0.5161,0.4991
conscience,0.5161,0.5737
sentit,0.5161,0.5381
hai,0.5160,0.5623
port,0.5160,0.4798
dorante,0.5160,0.4621
contredire,0.5158,0.3436
pompeux,0.5158,0.5279
proposées,0.5158,0.5101
provincial,0.5157,0.4889
longueurs,0.5157,0.3797
croyant,0.5157,0.4570
d'équité,0.5157,0.3514
d'or,0.5157,0.5481
honteuse,0.5156,0.5002
fec,0.5156,0.4453
of,0.5156,0.4497
verres,0.5156,0.5286
suivre,0.5156,0.5636
quanti,0.5155,0.4185
l'acte,0.5155,0.4232
eroit,0.5153,0.4253
couvre,0.5153,0.4942
estimer,0.5153,0.5349
rieux,0.5152,0.5563
carthage,0.5152,0.6360
républiques,0.5152,0.4819
secretes,0.5151,0.3620
gile,0.5151,0.6015
tourment,0.5151,0.4441
epître,0.5151,0.3962
bn,0.5150,0.5150
colbert,0.5150,0.6408
ainli,0.5150,0.3589
appar,0.5149,0.3505
l'orage,0.5148,0.5379
dixmes,0.5148,0.5513
ouvrant,0.5146,0.5169
ibidem,0.5146,0.5601
conserver,0.5145,0.5511
dy,0.5145,0.5416
sm,0.5145,0.3964
présenter,0.5145,0.4476
abus,0.5145,0.4138
valent,0.5145,0.2605
liront,0.5144,0.5241
lois,0.5144,0.5009
rebelle,0.5143,0.5917
changent,0.5143,0.5326
acquérir,0.5143,0.3849
huissier,0.5143,0.2900
testament,0.5142,0.5150
exploits,0.5142,0.5152
moeurs,0.5142,0.5431
arrêtée,0.5141,0.4980
elus,0.5141,0.5170
connu,0.5141,0.4340
héréditaire,0.5141,0.3325
l'excellence,0.5141,0.3433
témoigne,0.5140,0.5446
suéde,0.5140,0.4431
do,0.5140,0.4935
réduites,0.5140,0.2835
guillaume,0.5140,0.4304
pardonner,0.5139,0.5349
d'imprimer,0.5139,0.6016
partent,0.5139,0.4704
verbal,0.5139,0.3920
çe,0.5139,0.5296
which,0.5139,0.3644
decider,0.5138,0.5680
salut,0.5138,0.3162
ordonnent,0.5138,0.3581
critiques,0.5138,0.4029
esclave,0.5138,0.5204
luxembourg,0.5138,0.5122
mne,0.5138,0.4672
l'éternité,0.5137,0.6114
las,0.5136,0.4841
maitres,0.5136,0.3295
aix,0.5136,0.4684
congé,0.5136,0.4885
vendant,0.5135,0.3593
exécuté,0.5135,0.5234
vizirs,0.5135,0.5387
heros,0.5135,0.4289
écouté,0.5135,0.5349
ique,0.5135,0.4388
lames,0.5134,0.4616
contenir,0.5134,0.4840
judée,0.5134,0.4735
ena,0.5134,0.5394
recevra,0.5133,0.4249
louanges,0.5133,0.5150
ià,0.5133,0.5013
prix,0.5132,0.5380
nion,0.5132,0.5258
remarques,0.5132,0.3575
fatale,0.5131,0.4509
sanglante,0.5131,0.4919
gens,0.5130,0.5195
avide,0.5130,0.3368
modes,0.5130,0.3739
accompagnent,0.5129,0.4835
ainsi,0.5129,0.5276
co,0.5127,0.3414
conservez,0.5126,0.5617
join,0.5126,0.4690
exceptions,0.5125,0.3194
anglais,0.5125,0.6647
hr,0.5125,0.3623
posée,0.5125,0.5217
juflice,0.5125,0.3599
confession,0.5125,0.6483
dît,0.5124,0.3780
pauvre,0.5124,0.5494
mas,0.5124,0.5442
borné,0.5124,0.2988
capa,0.5124,0.5061
quelqu,0.5124,0.3806
beaux,0.5123,0.5207
coton,0.5123,0.4905
decrets,0.5123,0.3940
communiquer,0.5122,0.4926
arraché,0.5122,0.4697
blessure,0.5122,0.4726
obligeant,0.5122,0.4434
susdit,0.5121,0.5999
vingts,0.5121,0.4291
découverts,0.5121,0.3471
rome,0.5120,0.5410
dénombrement,0.5120,0.4006
véritable,0.5120,0.5309
directe,0.5120,0.4101
retiennent,0.5120,0.5362
repos,0.5120,0.5326
contravention,0.5120,0.5426
chartres,0.5119,0.5106
dp,0.5119,0.5122
inspiré,0.5119,0.5653
fiere,0.5119,0.4154
barreau,0.5119,0.4351
approuvé,0.5118,0.4325
hu,0.5118,0.4182
brouiller,0.5118,0.4840
éclatante,0.5118,0.5275
hardis,0.5118,0.5250
avancé,0.5118,0.4901
enten,0.5117,0.4627
renfort,0.5117,0.6244
persuada,0.5117,0.4835
ise,0.5117,0.4470
avancer,0.5116,0.5159
faites,0.5116,0.4518
préalable,0.5116,0.2491
c'ei,0.5116,0.4371
l'industrie,0.5115,0.3098
czar,0.5115,0.4801
changée,0.5115,0.5573
calcul,0.5114,0.2740
changemens,0.5114,0.5240
l'éclat,0.5114,0.4745
reçoive,0.5113,0.4775
dif,0.5113,0.4119
couler,0.5113,0.5160
vince,0.5113,0.3804
provient,0.5112,0.5735
craignons,0.5112,0.4722
revenant,0.5111,0.5453
s'élevent,0.5111,0.5005
avoine,0.5111,0.5515
suivoit,0.5111,0.5445
ennemis,0.5111,0.4745
levure,0.5111,0.4374
l'instant,0.5110,0.5152
servius,0.5110,0.5560
service,0.5109,0.4782
royaume,0.5109,0.4977
dimanches,0.5109,0.5717
ora,0.5109,0.4129
l'âme,0.5108,0.5034
fart,0.5108,0.6676
décide,0.5107,0.3183
admirablement,0.5107,0.4105
département,0.5107,0.5155
fourberie,0.5106,0.4052
passez,0.5106,0.5225
plongé,0.5105,0.5215
conventions,0.5105,0.4349
lies,0.5104,0.4871
eternel,0.5104,0.5927
terminer,0.5104,0.5438
aur,0.5104,0.4582
das,0.5103,0.4814
labourage,0.5103,0.3524
qu'ont,0.5103,0.5341
antiques,0.5103,0.5540
coeur,0.5103,0.4994
pourvû,0.5102,0.3781
tuteur,0.5101,0.4567
marée,0.5100,0.6353
plaisir,0.5100,0.5284
orte,0.5100,0.5633
cone,0.5100,0.6442
minutes,0.5100,0.4530
éle,0.5099,0.4937
min,0.5099,0.5574
admettre,0.5098,0.5028
pea,0.5098,0.5114
metz,0.5098,0.5053
ger,0.5098,0.5106
fant,0.5097,0.4402
ges,0.5096,0.4802
devant,0.5095,0.4859
addition,0.5095,0.5740
excessive,0.5095,0.5121
teindre,0.5094,0.3761
entendement,0.5094,0.5778
liste,0.5094,0.3976
suédois,0.5094,0.4832
fieurs,0.5093,0.4989
produire,0.5092,0.5242
chinois,0.5092,0.5057
causa,0.5092,0.5219
pay,0.5091,0.3940
éga,0.5091,0.4893
conspiration,0.5091,0.4334
venir,0.5091,0.4328
romaine,0.5091,0.5640
chandelle,0.5091,0.5726
vigueur,0.5090,0.5540
isa,0.5090,0.4845
bouton,0.5090,0.5426
pli,0.5090,0.4986
fours,0.5090,0.4445
vinées,0.5089,0.3569
imparfait,0.5089,0.4458
releva,0.5089,0.4989
malheur,0.5089,0.4448
tié,0.5089,0.4166
planté,0.5088,0.4831
postérité,0.5088,0.4630
répandent,0.5088,0.4066
navi,0.5088,0.4553
vole,0.5088,0.4560
emprunté,0.5087,0.5194
ordonnant,0.5087,0.3674
émotion,0.5086,0.4819
manuscrits,0.5086,0.4854
remontrances,0.5086,0.5280
guéri,0.5086,0.4828
septentrionale,0.5085,0.5200
aisée,0.5085,0.3994
l'odeur,0.5085,0.5410
lis,0.5085,0.4626
l'amerique,0.5085,0.4697
sachant,0.5084,0.5269
exigent,0.5084,0.2354
emporter,0.5083,0.5480
signifié,0.5083,0.3337
céfar,0.5082,0.4305
ex,0.5082,0.4872
l'exclusion,0.5082,0.3895
salé,0.5082,0.5023
liber,0.5081,0.4702
these,0.5081,0.4139
jouant,0.5081,0.3598
original,0.5080,0.5078
expressément,0.5080,0.4579
ejt,0.5080,0.3790
bagage,0.5080,0.4987
prisonnier,0.5079,0.5282
d'an,0.5079,0.4757
pratiquent,0.5079,0.4773
alexandrie,0.5079,0.3929
prononce,0.5079,0.4984
eme,0.5077,0.4849
portes,0.5076,0.4535
absent,0.5076,0.5687
vaines,0.5076,0.3844
tenus,0.5075,0.4335
prodigue,0.5075,0.3584
profonds,0.5075,0.5197
zélé,0.5074,0.3180
punition,0.5074,0.5346
faction,0.5074,0.4486
passe,0.5074,0.4919
recevez,0.5074,0.5063
turent,0.5074,0.3640
remarque,0.5073,0.4314
mus,0.5073,0.4450
ines,0.5072,0.4884
mazarin,0.5072,0.5327
délibération,0.5072,0.5425
matelot,0.5072,0.5200
perse,0.5072,0.3396
d'élever,0.5072,0.3526
l'éloquence,0.5072,0.2956
distance,0.5071,0.5333
ft,0.5071,0.4422
gabriel,0.5070,0.5243
dani,0.5069,0.4852
témoignage,0.5069,0.5110
l'oraison,0.5069,0.5385
éclats,0.5069,0.4935
potes,0.5069,0.2926
consideré,0.5069,0.4172
fidele,0.5067,0.4869
brûlé,0.5067,0.4945
poignée,0.5067,0.4526
regis,0.5067,0.4034
semblant,0.5067,0.5676
malo,0.5066,0.4942
éloignée,0.5066,0.5071
martial,0.5066,0.4601
boiteux,0.5065,0.5086
prétendit,0.5065,0.4850
lancer,0.5064,0.5851
bouclier,0.5064,0.4650
provenant,0.5064,0.4804
ieurs,0.5064,0.4054
cha,0.5063,0.4755
perd,0.5063,0.4908
rient,0.5063,0.5373
méchante,0.5063,0.4917
merite,0.5062,0.3443
encor,0.5062,0.6218
vile,0.5062,0.3671
librement,0.5061,0.3567
proches,0.5061,0.5425
pairie,0.5061,0.4736
fées,0.5060,0.4928
rout,0.5060,0.4172
tat,0.5060,0.4504
mandement,0.5060,0.3253
égal,0.5059,0.5183
ient,0.5059,0.3790
cassé,0.5059,0.4597
causée,0.5058,0.4343
tot,0.5058,0.4014
poules,0.5057,0.4694
deniers,0.5057,0.4816
aurre,0.5056,0.4384
por,0.5055,0.4778
n'appartient,0.5055,0.5683
l'agriculture,0.5055,0.3346
abondantes,0.5055,0.4422
physique,0.5054,0.3183
prédit,0.5054,0.5387
resulte,0.5054,0.3952
synode,0.5054,0.4316
ardens,0.5054,0.3880
imaginaire,0.5054,0.4431
incompatibles,0.5054,0.4833
monnoye,0.5053,0.6596
reines,0.5053,0.4236
mat,0.5052,0.5146
pret,0.5052,0.7319
abondant,0.5052,0.4372
favorable,0.5052,0.5585
usent,0.5052,0.4837
résulte,0.5051,0.3899
numero,0.5051,0.4328
brutal,0.5051,0.5090
poussiere,0.5051,0.4955
gregoire,0.5051,0.4730
signification,0.5050,0.4143
lous,0.5050,0.4369
entrez,0.5049,0.5044
mor,0.5049,0.5171
l'ennemi,0.5049,0.4699
écoit,0.5048,0.4313
discours,0.5048,0.5486
leveur,0.5048,0.4135
metre,0.5048,0.5772
paroitra,0.5047,0.4287
france,0.5047,0.4313
l'académie,0.5047,0.3523
pete,0.5047,0.4622
vertus,0.5047,0.4865
expédier,0.5046,0.4912
parfaits,0.5045,0.5321
n'entre,0.5045,0.5057
espagnol,0.5044,0.3695
rachat,0.5044,0.6398
d'attention,0.5044,0.4553
double,0.5044,0.3316
fâcheux,0.5043,0.5402
renferment,0.5043,0.4359
banquier,0.5042,0.4521
introduire,0.5042,0.5116
s'oppose,0.5041,0.2964
pipe,0.5040,0.6230
lk,0.5040,0.4571
liaisons,0.5040,0.4620
répon,0.5039,0.3773
collége,0.5039,0.4210
rapports,0.5039,0.5919
multipliant,0.5038,0.5836
donr,0.5038,0.4318
représentation,0.5038,0.3436
billets,0.5037,0.4783
satire,0.5037,0.4123
comprise,0.5036,0.5372
différente,0.5036,0.5240
suisses,0.5036,0.4116
sagesse,0.5036,0.4674
courtiers,0.5036,0.5113
raport,0.5036,0.3787
l'oisiveté,0.5035,0.3817
vifible,0.5035,0.3974
accompagner,0.5035,0.5128
manquoit,0.5034,0.5122
décharger,0.5034,0.4278
aions,0.5034,0.4734
enferme,0.5034,0.3797
noeuds,0.5034,0.5417
mane,0.5034,0.4864
plis,0.5034,0.3973
d'amour,0.5034,0.4821
affligée,0.5033,0.5695
jui,0.5033,0.5135
jets,0.5033,0.3946
acclamations,0.5032,0.5131
exprime,0.5032,0.5254
mettront,0.5032,0.2514
ardeur,0.5031,0.4737
ées,0.5031,0.3912
réelle,0.5031,0.2923
etrangeres,0.5031,0.4289
quoque,0.5030,0.3710
payeroit,0.5030,0.5633
mence,0.5030,0.3866
signes,0.5030,0.3266
lem,0.5030,0.5240
surprendre,0.5029,0.5303
auditeurs,0.5028,0.5503
entendu,0.5028,0.4717
montrant,0.5028,0.5856
fla,0.5028,0.5564
interêt,0.5028,0.4916
ignoré,0.5028,0.5176
lau,0.5028,0.5500
gardez,0.5028,0.4996
réunion,0.5027,0.2875
l'agitation,0.5027,0.3113
registre,0.5027,0.4800
repond,0.5027,0.5564
montagne,0.5026,0.3693
rivaux,0.5026,0.4376
filr,0.5026,0.4149
partisans,0.5026,0.4626
cell,0.5026,0.5752
s'élève,0.5024,0.5159
rare,0.5024,0.5413
fâcher,0.5024,0.5614
fournies,0.5023,0.4775
l'imitation,0.5023,0.4127
procuré,0.5023,0.4154
vogue,0.5023,0.4085
fonds,0.5023,0.4694
superieure,0.5023,0.4174
dehors,0.5022,0.5299
apperçu,0.5022,0.3898
emporta,0.5022,0.5401
brabant,0.5022,0.5230
traduction,0.5021,0.4037
sainte,0.5021,0.6116
rus,0.5021,0.4751
cathédrale,0.5020,0.4520
l'aurore,0.5020,0.5817
dudir,0.5020,0.3733
bontés,0.5019,0.4806
foudre,0.5019,0.4717
informer,0.5019,0.5344
morceaux,0.5019,0.5336
coquin,0.5019,0.4438
cantons,0.5019,0.2661
regnes,0.5018,0.4702
dose,0.5018,0.5528
tâchent,0.5018,0.4661
fot,0.5018,0.4352
garnies,0.5018,0.4956
see,0.5018,0.4403
rez,0.5017,0.3572
fra,0.5017,0.4600
refroidir,0.5017,0.4726
cuite,0.5017,0.3134
cel,0.5017,0.4140
discuter,0.5017,0.4034
sia,0.5017,0.4394
félon,0.5017,0.3732
boit,0.5017,0.4793
compliment,0.5017,0.4026
logemens,0.5016,0.3604
tirant,0.5016,0.5647
gracieux,0.5016,0.4972
prononça,0.5016,0.4307
toui,0.5016,0.5263
make,0.5015,0.3956
condamner,0.5015,0.4909
patiemment,0.5015,0.4531
orne,0.5015,0.3999
cham,0.5014,0.4573
trre,0.5014,0.4282
commercy,0.5014,0.4969
dd,0.5014,0.5156
créateur,0.5014,0.5307
comptent,0.5014,0.5272
s'éloigner,0.5013,0.3289
sacrifié,0.5012,0.4799
l'évidence,0.5012,0.3965
pression,0.5012,0.3926
infinie,0.5012,0.4929
certificats,0.5011,0.4685
d'entrer,0.5011,0.4865
portées,0.5011,0.5621
diriger,0.5010,0.3011
effroi,0.5010,0.4776
entretenir,0.5010,0.5023
combattre,0.5009,0.4700
revivre,0.5009,0.4909
samuel,0.5009,0.5084
renvoyer,0.5009,0.4622
guerrier,0.5009,0.5347
moyens,0.5008,0.5138
produits,0.5008,0.3285
abîme,0.5008,0.5031
appartenir,0.5008,0.5200
méprisé,0.5007,0.3691
terme,0.5007,0.2765
néant,0.5007,0.3013
venire,0.5007,0.4053
af,0.5006,0.5353
éprouver,0.5006,0.4965
sanglant,0.5006,0.5367
mission,0.5006,0.3736
révolutions,0.5006,0.2367
d'écrire,0.5005,0.5198
employé,0.5005,0.5091
figuré,0.5004,0.4297
ves,0.5004,0.5427
ét,0.5003,0.3879
limon,0.5003,0.3089
chaleurs,0.5002,0.4504
profité,0.5002,0.5224
post,0.5002,0.3658
courent,0.5002,0.4913
aion,0.5001,0.4974
qni,0.5001,0.4796
hazarder,0.5001,0.4110
xv,0.5000,0.3903
ecs,0.5000,0.4484
réflexion,0.5000,0.4100
cefar,0.5000,0.5566
cus,0.5000,0.4631
volume,0.4999,0.5529
indépendant,0.4999,0.3666
basse,0.4999,0.5879
engagée,0.4999,0.3155
plut,0.4998,0.4958
avances,0.4998,0.4749
séparée,0.4998,0.5637
q'il,0.4998,0.4392
george,0.4998,0.5562
pierrot,0.4998,0.4655
claires,0.4997,0.4863
maintenant,0.4997,0.6126
oy,0.4996,0.4284
py,0.4996,0.5297
relevée,0.4996,0.3925
accusé,0.4996,0.4685
etat,0.4996,0.4985
constantinople,0.4995,0.3996
révolution,0.4994,0.2673
négoce,0.4993,0.4298
valut,0.4993,0.3353
raisonnemens,0.4993,0.4574
parles,0.4992,0.3406
l'empereur,0.4992,0.5246
recettes,0.4992,0.4865
fée,0.4992,0.5301
mre,0.4992,0.5765
trompeurs,0.4991,0.3618
martyre,0.4991,0.5645
profanes,0.4991,0.5981
caux,0.4991,0.4691
grecques,0.4990,0.3580
faires,0.4990,0.4534
quatrieme,0.4989,0.4871
croyons,0.4989,0.5064
domo,0.4988,0.2804
due,0.4988,0.3693
risques,0.4987,0.4083
renonciation,0.4987,0.4888
acres,0.4987,0.4518
perfe,0.4987,0.4439
personnages,0.4987,0.5499
mile,0.4986,0.5402
pains,0.4986,0.5539
qai,0.4985,0.4898
suspendre,0.4984,0.3646
magno,0.4984,0.2581
deur,0.4984,0.4965
d'instruire,0.4984,0.3848
recoit,0.4984,0.4396
s'appelloit,0.4983,0.4339
fale,0.4983,0.4754
tacite,0.4983,0.3992
délices,0.4983,0.5203
ph,0.4983,0.4601
no,0.4983,0.4087
gardoit,0.4983,0.4992
étoi,0.4982,0.4584
information,0.4982,0.3610
scl,0.4981,0.4559
aile,0.4981,0.4422
exigé,0.4981,0.4994
audessus,0.4979,0.4048
maltraité,0.4979,0.5310
permises,0.4979,0.3494
vcrs,0.4979,0.4825
senat,0.4978,0.4627
hérétiques,0.4978,0.4278
travailler,0.4978,0.5055
jaques,0.4977,0.5598
heure,0.4977,0.4754
suivons,0.4977,0.5584
jon,0.4976,0.4783
juil,0.4976,0.4539
trinité,0.4976,0.5186
flammes,0.4976,0.4756
lons,0.4975,0.4522
peur,0.4975,0.4697
cruels,0.4975,0.4452
remis,0.4974,0.5276
discerner,0.4974,0.4971
tiendroit,0.4974,0.3514
nuées,0.4974,0.5436
tantôt,0.4973,0.4898
immense,0.4972,0.2601
chirurgien,0.4972,0.4408
révérence,0.4971,0.5389
droits,0.4971,0.4840
entreprit,0.4971,0.4978
compagnon,0.4971,0.5593
délicates,0.4970,0.4884
contra,0.4970,0.4256
partages,0.4970,0.5878
iou,0.4970,0.4393
d'eglise,0.4970,0.3797
million,0.4969,0.5137
use,0.4969,0.3126
achever,0.4968,0.5782
justifié,0.4968,0.4405
d'i,0.4968,0.4787
notoire,0.4968,0.3442
accommodement,0.4967,0.5440
l'age,0.4967,0.4916
l'offre,0.4967,0.3648
s'établir,0.4966,0.5063
chargés,0.4966,0.2578
ier,0.4965,0.3922
campagnes,0.4965,0.4732
formule,0.4964,0.5640
berry,0.4964,0.4855
l'au,0.4964,0.3362
coa,0.4963,0.4822
peste,0.4962,0.2947
vilain,0.4962,0.4477
s'et,0.4962,0.4462
gueur,0.4961,0.4572
c'étoit,0.4961,0.5196
courir,0.4961,0.4839
jeune,0.4961,0.4744
mées,0.4960,0.4404
vigne,0.4959,0.4627
frontière,0.4959,0.6477
s'i,0.4959,0.4921
oii,0.4959,0.4027
couvrent,0.4959,0.5084
d'ar,0.4958,0.4668
contents,0.4958,0.3760
vision,0.4958,0.4231
d'elles,0.4957,0.4739
sentiment,0.4957,0.4950
dar,0.4957,0.5171
examiner,0.4956,0.4654
demi,0.4956,0.4098
parût,0.4956,0.4620
couvrant,0.4956,0.4784
filet,0.4955,0.5313
rde,0.4955,0.4410
espéces,0.4955,0.3889
inhumaine,0.4955,0.3470
lecteurs,0.4954,0.4728
epi,0.4954,0.4875
parade,0.4954,0.3975
ries,0.4952,0.4626
impunément,0.4952,0.3497
annoncé,0.4951,0.4876
ticle,0.4951,0.4516
promptitude,0.4951,0.4127
miers,0.4951,0.4679
dele,0.4951,0.5728
toison,0.4951,0.3899
grains,0.4950,0.5128
tranquilles,0.4950,0.2890
lazare,0.4950,0.4512
loges,0.4950,0.3635
renvoi,0.4950,0.4474
exposer,0.4950,0.6022
séparés,0.4949,0.3357
palmes,0.4949,0.3620
instances,0.4949,0.4583
d'un,0.4949,0.5299
donnés,0.4949,0.4761
affe,0.4949,0.4544
géneral,0.4949,0.4417
aa,0.4949,0.4099
ajouté,0.4948,0.4762
circonstances,0.4948,0.5204
fauxbourg,0.4948,0.3326
jardinier,0.4948,0.5097
hait,0.4948,0.5307
vaillance,0.4947,0.4193
canne,0.4947,0.3725
miles,0.4946,0.5191
proscrit,0.4946,0.4298
sacre,0.4946,0.3758
andré,0.4945,0.4272
malins,0.4945,0.4581
accueil,0.4944,0.5066
experience,0.4944,0.4245
légitimement,0.4944,0.3401
débauché,0.4944,0.5133
spectateur,0.4944,0.3980
laiss,0.4944,0.4525
licence,0.4944,0.3227
armes,0.4944,0.5576
musiciens,0.4944,0.4711
cherchez,0.4943,0.5088
déposition,0.4943,0.3412
recevoit,0.4943,0.4250
remuant,0.4943,0.3468
ere,0.4942,0.4555
pendre,0.4942,0.4557
banc,0.4942,0.5445
cb,0.4942,0.3972
comptables,0.4941,0.5169
proposer,0.4941,0.4514
florins,0.4940,0.3497
quarte,0.4940,0.5540
volontairement,0.4940,0.3802
avaler,0.4940,0.5325
tandis,0.4940,0.5419
obstacle,0.4939,0.4936
ourles,0.4939,0.4035
dominer,0.4939,0.3134
consequences,0.4938,0.4668
proprietaires,0.4938,0.5563
pareille,0.4938,0.4997
partie,0.4937,0.4667
remettant,0.4937,0.4708
villars,0.4936,0.5056
agneau,0.4936,0.5528
fua,0.4936,0.3221
traita,0.4935,0.4742
line,0.4935,0.5691
d'efpagne,0.4934,0.4871
lisent,0.4934,0.4745
jus,0.4933,0.3285
rennes,0.4933,0.5991
mali,0.4933,0.4120
aver,0.4932,0.5830
poisson,0.4932,0.5424
res,0.4932,0.4187
entroit,0.4931,0.4700
sable,0.4931,0.3712
ede,0.4931,0.5016
copy,0.4931,0.3762
obscur,0.4930,0.3335
hollandais,0.4930,0.5528
riez,0.4930,0.4702
qu'autant,0.4930,0.4303
garda,0.4930,0.4740
vai,0.4930,0.3581
qu'y,0.4930,0.3686
audience,0.4929,0.4604
pardessus,0.4929,0.4765
suivit,0.4929,0.5234
agrément,0.4928,0.4746
consentement,0.4928,0.4864
qu'i,0.4928,0.5317
fabriques,0.4927,0.4791
pompes,0.4927,0.4176
erl,0.4927,0.5047
motte,0.4927,0.4925
tort,0.4927,0.5076
parcourir,0.4926,0.2927
bataille,0.4926,0.4942
aire,0.4926,0.4586
travaille,0.4925,0.5150
comté,0.4925,0.3989
nis,0.4925,0.4004
pêcheurs,0.4925,0.4835
geneve,0.4925,0.6038
vuides,0.4924,0.3295
avant,0.4924,0.5139
bou,0.4923,0.4949
ote,0.4923,0.5032
tranche,0.4923,0.4962
laissés,0.4923,0.3742
c'était,0.4922,0.4284
d'auguste,0.4922,0.4566
remarqua,0.4922,0.5390
promettre,0.4922,0.4930
acceptée,0.4922,0.4830
auxquels,0.4922,0.4070
vier,0.4921,0.5028
qu'au,0.4921,0.5109
redire,0.4920,0.3640
placez,0.4920,0.5483
contribution,0.4920,0.3208
maux,0.4920,0.4772
étrange,0.4919,0.4893
recit,0.4919,0.6016
l'argent,0.4919,0.4592
rappeler,0.4919,0.3730
embarquer,0.4919,0.5448
most,0.4919,0.5042
épris,0.4919,0.5103
difficilement,0.4918,0.5003
destine,0.4918,0.4897
l'aller,0.4918,0.4883
refaits,0.4918,0.4495
besoins,0.4918,0.5323
parure,0.4918,0.5240
voisins,0.4918,0.5291
excepter,0.4918,0.5865
ats,0.4918,0.4054
tde,0.4917,0.4049
occasions,0.4917,0.4819
trêve,0.4917,0.5527
rate,0.4916,0.5866
contributions,0.4916,0.3953
désordre,0.4915,0.4440
hem,0.4915,0.4761
maire,0.4914,0.4846
éviter,0.4914,0.4798
out,0.4914,0.4900
gentil,0.4914,0.5418
clos,0.4914,0.4762
d'oublier,0.4914,0.4889
comptoir,0.4913,0.4337
abandonnez,0.4913,0.6206
bienfait,0.4913,0.3250
tail,0.4912,0.5492
qus,0.4912,0.5037
more,0.4912,0.5245
voyes,0.4912,0.2945
présent,0.4911,0.4935
ive,0.4911,0.5324
insensibles,0.4911,0.3498
comprens,0.4911,0.2925
compte,0.4911,0.5654
comprises,0.4910,0.5198
d'orleans,0.4910,0.5198
proprio,0.4910,0.4639
supérieurs,0.4910,0.3210
inconveniens,0.4909,0.5045
tourmente,0.4909,0.3352
prou,0.4908,0.4483
jourd'hui,0.4907,0.2597
bade,0.4907,0.4711
course,0.4907,0.5256
grave,0.4907,0.3620
presenter,0.4907,0.4366
ien,0.4907,0.4082
momus,0.4907,0.5007
lû,0.4907,0.2694
plin,0.4906,0.4436
cave,0.4906,0.5445
solde,0.4906,0.3466
s'instruire,0.4905,0.3133
arrache,0.4904,0.5508
mauvais,0.4904,0.5045
acquitter,0.4904,0.5020
chaleur,0.4904,0.4974
pardonnez,0.4903,0.4201
clef,0.4903,0.5354
saxe,0.4903,0.4174
affoiblir,0.4902,0.3564
moilon,0.4902,0.4483
frivole,0.4902,0.3265
ordonnoit,0.4902,0.4470
madrid,0.4901,0.5558
d'acier,0.4901,0.5646
contestations,0.4900,0.5229
l'absence,0.4900,0.3457
agreable,0.4900,0.4193
flûte,0.4900,0.4146
soulage,0.4900,0.4316
suppléer,0.4899,0.4819
vente,0.4899,0.5133
négocier,0.4899,0.3086
préjugé,0.4898,0.2812
spirituelle,0.4898,0.4798
arpens,0.4898,0.5338
pardonne,0.4898,0.4967
pensions,0.4897,0.4490
bes,0.4897,0.4716
favorite,0.4896,0.4774
humain,0.4896,0.3959
certe,0.4896,0.3467
calais,0.4896,0.4431
chant,0.4895,0.3725
certificat,0.4895,0.4823
entrent,0.4894,0.4786
tées,0.4894,0.3476
prudens,0.4894,0.4076
jusqu'au,0.4894,0.5358
mée,0.4894,0.4554
d'alexandrie,0.4893,0.3989
marne,0.4893,0.3980
humeur,0.4893,0.4651
scie,0.4893,0.4604
libertins,0.4892,0.3732
marin,0.4892,0.4862
production,0.4892,0.3061
l'ancienne,0.4892,0.4669
tenez,0.4892,0.4813
plaisant,0.4891,0.5033
normand,0.4891,0.5080
politiques,0.4890,0.2865
ice,0.4890,0.3670
mcr,0.4890,0.4060
profane,0.4890,0.4475
j'estime,0.4889,0.4847
cirque,0.4889,0.3253
conc,0.4889,0.4700
rôles,0.4889,0.3762
retrouve,0.4888,0.2456
dangers,0.4888,0.5415
quoiqu,0.4888,0.3446
fracas,0.4888,0.4349
tâché,0.4888,0.4510
langue,0.4888,0.4607
criminel,0.4888,0.5352
singe,0.4887,0.4102
fx,0.4887,0.4532
lenteur,0.4887,0.2898
jettoit,0.4886,0.3618
souhaite,0.4886,0.4303
profitant,0.4886,0.4187
deviné,0.4886,0.5160
parente,0.4886,0.4625
utilité,0.4885,0.5159
lignifie,0.4885,0.3664
contrôle,0.4885,0.3771
done,0.4884,0.5691
liées,0.4884,0.4504
daus,0.4884,0.5568
icelui,0.4883,0.4053
dangereuses,0.4883,0.4553
mysteres,0.4883,0.5101
l'abandonner,0.4882,0.3971
courante,0.4882,0.4460
accompagne,0.4882,0.3888
transporte,0.4882,0.4995
protester,0.4882,0.3873
eloge,0.4881,0.3924
rations,0.4881,0.3895
