word,drift_global,drift_moyen
retranché,0.1455,0.0059
autant,0.1455,0.0034
syrie,0.1455,0.0045
capacité,0.1455,0.0050
obtint,0.1455,0.0042
traître,0.1455,0.0050
bande,0.1455,0.0049
cite,0.1455,0.0036
banc,0.1455,0.0053
cavalier,0.1454,0.0054
pâques,0.1454,0.0055
l'esprit,0.1454,0.0042
baguette,0.1454,0.0060
bacchus,0.1454,0.0053
marquant,0.1454,0.0068
cercles,0.1454,0.0049
gaules,0.1454,0.0043
suivent,0.1454,0.0040
sage,0.1453,0.0043
dépendent,0.1453,0.0037
poche,0.1453,0.0051
jure,0.1453,0.0048
l'estimation,0.1453,0.0054
verts,0.1453,0.0046
donnerent,0.1453,0.0043
inhumaine,0.1453,0.0053
divisé,0.1453,0.0042
indiens,0.1453,0.0045
troisième,0.1453,0.0042
favoit,0.1452,0.0048
quafi,0.1452,0.0067
moscovie,0.1452,0.0052
'il,0.1452,0.0049
colleges,0.1452,0.0056
déclaré,0.1452,0.0045
dispenser,0.1452,0.0041
collectivetitle,0.1451,0.0044
crurent,0.1451,0.0041
dant,0.1451,0.0038
dupuis,0.1451,0.0075
prédit,0.1451,0.0044
glife,0.1450,0.0059
civil,0.1450,0.0054
sep,0.1450,0.0068
consacré,0.1450,0.0049
irrité,0.1450,0.0048
effets,0.1450,0.0037
saurois,0.1449,0.0053
menoit,0.1449,0.0054
tif,0.1449,0.0090
chauds,0.1449,0.0046
agneaux,0.1449,0.0056
ouverture,0.1449,0.0049
utile,0.1449,0.0042
cité,0.1448,0.0059
côtés,0.1448,0.0036
savans,0.1448,0.0051
pareilles,0.1448,0.0042
supplier,0.1448,0.0051
bâtimens,0.1448,0.0047
avantageux,0.1448,0.0042
scl,0.1448,0.0055
sourcepage,0.1448,0.0084
visites,0.1447,0.0046
tort,0.1447,0.0044
imprintyear,0.1447,0.0034
mortelles,0.1447,0.0053
délicats,0.1447,0.0046
contraints,0.1447,0.0037
dernières,0.1447,0.0045
changé,0.1447,0.0044
quint,0.1447,0.0058
item,0.1447,0.0056
faudrait,0.1446,0.0056
oient,0.1446,0.0049
combattre,0.1446,0.0046
franc,0.1446,0.0057
tion,0.1446,0.0044
fui,0.1446,0.0047
sunt,0.1446,0.0067
ation,0.1446,0.0052
fermé,0.1445,0.0043
n'aient,0.1445,0.0041
sujette,0.1445,0.0045
enfance,0.1445,0.0038
bonnet,0.1445,0.0057
coupable,0.1445,0.0045
nouveau,0.1444,0.0034
visiter,0.1444,0.0045
seule,0.1444,0.0036
quamvis,0.1444,0.0052
registres,0.1444,0.0043
poe,0.1444,0.0053
suède,0.1444,0.0075
n'ose,0.1443,0.0042
lut,0.1443,0.0049
précipitation,0.1443,0.0048
traduire,0.1443,0.0049
corail,0.1443,0.0059
naturel,0.1443,0.0044
dle,0.1443,0.0051
culte,0.1442,0.0046
marquées,0.1442,0.0043
craignoit,0.1442,0.0043
coupant,0.1442,0.0050
distincte,0.1442,0.0051
fermiers,0.1442,0.0044
roses,0.1442,0.0045
renvoye,0.1441,0.0060
turres,0.1441,0.0057
constitutions,0.1441,0.0057
lundi,0.1441,0.0071
rends,0.1441,0.0041
juda,0.1441,0.0055
reprenant,0.1441,0.0056
venue,0.1441,0.0041
juf,0.1441,0.0044
d'ornemens,0.1440,0.0051
mêlées,0.1440,0.0047
horribles,0.1440,0.0047
fendre,0.1440,0.0061
l'estomac,0.1440,0.0059
disant,0.1440,0.0037
arrêter,0.1440,0.0041
savent,0.1439,0.0040
purement,0.1439,0.0050
débiter,0.1439,0.0038
mande,0.1439,0.0044
couroit,0.1439,0.0041
esclave,0.1439,0.0043
déclara,0.1439,0.0043
den,0.1439,0.0051
sciences,0.1439,0.0038
tet,0.1438,0.0047
lumière,0.1438,0.0049
promenade,0.1438,0.0049
qle,0.1438,0.0054
faille,0.1438,0.0041
importance,0.1438,0.0042
intervenu,0.1438,0.0047
sine,0.1437,0.0066
oracle,0.1437,0.0056
peplus,0.1437,0.0079
serrer,0.1437,0.0052
attente,0.1437,0.0049
lege,0.1437,0.0046
tout,0.1436,0.0038
prisonnier,0.1436,0.0046
alter,0.1436,0.0054
cache,0.1436,0.0045
d'éclat,0.1436,0.0046
privilèges,0.1435,0.0040
inte,0.1435,0.0052
alloient,0.1435,0.0041
fruit,0.1435,0.0036
avertir,0.1435,0.0037
trouvera,0.1435,0.0034
mamellé,0.1434,0.0066
voudriez,0.1434,0.0042
rare,0.1434,0.0041
prononcer,0.1434,0.0045
dise,0.1434,0.0045
troye,0.1434,0.0055
toujours,0.1434,0.0039
quela,0.1434,0.0061
incompatible,0.1434,0.0046
poussa,0.1434,0.0047
tirées,0.1434,0.0047
bientôt,0.1434,0.0034
l'usage,0.1434,0.0040
repond,0.1434,0.0066
profits,0.1433,0.0049
passons,0.1433,0.0061
dife,0.1433,0.0048
qu'avez,0.1432,0.0041
particulieres,0.1432,0.0042
contraindre,0.1432,0.0051
d'entrer,0.1432,0.0035
député,0.1432,0.0054
travail,0.1432,0.0040
rest,0.1432,0.0057
dût,0.1432,0.0040
compté,0.1431,0.0048
plaines,0.1431,0.0047
oeuf,0.1431,0.0047
parût,0.1431,0.0045
préparer,0.1430,0.0043
conjectures,0.1430,0.0041
compas,0.1430,0.0050
c'ess,0.1430,0.0052
formellement,0.1430,0.0051
domini,0.1430,0.0057
ligue,0.1430,0.0059
grâces,0.1430,0.0039
conçois,0.1429,0.0053
riches,0.1429,0.0038
reflux,0.1429,0.0053
retardement,0.1429,0.0053
percer,0.1429,0.0048
patentes,0.1429,0.0042
méchant,0.1429,0.0052
odeur,0.1428,0.0038
crois,0.1428,0.0037
pis,0.1428,0.0047
l'as,0.1428,0.0045
ecrivains,0.1428,0.0041
librairie,0.1428,0.0048
celui,0.1428,0.0032
guinée,0.1427,0.0056
commise,0.1427,0.0061
l'occident,0.1427,0.0057
fuite,0.1427,0.0037
virginie,0.1427,0.0055
fâcheuses,0.1427,0.0046
bien,0.1427,0.0043
prononce,0.1427,0.0042
fontaine,0.1427,0.0045
treize,0.1426,0.0048
elle,0.1426,0.0033
maux,0.1426,0.0036
courant,0.1426,0.0042
attendoit,0.1426,0.0044
s'engager,0.1426,0.0049
n'aiment,0.1426,0.0040
déclarer,0.1426,0.0045
étrange,0.1426,0.0042
temples,0.1426,0.0040
arrivant,0.1426,0.0050
abondamment,0.1425,0.0050
artillerie,0.1425,0.0057
l'oraison,0.1425,0.0059
catholiques,0.1425,0.0051
naître,0.1425,0.0039
connais,0.1425,0.0046
courage,0.1425,0.0040
tui,0.1425,0.0056
naples,0.1424,0.0050
délicates,0.1424,0.0050
l'éternité,0.1424,0.0056
cti,0.1424,0.0044
former,0.1424,0.0036
l'impression,0.1424,0.0047
plainte,0.1424,0.0049
fée,0.1424,0.0052
unis,0.1424,0.0052
étroite,0.1424,0.0044
eux,0.1423,0.0032
bibliothèque,0.1423,0.0042
subject,0.1423,0.0038
commentaires,0.1423,0.0046
toucher,0.1423,0.0048
renfort,0.1423,0.0064
fourbe,0.1422,0.0057
ille,0.1422,0.0053
supposé,0.1422,0.0049
mardi,0.1422,0.0072
profondeur,0.1422,0.0043
qut,0.1422,0.0054
ecole,0.1422,0.0047
différence,0.1422,0.0034
loit,0.1422,0.0045
revoir,0.1422,0.0045
ajouté,0.1422,0.0044
cordages,0.1421,0.0058
serpent,0.1421,0.0050
caufe,0.1421,0.0072
décembre,0.1421,0.0046
ornée,0.1421,0.0044
colonne,0.1420,0.0056
taxes,0.1420,0.0048
version,0.1420,0.0044
levé,0.1420,0.0043
intelligence,0.1420,0.0040
élever,0.1420,0.0039
prudens,0.1420,0.0051
baron,0.1419,0.0054
séculiers,0.1419,0.0054
conciles,0.1419,0.0045
images,0.1418,0.0042
délicat,0.1418,0.0046
hiver,0.1418,0.0045
partirent,0.1418,0.0052
empereurs,0.1418,0.0043
queues,0.1418,0.0062
d'imprimer,0.1418,0.0041
coupé,0.1417,0.0045
requiert,0.1417,0.0059
dresser,0.1417,0.0044
figues,0.1417,0.0051
tristes,0.1416,0.0039
scandale,0.1416,0.0050
prêts,0.1416,0.0038
s'il,0.1416,0.0037
mangeant,0.1416,0.0056
malheureux,0.1416,0.0039
vainqueur,0.1416,0.0044
scs,0.1416,0.0043
connoître,0.1416,0.0038
gagnent,0.1416,0.0035
contribuent,0.1416,0.0043
agens,0.1416,0.0048
hôte,0.1416,0.0046
général,0.1415,0.0036
réduire,0.1415,0.0042
délais,0.1415,0.0047
mefures,0.1415,0.0044
nulles,0.1415,0.0049
prépare,0.1415,0.0041
tiennent,0.1415,0.0033
conduire,0.1415,0.0039
ians,0.1415,0.0055
qu'ai,0.1414,0.0042
trouble,0.1414,0.0041
faison,0.1414,0.0047
piece,0.1414,0.0042
imité,0.1414,0.0055
francois,0.1414,0.0049
pêcher,0.1414,0.0053
spectacles,0.1414,0.0045
vaillant,0.1414,0.0054
poete,0.1413,0.0068
bal,0.1413,0.0049
illi,0.1413,0.0053
vou,0.1413,0.0043
son,0.1413,0.0028
prochain,0.1413,0.0048
certa,0.1413,0.0051
nécessaires,0.1413,0.0034
soupirs,0.1413,0.0039
situé,0.1412,0.0041
rions,0.1412,0.0056
ventes,0.1412,0.0058
boit,0.1412,0.0042
l'embouchure,0.1412,0.0047
équipages,0.1412,0.0043
horace,0.1412,0.0063
opere,0.1412,0.0060
voisins,0.1411,0.0038
ira,0.1411,0.0045
cherchent,0.1411,0.0036
glorieux,0.1411,0.0042
tremble,0.1411,0.0051
superbes,0.1411,0.0042
nourrice,0.1411,0.0051
muids,0.1411,0.0053
patrons,0.1410,0.0058
reporter,0.1410,0.0062
accablé,0.1410,0.0042
malo,0.1410,0.0046
edouard,0.1410,0.0059
subalternes,0.1410,0.0050
mortier,0.1410,0.0046
crut,0.1410,0.0036
plaisirs,0.1410,0.0036
d'artifice,0.1410,0.0051
imprimeur,0.1410,0.0039
clergé,0.1409,0.0037
parents,0.1409,0.0045
ter,0.1409,0.0046
particulières,0.1409,0.0041
précieuses,0.1409,0.0054
bayonne,0.1409,0.0056
blaise,0.1409,0.0077
pressa,0.1409,0.0049
conjure,0.1408,0.0040
bateau,0.1408,0.0049
prêt,0.1408,0.0036
surprise,0.1408,0.0040
regardoit,0.1408,0.0036
établi,0.1408,0.0038
icelui,0.1408,0.0050
dernière,0.1408,0.0038
s'étend,0.1407,0.0039
addition,0.1407,0.0050
fera,0.1407,0.0030
difficiles,0.1407,0.0040
occidentales,0.1407,0.0045
parfaire,0.1407,0.0069
déroger,0.1407,0.0049
ôta,0.1407,0.0049
plaute,0.1407,0.0068
prétendre,0.1407,0.0049
baye,0.1407,0.0051
nes,0.1406,0.0050
renfermée,0.1406,0.0046
lié,0.1406,0.0044
baume,0.1406,0.0053
commencèrent,0.1406,0.0048
lorsqu'elles,0.1406,0.0034
tes,0.1406,0.0032
expriment,0.1406,0.0045
montfort,0.1405,0.0064
toit,0.1405,0.0042
distinguer,0.1405,0.0041
jus,0.1405,0.0040
discerner,0.1405,0.0050
frontmatter,0.1404,0.0034
minuit,0.1404,0.0048
favorablement,0.1404,0.0041
cambrai,0.1404,0.0074
sujettes,0.1404,0.0044
fuerit,0.1404,0.0051
façon,0.1403,0.0037
opposée,0.1403,0.0042
trouvai,0.1403,0.0046
mes,0.1403,0.0030
n'osent,0.1403,0.0043
qul,0.1403,0.0058
curé,0.1403,0.0057
soo,0.1403,0.0044
garda,0.1402,0.0048
donn,0.1402,0.0045
donnera,0.1402,0.0036
mages,0.1402,0.0044
colombe,0.1402,0.0054
paraître,0.1402,0.0048
moyennant,0.1402,0.0046
bâti,0.1402,0.0040
baril,0.1402,0.0043
agréablement,0.1402,0.0048
menace,0.1402,0.0044
qu'autrement,0.1401,0.0060
examine,0.1401,0.0042
demandeurs,0.1401,0.0061
stable,0.1401,0.0051
unt,0.1401,0.0054
temporel,0.1401,0.0058
augmenta,0.1401,0.0042
oui,0.1401,0.0039
l'ste,0.1401,0.0060
détail,0.1400,0.0036
vantent,0.1400,0.0043
onze,0.1400,0.0049
num,0.1400,0.0066
tentations,0.1400,0.0045
couvrir,0.1400,0.0040
cete,0.1400,0.0056
mauvaises,0.1400,0.0039
dira,0.1400,0.0048
vertu,0.1399,0.0041
n'auront,0.1399,0.0037
vitam,0.1399,0.0050
l'avoine,0.1399,0.0049
occupez,0.1399,0.0051
ignorent,0.1399,0.0042
point,0.1399,0.0038
efl,0.1399,0.0041
imprint,0.1398,0.0034
quc,0.1398,0.0052
quàm,0.1398,0.0060
voici,0.1398,0.0033
lever,0.1398,0.0040
right,0.1398,0.0046
noble,0.1398,0.0039
enjoint,0.1398,0.0042
sterling,0.1398,0.0049
touché,0.1398,0.0042
idem,0.1397,0.0055
vitres,0.1397,0.0066
permit,0.1397,0.0042
plusieurs,0.1397,0.0028
lecteur,0.1397,0.0046
chante,0.1397,0.0043
personnages,0.1397,0.0042
priant,0.1397,0.0060
dez,0.1397,0.0045
aulli,0.1396,0.0054
xviii,0.1396,0.0065
q'il,0.1396,0.0055
toiles,0.1396,0.0046
foins,0.1396,0.0036
l'ef,0.1396,0.0047
rentra,0.1396,0.0048
d'amour,0.1396,0.0042
prête,0.1396,0.0040
passent,0.1396,0.0037
pendu,0.1396,0.0043
court,0.1396,0.0041
prendra,0.1396,0.0037
videre,0.1396,0.0053
disposer,0.1395,0.0041
gagne,0.1395,0.0043
employé,0.1395,0.0041
aini,0.1395,0.0063
description,0.1395,0.0042
emporter,0.1395,0.0047
cor,0.1395,0.0059
sieurs,0.1395,0.0046
acheva,0.1395,0.0042
cria,0.1395,0.0052
fidem,0.1394,0.0050
ges,0.1394,0.0052
centre,0.1394,0.0046
regardez,0.1394,0.0043
perdit,0.1394,0.0037
l'hymen,0.1394,0.0042
l'antiquité,0.1394,0.0051
extrêmement,0.1394,0.0038
participation,0.1394,0.0053
prendrai,0.1394,0.0046
provint,0.1394,0.0059
toto,0.1394,0.0039
convient,0.1394,0.0035
l'autel,0.1393,0.0049
d'écrire,0.1393,0.0043
meut,0.1393,0.0047
glo,0.1393,0.0064
d'orient,0.1392,0.0052
foixante,0.1392,0.0059
fumée,0.1392,0.0046
éré,0.1392,0.0052
finalement,0.1392,0.0112
cloche,0.1392,0.0052
empressement,0.1392,0.0041
l'âge,0.1391,0.0037
refuite,0.1391,0.0075
marche,0.1391,0.0040
vendent,0.1391,0.0038
mule,0.1391,0.0059
convaincu,0.1391,0.0043
d'hiver,0.1390,0.0047
entrepris,0.1390,0.0042
diminution,0.1390,0.0046
douleurs,0.1390,0.0037
neuvième,0.1390,0.0045
dangereux,0.1390,0.0042
illes,0.1390,0.0050
diversité,0.1390,0.0042
seins,0.1390,0.0050
qii,0.1390,0.0054
manquent,0.1390,0.0034
déclarations,0.1389,0.0047
joindre,0.1389,0.0034
pretent,0.1389,0.0056
attendu,0.1389,0.0047
grece,0.1389,0.0041
bleus,0.1389,0.0050
n'eus,0.1389,0.0042
complices,0.1389,0.0042
conclusion,0.1389,0.0052
prétendent,0.1389,0.0038
tont,0.1388,0.0068
corde,0.1388,0.0045
nicolas,0.1388,0.0051
trouverez,0.1388,0.0034
savons,0.1388,0.0047
cette,0.1388,0.0028
parfums,0.1388,0.0049
l'humilité,0.1388,0.0050
poisson,0.1388,0.0050
d'art,0.1388,0.0049
permettre,0.1387,0.0045
nouvelles,0.1387,0.0030
see,0.1387,0.0050
convenus,0.1387,0.0036
avant,0.1387,0.0028
signifient,0.1387,0.0038
croyez,0.1386,0.0039
triomphe,0.1386,0.0042
ces,0.1386,0.0027
portons,0.1386,0.0044
fleuves,0.1386,0.0041
d'honneurs,0.1386,0.0053
distingué,0.1386,0.0040
personnes,0.1386,0.0030
liy,0.1386,0.0059
pont,0.1386,0.0044
vendus,0.1385,0.0039
tombeaux,0.1385,0.0045
chartres,0.1385,0.0058
attacher,0.1385,0.0046
liaison,0.1385,0.0040
legs,0.1385,0.0063
manières,0.1385,0.0037
commençait,0.1385,0.0056
serve,0.1384,0.0050
laissera,0.1384,0.0044
regarde,0.1384,0.0032
destin,0.1384,0.0042
voler,0.1384,0.0050
sient,0.1384,0.0053
plutus,0.1384,0.0087
qie,0.1384,0.0052
venans,0.1383,0.0053
recevez,0.1383,0.0044
res,0.1383,0.0047
changez,0.1383,0.0059
vive,0.1383,0.0040
historien,0.1383,0.0046
diminutions,0.1383,0.0058
car,0.1382,0.0045
qu',0.1382,0.0048
fard,0.1382,0.0050
services,0.1382,0.0037
unanime,0.1382,0.0047
vice,0.1381,0.0042
regardé,0.1381,0.0037
s'empêcher,0.1381,0.0036
n'appartient,0.1381,0.0041
mie,0.1381,0.0057
facilement,0.1381,0.0042
paroissoit,0.1380,0.0036
qu'ily,0.1380,0.0053
fraude,0.1380,0.0043
critiques,0.1380,0.0039
indigné,0.1380,0.0051
rems,0.1380,0.0049
auili,0.1380,0.0075
goutte,0.1380,0.0046
cuivre,0.1379,0.0044
faim,0.1379,0.0042
enregistrées,0.1379,0.0040
servie,0.1379,0.0051
ecuyer,0.1379,0.0051
repent,0.1379,0.0074
pointu,0.1379,0.0052
xvii,0.1379,0.0065
mnme,0.1379,0.0058
vécut,0.1378,0.0041
l'honneur,0.1378,0.0038
précautions,0.1378,0.0036
chevaliers,0.1378,0.0044
faire,0.1378,0.0035
médecin,0.1378,0.0048
fret,0.1377,0.0050
mouvemens,0.1377,0.0036
jugez,0.1377,0.0043
prêtres,0.1377,0.0043
van,0.1377,0.0048
fondement,0.1377,0.0039
rares,0.1377,0.0041
aussi,0.1376,0.0036
devrait,0.1376,0.0047
apprenons,0.1376,0.0045
laifle,0.1376,0.0056
coupée,0.1376,0.0049
conseillé,0.1376,0.0045
entrent,0.1376,0.0040
vizirs,0.1375,0.0071
feriez,0.1375,0.0039
title,0.1375,0.0044
comme,0.1375,0.0034
nons,0.1375,0.0045
abus,0.1375,0.0041
dommage,0.1375,0.0045
dette,0.1375,0.0048
scipion,0.1375,0.0057
expliquée,0.1375,0.0043
original,0.1375,0.0042
ellcs,0.1375,0.0047
chaise,0.1375,0.0048
mourra,0.1375,0.0054
traitre,0.1374,0.0057
d'agrément,0.1374,0.0047
inconvénient,0.1374,0.0041
domination,0.1374,0.0039
examiner,0.1374,0.0039
créé,0.1374,0.0045
prédécesseurs,0.1374,0.0039
revenir,0.1374,0.0038
l'oeil,0.1374,0.0048
pices,0.1374,0.0050
pubplace,0.1374,0.0038
tombé,0.1374,0.0037
fauver,0.1374,0.0046
ecrit,0.1373,0.0057
antiques,0.1373,0.0046
contenue,0.1373,0.0054
primo,0.1373,0.0045
obligation,0.1373,0.0039
transportée,0.1373,0.0051
répandu,0.1373,0.0039
observations,0.1372,0.0038
nomma,0.1372,0.0047
sortira,0.1372,0.0054
composée,0.1372,0.0035
serre,0.1372,0.0050
jérusalem,0.1372,0.0040
quitté,0.1372,0.0036
plume,0.1372,0.0047
premiers,0.1372,0.0032
l'on,0.1372,0.0031
entrées,0.1372,0.0057
produites,0.1371,0.0044
d'enfans,0.1371,0.0043
amene,0.1371,0.0043
meilleures,0.1371,0.0040
avril,0.1371,0.0048
t'on,0.1371,0.0060
avouer,0.1371,0.0041
commerces,0.1371,0.0055
deviennent,0.1371,0.0034
l'obligea,0.1371,0.0043
conserver,0.1370,0.0039
bonnets,0.1370,0.0049
espèces,0.1370,0.0035
outré,0.1370,0.0051
aux,0.1370,0.0027
réponds,0.1370,0.0052
ecclésiastiques,0.1369,0.0038
succedent,0.1369,0.0050
couvre,0.1369,0.0038
graver,0.1369,0.0043
loup,0.1369,0.0045
causes,0.1369,0.0037
sauroit,0.1369,0.0040
généraux,0.1369,0.0040
d'herbes,0.1369,0.0047
travaillez,0.1369,0.0050
ôtent,0.1368,0.0047
oti,0.1368,0.0055
peser,0.1368,0.0046
dixit,0.1368,0.0046
ennemi,0.1368,0.0043
icelles,0.1368,0.0041
gage,0.1368,0.0043
flambeaux,0.1368,0.0043
autrement,0.1367,0.0040
retenu,0.1367,0.0037
vouloir,0.1367,0.0038
passeroit,0.1366,0.0054
eorum,0.1366,0.0052
ignorans,0.1366,0.0047
carême,0.1366,0.0053
défait,0.1366,0.0045
conservé,0.1366,0.0037
dauphiné,0.1366,0.0055
elles,0.1366,0.0026
verte,0.1366,0.0050
laid,0.1366,0.0044
claudius,0.1366,0.0043
situation,0.1366,0.0036
ict,0.1366,0.0036
d'esprits,0.1365,0.0037
ont,0.1365,0.0026
ministres,0.1365,0.0039
proprement,0.1365,0.0041
emprunté,0.1365,0.0045
inutile,0.1365,0.0038
vero,0.1365,0.0052
luis,0.1365,0.0051
vingr,0.1364,0.0046
raison,0.1364,0.0040
marcname,0.1364,0.0032
amoureux,0.1364,0.0044
marge,0.1364,0.0039
livourne,0.1364,0.0052
maximes,0.1364,0.0035
vir,0.1364,0.0050
imprintpublisher,0.1363,0.0034
fuyez,0.1363,0.0045
environs,0.1363,0.0034
plaine,0.1363,0.0044
travailler,0.1363,0.0036
culier,0.1363,0.0043
lier,0.1363,0.0050
couver,0.1363,0.0063
decem,0.1363,0.0043
histoires,0.1363,0.0038
compris,0.1362,0.0038
estimer,0.1362,0.0054
colère,0.1361,0.0045
nez,0.1361,0.0048
mît,0.1361,0.0043
facile,0.1361,0.0035
inventé,0.1361,0.0047
assembla,0.1360,0.0052
oeil,0.1360,0.0040
difficile,0.1360,0.0036
prime,0.1360,0.0057
jettant,0.1360,0.0041
humilité,0.1360,0.0048
volonté,0.1360,0.0040
envoyée,0.1360,0.0042
fiscal,0.1359,0.0062
chemise,0.1359,0.0054
ouvriers,0.1359,0.0036
impossible,0.1359,0.0040
ainsi,0.1359,0.0032
forêts,0.1359,0.0046
lera,0.1359,0.0048
sua,0.1359,0.0059
sortant,0.1358,0.0052
hazarder,0.1358,0.0055
s'cn,0.1358,0.0053
accorda,0.1358,0.0039
arrivâmes,0.1358,0.0041
taut,0.1358,0.0053
vertes,0.1358,0.0051
libraire,0.1358,0.0040
magno,0.1358,0.0048
vii,0.1358,0.0050
érant,0.1357,0.0064
dûs,0.1357,0.0039
vinrent,0.1357,0.0039
ôte,0.1357,0.0040
contraire,0.1357,0.0044
cuir,0.1357,0.0049
bandes,0.1357,0.0051
galeres,0.1357,0.0052
humbles,0.1357,0.0038
receveurs,0.1357,0.0041
mau,0.1357,0.0047
retournent,0.1357,0.0041
def,0.1357,0.0046
sauvé,0.1357,0.0044
imprintcity,0.1357,0.0035
cendre,0.1357,0.0049
vulcain,0.1357,0.0052
prétend,0.1356,0.0035
violence,0.1356,0.0042
ctc,0.1356,0.0041
brevet,0.1356,0.0053
noms,0.1356,0.0033
alias,0.1356,0.0043
blé,0.1356,0.0052
the,0.1356,0.0042
jolie,0.1356,0.0043
premières,0.1356,0.0039
jouir,0.1356,0.0038
barques,0.1355,0.0046
valoient,0.1355,0.0036
maîtresse,0.1355,0.0048
caché,0.1355,0.0040
percé,0.1355,0.0041
magistrats,0.1355,0.0041
avcc,0.1355,0.0045
produire,0.1355,0.0037
conformément,0.1355,0.0042
mont,0.1355,0.0048
sud,0.1354,0.0041
aura,0.1354,0.0029
lors,0.1354,0.0034
douzième,0.1354,0.0044
face,0.1354,0.0041
l'entrée,0.1354,0.0042
quoique,0.1354,0.0030
habillé,0.1354,0.0049
tenez,0.1354,0.0041
pourvu,0.1353,0.0040
pompe,0.1353,0.0040
partez,0.1353,0.0052
parte,0.1353,0.0052
preuves,0.1353,0.0036
commune,0.1352,0.0045
mémoires,0.1352,0.0046
oppositions,0.1352,0.0054
dents,0.1352,0.0042
fatal,0.1352,0.0041
trompez,0.1352,0.0043
marchez,0.1352,0.0052
apprendre,0.1351,0.0039
patience,0.1351,0.0042
tourner,0.1351,0.0039
rés,0.1351,0.0047
n'e,0.1351,0.0044
unit,0.1351,0.0040
poule,0.1351,0.0056
poix,0.1351,0.0052
croit,0.1351,0.0034
vécu,0.1351,0.0035
richard,0.1350,0.0054
dici,0.1350,0.0041
effroyable,0.1350,0.0046
demandai,0.1350,0.0049
étonner,0.1350,0.0049
pierres,0.1350,0.0043
continué,0.1350,0.0044
instrumens,0.1349,0.0039
expression,0.1349,0.0042
confirmée,0.1349,0.0043
grecque,0.1349,0.0042
jugemens,0.1349,0.0039
morts,0.1349,0.0039
front,0.1349,0.0043
attendre,0.1349,0.0036
l'italie,0.1349,0.0037
trc,0.1349,0.0048
date,0.1348,0.0037
duché,0.1348,0.0049
vaches,0.1348,0.0042
suivans,0.1348,0.0044
invention,0.1348,0.0046
n'aura,0.1348,0.0033
majeur,0.1348,0.0058
capables,0.1348,0.0030
s'entend,0.1347,0.0049
écrire,0.1347,0.0039
revenus,0.1347,0.0039
idée,0.1347,0.0036
surplus,0.1347,0.0047
romaine,0.1347,0.0044
orné,0.1347,0.0041
remedes,0.1347,0.0041
filets,0.1347,0.0046
prodigieuse,0.1347,0.0037
mandemens,0.1347,0.0050
secondarydoctype,0.1346,0.0035
anne,0.1346,0.0049
preuve,0.1346,0.0035
racine,0.1346,0.0038
cli,0.1346,0.0054
fosse,0.1346,0.0050
persuadée,0.1346,0.0047
xxiv,0.1346,0.0064
mettant,0.1346,0.0036
résolu,0.1346,0.0038
figné,0.1345,0.0041
plaisent,0.1345,0.0039
xix,0.1345,0.0062
l'addition,0.1345,0.0047
refusé,0.1344,0.0042
isles,0.1344,0.0040
contribue,0.1344,0.0043
chateau,0.1344,0.0053
nager,0.1344,0.0056
normand,0.1344,0.0071
suspect,0.1344,0.0049
l'isle,0.1344,0.0052
envoyent,0.1344,0.0045
manche,0.1343,0.0048
pointes,0.1343,0.0044
enfoncer,0.1343,0.0049
l'affaire,0.1343,0.0038
sortent,0.1343,0.0040
dicit,0.1343,0.0040
parfaits,0.1343,0.0046
produisent,0.1343,0.0034
contraventions,0.1342,0.0043
précédente,0.1342,0.0041
perfonne,0.1342,0.0048
roma,0.1342,0.0045
partagé,0.1342,0.0046
erant,0.1342,0.0052
oportet,0.1342,0.0053
observant,0.1341,0.0048
cérémonie,0.1341,0.0043
notoire,0.1341,0.0051
violente,0.1341,0.0039
stipulé,0.1341,0.0048
parloit,0.1341,0.0034
d'affaires,0.1341,0.0041
accoutumé,0.1340,0.0039
écrivent,0.1340,0.0038
science,0.1340,0.0044
soi,0.1340,0.0043
auprès,0.1340,0.0032
accueil,0.1339,0.0042
répondis,0.1339,0.0047
impériaux,0.1339,0.0061
trouvées,0.1339,0.0042
jamais,0.1339,0.0039
icelle,0.1339,0.0047
cacher,0.1339,0.0041
amore,0.1339,0.0050
clairs,0.1338,0.0045
reçoivent,0.1338,0.0035
humble,0.1338,0.0035
fel,0.1338,0.0045
fade,0.1338,0.0048
airs,0.1338,0.0038
perdirent,0.1337,0.0038
pareil,0.1337,0.0035
visages,0.1337,0.0038
