word,1700-1710→1710-1720,1710-1720→1720-1730,1720-1730→1730-1740,1730-1740→1740-1750,1740-1750→1750-1760,1750-1760→1760-1770,1760-1770→1770-1780,1770-1780→1780-1789,1780-1789→1789-1802
vertus,0.0027,0.0027,0.0038,0.0031,0.0043,0.0040,0.0049,0.0039,0.0041
verum,0.0048,0.0031,0.0050,0.0035,0.0020,0.0016,0.0034,0.0015,0.0009
ves,0.0075,0.0087,0.0109,0.0130,0.0113,0.0105,0.0119,0.0124,0.0071
veu,0.0035,0.0052,0.0030,0.0042,0.0030,0.0037,0.0045,0.0070,0.0055
veuille,0.0023,0.0024,0.0021,0.0028,0.0033,0.0041,0.0039,0.0040,0.0033
veulement,0.0063,0.0063,0.0076,0.0129,0.0089,0.0124,0.0097,0.0076,0.0038
veulent,0.0014,0.0015,0.0018,0.0019,0.0020,0.0027,0.0030,0.0030,0.0027
veur,0.0069,0.0116,0.0081,0.0103,0.0094,0.0131,0.0107,0.0108,0.0113
veut,0.0016,0.0015,0.0018,0.0017,0.0022,0.0026,0.0029,0.0030,0.0024
veuve,0.0031,0.0024,0.0025,0.0028,0.0031,0.0036,0.0037,0.0035,0.0045
veuves,0.0036,0.0032,0.0025,0.0023,0.0034,0.0038,0.0034,0.0041,0.0048
veux,0.0016,0.0015,0.0018,0.0019,0.0019,0.0022,0.0023,0.0042,0.0022
vez,0.0027,0.0031,0.0041,0.0068,0.0059,0.0042,0.0044,0.0052,0.0030
via,0.0066,0.0132,0.0089,0.0042,0.0064,0.0057,0.0074,0.0081,0.0100
viaire,0.0046,0.0048,0.0136,0.0123,0.0076,0.0085,0.0090,0.0167,0.0120
viande,0.0037,0.0028,0.0025,0.0034,0.0038,0.0049,0.0050,0.0043,0.0047
viandes,0.0050,0.0029,0.0033,0.0031,0.0030,0.0030,0.0039,0.0045,0.0023
vic,0.0034,0.0042,0.0042,0.0069,0.0054,0.0065,0.0071,0.0095,0.0069
vicaire,0.0011,0.0027,0.0018,0.0022,0.0030,0.0022,0.0022,0.0030,0.0030
vicaires,0.0021,0.0046,0.0025,0.0034,0.0045,0.0043,0.0027,0.0039,0.0057
vice,0.0034,0.0044,0.0045,0.0043,0.0045,0.0043,0.0045,0.0035,0.0037
vices,0.0043,0.0063,0.0064,0.0059,0.0075,0.0073,0.0075,0.0059,0.0054
vicieux,0.0063,0.0059,0.0122,0.0105,0.0150,0.0140,0.0149,0.0099,0.0099
vicomte,0.0036,0.0037,0.0033,0.0042,0.0068,0.0047,0.0061,0.0083,0.0064
vicomté,0.0364,0.0118,0.0055,0.0049,0.0072,0.0038,0.0039,0.0022,0.0046
victime,0.0045,0.0028,0.0053,0.0047,0.0042,0.0055,0.0077,0.0085,0.0070
victimes,0.0060,0.0035,0.0062,0.0047,0.0051,0.0069,0.0083,0.0067,0.0077
victoire,0.0025,0.0029,0.0038,0.0026,0.0027,0.0022,0.0031,0.0035,0.0023
victoires,0.0027,0.0050,0.0073,0.0030,0.0039,0.0026,0.0055,0.0049,0.0042
victor,0.0140,0.0169,0.0180,0.0056,0.0089,0.0070,0.0118,0.0048,0.0414
victorieux,0.0065,0.0074,0.0051,0.0044,0.0040,0.0037,0.0058,0.0053,0.0039
vid,0.0029,0.0050,0.0071,0.0023,0.0051,0.0053,0.0249,0.0129,0.0027
vide,0.0033,0.0026,0.0080,0.0028,0.0032,0.0075,0.0082,0.0104,0.0101
vident,0.0072,0.0136,0.0132,0.0150,0.0104,0.0104,0.0133,0.0102,0.0109
videntur,0.0041,0.0050,0.0080,0.0045,0.0028,0.0030,0.0045,0.0023,0.0013
videre,0.0063,0.0031,0.0143,0.0041,0.0043,0.0048,0.0046,0.0026,0.0019
videri,0.0110,0.0090,0.0142,0.0075,0.0064,0.0049,0.0075,0.0037,0.0048
vides,0.0063,0.0031,0.0069,0.0028,0.0038,0.0057,0.0077,0.0137,0.0144
videtur,0.0036,0.0037,0.0087,0.0044,0.0027,0.0024,0.0058,0.0031,0.0013
vidi,0.0045,0.0030,0.0052,0.0023,0.0024,0.0017,0.0034,0.0036,0.0016
vie,0.0017,0.0016,0.0020,0.0019,0.0018,0.0019,0.0024,0.0024,0.0023
vieil,0.0078,0.0046,0.0099,0.0084,0.0075,0.0142,0.0096,0.0145,0.0095
vieillard,0.0039,0.0020,0.0023,0.0038,0.0029,0.0048,0.0048,0.0072,0.0043
vieillards,0.0067,0.0044,0.0054,0.0038,0.0059,0.0058,0.0070,0.0079,0.0058
vieille,0.0034,0.0032,0.0027,0.0037,0.0043,0.0042,0.0056,0.0049,0.0040
vieilles,0.0046,0.0049,0.0047,0.0058,0.0068,0.0047,0.0061,0.0069,0.0056
vieillesse,0.0058,0.0060,0.0076,0.0075,0.0112,0.0093,0.0109,0.0117,0.0079
vien,0.0048,0.0029,0.0047,0.0048,0.0045,0.0064,0.0056,0.0066,0.0050
viendra,0.0015,0.0018,0.0019,0.0024,0.0021,0.0027,0.0032,0.0036,0.0035
viendroit,0.0029,0.0043,0.0050,0.0045,0.0038,0.0047,0.0044,0.0062,0.0034
viendront,0.0025,0.0030,0.0026,0.0037,0.0050,0.0038,0.0045,0.0048,0.0041
vienne,0.0048,0.0041,0.0048,0.0059,0.0060,0.0047,0.0047,0.0054,0.0049
viennent,0.0025,0.0021,0.0026,0.0029,0.0024,0.0031,0.0033,0.0034,0.0030
viens,0.0021,0.0022,0.0022,0.0022,0.0020,0.0023,0.0021,0.0031,0.0019
vient,0.0020,0.0017,0.0021,0.0021,0.0022,0.0025,0.0033,0.0033,0.0024
vier,0.0110,0.0105,0.0099,0.0148,0.0109,0.0131,0.0087,0.0113,0.0096
vierge,0.0029,0.0025,0.0022,0.0017,0.0034,0.0039,0.0028,0.0028,0.0033
vierges,0.0051,0.0047,0.0046,0.0044,0.0061,0.0049,0.0079,0.0076,0.0044
vies,0.0022,0.0033,0.0036,0.0048,0.0039,0.0035,0.0045,0.0082,0.0038
vieux,0.0029,0.0029,0.0034,0.0027,0.0033,0.0042,0.0032,0.0036,0.0042
vif,0.0039,0.0029,0.0049,0.0039,0.0048,0.0049,0.0043,0.0046,0.0052
vifible,0.0041,0.0041,0.0055,0.0052,0.0049,0.0060,0.0060,0.0086,0.0038
vifs,0.0024,0.0017,0.0040,0.0038,0.0043,0.0047,0.0044,0.0042,0.0033
vigilance,0.0072,0.0057,0.0099,0.0059,0.0090,0.0109,0.0111,0.0075,0.0079
vigne,0.0019,0.0013,0.0016,0.0015,0.0031,0.0028,0.0042,0.0036,0.0031
vignes,0.0031,0.0024,0.0020,0.0034,0.0035,0.0045,0.0048,0.0057,0.0034
vigoureux,0.0028,0.0024,0.0035,0.0031,0.0062,0.0076,0.0063,0.0058,0.0044
vigueur,0.0035,0.0036,0.0042,0.0038,0.0040,0.0046,0.0042,0.0039,0.0034
vii,0.0053,0.0040,0.0053,0.0084,0.0050,0.0052,0.0057,0.0051,0.0053
viii,0.0057,0.0044,0.0057,0.0081,0.0047,0.0051,0.0059,0.0045,0.0063
vil,0.0068,0.0061,0.0076,0.0080,0.0073,0.0086,0.0075,0.0067,0.0063
vilain,0.0055,0.0025,0.0028,0.0032,0.0031,0.0045,0.0055,0.0069,0.0060
vilaine,0.0091,0.0052,0.0037,0.0106,0.0029,0.0078,0.0097,0.0119,0.0160
vile,0.0080,0.0059,0.0074,0.0075,0.0084,0.0084,0.0128,0.0079,0.0074
vilité,0.0097,0.0041,0.0072,0.0079,0.0125,0.0270,0.0178,0.0193,0.0173
vill,0.0029,0.0040,0.0030,0.0107,0.0032,0.0040,0.0061,0.0076,0.0082
villa,0.0046,0.0056,0.0065,0.0094,0.0030,0.0114,0.0071,0.0041,0.0035
village,0.0055,0.0047,0.0039,0.0053,0.0048,0.0043,0.0042,0.0042,0.0063
villages,0.0056,0.0050,0.0047,0.0058,0.0039,0.0042,0.0043,0.0064,0.0047
villars,0.0036,0.0018,0.0023,0.0021,0.0030,0.0022,0.0036,0.0058,0.0038
ville,0.0024,0.0018,0.0017,0.0017,0.0024,0.0025,0.0024,0.0023,0.0019
villers,0.0078,0.0075,0.0053,0.0028,0.0041,0.0056,0.0038,0.0035,0.0052
villes,0.0019,0.0020,0.0026,0.0019,0.0023,0.0027,0.0026,0.0033,0.0025
villeux,0.0021,0.0012,0.0020,0.0031,0.0009,0.0026,0.0037,0.0046,0.0014
villiers,0.0031,0.0035,0.0032,0.0053,0.0140,0.0055,0.0031,0.0060,0.0073
vils,0.0058,0.0063,0.0100,0.0099,0.0119,0.0118,0.0171,0.0102,0.0097
vim,0.0045,0.0045,0.0065,0.0044,0.0032,0.0027,0.0047,0.0026,0.0013
vin,0.0021,0.0019,0.0022,0.0021,0.0023,0.0024,0.0026,0.0021,0.0024
vinaigre,0.0032,0.0014,0.0016,0.0007,0.0021,0.0025,0.0055,0.0034,0.0025
vinaire,0.0069,0.0088,0.0050,0.0067,0.0066,0.0094,0.0080,0.0075,0.0065
vince,0.0039,0.0067,0.0093,0.0068,0.0051,0.0041,0.0049,0.0063,0.0034
vincent,0.0040,0.0059,0.0031,0.0059,0.0075,0.0039,0.0122,0.0086,0.0063
ving,0.0070,0.0074,0.0056,0.0120,0.0094,0.0128,0.0083,0.0138,0.0085
vingr,0.0035,0.0074,0.0039,0.0104,0.0029,0.0045,0.0030,0.0032,0.0044
vingt,0.0024,0.0022,0.0024,0.0026,0.0028,0.0031,0.0033,0.0038,0.0035
vingtième,0.0069,0.0037,0.0080,0.0050,0.0109,0.0169,0.0055,0.0102,0.0118
vingts,0.0021,0.0022,0.0026,0.0019,0.0016,0.0023,0.0032,0.0052,0.0042
vinrent,0.0025,0.0029,0.0038,0.0041,0.0038,0.0052,0.0051,0.0045,0.0038
vins,0.0038,0.0030,0.0042,0.0030,0.0045,0.0044,0.0046,0.0049,0.0040
vint,0.0021,0.0019,0.0025,0.0027,0.0029,0.0035,0.0031,0.0033,0.0026
vinées,0.0055,0.0055,0.0065,0.0046,0.0053,0.0057,0.0057,0.0064,0.0041
vio,0.0041,0.0052,0.0076,0.0116,0.0097,0.0122,0.0088,0.0109,0.0078
violence,0.0035,0.0033,0.0038,0.0038,0.0039,0.0033,0.0038,0.0034,0.0037
violences,0.0037,0.0035,0.0052,0.0053,0.0047,0.0035,0.0072,0.0062,0.0057
violens,0.0027,0.0039,0.0067,0.0054,0.0067,0.0057,0.0061,0.0056,0.0050
violent,0.0031,0.0033,0.0053,0.0048,0.0053,0.0044,0.0054,0.0047,0.0039
violente,0.0027,0.0031,0.0050,0.0043,0.0040,0.0048,0.0050,0.0045,0.0036
violentes,0.0024,0.0039,0.0071,0.0049,0.0075,0.0078,0.0081,0.0067,0.0066
violer,0.0063,0.0051,0.0078,0.0065,0.0088,0.0069,0.0094,0.0062,0.0084
violet,0.0041,0.0049,0.0026,0.0028,0.0046,0.0078,0.0081,0.0052,0.0070
violette,0.0071,0.0058,0.0026,0.0030,0.0062,0.0046,0.0086,0.0090,0.0063
violé,0.0065,0.0048,0.0091,0.0074,0.0076,0.0054,0.0097,0.0080,0.0080
vir,0.0048,0.0064,0.0075,0.0062,0.0047,0.0052,0.0055,0.0045,0.0039
vire,0.0065,0.0124,0.0078,0.0135,0.0069,0.0287,0.0131,0.0190,0.0199
virement,0.0033,0.0040,0.0044,0.0057,0.0100,0.0135,0.0107,0.0132,0.0092
virent,0.0024,0.0024,0.0039,0.0054,0.0032,0.0036,0.0040,0.0049,0.0035
vires,0.0077,0.0070,0.0181,0.0068,0.0062,0.0103,0.0076,0.0087,0.0024
virgile,0.0022,0.0046,0.0037,0.0038,0.0029,0.0021,0.0032,0.0029,0.0018
virginie,0.0016,0.0019,0.0017,0.0056,0.0084,0.0056,0.0085,0.0119,0.0111
viri,0.0053,0.0046,0.0066,0.0040,0.0029,0.0020,0.0043,0.0025,0.0020
vis,0.0025,0.0024,0.0026,0.0032,0.0025,0.0030,0.0031,0.0033,0.0025
visage,0.0017,0.0016,0.0021,0.0021,0.0020,0.0019,0.0021,0.0023,0.0024
visages,0.0033,0.0020,0.0029,0.0033,0.0045,0.0048,0.0047,0.0061,0.0042
visible,0.0042,0.0038,0.0038,0.0049,0.0064,0.0089,0.0078,0.0077,0.0080
vision,0.0059,0.0052,0.0058,0.0078,0.0057,0.0110,0.0085,0.0082,0.0094
visions,0.0069,0.0090,0.0048,0.0082,0.0061,0.0112,0.0113,0.0056,0.0067
visite,0.0055,0.0032,0.0045,0.0051,0.0039,0.0038,0.0028,0.0039,0.0032
visiter,0.0052,0.0032,0.0028,0.0066,0.0038,0.0042,0.0043,0.0043,0.0054
visites,0.0089,0.0023,0.0060,0.0046,0.0059,0.0053,0.0039,0.0042,0.0050
visité,0.0098,0.0058,0.0063,0.0143,0.0068,0.0092,0.0125,0.0115,0.0157
vit,0.0018,0.0020,0.0024,0.0030,0.0024,0.0032,0.0031,0.0035,0.0026
vita,0.0054,0.0157,0.0095,0.0036,0.0036,0.0020,0.0042,0.0033,0.0027
vitam,0.0081,0.0061,0.0093,0.0051,0.0050,0.0025,0.0053,0.0030,0.0019
vitaux,0.0083,0.0067,0.0108,0.0112,0.0094,0.0134,0.0085,0.0120,0.0084
vite,0.0024,0.0031,0.0037,0.0036,0.0030,0.0043,0.0043,0.0045,0.0041
vitesse,0.0094,0.0047,0.0141,0.0165,0.0032,0.0070,0.0055,0.0056,0.0032
vitres,0.0051,0.0030,0.0041,0.0036,0.0046,0.0062,0.0216,0.0099,0.0051
vitriol,0.0072,0.0078,0.0120,0.0024,0.0094,0.0147,0.0126,0.0075,0.0036
vivacité,0.0039,0.0037,0.0075,0.0062,0.0067,0.0060,0.0055,0.0051,0.0034
vivans,0.0036,0.0048,0.0046,0.0048,0.0042,0.0057,0.0062,0.0070,0.0053
vivant,0.0034,0.0041,0.0044,0.0044,0.0049,0.0048,0.0045,0.0046,0.0054
vivante,0.0044,0.0053,0.0046,0.0045,0.0077,0.0100,0.0081,0.0102,0.0072
vivantes,0.0062,0.0046,0.0058,0.0095,0.0068,0.0089,0.0106,0.0101,0.0053
vive,0.0031,0.0033,0.0050,0.0047,0.0045,0.0043,0.0044,0.0047,0.0042
vivement,0.0043,0.0057,0.0097,0.0077,0.0066,0.0085,0.0076,0.0076,0.0067
vivent,0.0020,0.0022,0.0032,0.0033,0.0035,0.0046,0.0043,0.0048,0.0032
vivere,0.0088,0.0073,0.0150,0.0063,0.0068,0.0045,0.0092,0.0067,0.0023
vives,0.0031,0.0028,0.0054,0.0054,0.0054,0.0057,0.0063,0.0058,0.0048
vivez,0.0024,0.0020,0.0053,0.0035,0.0043,0.0045,0.0055,0.0084,0.0038
vivoient,0.0026,0.0030,0.0046,0.0045,0.0051,0.0044,0.0063,0.0055,0.0031
vivoit,0.0027,0.0034,0.0047,0.0028,0.0047,0.0039,0.0043,0.0044,0.0030
vivons,0.0035,0.0031,0.0027,0.0031,0.0050,0.0051,0.0063,0.0050,0.0038
vivre,0.0030,0.0027,0.0032,0.0034,0.0037,0.0039,0.0041,0.0040,0.0031
vivres,0.0035,0.0037,0.0053,0.0042,0.0031,0.0038,0.0040,0.0065,0.0040
vivroit,0.0120,0.0066,0.0080,0.0073,0.0099,0.0103,0.0130,0.0111,0.0066
vix,0.0053,0.0055,0.0072,0.0045,0.0035,0.0031,0.0034,0.0026,0.0014
vizirs,0.0056,0.0040,0.0080,0.0094,0.0052,0.0055,0.0050,0.0062,0.0079
vobis,0.0046,0.0048,0.0108,0.0032,0.0022,0.0030,0.0039,0.0030,0.0036
vocation,0.0024,0.0030,0.0032,0.0029,0.0054,0.0061,0.0061,0.0050,0.0054
voeu,0.0089,0.0059,0.0081,0.0062,0.0105,0.0138,0.0171,0.0188,0.0215
voeux,0.0026,0.0019,0.0033,0.0036,0.0040,0.0037,0.0046,0.0046,0.0041
vogue,0.0059,0.0088,0.0122,0.0079,0.0129,0.0109,0.0157,0.0083,0.0055
voi,0.0090,0.0049,0.0064,0.0063,0.0066,0.0083,0.0082,0.0097,0.0087
voici,0.0026,0.0024,0.0028,0.0026,0.0028,0.0030,0.0038,0.0040,0.0026
voie,0.0054,0.0054,0.0069,0.0092,0.0077,0.0082,0.0064,0.0053,0.0059
voient,0.0026,0.0027,0.0033,0.0036,0.0037,0.0032,0.0033,0.0043,0.0032
voies,0.0028,0.0030,0.0042,0.0066,0.0072,0.0056,0.0075,0.0052,0.0057
voila,0.0040,0.0029,0.0032,0.0030,0.0033,0.0039,0.0048,0.0051,0.0037
voile,0.0020,0.0018,0.0036,0.0047,0.0037,0.0037,0.0042,0.0037,0.0038
voiles,0.0016,0.0021,0.0029,0.0032,0.0019,0.0025,0.0036,0.0048,0.0034
voilà,0.0027,0.0029,0.0028,0.0030,0.0031,0.0032,0.0038,0.0059,0.0039
voir,0.0022,0.0022,0.0026,0.0026,0.0022,0.0021,0.0024,0.0033,0.0025
voire,0.0045,0.0075,0.0171,0.0143,0.0035,0.0053,0.0077,0.0139,0.0138
vois,0.0021,0.0024,0.0022,0.0028,0.0029,0.0028,0.0031,0.0057,0.0030
voisin,0.0036,0.0022,0.0033,0.0045,0.0037,0.0040,0.0036,0.0040,0.0037
voisinage,0.0035,0.0043,0.0048,0.0050,0.0044,0.0050,0.0047,0.0049,0.0042
voisine,0.0047,0.0047,0.0059,0.0068,0.0063,0.0057,0.0055,0.0058,0.0049
voisines,0.0035,0.0036,0.0054,0.0063,0.0049,0.0057,0.0056,0.0064,0.0043
voisins,0.0039,0.0029,0.0035,0.0041,0.0037,0.0044,0.0034,0.0036,0.0035
voit,0.0019,0.0019,0.0021,0.0021,0.0021,0.0027,0.0029,0.0028,0.0025
voiture,0.0182,0.0044,0.0092,0.0075,0.0092,0.0128,0.0106,0.0115,0.0117
voitures,0.0343,0.0097,0.0146,0.0100,0.0099,0.0147,0.0113,0.0093,0.0066
voix,0.0026,0.0024,0.0028,0.0027,0.0019,0.0023,0.0029,0.0028,0.0027
vol,0.0030,0.0054,0.0061,0.0045,0.0048,0.0052,0.0039,0.0047,0.0056
volage,0.0054,0.0053,0.0093,0.0137,0.0138,0.0093,0.0105,0.0115,0.0059
volaille,0.0043,0.0012,0.0013,0.0049,0.0029,0.0036,0.0042,0.0034,0.0022
volant,0.0057,0.0061,0.0073,0.0084,0.0066,0.0114,0.0125,0.0096,0.0078
vole,0.0082,0.0034,0.0070,0.0060,0.0054,0.0074,0.0067,0.0087,0.0044
volent,0.0095,0.0029,0.0044,0.0055,0.0046,0.0079,0.0085,0.0071,0.0039
voler,0.0054,0.0028,0.0049,0.0055,0.0045,0.0065,0.0066,0.0074,0.0050
voleur,0.0046,0.0036,0.0051,0.0048,0.0034,0.0052,0.0068,0.0083,0.0046
voleurs,0.0029,0.0025,0.0031,0.0039,0.0034,0.0047,0.0055,0.0056,0.0047
volon,0.0055,0.0036,0.0073,0.0153,0.0112,0.0118,0.0109,0.0120,0.0125
volontaire,0.0043,0.0036,0.0053,0.0049,0.0084,0.0095,0.0097,0.0084,0.0104
volontairement,0.0085,0.0072,0.0107,0.0129,0.0095,0.0098,0.0113,0.0090,0.0091
volontaires,0.0029,0.0060,0.0058,0.0064,0.0077,0.0092,0.0119,0.0150,0.0209
volontiers,0.0062,0.0045,0.0055,0.0072,0.0057,0.0050,0.0051,0.0071,0.0052
volonté,0.0036,0.0033,0.0033,0.0034,0.0047,0.0042,0.0049,0.0035,0.0055
volontés,0.0083,0.0049,0.0096,0.0061,0.0135,0.0116,0.0122,0.0081,0.0092
vols,0.0100,0.0202,0.0067,0.0096,0.0074,0.0095,0.0103,0.0111,0.0103
volume,0.0026,0.0036,0.0040,0.0039,0.0039,0.0051,0.0036,0.0045,0.0031
volumes,0.0019,0.0030,0.0048,0.0032,0.0042,0.0035,0.0044,0.0040,0.0030
volumus,0.0074,0.0218,0.0130,0.0025,0.0024,0.0025,0.0048,0.0015,0.0012
volunt,0.0021,0.0017,0.0016,0.0012,0.0010,0.0007,0.0028,0.0008,0.0017
volupté,0.0043,0.0101,0.0057,0.0088,0.0088,0.0097,0.0099,0.0082,0.0050
volé,0.0036,0.0016,0.0031,0.0028,0.0034,0.0045,0.0054,0.0074,0.0047
von,0.0060,0.0066,0.0160,0.0111,0.0088,0.0134,0.0215,0.0337,0.0136
vons,0.0025,0.0031,0.0032,0.0043,0.0040,0.0035,0.0035,0.0041,0.0035
vont,0.0020,0.0019,0.0025,0.0032,0.0023,0.0031,0.0034,0.0035,0.0030
vos,0.0015,0.0015,0.0025,0.0026,0.0036,0.0039,0.0048,0.0063,0.0050
vot,0.0061,0.0064,0.0039,0.0084,0.0093,0.0061,0.0151,0.0085,0.0119
votre,0.0016,0.0015,0.0027,0.0028,0.0036,0.0034,0.0043,0.0071,0.0044
vou,0.0028,0.0027,0.0043,0.0052,0.0043,0.0050,0.0051,0.0049,0.0043
voudra,0.0018,0.0018,0.0022,0.0023,0.0027,0.0033,0.0037,0.0035,0.0027
voudrais,0.0035,0.0027,0.0036,0.0027,0.0036,0.0044,0.0049,0.0085,0.0055
voudrait,0.0056,0.0022,0.0030,0.0016,0.0029,0.0043,0.0051,0.0060,0.0073
voudrez,0.0037,0.0017,0.0026,0.0022,0.0030,0.0039,0.0051,0.0047,0.0041
voudriez,0.0028,0.0014,0.0041,0.0038,0.0057,0.0051,0.0056,0.0078,0.0051
voudroient,0.0017,0.0017,0.0023,0.0025,0.0025,0.0027,0.0035,0.0036,0.0032
voudrois,0.0019,0.0018,0.0024,0.0028,0.0030,0.0031,0.0034,0.0055,0.0035
voudroit,0.0022,0.0028,0.0035,0.0032,0.0037,0.0038,0.0043,0.0041,0.0036
voudront,0.0024,0.0020,0.0024,0.0021,0.0022,0.0041,0.0029,0.0031,0.0027
voulaient,0.0059,0.0016,0.0015,0.0009,0.0030,0.0051,0.0051,0.0038,0.0090
voulais,0.0102,0.0043,0.0049,0.0024,0.0022,0.0040,0.0058,0.0109,0.0057
voulait,0.0034,0.0013,0.0014,0.0010,0.0018,0.0026,0.0027,0.0037,0.0040
voulant,0.0032,0.0023,0.0031,0.0024,0.0028,0.0028,0.0033,0.0033,0.0026
voulez,0.0019,0.0016,0.0024,0.0023,0.0022,0.0027,0.0026,0.0041,0.0028
vouliez,0.0020,0.0015,0.0028,0.0026,0.0024,0.0031,0.0039,0.0047,0.0028
voulions,0.0025,0.0024,0.0023,0.0034,0.0023,0.0025,0.0032,0.0042,0.0028
vouloient,0.0019,0.0021,0.0030,0.0026,0.0027,0.0032,0.0036,0.0039,0.0034
vouloir,0.0032,0.0035,0.0034,0.0036,0.0036,0.0036,0.0043,0.0043,0.0036
voulois,0.0022,0.0022,0.0032,0.0043,0.0031,0.0030,0.0036,0.0057,0.0028
vouloit,0.0014,0.0015,0.0021,0.0019,0.0020,0.0020,0.0028,0.0028,0.0021
voulons,0.0036,0.0024,0.0020,0.0024,0.0024,0.0021,0.0025,0.0027,0.0029
voulu,0.0021,0.0019,0.0024,0.0022,0.0022,0.0021,0.0024,0.0030,0.0024
voulurent,0.0017,0.0020,0.0023,0.0024,0.0029,0.0035,0.0039,0.0038,0.0031
voulus,0.0064,0.0045,0.0048,0.0065,0.0060,0.0052,0.0041,0.0070,0.0036
voulut,0.0017,0.0015,0.0018,0.0018,0.0020,0.0025,0.0027,0.0027,0.0022
voulût,0.0037,0.0020,0.0045,0.0036,0.0033,0.0044,0.0036,0.0039,0.0033
vous,0.0016,0.0016,0.0031,0.0033,0.0036,0.0042,0.0046,0.0079,0.0043
voute,0.0039,0.0098,0.0074,0.0039,0.0025,0.0067,0.0037,0.0032,0.0022
voy,0.0039,0.0051,0.0027,0.0170,0.0143,0.0114,0.0126,0.0087,0.0075
voya,0.0055,0.0059,0.0090,0.0193,0.0153,0.0149,0.0117,0.0135,0.0099
voyage,0.0022,0.0018,0.0018,0.0025,0.0021,0.0024,0.0024,0.0024,0.0024
voyager,0.0032,0.0052,0.0045,0.0099,0.0058,0.0070,0.0074,0.0100,0.0079
voyages,0.0028,0.0025,0.0023,0.0058,0.0037,0.0042,0.0040,0.0035,0.0034
voyageur,0.0056,0.0042,0.0132,0.0209,0.0095,0.0089,0.0110,0.0099,0.0091
voyageurs,0.0046,0.0053,0.0060,0.0156,0.0083,0.0085,0.0094,0.0087,0.0069
voyait,0.0051,0.0013,0.0016,0.0009,0.0019,0.0029,0.0052,0.0063,0.0066
voyant,0.0028,0.0024,0.0037,0.0034,0.0029,0.0031,0.0034,0.0042,0.0029
voye,0.0059,0.0048,0.0036,0.0042,0.0045,0.0049,0.0048,0.0052,0.0034
voyent,0.0033,0.0030,0.0037,0.0033,0.0035,0.0040,0.0040,0.0043,0.0026
voyer,0.0723,0.0123,0.0428,0.0106,0.0091,0.0127,0.0132,0.0103,0.0074
voyes,0.0037,0.0038,0.0030,0.0035,0.0025,0.0024,0.0014,0.0022,0.0008
voyez,0.0027,0.0042,0.0037,0.0035,0.0048,0.0048,0.0056,0.0050,0.0033
voyoient,0.0025,0.0036,0.0057,0.0059,0.0045,0.0049,0.0066,0.0063,0.0047
voyois,0.0028,0.0040,0.0108,0.0118,0.0088,0.0085,0.0081,0.0111,0.0054
voyoit,0.0019,0.0018,0.0028,0.0033,0.0032,0.0033,0.0038,0.0038,0.0028
voyons,0.0022,0.0024,0.0027,0.0028,0.0029,0.0035,0.0030,0.0031,0.0027
voûte,0.0093,0.0053,0.0073,0.0033,0.0085,0.0109,0.0105,0.0066,0.0053
vrage,0.0021,0.0020,0.0041,0.0040,0.0082,0.0064,0.0070,0.0073,0.0039
vrai,0.0028,0.0031,0.0031,0.0033,0.0033,0.0039,0.0036,0.0041,0.0031
vraie,0.0061,0.0052,0.0084,0.0061,0.0097,0.0095,0.0102,0.0078,0.0075
vraies,0.0094,0.0104,0.0137,0.0116,0.0142,0.0167,0.0186,0.0109,0.0082
vraiment,0.0031,0.0023,0.0047,0.0039,0.0065,0.0074,0.0105,0.0116,0.0094
vrais,0.0043,0.0051,0.0071,0.0054,0.0077,0.0086,0.0098,0.0071,0.0079
vraisemblable,0.0054,0.0050,0.0106,0.0114,0.0106,0.0145,0.0120,0.0098,0.0072
vraisemblance,0.0052,0.0030,0.0100,0.0079,0.0103,0.0120,0.0105,0.0093,0.0052
vre,0.0060,0.0060,0.0083,0.0079,0.0092,0.0098,0.0084,0.0092,0.0076
vres,0.0048,0.0058,0.0066,0.0050,0.0059,0.0064,0.0063,0.0074,0.0050
vrir,0.0032,0.0039,0.0077,0.0111,0.0073,0.0091,0.0083,0.0098,0.0049
vue,0.0047,0.0047,0.0045,0.0054,0.0056,0.0064,0.0062,0.0055,0.0051
vues,0.0062,0.0047,0.0070,0.0071,0.0098,0.0091,0.0086,0.0063,0.0055
vui,0.0100,0.0127,0.0088,0.0141,0.0128,0.0106,0.0119,0.0106,0.0115
vuide,0.0042,0.0047,0.0063,0.0078,0.0067,0.0077,0.0065,0.0055,0.0050
vuider,0.0076,0.0043,0.0031,0.0049,0.0052,0.0069,0.0071,0.0046,0.0030
vuides,0.0048,0.0054,0.0051,0.0048,0.0067,0.0114,0.0085,0.0060,0.0033
vulcain,0.0104,0.0021,0.0055,0.0024,0.0067,0.0043,0.0062,0.0074,0.0014
vulgaire,0.0061,0.0073,0.0105,0.0072,0.0111,0.0103,0.0100,0.0076,0.0059
vus,0.0049,0.0049,0.0046,0.0070,0.0055,0.0080,0.0096,0.0093,0.0071
vécu,0.0021,0.0021,0.0037,0.0029,0.0041,0.0035,0.0046,0.0049,0.0036
vécut,0.0037,0.0034,0.0031,0.0022,0.0041,0.0042,0.0073,0.0073,0.0025
vée,0.0076,0.0052,0.0153,0.0152,0.0130,0.0110,0.0103,0.0102,0.0055
vénus,0.0088,0.0033,0.0091,0.0069,0.0101,0.0091,0.0074,0.0086,0.0046
