rank,word,drift_1789,drift_moyen
2865,trille,0.5771,0.6228
2866,nouveau,0.5771,0.6688
2867,ect,0.5770,0.5181
2868,dits,0.5770,0.4842
2869,mos,0.5770,0.5060
2870,volontaires,0.5769,0.5526
2871,fla,0.5769,0.6334
2872,virement,0.5769,0.5960
2873,versailles,0.5768,0.4793
2874,cré,0.5768,0.6492
2875,plutot,0.5768,0.6771
2876,française,0.5768,0.4952
2877,gaillard,0.5768,0.5712
2878,imparfait,0.5768,0.5320
2879,eurs,0.5767,0.5499
2880,cat,0.5767,0.6210
2881,fane,0.5767,0.5807
2882,blesse,0.5767,0.5486
2883,marchandise,0.5766,0.6216
2884,chasser,0.5766,0.5746
2885,arpent,0.5766,0.5505
2886,parole,0.5766,0.6226
2887,qu'ensuite,0.5766,0.6467
2888,l'exclusion,0.5765,0.5499
2889,cou,0.5765,0.5841
2890,prefet,0.5765,0.6412
2891,deman,0.5765,0.5821
2892,valablement,0.5765,0.5184
2893,choisie,0.5765,0.6093
2894,membres,0.5764,0.6297
2895,d'envie,0.5764,0.5575
2896,noce,0.5763,0.6102
2897,lel,0.5763,0.6211
2898,irlande,0.5763,0.5626
2899,lentement,0.5763,0.5652
2900,parvenu,0.5762,0.5902
2901,omme,0.5762,0.6654
2902,enfance,0.5761,0.5628
2903,jets,0.5761,0.5753
2904,devoirs,0.5761,0.5991
2905,arrivez,0.5761,0.4779
2906,perfe,0.5760,0.5863
2907,sauve,0.5760,0.5671
2908,tré,0.5760,0.5756
2909,etoiles,0.5760,0.4949
2910,obstacle,0.5759,0.5096
2911,bornée,0.5759,0.5928
2912,eg,0.5758,0.5435
2913,tité,0.5758,0.5829
2914,furieuse,0.5757,0.4888
2915,interdite,0.5757,0.6962
2916,cornue,0.5757,0.7162
2917,pitié,0.5757,0.6220
2918,fiir,0.5756,0.6091
2919,d'exercice,0.5756,0.6498
2920,alliez,0.5756,0.4507
2921,sensibles,0.5756,0.5424
2922,enr,0.5755,0.5958
2923,glace,0.5754,0.5819
2924,str,0.5754,0.6246
2925,vins,0.5754,0.5863
2926,toucher,0.5754,0.5906
2927,ag,0.5754,0.5354
2928,droiture,0.5754,0.5220
2929,dej,0.5753,0.6284
2930,pla,0.5753,0.5551
2931,gardé,0.5752,0.5774
2932,theatre,0.5752,0.5920
2933,romain,0.5752,0.6648
2934,rus,0.5752,0.5329
2935,xxxiii,0.5751,0.4824
2936,quittant,0.5751,0.6362
2937,ices,0.5750,0.5556
2938,penses,0.5750,0.5840
2939,maligne,0.5749,0.5572
2940,bor,0.5749,0.5761
2941,aliénation,0.5749,0.5010
2942,frontière,0.5748,0.6543
2943,unt,0.5748,0.6080
2944,d'heure,0.5748,0.6196
2945,clef,0.5748,0.5216
2946,serpent,0.5747,0.5502
2947,aimant,0.5747,0.5458
2948,basses,0.5747,0.5212
2949,confondu,0.5746,0.5665
2950,oe,0.5746,0.5887
2951,député,0.5746,0.4615
2952,s'éleva,0.5745,0.6168
2953,campagnes,0.5744,0.4774
2954,ennuyeux,0.5744,0.6310
2955,domestique,0.5743,0.5302
2956,roidir,0.5743,0.5365
2957,enjoint,0.5743,0.5269
2958,pure,0.5742,0.5911
2959,rat,0.5742,0.5749
2960,maires,0.5742,0.4888
2961,l'intrigue,0.5742,0.6062
2962,coni,0.5742,0.5812
2963,prote,0.5741,0.5639
2964,proprio,0.5741,0.5481
2965,perpétuité,0.5741,0.5198
2966,inquit,0.5740,0.4309
2967,l'académie,0.5740,0.5019
2968,perit,0.5739,0.6093
2969,proposoit,0.5739,0.5702
2970,engagemens,0.5738,0.5509
2971,presence,0.5738,0.4855
2972,sea,0.5738,0.6346
2973,dam,0.5737,0.5902
2974,additions,0.5737,0.4515
2975,l'expérience,0.5737,0.5017
2976,sainte,0.5736,0.5959
2977,saxe,0.5736,0.5248
2978,exige,0.5736,0.5867
2979,dà,0.5736,0.6320
2980,fantaisie,0.5736,0.6117
2981,populaires,0.5735,0.5359
2982,train,0.5734,0.5865
2983,vaillance,0.5734,0.5702
2984,tar,0.5734,0.6188
2985,opposé,0.5733,0.5586
2986,uniquement,0.5733,0.5154
2987,finement,0.5733,0.6484
2988,l'humilité,0.5732,0.5908
2989,tent,0.5731,0.5230
2990,proposée,0.5731,0.6089
2991,plain,0.5731,0.6394
2992,honneurs,0.5731,0.4780
2993,volontairement,0.5730,0.5392
2994,dio,0.5729,0.5614
2995,rient,0.5728,0.6066
2996,cesar,0.5728,0.5051
2997,s'élevent,0.5728,0.5106
2998,jouer,0.5727,0.5636
2999,priez,0.5727,0.6635
3000,remontrance,0.5727,0.5570
3001,devoir,0.5727,0.5386
3002,voisins,0.5726,0.5407
3003,d'ai,0.5726,0.6262
3004,lorf,0.5726,0.6243
3005,magni,0.5726,0.5040
3006,malin,0.5726,0.6428
3007,trinité,0.5726,0.5289
3008,pommes,0.5725,0.3724
3009,sertilité,0.5724,0.6038
3010,irrite,0.5723,0.5855
3011,riers,0.5723,0.5803
3012,bonjour,0.5723,0.4964
3013,spirituel,0.5723,0.5362
3014,visiter,0.5723,0.5641
3015,iue,0.5722,0.5754
3016,consequences,0.5722,0.5666
3017,l'avertir,0.5722,0.6445
3018,n'au,0.5722,0.5275
3019,seindre,0.5721,0.6260
3020,divin,0.5721,0.6420
3021,tio,0.5721,0.5102
3022,multi,0.5720,0.5364
3023,rier,0.5719,0.6020
3024,ccttc,0.5719,0.6246
3025,etl,0.5718,0.4694
3026,muet,0.5718,0.5904
3027,ardens,0.5718,0.5371
3028,sieges,0.5718,0.4384
3029,avantageuse,0.5718,0.5922
3030,meilleur,0.5717,0.5641
3031,noient,0.5717,0.4728
3032,sages,0.5715,0.5494
3033,sentant,0.5715,0.5806
3034,domaine,0.5715,0.5546
3035,maine,0.5714,0.5827
3036,considerables,0.5714,0.4985
3037,hardis,0.5714,0.5324
3038,ibidem,0.5714,0.6902
3039,obstacles,0.5714,0.5062
3040,points,0.5713,0.4936
3041,d'inquiétude,0.5713,0.6019
3042,meil,0.5713,0.5609
3043,goût,0.5713,0.5850
3044,conde,0.5712,0.5783
3045,familier,0.5711,0.6111
3046,din,0.5711,0.5827
3047,s'entendre,0.5711,0.4765
3048,por,0.5711,0.6629
3049,polies,0.5710,0.5399
3050,profonds,0.5709,0.5189
3051,inclination,0.5709,0.5710
3052,diversement,0.5709,0.6008
3053,demeuroit,0.5709,0.4907
3054,commander,0.5709,0.5910
3055,mêlé,0.5707,0.5480
3056,noeuds,0.5707,0.5289
3057,consistent,0.5707,0.5945
3058,l'i,0.5706,0.6324
3059,tur,0.5706,0.5351
3060,ok,0.5706,0.5455
3061,cene,0.5705,0.5569
3062,file,0.5704,0.5944
3063,vir,0.5704,0.6381
3064,apparent,0.5704,0.5811
3065,bailler,0.5704,0.4650
3066,experience,0.5704,0.5420
3067,foudres,0.5704,0.5795
3068,leu,0.5704,0.6436
3069,jalousie,0.5703,0.4744
3070,futur,0.5703,0.6199
3071,git,0.5703,0.6369
3072,emprunt,0.5703,0.6658
3073,louage,0.5703,0.5722
3074,deli,0.5703,0.6548
3075,convienne,0.5703,0.5491
3076,triomphe,0.5703,0.5536
3077,souffrit,0.5702,0.5785
3078,juil,0.5702,0.5627
3079,humaines,0.5702,0.4371
3080,compo,0.5701,0.6425
3081,tournent,0.5701,0.5453
3082,habitans,0.5700,0.5739
3083,occupé,0.5700,0.6095
3084,gardoient,0.5700,0.5687
3085,interêts,0.5699,0.5298
3086,d'alexandre,0.5699,0.5177
3087,propo,0.5699,0.6000
3088,salé,0.5699,0.5071
3089,rous,0.5699,0.5932
3090,cin,0.5698,0.5715
3091,oeil,0.5698,0.6258
3092,fixer,0.5698,0.5267
3093,anciennes,0.5698,0.5723
3094,ale,0.5698,0.6149
3095,cont,0.5697,0.5710
3096,pures,0.5696,0.4387
3097,gouverne,0.5695,0.5288
3098,luy,0.5695,0.4450
3099,loin,0.5695,0.5822
3100,soutenu,0.5695,0.5668
3101,tirées,0.5694,0.5534
3102,relevée,0.5694,0.5072
3103,rétablis,0.5694,0.4896
3104,tos,0.5693,0.5136
3105,liqueurs,0.5693,0.4959
3106,rein,0.5693,0.6132
3107,mises,0.5692,0.5396
3108,fouiller,0.5692,0.6112
3109,successions,0.5692,0.5105
3110,poit,0.5691,0.6184
3111,clarté,0.5691,0.5194
3112,procuration,0.5691,0.5505
3113,médiocres,0.5690,0.6365
3114,fac,0.5690,0.5359
3115,connoissances,0.5687,0.5189
3116,chré,0.5687,0.5880
3117,nie,0.5686,0.5688
3118,rais,0.5685,0.6229
3119,ôtent,0.5685,0.5868
3120,c'étoient,0.5684,0.5982
3121,gain,0.5684,0.5579
3122,interrompu,0.5683,0.6598
3123,relation,0.5683,0.6017
3124,suivra,0.5683,0.6171
3125,cid,0.5682,0.6337
3126,noblesse,0.5682,0.5586
3127,multiplié,0.5682,0.6398
3128,colombe,0.5681,0.5540
3129,voyager,0.5681,0.6381
3130,iais,0.5681,0.6726
3131,volume,0.5680,0.5657
3132,gez,0.5680,0.6133
3133,vues,0.5679,0.4933
3134,appercevoir,0.5679,0.6086
3135,susceptibles,0.5679,0.5632
3136,ref,0.5679,0.6584
3137,appartenans,0.5678,0.5529
3138,possesseur,0.5678,0.6196
3139,gui,0.5677,0.5832
3140,séance,0.5676,0.6775
3141,rachat,0.5676,0.6331
3142,comp,0.5675,0.5812
3143,possede,0.5675,0.5801
3144,enfuirez,0.5675,0.6175
3145,cue,0.5675,0.6262
3146,commençant,0.5675,0.5705
3147,ordonnées,0.5674,0.5367
3148,diable,0.5674,0.7132
3149,interrompre,0.5673,0.6088
3150,rio,0.5673,0.5322
3151,ardeur,0.5672,0.4741
3152,éclaircir,0.5671,0.5527
3153,trahi,0.5671,0.5267
3154,l'acte,0.5670,0.5325
3155,vai,0.5670,0.4826
3156,refont,0.5669,0.5630
3157,prêter,0.5669,0.5934
3158,vice,0.5668,0.5893
3159,pourvoir,0.5668,0.6104
3160,lancer,0.5668,0.6053
3161,vinées,0.5668,0.5790
3162,reduit,0.5667,0.5257
3163,jouissance,0.5667,0.5502
3164,lever,0.5667,0.6075
3165,oint,0.5667,0.5785
3166,tranquille,0.5667,0.4482
3167,trafiquer,0.5666,0.6187
3168,coa,0.5666,0.6032
3169,memoire,0.5665,0.4990
3170,inviolable,0.5665,0.4865
3171,étrangere,0.5665,0.4890
3172,rhodes,0.5665,0.5140
3173,nim,0.5665,0.5390
3174,l'an,0.5665,0.4781
3175,l'orage,0.5664,0.5330
3176,av,0.5664,0.6267
3177,honteux,0.5664,0.5177
3178,nec,0.5664,0.5529
3179,l'obéissance,0.5664,0.5526
3180,d'al,0.5663,0.6025
3181,cetter,0.5663,0.5665
3182,grosses,0.5663,0.5528
3183,l'exemple,0.5662,0.6077
3184,villiers,0.5662,0.5765
3185,infinite,0.5662,0.6316
3186,l's,0.5662,0.5765
3187,métiers,0.5661,0.6514
3188,aà,0.5661,0.6181
3189,robert,0.5661,0.4946
3190,peinture,0.5661,0.5599
3191,lec,0.5660,0.5860
3192,ion,0.5659,0.5555
3193,s'exprimer,0.5658,0.6156
3194,culte,0.5658,0.5310
3195,liir,0.5658,0.5904
3196,travailler,0.5658,0.5041
3197,compagnon,0.5657,0.5341
3198,attentivement,0.5656,0.5842
3199,contenant,0.5655,0.6198
3200,pertes,0.5655,0.5110
3201,cage,0.5655,0.5652
3202,exacte,0.5655,0.5013
3203,rempli,0.5654,0.4955
3204,couvrent,0.5654,0.5040
3205,énorme,0.5654,0.5667
3206,post,0.5653,0.4846
3207,perfides,0.5653,0.4554
3208,augment,0.5653,0.5859
3209,carthage,0.5653,0.6229
3210,pratique,0.5652,0.5692
3211,oti,0.5651,0.5957
3212,foibles,0.5651,0.5608
3213,pace,0.5651,0.5388
3214,croix,0.5650,0.5460
3215,particul,0.5649,0.5627
3216,serrer,0.5649,0.5816
3217,tirée,0.5649,0.5385
3218,cable,0.5649,0.6236
3219,toures,0.5648,0.4779
3220,igne,0.5648,0.5346
3221,menez,0.5647,0.6546
3222,tailles,0.5647,0.5661
3223,pio,0.5646,0.5202
3224,gallicane,0.5646,0.6006
3225,tendant,0.5645,0.6046
3226,liront,0.5645,0.5250
3227,prévaloir,0.5644,0.4764
3228,dv,0.5644,0.5261
3229,quan,0.5644,0.5963
3230,ann,0.5643,0.6171
3231,cclle,0.5643,0.5951
3232,paysan,0.5643,0.5063
3233,visible,0.5643,0.5460
3234,l'enfer,0.5642,0.5774
3235,jufle,0.5641,0.5595
3236,engage,0.5640,0.5970
3237,d'horreur,0.5640,0.5488
3238,venant,0.5640,0.5743
3239,infinies,0.5639,0.5543
3240,retenue,0.5639,0.5386
3241,l'intérieur,0.5639,0.5049
3242,loire,0.5639,0.5220
3243,coi,0.5639,0.5532
3244,l'homme,0.5638,0.6075
3245,circonstances,0.5638,0.4993
3246,uf,0.5638,0.5732
3247,venire,0.5638,0.4773
3248,queles,0.5637,0.5144
3249,fere,0.5637,0.6330
3250,fir,0.5636,0.5895
3251,laif,0.5636,0.6298
3252,attira,0.5635,0.5406
3253,peri,0.5635,0.5779
3254,orient,0.5635,0.5992
3255,rebelle,0.5634,0.5977
3256,aa,0.5634,0.5996
3257,d'ame,0.5633,0.5716
3258,more,0.5633,0.5398
3259,vires,0.5633,0.4969
3260,cara,0.5633,0.5818
3261,complice,0.5633,0.4876
3262,chaffer,0.5632,0.5201
3263,sz,0.5632,0.5659
3264,aver,0.5632,0.6129
3265,dijon,0.5632,0.4335
3266,véritable,0.5631,0.5133
3267,ifs,0.5631,0.5908
3268,abondamment,0.5631,0.6033
3269,demeurant,0.5631,0.5017
3270,flûte,0.5630,0.5350
3271,imaginaire,0.5630,0.5650
3272,jar,0.5630,0.5519
3273,quer,0.5630,0.5975
3274,pati,0.5630,0.4508
3275,exemples,0.5629,0.4852
3276,douces,0.5629,0.5393
3277,rouleau,0.5629,0.5078
3278,juda,0.5628,0.5398
3279,lyre,0.5628,0.6245
3280,audace,0.5628,0.4862
3281,tellement,0.5627,0.5440
3282,galles,0.5627,0.5729
3283,contraignit,0.5626,0.4634
3284,saturne,0.5626,0.4974
3285,od,0.5625,0.5833
3286,dau,0.5624,0.5642
3287,éc,0.5623,0.6622
3288,rations,0.5622,0.4774
3289,compagnies,0.5622,0.6016
3290,niais,0.5622,0.6762
3291,tin,0.5622,0.5808
3292,admiration,0.5621,0.5659
3293,atre,0.5621,0.5624
3294,cenfure,0.5620,0.5283
3295,ordon,0.5620,0.6209
3296,saisit,0.5620,0.5383
3297,coure,0.5620,0.6720
3298,bai,0.5620,0.5531
3299,montfort,0.5619,0.5102
3300,fp,0.5619,0.5351
3301,cen,0.5619,0.5771
3302,l'innocence,0.5618,0.4952
3303,signi,0.5618,0.5709
3304,sal,0.5618,0.6543
3305,gne,0.5618,0.6164
3306,d'ef,0.5618,0.6143
3307,convint,0.5618,0.5904
3308,profondément,0.5618,0.5607
3309,tutelles,0.5618,0.5895
3310,payera,0.5618,0.4343
3311,violens,0.5617,0.5595
3312,xiv,0.5617,0.6528
3313,blesser,0.5616,0.5727
3314,protecteur,0.5616,0.6281
3315,fauve,0.5616,0.6025
3316,tet,0.5615,0.5525
3317,plonger,0.5615,0.5986
3318,aires,0.5615,0.6330
3319,cll,0.5614,0.5701
3320,d'eglise,0.5614,0.5366
3321,profitant,0.5613,0.5685
3322,here,0.5612,0.4443
3323,dommage,0.5612,0.5017
3324,gouvernée,0.5612,0.5635
3325,lci,0.5611,0.5139
3326,susdit,0.5611,0.6258
3327,toison,0.5610,0.5033
3328,tentation,0.5610,0.5685
3329,enseignes,0.5610,0.5960
3330,prifes,0.5610,0.5653
3331,connaît,0.5609,0.5054
3332,jouissent,0.5609,0.5758
3333,marée,0.5609,0.6372
3334,levant,0.5608,0.5616
3335,tois,0.5608,0.5251
3336,ornement,0.5608,0.4977
3337,ibid,0.5608,0.6292
3338,remporté,0.5607,0.5727
3339,éclatante,0.5607,0.5414
3340,chez,0.5607,0.5998
3341,carême,0.5607,0.5030
3342,dat,0.5606,0.5729
3343,pairie,0.5606,0.5745
3344,indes,0.5606,0.5416
3345,icelles,0.5606,0.4398
3346,basse,0.5606,0.5786
3347,yo,0.5605,0.5712
3348,formidable,0.5605,0.6059
3349,sorte,0.5604,0.5205
3350,imparfaite,0.5604,0.5936
3351,resente,0.5604,0.5203
3352,aveugles,0.5604,0.5750
3353,taille,0.5603,0.6410
3354,recevez,0.5603,0.5137
3355,patriarche,0.5602,0.5347
3356,enregistrer,0.5602,0.4035
3357,ès,0.5602,0.5298
3358,pius,0.5602,0.5973
3359,qle,0.5602,0.5831
3360,vertueux,0.5599,0.5664
3361,chagrine,0.5599,0.5359
3362,reprenant,0.5599,0.6021
3363,stes,0.5599,0.5656
3364,pratiqué,0.5598,0.5318
3365,respirer,0.5598,0.6559
3366,informe,0.5597,0.5994
3367,inscription,0.5597,0.5232
3368,monnoye,0.5597,0.6546
3369,piéce,0.5596,0.3565
3370,lumineux,0.5596,0.5772
3371,arrêté,0.5596,0.5377
3372,right,0.5596,0.3911
3373,rendoient,0.5596,0.5607
3374,superieurs,0.5595,0.5197
3375,dialogues,0.5595,0.5028
3376,changé,0.5595,0.6234
3377,veilles,0.5595,0.5278
3378,j'entre,0.5595,0.5604
3379,relâche,0.5594,0.5150
3380,denier,0.5593,0.5415
3381,cyrus,0.5593,0.5395
3382,jugée,0.5592,0.5945
3383,prévenus,0.5592,0.5017
3384,votre,0.5592,0.4151
3385,fonte,0.5592,0.6065
3386,fain,0.5591,0.5945
3387,propre,0.5591,0.6227
3388,trait,0.5591,0.6231
3389,xo,0.5591,0.5198
3390,jur,0.5591,0.6035
3391,jes,0.5590,0.5899
3392,tirant,0.5590,0.5536
3393,semblant,0.5589,0.5696
3394,quie,0.5589,0.5593
3395,distinguent,0.5588,0.5324
3396,puisqu,0.5588,0.6648
3397,iel,0.5588,0.5434
3398,pluton,0.5588,0.6059
3399,abrégé,0.5587,0.5387
3400,indirectement,0.5587,0.5444
3401,enc,0.5587,0.5905
3402,tombera,0.5587,0.5307
3403,bâtons,0.5587,0.4596
3404,l'anglois,0.5587,0.5113
3405,auparavant,0.5586,0.6070
3406,l'as,0.5586,0.4656
3407,rout,0.5586,0.6485
3408,doucement,0.5586,0.5946
3409,canada,0.5586,0.5370
3410,filet,0.5585,0.5435
3411,reconnoissances,0.5585,0.6747
3412,quiconque,0.5585,0.5783
3413,mandemens,0.5585,0.5633
3414,silence,0.5584,0.6499
3415,elr,0.5584,0.6116
3416,iii,0.5584,0.6084
3417,expier,0.5583,0.4832
3418,dixieme,0.5583,0.5957
3419,cre,0.5582,0.6026
3420,gal,0.5582,0.4911
3421,arbitre,0.5582,0.5370
3422,ane,0.5580,0.5892
3423,clément,0.5579,0.4576
3424,conférence,0.5579,0.6322
3425,rme,0.5579,0.6423
3426,monarchie,0.5579,0.4888
3427,retrancher,0.5579,0.6181
3428,révolte,0.5578,0.5450
3429,particuliers,0.5578,0.5251
3430,changement,0.5578,0.6243
3431,achille,0.5578,0.5466
3432,registres,0.5577,0.4768
3433,providence,0.5577,0.5102
3434,scie,0.5576,0.5302
3435,intrigue,0.5575,0.4671
3436,éternelles,0.5575,0.6187
3437,danis,0.5575,0.5800
3438,mores,0.5574,0.5708
3439,jésuites,0.5574,0.5890
3440,changes,0.5574,0.6018
3441,importe,0.5573,0.5636
3442,ourles,0.5572,0.5241
3443,iî,0.5571,0.5755
3444,quis,0.5571,0.5866
3445,d'acier,0.5571,0.5679
3446,légers,0.5570,0.5887
3447,navarre,0.5569,0.4670
3448,hoirs,0.5569,0.4853
3449,able,0.5569,0.5623
3450,caractere,0.5568,0.5030
3451,produisit,0.5568,0.5887
3452,scaliger,0.5567,0.4974
3453,conc,0.5567,0.5658
3454,tireur,0.5567,0.4403
3455,remontrances,0.5566,0.5299
3456,mazarin,0.5566,0.5295
3457,gratis,0.5565,0.5514
3458,mission,0.5565,0.5224
3459,déchiré,0.5565,0.5643
3460,renonciation,0.5564,0.5032
3461,données,0.5564,0.5526
3462,cessez,0.5564,0.5457
3463,pressé,0.5563,0.4922
3464,satisfaits,0.5563,0.5135
3465,l'unique,0.5563,0.5770
3466,catholique,0.5562,0.5426
3467,maternel,0.5562,0.5468
3468,creux,0.5562,0.5042
3469,riez,0.5561,0.4634
3470,ration,0.5559,0.5906
3471,perde,0.5558,0.5840
3472,ouvertures,0.5558,0.4587
3473,ben,0.5557,0.5890
3474,inte,0.5557,0.6277
3475,office,0.5556,0.5102
3476,incommodé,0.5555,0.5567
3477,présentation,0.5555,0.6412
3478,odeurs,0.5555,0.5800
3479,gu,0.5555,0.5043
3480,éternels,0.5555,0.5316
3481,qte,0.5554,0.6706
3482,continuer,0.5553,0.5193
3483,déclara,0.5553,0.5254
3484,pe,0.5553,0.6674
3485,éta,0.5552,0.5739
3486,ravoir,0.5552,0.7127
3487,s'avance,0.5550,0.5696
3488,comprens,0.5549,0.4311
3489,mérité,0.5549,0.5240
3490,l'entretien,0.5548,0.6752
3491,traitre,0.5548,0.6717
3492,fâcheux,0.5548,0.5500
3493,représentation,0.5548,0.4605
3494,jurer,0.5548,0.6296
3495,discussion,0.5547,0.5781
3496,seins,0.5547,0.5820
3497,truffe,0.5547,0.5496
3498,nor,0.5546,0.6140
3499,contribué,0.5546,0.5464
3500,tare,0.5545,0.5770
3501,content,0.5544,0.5911
3502,fia,0.5544,0.5471
3503,restituer,0.5544,0.5600
3504,arrangement,0.5544,0.5568
3505,françoises,0.5544,0.5370
3506,rafraîchir,0.5544,0.5777
3507,qlue,0.5543,0.6211
3508,l'oi,0.5543,0.6676
3509,utre,0.5543,0.6220
3510,opposés,0.5542,0.4979
3511,l'appui,0.5542,0.5735
3512,égales,0.5541,0.5802
3513,s'é,0.5541,0.5875
3514,provenant,0.5540,0.4870
3515,destiné,0.5540,0.5704
3516,longe,0.5540,0.5269
3517,recours,0.5540,0.5676
3518,totalement,0.5539,0.5812
3519,mandons,0.5538,0.5148
3520,jurisprudence,0.5538,0.5570
3521,tota,0.5537,0.4740
3522,l'injure,0.5536,0.5522
3523,existence,0.5536,0.4996
3524,lre,0.5536,0.5344
3525,gueres,0.5535,0.3334
3526,dressé,0.5535,0.5075
3527,ieur,0.5535,0.6201
3528,l'observation,0.5535,0.5264
3529,guerre,0.5535,0.5792
3530,commandé,0.5535,0.4992
3531,moin,0.5535,0.6600
3532,ressorts,0.5535,0.5303
3533,satisfaction,0.5535,0.5113
3534,d'aimer,0.5534,0.6313
3535,distin,0.5534,0.6333
3536,ov,0.5534,0.4755
3537,tranche,0.5533,0.5875
3538,ié,0.5532,0.5744
3539,enl,0.5532,0.6239
3540,infâme,0.5532,0.5426
3541,l'amirauté,0.5532,0.5384
3542,étrangement,0.5532,0.6160
3543,leçon,0.5532,0.5710
3544,eas,0.5531,0.4896
3545,qu'l,0.5530,0.6449
3546,particulierement,0.5530,0.5771
3547,figure,0.5530,0.5183
3548,d'expliquer,0.5530,0.5999
3549,one,0.5529,0.4781
3550,fal,0.5529,0.6612
3551,parade,0.5529,0.5461
3552,quelqu'autre,0.5528,0.5486
3553,commençons,0.5528,0.5692
3554,menu,0.5528,0.5179
3555,rupture,0.5528,0.5571
3556,vellent,0.5527,0.5787
3557,fâcher,0.5527,0.5414
3558,som,0.5527,0.6046
3559,c'e,0.5527,0.5559
3560,royaumes,0.5527,0.5368
3561,qu'e,0.5526,0.6256
3562,raisonne,0.5525,0.5866
3563,fatigué,0.5525,0.6077
3564,sureté,0.5524,0.4533
3565,pretend,0.5523,0.4748
3566,grammaire,0.5523,0.5434
3567,charité,0.5522,0.4794
3568,justiciers,0.5521,0.4454
3569,qu'ici,0.5521,0.5725
3570,bin,0.5520,0.5807
3571,morceau,0.5520,0.5289
3572,d'ordinaire,0.5520,0.5239
3573,l'orgueil,0.5519,0.5037
3574,dernier,0.5518,0.5502
3575,polir,0.5518,0.5791
3576,dunkerque,0.5518,0.5194
3577,cultive,0.5517,0.5237
3578,beau,0.5517,0.6007
3579,proches,0.5517,0.5403
3580,pluie,0.5515,0.5806
3581,qu'alors,0.5515,0.5330
3582,jour,0.5515,0.5603
3583,err,0.5515,0.6229
3584,edi,0.5514,0.5812
3585,seau,0.5514,0.5175
3586,noirs,0.5514,0.4439
3587,polie,0.5514,0.5265
3588,présumer,0.5514,0.6217
3589,lile,0.5513,0.6074
3590,délicates,0.5513,0.5023
3591,piquant,0.5513,0.5781
3592,bienséance,0.5513,0.5004
3593,ronces,0.5512,0.5384
3594,décision,0.5512,0.5074
3595,pin,0.5511,0.5446
3596,orgueil,0.5511,0.4994
3597,harangue,0.5509,0.5626
3598,ena,0.5509,0.5849
3599,sains,0.5509,0.5839
3600,aire,0.5509,0.5971
3601,contrat,0.5508,0.5002
3602,vol,0.5508,0.5814
3603,dcc,0.5507,0.4482
3604,jolies,0.5506,0.5405
3605,naître,0.5505,0.5097
3606,jf,0.5504,0.5558
3607,fra,0.5504,0.5643
3608,tentations,0.5504,0.5118
3609,marquées,0.5504,0.5259
3610,uri,0.5503,0.6360
3611,travaille,0.5503,0.5010
3612,purifier,0.5503,0.5777
3613,uni,0.5503,0.5956
3614,docteur,0.5502,0.4677
3615,couler,0.5502,0.5415
3616,cei,0.5502,0.5608
3617,importun,0.5502,0.5582
3618,bouc,0.5502,0.4796
3619,domi,0.5502,0.5115
3620,gard,0.5501,0.5647
3621,malins,0.5501,0.5656
3622,sp,0.5501,0.5753
3623,obéissance,0.5501,0.4258
3624,mini,0.5501,0.5226
3625,cis,0.5500,0.5597
3626,campa,0.5500,0.5880
3627,chassé,0.5500,0.5277
3628,mensonge,0.5500,0.5884
3629,defense,0.5500,0.5356
3630,q'il,0.5500,0.5715
3631,erat,0.5499,0.5137
3632,accoutumée,0.5499,0.5902
3633,fiel,0.5498,0.5472
3634,pg,0.5498,0.6403
3635,allemand,0.5498,0.5657
3636,om,0.5497,0.5401
3637,nit,0.5497,0.5857
3638,sexes,0.5496,0.5276
3639,publia,0.5496,0.5942
3640,abominable,0.5495,0.6154
3641,societé,0.5494,0.4708
3642,convertir,0.5494,0.5887
3643,vel,0.5494,0.5924
3644,effet,0.5494,0.5956
3645,tte,0.5494,0.5313
3646,jura,0.5493,0.4339
3647,l'ami,0.5493,0.5512
3648,carlos,0.5493,0.5335
3649,allié,0.5493,0.5366
3650,vivez,0.5493,0.4764
3651,sortoit,0.5492,0.5434
3652,mylord,0.5492,0.5859
3653,bile,0.5492,0.5715
3654,piu,0.5492,0.5444
3655,seconds,0.5492,0.5529
3656,égaux,0.5491,0.4260
3657,sortie,0.5491,0.5793
3658,ats,0.5491,0.5024
3659,travaillant,0.5491,0.6073
3660,og,0.5490,0.5621
3661,égalité,0.5490,0.5015
3662,samuel,0.5490,0.5466
3663,mutuelle,0.5490,0.5249
3664,mi,0.5490,0.5929
3665,dais,0.5490,0.5172
3666,poui,0.5490,0.6264
3667,fermez,0.5489,0.5787
3668,l'amiral,0.5489,0.5682
3669,chai,0.5489,0.6075
3670,étendus,0.5489,0.6563
3671,s'attacha,0.5489,0.5962
3672,couru,0.5489,0.4924
3673,imprimées,0.5488,0.5535
3674,moeurs,0.5488,0.5334
