word,modele,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,disponible
diroit,dalembert,1700-1710,1730-1740,0.019892,0.980108,230,502,5696,True
triste,camembert,1740-1750,1789-1802,0.016228,0.983772,1350,3276,5709,True
triste,dalembert,1740-1750,1789-1802,0.018523,0.981477,1350,3276,5709,True
bêtes,camembert,1740-1750,1780-1789,0.032193,0.967807,1481,2286,5701,True
bêtes,dalembert,1740-1750,1780-1789,0.026132,0.973868,1481,2286,5701,True
ensorte,camembert,1780-1789,1789-1802,0.050988,0.949012,1548,697,5688,True
ensorte,dalembert,1780-1789,1789-1802,0.013866,0.986134,1548,697,5688,True
écrivit,camembert,1720-1730,1730-1740,0.009684,0.990316,454,882,5693,True
écrivit,dalembert,1720-1730,1730-1740,0.021298,0.978702,454,882,5693,True
récit,camembert,1740-1750,1780-1789,0.008457,0.991543,1780,4161,5705,True
récit,dalembert,1740-1750,1780-1789,0.017633,0.982367,1780,4161,5705,True
promesse,camembert,1730-1740,1740-1750,0.013536,0.986464,621,471,5691,True
promesse,dalembert,1730-1740,1740-1750,0.017092,0.982908,621,471,5691,True
fini,camembert,1700-1710,1760-1770,0.013385,0.986615,542,1748,5711,True
fini,dalembert,1700-1710,1760-1770,0.019891,0.980109,542,1748,5711,True
dette,camembert,1700-1710,1789-1802,0.044787,0.955213,475,7540,5685,True
dette,dalembert,1700-1710,1789-1802,0.058053,0.941947,475,7540,5685,True
directeur,camembert,1740-1750,1780-1789,0.018557,0.981443,460,1791,5690,True
directeur,dalembert,1740-1750,1780-1789,0.022775,0.977225,460,1791,5690,True
particulieres,camembert,1710-1720,1780-1789,0.022286,0.977714,580,1699,5670,True
particulieres,dalembert,1710-1720,1780-1789,0.020126,0.979874,580,1699,5670,True
songez,camembert,1710-1720,1750-1760,0.042603,0.957397,323,487,5676,True
songez,dalembert,1710-1720,1750-1760,0.048203,0.951797,323,487,5676,True
foixante,camembert,1720-1730,1740-1750,0.042397,0.957603,529,532,5645,True
foixante,dalembert,1720-1730,1740-1750,0.061692,0.938308,529,532,5645,True
chambre,camembert,1720-1730,1750-1760,0.041043,0.958957,5103,4801,5711,True
chambre,dalembert,1720-1730,1750-1760,0.040106,0.959894,5103,4801,5711,True
appas,camembert,1760-1770,1780-1789,0.010052,0.989948,481,729,5679,True
appas,dalembert,1760-1770,1780-1789,0.014894,0.985106,481,729,5679,True
divers,camembert,1700-1710,1789-1802,0.016191,0.983809,1817,7145,5716,True
divers,dalembert,1700-1710,1789-1802,0.023141,0.976859,1817,7145,5716,True
milan,camembert,1730-1740,1770-1780,0.021015,0.978985,1537,850,5671,True
milan,dalembert,1730-1740,1770-1780,0.038321,0.961679,1537,850,5671,True
pauvre,camembert,1710-1720,1720-1730,0.012133,0.987867,1531,1310,5711,True
pauvre,dalembert,1710-1720,1720-1730,0.018987,0.981013,1531,1310,5711,True
étonnant,camembert,1730-1740,1740-1750,0.014065,0.985935,492,418,5704,True
étonnant,dalembert,1730-1740,1740-1750,0.021086,0.978914,492,418,5704,True
partisans,camembert,1720-1730,1770-1780,0.014853,0.985147,199,1656,5701,True
partisans,dalembert,1720-1730,1770-1780,0.020117,0.979883,199,1656,5701,True
voisin,camembert,1740-1750,1789-1802,0.01195,0.98805,902,1807,5703,True
voisin,dalembert,1740-1750,1789-1802,0.020834,0.979166,902,1807,5703,True
clair,camembert,1700-1710,1760-1770,0.017316,0.982684,785,2591,5709,True
clair,dalembert,1700-1710,1760-1770,0.019088,0.980912,785,2591,5709,True
portées,camembert,1710-1720,1730-1740,0.026123,0.973877,951,1205,5698,True
portées,dalembert,1710-1720,1730-1740,0.037584,0.962416,951,1205,5698,True
catholiques,camembert,1710-1720,1720-1730,0.016062,0.983938,302,677,5656,True
catholiques,dalembert,1710-1720,1720-1730,0.021287,0.978713,302,677,5656,True
prévoir,camembert,1700-1710,1740-1750,0.014171,0.985829,148,432,5692,True
prévoir,dalembert,1700-1710,1740-1750,0.018938,0.981062,148,432,5692,True
détacher,camembert,1700-1710,1710-1720,0.011926,0.988074,147,117,5682,True
détacher,dalembert,1700-1710,1710-1720,0.02152,0.97848,147,117,5682,True
appliquer,camembert,1710-1720,1760-1770,0.020749,0.979251,351,892,5704,True
appliquer,dalembert,1710-1720,1760-1770,0.024099,0.975901,351,892,5704,True
semble,camembert,1700-1710,1710-1720,0.012964,0.987036,2148,2876,5715,True
semble,dalembert,1700-1710,1710-1720,0.023098,0.976902,2148,2876,5715,True
inquiétude,camembert,1770-1780,1789-1802,0.01179,0.98821,1184,1324,5704,True
inquiétude,dalembert,1770-1780,1789-1802,0.013443,0.986557,1184,1324,5704,True
levé,camembert,1710-1720,1730-1740,0.011397,0.988603,380,814,5700,True
levé,dalembert,1710-1720,1730-1740,0.017284,0.982716,380,814,5700,True
disait,camembert,1700-1710,1789-1802,0.020971,0.979029,195,2425,5603,True
disait,dalembert,1700-1710,1789-1802,0.032062,0.967938,195,2425,5603,True
deviner,camembert,1710-1720,1720-1730,0.009304,0.990696,205,215,5700,True
deviner,dalembert,1710-1720,1720-1730,0.019339,0.980661,205,215,5700,True
commença,camembert,1700-1710,1740-1750,0.009689,0.990311,562,1110,5697,True
commença,dalembert,1700-1710,1740-1750,0.018389,0.981611,562,1110,5697,True
colonie,camembert,1740-1750,1789-1802,0.021852,0.978148,1501,4141,5693,True
colonie,dalembert,1740-1750,1789-1802,0.022544,0.977456,1501,4141,5693,True
chercha,camembert,1700-1710,1730-1740,0.017462,0.982538,116,185,5676,True
chercha,dalembert,1700-1710,1730-1740,0.01686,0.98314,116,185,5676,True
découvert,camembert,1720-1730,1770-1780,0.00895,0.99105,530,2451,5706,True
découvert,dalembert,1720-1730,1770-1780,0.012863,0.987137,530,2451,5706,True
pain,camembert,1710-1720,1720-1730,0.028475,0.971525,3415,1899,5709,True
pain,dalembert,1710-1720,1720-1730,0.033248,0.966752,3415,1899,5709,True
cens,camembert,1710-1720,1789-1802,0.186468,0.813532,5438,2897,5701,True
cens,dalembert,1710-1720,1789-1802,0.085776,0.914224,5438,2897,5701,True
avancé,camembert,1710-1720,1760-1770,0.009139,0.990861,456,1216,5708,True
avancé,dalembert,1710-1720,1760-1770,0.013178,0.986822,456,1216,5708,True
verroit,camembert,1710-1720,1770-1780,0.022767,0.977233,173,924,5689,True
verroit,dalembert,1710-1720,1770-1780,0.019218,0.980782,173,924,5689,True
désespoir,camembert,1730-1740,1789-1802,0.017849,0.982151,781,2493,5701,True
désespoir,dalembert,1730-1740,1789-1802,0.019002,0.980998,781,2493,5701,True
représenter,camembert,1720-1730,1770-1780,0.010154,0.989846,323,2067,5709,True
représenter,dalembert,1720-1730,1770-1780,0.01996,0.98004,323,2067,5709,True
éloignement,camembert,1720-1730,1770-1780,0.028365,0.971635,111,491,5697,True
éloignement,dalembert,1720-1730,1770-1780,0.014523,0.985477,111,491,5697,True
chair,camembert,1700-1710,1720-1730,0.011924,0.988076,1249,1317,5699,True
chair,dalembert,1700-1710,1720-1730,0.020674,0.979326,1249,1317,5699,True
satisfait,camembert,1710-1720,1789-1802,0.017149,0.982851,468,1432,5707,True
satisfait,dalembert,1710-1720,1789-1802,0.019157,0.980843,468,1432,5707,True
percer,camembert,1750-1760,1770-1780,0.01612,0.98388,459,1246,5692,True
percer,dalembert,1750-1760,1770-1780,0.017112,0.982888,459,1246,5692,True
resté,camembert,1700-1710,1720-1730,0.013148,0.986852,152,259,5692,True
resté,dalembert,1700-1710,1720-1730,0.01932,0.98068,152,259,5692,True
particulières,camembert,1760-1770,1789-1802,0.016518,0.983482,1091,3111,5705,True
particulières,dalembert,1760-1770,1789-1802,0.022443,0.977557,1091,3111,5705,True
that,camembert,1750-1760,1789-1802,0.01663,0.98337,1921,6210,5354,True
that,dalembert,1750-1760,1789-1802,0.049212,0.950788,1921,6210,5354,True
couru,camembert,1740-1750,1750-1760,0.010948,0.989052,323,310,5686,True
couru,dalembert,1740-1750,1750-1760,0.019235,0.980765,323,310,5686,True
italiens,camembert,1720-1730,1740-1750,0.012944,0.987056,272,404,5695,True
italiens,dalembert,1720-1730,1740-1750,0.021796,0.978204,272,404,5695,True
chevaliers,camembert,1750-1760,1789-1802,0.013359,0.986641,1499,1744,5684,True
chevaliers,dalembert,1750-1760,1789-1802,0.015726,0.984274,1499,1744,5684,True
interrompit,camembert,1720-1730,1760-1770,0.016111,0.983889,92,303,5649,True
interrompit,dalembert,1720-1730,1760-1770,0.025436,0.974564,92,303,5649,True
loger,camembert,1740-1750,1780-1789,0.014058,0.985942,524,1479,5682,True
loger,dalembert,1740-1750,1780-1789,0.015808,0.984192,524,1479,5682,True
puissances,camembert,1720-1730,1770-1780,0.025224,0.974776,579,2171,5684,True
puissances,dalembert,1720-1730,1770-1780,0.033273,0.966727,579,2171,5684,True
regret,camembert,1710-1720,1760-1770,0.012435,0.987565,383,1171,5710,True
regret,dalembert,1710-1720,1760-1770,0.016852,0.983148,383,1171,5710,True
déclarations,camembert,1750-1760,1789-1802,0.011516,0.988484,1159,1700,5684,True
déclarations,dalembert,1750-1760,1789-1802,0.020812,0.979188,1159,1700,5684,True
galerie,camembert,1750-1760,1770-1780,0.026906,0.973094,276,1595,5681,True
galerie,dalembert,1750-1760,1770-1780,0.028688,0.971312,276,1595,5681,True
ajouta,camembert,1720-1730,1750-1760,0.01346,0.98654,371,1009,5689,True
ajouta,dalembert,1720-1730,1750-1760,0.023861,0.976139,371,1009,5689,True
communiquer,camembert,1760-1770,1780-1789,0.007918,0.992082,1066,1808,5701,True
communiquer,dalembert,1760-1770,1780-1789,0.015973,0.984027,1066,1808,5701,True
chefs,camembert,1710-1720,1740-1750,0.013822,0.986178,1049,1703,5712,True
chefs,dalembert,1710-1720,1740-1750,0.029017,0.970983,1049,1703,5712,True
teint,camembert,1700-1710,1760-1770,0.018234,0.981766,233,865,5697,True
teint,dalembert,1700-1710,1760-1770,0.026791,0.973209,233,865,5697,True
pontife,camembert,1720-1730,1770-1780,0.045953,0.954047,304,996,5676,True
pontife,dalembert,1720-1730,1770-1780,0.018527,0.981473,304,996,5676,True
probable,camembert,1710-1720,1750-1760,0.018263,0.981737,150,615,5696,True
probable,dalembert,1710-1720,1750-1760,0.027337,0.972663,150,615,5696,True
voyois,camembert,1710-1720,1740-1750,0.059211,0.940789,88,512,5655,True
voyois,dalembert,1710-1720,1740-1750,0.028223,0.971777,88,512,5655,True
montra,camembert,1730-1740,1740-1750,0.036092,0.963908,533,377,5691,True
montra,dalembert,1730-1740,1740-1750,0.046154,0.953846,533,377,5691,True
incroyable,camembert,1700-1710,1789-1802,0.011452,0.988548,111,589,5686,True
incroyable,dalembert,1700-1710,1789-1802,0.020458,0.979542,111,589,5686,True
lisbonne,camembert,1720-1730,1730-1740,0.044564,0.955436,889,198,5646,True
lisbonne,dalembert,1720-1730,1730-1740,0.071883,0.928117,889,198,5646,True
déclara,camembert,1700-1710,1789-1802,0.010729,0.989271,234,1506,5683,True
déclara,dalembert,1700-1710,1789-1802,0.021195,0.978805,234,1506,5683,True
ordonne,camembert,1710-1720,1789-1802,0.03292,0.96708,2315,2952,5710,True
ordonne,dalembert,1710-1720,1789-1802,0.04203,0.95797,2315,2952,5710,True
tyran,camembert,1780-1789,1789-1802,0.007759,0.992241,2537,2821,5693,True
tyran,dalembert,1780-1789,1789-1802,0.014506,0.985494,2537,2821,5693,True
brillante,camembert,1760-1770,1770-1780,0.012088,0.987912,930,1520,5698,True
brillante,dalembert,1760-1770,1770-1780,0.012705,0.987295,930,1520,5698,True
paroitre,camembert,1700-1710,1720-1730,0.016157,0.983843,237,373,5676,True
paroitre,dalembert,1700-1710,1720-1730,0.017418,0.982582,237,373,5676,True
admettre,camembert,1700-1710,1789-1802,0.012533,0.987467,88,1154,5698,True
admettre,dalembert,1700-1710,1789-1802,0.02093,0.97907,88,1154,5698,True
voisine,camembert,1750-1760,1789-1802,0.008199,0.991801,490,1092,5691,True
voisine,dalembert,1750-1760,1789-1802,0.014176,0.985824,490,1092,5691,True
porteur,camembert,1700-1710,1780-1789,0.014467,0.985533,295,1058,5686,True
porteur,dalembert,1700-1710,1780-1789,0.025107,0.974893,295,1058,5686,True
congé,camembert,1760-1770,1780-1789,0.015881,0.984119,1138,1900,5692,True
congé,dalembert,1760-1770,1780-1789,0.028376,0.971624,1138,1900,5692,True
aveuglement,camembert,1700-1710,1720-1730,0.025454,0.974546,91,125,5690,True
aveuglement,dalembert,1700-1710,1720-1730,0.015553,0.984447,91,125,5690,True
tens,camembert,1700-1710,1710-1720,0.009984,0.990016,240,277,5659,True
tens,dalembert,1700-1710,1710-1720,0.042816,0.957184,240,277,5659,True
london,camembert,1700-1710,1789-1802,0.043096,0.956904,298,2416,3656,True
london,dalembert,1700-1710,1789-1802,0.082815,0.917185,298,2416,3656,True
they,camembert,1750-1760,1789-1802,0.039441,0.960559,1579,2059,2352,True
they,dalembert,1750-1760,1789-1802,0.060906,0.939094,1579,2059,2352,True
marais,camembert,1770-1780,1789-1802,0.0089,0.9911,1818,1752,5690,True
marais,dalembert,1770-1780,1789-1802,0.013247,0.986753,1818,1752,5690,True
suede,camembert,1740-1750,1760-1770,0.027354,0.972646,558,996,5641,True
suede,dalembert,1740-1750,1760-1770,0.038518,0.961482,558,996,5641,True
obligea,camembert,1750-1760,1789-1802,0.020339,0.979661,429,411,5690,True
obligea,dalembert,1750-1760,1789-1802,0.022713,0.977287,429,411,5690,True
prêté,camembert,1760-1770,1780-1789,0.009966,0.990034,687,1255,5694,True
prêté,dalembert,1760-1770,1780-1789,0.021095,0.978905,687,1255,5694,True
admirable,camembert,1760-1770,1789-1802,0.007788,0.992212,1348,1231,5710,True
admirable,dalembert,1760-1770,1789-1802,0.014238,0.985762,1348,1231,5710,True
voila,camembert,1700-1710,1730-1740,0.007748,0.992252,1108,784,5694,True
voila,dalembert,1700-1710,1730-1740,0.017988,0.982012,1108,784,5694,True
trouvant,camembert,1720-1730,1750-1760,0.016141,0.983859,875,1130,5707,True
trouvant,dalembert,1720-1730,1750-1760,0.020439,0.979561,875,1130,5707,True
tuer,camembert,1710-1720,1770-1780,0.010582,0.989418,664,1879,5699,True
tuer,dalembert,1710-1720,1770-1780,0.016045,0.983955,664,1879,5699,True
mortelle,camembert,1770-1780,1780-1789,0.007198,0.992802,762,855,5692,True
mortelle,dalembert,1770-1780,1780-1789,0.011403,0.988597,762,855,5692,True
continua,camembert,1720-1730,1730-1740,0.014292,0.985708,424,1260,5690,True
continua,dalembert,1720-1730,1730-1740,0.029642,0.970358,424,1260,5690,True
fauver,camembert,1710-1720,1730-1740,0.01902,0.98098,252,852,5547,True
fauver,dalembert,1710-1720,1730-1740,0.032179,0.967821,252,852,5547,True
successeur,camembert,1740-1750,1780-1789,0.008831,0.991169,416,527,5668,True
successeur,dalembert,1740-1750,1780-1789,0.015371,0.984629,416,527,5668,True
rente,camembert,1750-1760,1780-1789,0.012292,0.987708,1275,3098,5691,True
rente,dalembert,1750-1760,1780-1789,0.020804,0.979196,1275,3098,5691,True
instrument,camembert,1740-1750,1789-1802,0.016378,0.983622,497,998,5708,True
instrument,dalembert,1740-1750,1789-1802,0.022532,0.977468,497,998,5708,True
troisieme,camembert,1710-1720,1730-1740,0.031698,0.968302,468,691,5698,True
troisieme,dalembert,1710-1720,1730-1740,0.02959,0.97041,468,691,5698,True
promettre,camembert,1700-1710,1720-1730,0.024434,0.975566,203,296,5694,True
promettre,dalembert,1700-1710,1720-1730,0.016084,0.983916,203,296,5694,True
rapportent,camembert,1730-1740,1770-1780,0.013914,0.986086,310,948,5691,True
rapportent,dalembert,1730-1740,1770-1780,0.017282,0.982718,310,948,5691,True
éducation,camembert,1760-1770,1770-1780,0.008094,0.991906,1237,2285,5704,True
éducation,dalembert,1760-1770,1770-1780,0.01268,0.98732,1237,2285,5704,True
assuré,camembert,1720-1730,1770-1780,0.01135,0.98865,488,2526,5701,True
assuré,dalembert,1720-1730,1770-1780,0.016307,0.983693,488,2526,5701,True
ornement,camembert,1740-1750,1789-1802,0.01461,0.98539,301,456,5699,True
ornement,dalembert,1740-1750,1789-1802,0.015022,0.984978,301,456,5699,True
port,camembert,1700-1710,1789-1802,0.016833,0.983167,2257,9650,5715,True
port,dalembert,1700-1710,1789-1802,0.025421,0.974579,2257,9650,5715,True
billets,camembert,1730-1740,1760-1770,0.017055,0.982945,1897,2538,5687,True
billets,dalembert,1730-1740,1760-1770,0.021516,0.978484,1897,2538,5687,True
permettez,camembert,1720-1730,1750-1760,0.011367,0.988633,128,612,5686,True
permettez,dalembert,1720-1730,1750-1760,0.020115,0.979885,128,612,5686,True
monstre,camembert,1740-1750,1789-1802,0.013276,0.986724,564,1535,5694,True
monstre,dalembert,1740-1750,1789-1802,0.016602,0.983398,564,1535,5694,True
brûler,camembert,1720-1730,1750-1760,0.010908,0.989092,447,619,5695,True
brûler,dalembert,1720-1730,1750-1760,0.01683,0.98317,447,619,5695,True
demain,camembert,1730-1740,1770-1780,0.008689,0.991311,796,1960,5694,True
demain,dalembert,1730-1740,1770-1780,0.015678,0.984322,796,1960,5694,True
latins,camembert,1720-1730,1760-1770,0.026054,0.973946,590,632,5703,True
latins,dalembert,1720-1730,1760-1770,0.020199,0.979801,590,632,5703,True
entrent,camembert,1760-1770,1789-1802,0.022831,0.977169,1454,920,5697,True
entrent,dalembert,1760-1770,1789-1802,0.026418,0.973582,1454,920,5697,True
devoirs,camembert,1720-1730,1730-1740,0.010661,0.989339,1202,1665,5707,True
devoirs,dalembert,1720-1730,1730-1740,0.017297,0.982703,1202,1665,5707,True
desire,camembert,1700-1710,1720-1730,0.021503,0.978497,159,126,5696,True
desire,dalembert,1700-1710,1720-1730,0.018681,0.981319,159,126,5696,True
vivres,camembert,1730-1740,1770-1780,0.022569,0.977431,1647,1850,5681,True
vivres,dalembert,1730-1740,1770-1780,0.017895,0.982105,1647,1850,5681,True
supplice,camembert,1710-1720,1720-1730,0.026202,0.973798,359,379,5699,True
supplice,dalembert,1710-1720,1720-1730,0.016065,0.983935,359,379,5699,True
retrouver,camembert,1700-1710,1720-1730,0.009817,0.990183,127,141,5691,True
retrouver,dalembert,1700-1710,1720-1730,0.017532,0.982468,127,141,5691,True
aveu,camembert,1740-1750,1789-1802,0.018932,0.981068,921,1707,5713,True
aveu,dalembert,1740-1750,1789-1802,0.015703,0.984297,921,1707,5713,True
conseils,camembert,1710-1720,1780-1789,0.018957,0.981043,1484,4377,5709,True
conseils,dalembert,1710-1720,1780-1789,0.032344,0.967656,1484,4377,5709,True
protestans,camembert,1720-1730,1770-1780,0.03003,0.96997,277,400,5608,True
protestans,dalembert,1720-1730,1770-1780,0.017274,0.982726,277,400,5608,True
offroit,camembert,1700-1710,1710-1720,0.014186,0.985814,68,116,5685,True
offroit,dalembert,1700-1710,1710-1720,0.022897,0.977103,68,116,5685,True
estimer,camembert,1740-1750,1789-1802,0.01279,0.98721,225,463,5682,True
estimer,dalembert,1740-1750,1789-1802,0.01746,0.98254,225,463,5682,True
oracle,camembert,1780-1789,1789-1802,0.021878,0.978122,983,329,5692,True
oracle,dalembert,1780-1789,1789-1802,0.014069,0.985931,983,329,5692,True
journée,camembert,1720-1730,1740-1750,0.014931,0.985069,799,1086,5697,True
journée,dalembert,1720-1730,1740-1750,0.020263,0.979737,799,1086,5697,True
moindre,camembert,1710-1720,1720-1730,0.021718,0.978282,2131,2069,5714,True
moindre,dalembert,1710-1720,1720-1730,0.024137,0.975863,2131,2069,5714,True
reçu,camembert,1710-1720,1740-1750,0.010836,0.989164,1467,3389,5711,True
reçu,dalembert,1710-1720,1740-1750,0.021146,0.978854,1467,3389,5711,True
soir,camembert,1720-1730,1740-1750,0.026969,0.973031,1596,3672,5694,True
soir,dalembert,1720-1730,1740-1750,0.033157,0.966843,1596,3672,5694,True
ressemblent,camembert,1710-1720,1740-1750,0.017772,0.982228,254,611,5675,True
