word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
durant,1740-1750,1780-1789,0.468508,0.531492,1537,4087,5697,0.009895,0.990105,0.022857,0.977143
aurez,1700-1710,1760-1770,0.467775,0.532225,904,2765,5704,0.021529,0.978471,0.025105,0.974895
soeurs,1720-1730,1760-1770,0.467729,0.532271,390,671,5672,0.016723,0.983277,0.023261,0.976739
gris,1740-1750,1760-1770,0.467679,0.532321,600,1445,5681,0.011718,0.988282,0.020896,0.979104
etoit,1740-1750,1750-1760,0.467212,0.532788,1542,1810,5698,0.040349,0.959651,0.01823,0.98177
refusa,1710-1720,1770-1780,0.467103,0.532897,177,866,5690,0.013954,0.986046,0.014643,0.985357
prenant,1730-1740,1740-1750,0.465243,0.534757,1548,1783,5712,0.016508,0.983492,0.017218,0.982782
ferait,1730-1740,1780-1789,0.465158,0.534842,276,2923,5686,0.024627,0.975373,0.030005,0.969995
jugera,1720-1730,1730-1740,0.465007,0.534993,217,285,5688,0.020607,0.979393,0.030009,0.969991
ferai,1700-1710,1720-1730,0.464447,0.535553,1172,989,5712,0.029975,0.970025,0.026173,0.973827
sortent,1730-1740,1789-1802,0.464247,0.535753,254,937,5689,0.01519,0.98481,0.022806,0.977194
freres,1710-1720,1789-1802,0.463081,0.536919,818,1737,5685,0.035815,0.964185,0.022816,0.977184
pape,1700-1710,1730-1740,0.462226,0.537774,1579,6611,5693,0.034305,0.965695,0.028266,0.971734
colonel,1720-1730,1760-1770,0.461198,0.538802,821,1402,5675,0.032175,0.967825,0.056104,0.943896
enfants,1720-1730,1760-1770,0.4609,0.5391,918,3245,5678,0.023851,0.976149,0.028387,0.971613
instant,1760-1770,1789-1802,0.460839,0.539161,2746,6330,5714,0.014315,0.985685,0.019719,0.980281
murs,1700-1710,1710-1720,0.460693,0.539307,261,736,5708,0.016197,0.983803,0.025601,0.974399
rester,1740-1750,1770-1780,0.459767,0.540233,665,1928,5705,0.013132,0.986868,0.01671,0.98329
accorde,1700-1710,1710-1720,0.459656,0.540344,257,350,5711,0.01189,0.98811,0.017431,0.982569
imaginer,1700-1710,1770-1780,0.459527,0.540473,282,1474,5710,0.021046,0.978954,0.029843,0.970157
résolu,1740-1750,1789-1802,0.459505,0.540495,1371,1376,5698,0.014246,0.985754,0.018908,0.981092
arrivoit,1710-1720,1730-1740,0.459393,0.540607,212,469,5685,0.041995,0.958005,0.023903,0.976097
nuages,1730-1740,1750-1760,0.459147,0.540853,303,456,5699,0.010493,0.989507,0.019308,0.980692
servit,1710-1720,1720-1730,0.459124,0.540876,460,601,5690,0.023906,0.976094,0.021782,0.978218
tombent,1760-1770,1770-1780,0.45901,0.54099,1267,1898,5705,0.011217,0.988783,0.017348,0.982652
derniere,1710-1720,1720-1730,0.458932,0.541068,1209,1514,5703,0.029447,0.970553,0.018818,0.981182
épouse,1710-1720,1780-1789,0.45891,0.54109,556,1948,5697,0.028573,0.971427,0.026181,0.973819
favoit,1740-1750,1750-1760,0.458819,0.541181,318,400,5643,0.032555,0.967445,0.022627,0.977373
perdent,1770-1780,1789-1802,0.458617,0.541383,1346,1030,5702,0.010772,0.989228,0.012773,0.987227
heureuse,1730-1740,1760-1770,0.458563,0.541437,1361,2481,5711,0.010511,0.989489,0.014566,0.985434
boire,1700-1710,1710-1720,0.458087,0.541913,939,1238,5702,0.010966,0.989034,0.01924,0.98076
permettoit,1700-1710,1710-1720,0.457548,0.542452,110,112,5688,0.046198,0.953802,0.028824,0.971176
entendent,1750-1760,1789-1802,0.457545,0.542455,264,339,5692,0.021073,0.978927,0.01557,0.98443
ayez,1710-1720,1760-1770,0.457262,0.542738,678,948,5700,0.023236,0.976764,0.033115,0.966885
sembloient,1700-1710,1720-1730,0.457246,0.542754,92,148,5674,0.031189,0.968811,0.022498,0.977502
pensent,1710-1720,1760-1770,0.456738,0.543262,181,904,5699,0.015508,0.984492,0.019472,0.980528
trois,1700-1710,1710-1720,0.456205,0.543795,12821,14431,5720,0.012122,0.987878,0.033479,0.966521
ayons,1730-1740,1780-1789,0.45614,0.54386,257,768,5702,0.020212,0.979788,0.02335,0.97665
passa,1710-1720,1740-1750,0.455171,0.544829,865,1447,5700,0.013402,0.986598,0.01856,0.98144
tenoit,1730-1740,1780-1789,0.454949,0.545051,1595,3549,5696,0.024124,0.975876,0.020244,0.979756
éroit,1700-1710,1710-1720,0.454903,0.545097,223,206,5680,0.029,0.971,0.03357,0.96643
eurent,1730-1740,1740-1750,0.454316,0.545684,2062,2065,5704,0.018838,0.981162,0.021876,0.978124
desirs,1720-1730,1770-1780,0.454209,0.545791,409,2289,5696,0.030691,0.969309,0.020082,0.979918
cherchoit,1700-1710,1710-1720,0.454208,0.545792,191,153,5691,0.026687,0.973313,0.014929,0.985071
etoient,1710-1720,1730-1740,0.453698,0.546302,476,1001,5679,0.033899,0.966101,0.026907,0.973093
résolut,1740-1750,1780-1789,0.453357,0.546643,766,1137,5669,0.031061,0.968939,0.022567,0.977433
espérer,1710-1720,1740-1750,0.453123,0.546877,443,1082,5708,0.017746,0.982254,0.018334,0.981666
souffert,1700-1710,1720-1730,0.451557,0.548443,290,306,5700,0.013822,0.986178,0.01735,0.98265
refuser,1740-1750,1789-1802,0.451325,0.548675,797,2232,5699,0.017484,0.982516,0.015682,0.984318
chargea,1730-1740,1750-1760,0.4512,0.5488,623,468,5680,0.01898,0.98102,0.020809,0.979191
donnerai,1700-1710,1720-1730,0.450875,0.549125,182,165,5679,0.029711,0.970289,0.027679,0.972321
péril,1700-1710,1710-1720,0.450473,0.549527,317,519,5692,0.014023,0.985977,0.018792,0.981208
voudra,1700-1710,1789-1802,0.449901,0.550099,575,2088,5713,0.017526,0.982474,0.024684,0.975316
pria,1720-1730,1740-1750,0.449883,0.550117,502,940,5680,0.018762,0.981238,0.024084,0.975916
partit,1710-1720,1750-1760,0.448341,0.551659,370,720,5690,0.016092,0.983908,0.019849,0.980151
etrangers,1710-1720,1740-1750,0.448214,0.551786,814,1530,5684,0.031811,0.968189,0.035678,0.964322
montré,1750-1760,1789-1802,0.447765,0.552235,867,2206,5702,0.016376,0.983624,0.025089,0.974911
donneroit,1700-1710,1710-1720,0.447343,0.552657,209,245,5695,0.019704,0.980296,0.020876,0.979124
parloit,1710-1720,1740-1750,0.446903,0.553097,344,815,5695,0.026504,0.973496,0.0175,0.9825
fermé,1700-1710,1730-1740,0.446879,0.553121,187,370,5693,0.011432,0.988568,0.018372,0.981628
voudrois,1700-1710,1710-1720,0.445874,0.554126,616,693,5700,0.033982,0.966018,0.03042,0.96958
remit,1710-1720,1740-1750,0.44577,0.55423,234,862,5692,0.014826,0.985174,0.019027,0.980973
bleu,1730-1740,1789-1802,0.444885,0.555115,340,1464,5678,0.015828,0.984172,0.033348,0.966652
onze,1720-1730,1730-1740,0.444854,0.555146,684,751,5701,0.011842,0.988158,0.029276,0.970724
voudrez,1760-1770,1789-1802,0.442766,0.557234,434,627,5679,0.017384,0.982616,0.031013,0.968987
lont,1700-1710,1789-1802,0.441924,0.558076,633,1146,5676,0.021327,0.978673,0.046064,0.953936
lesquels,1710-1720,1720-1730,0.441487,0.558513,3517,3548,5717,0.00997,0.99003,0.021663,0.978337
sembloit,1710-1720,1730-1740,0.440655,0.559345,405,1119,5697,0.040079,0.959921,0.017291,0.982709
retourner,1730-1740,1740-1750,0.440283,0.559717,1269,2280,5705,0.017014,0.982986,0.022783,0.977217
savoit,1700-1710,1730-1740,0.44021,0.55979,180,213,5671,0.022356,0.977644,0.017173,0.982827
craignoit,1700-1710,1770-1780,0.439892,0.560108,185,880,5686,0.031837,0.968163,0.025353,0.974647
desquelles,1700-1710,1710-1720,0.439465,0.560535,425,705,5695,0.009298,0.990702,0.026787,0.973213
vais,1710-1720,1750-1760,0.439261,0.560739,2381,3694,5713,0.015095,0.984905,0.019221,0.980779
aimée,1700-1710,1710-1720,0.438818,0.561182,141,153,5683,0.019252,0.980748,0.019066,0.980934
crut,1700-1710,1720-1730,0.437782,0.562218,698,801,5698,0.02945,0.97055,0.021146,0.978854
reçue,1710-1720,1720-1730,0.4375,0.5625,257,215,5701,0.012001,0.987999,0.016998,0.983002
crains,1700-1710,1760-1770,0.436898,0.563102,590,1638,5708,0.01807,0.98193,0.026555,0.973445
présenta,1710-1720,1720-1730,0.436235,0.563765,247,208,5683,0.018434,0.981566,0.020933,0.979067
ôtoient,1730-1740,1780-1789,0.436096,0.563904,126,257,5617,0.032426,0.967574,0.016521,0.983479
croyoit,1710-1720,1730-1740,0.435524,0.564476,380,1213,5700,0.035839,0.964161,0.019011,0.980989
seize,1720-1730,1780-1789,0.435345,0.564655,819,2307,5693,0.029819,0.970181,0.034202,0.965798
accordée,1700-1710,1710-1720,0.435224,0.564776,173,319,5699,0.011636,0.988364,0.021741,0.978259
beurre,1700-1710,1710-1720,0.435224,0.564776,470,947,5631,0.033366,0.966634,0.028352,0.971648
savait,1710-1720,1740-1750,0.43506,0.56494,547,106,5475,0.034759,0.965241,0.031555,0.968445
donneront,1700-1710,1710-1720,0.434078,0.565922,199,258,5684,0.018148,0.981852,0.026183,0.973817
cherché,1700-1710,1740-1750,0.434033,0.565967,161,433,5706,0.017127,0.982873,0.024296,0.975704
printemps,1720-1730,1730-1740,0.430387,0.569613,181,238,5682,0.023863,0.976137,0.031664,0.968336
avois,1720-1730,1730-1740,0.430038,0.569962,584,876,5708,0.034064,0.965936,0.020161,0.979839
oublié,1710-1720,1789-1802,0.42973,0.57027,523,2078,5710,0.010992,0.989008,0.017262,0.982738
prendra,1700-1710,1710-1720,0.428541,0.571459,357,352,5695,0.009964,0.990036,0.019634,0.980366
mettra,1710-1720,1730-1740,0.428041,0.571959,276,268,5696,0.015748,0.984252,0.020323,0.979677
concevoir,1740-1750,1770-1780,0.427775,0.572225,1037,1977,5707,0.013522,0.986478,0.016003,0.983997
