word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
crimes,1710-1720,1789-1802,0.302454,0.697546,799,7338,5707,0.023114,0.976886,0.022088,0.977912
pouvoient,1710-1720,1720-1730,0.301959,0.698041,1183,1873,5706,0.044175,0.955825,0.024031,0.975969
cultiver,1700-1710,1770-1780,0.30192,0.69808,233,2148,5694,0.019391,0.980609,0.022585,0.977415
rendez,1710-1720,1740-1750,0.301766,0.698234,511,828,5698,0.008822,0.991178,0.017574,0.982426
combats,1700-1710,1750-1760,0.301575,0.698425,300,1346,5703,0.010379,0.989621,0.016533,0.983467
lauriers,1720-1730,1780-1789,0.300956,0.699044,120,763,5676,0.029062,0.970938,0.019844,0.980156
troupe,1710-1720,1789-1802,0.300671,0.699329,690,3159,5700,0.01792,0.98208,0.022802,0.977198
couché,1720-1730,1789-1802,0.300573,0.699427,273,581,5688,0.015105,0.984895,0.025013,0.974987
dépend,1710-1720,1789-1802,0.30051,0.69949,793,2456,5711,0.0155,0.9845,0.024578,0.975422
témoigner,1710-1720,1789-1802,0.300448,0.699552,274,851,5696,0.01797,0.98203,0.020741,0.979259
mêlé,1700-1710,1740-1750,0.300292,0.699708,253,483,5703,0.023242,0.976758,0.028066,0.971934
ressemble,1700-1710,1740-1750,0.300222,0.699778,157,983,5697,0.019325,0.980675,0.031813,0.968187
billet,1730-1740,1760-1770,0.300165,0.699835,887,1681,5689,0.01074,0.98926,0.015926,0.984074
mauvais,1720-1730,1789-1802,0.300164,0.699836,3006,7327,5715,0.018265,0.981735,0.017816,0.982184
secours,1740-1750,1789-1802,0.299941,0.700059,6018,11900,5716,0.023392,0.976608,0.0233,0.9767
écrites,1700-1710,1710-1720,0.299844,0.700156,197,193,5692,0.022587,0.977413,0.025269,0.974731
facilement,1730-1740,1760-1770,0.299838,0.700162,1027,2796,5711,0.016465,0.983535,0.017681,0.982319
résister,1720-1730,1789-1802,0.299605,0.700395,368,1585,5698,0.030549,0.969451,0.027323,0.972677
partagé,1720-1730,1789-1802,0.299483,0.700517,286,909,5692,0.015188,0.984812,0.022491,0.977509
chemin,1710-1720,1720-1730,0.299288,0.700712,2764,3303,5714,0.013465,0.986535,0.016426,0.983574
vite,1720-1730,1789-1802,0.299285,0.700715,582,1784,5698,0.018722,0.981278,0.022106,0.977894
autels,1710-1720,1789-1802,0.299094,0.700906,412,1722,5693,0.035676,0.964324,0.023173,0.976827
conformes,1720-1730,1780-1789,0.298993,0.701007,250,804,5695,0.02196,0.97804,0.031939,0.968061
sensible,1710-1720,1789-1802,0.298957,0.701043,963,5620,5714,0.016952,0.983048,0.031687,0.968313
lettre,1710-1720,1780-1789,0.29856,0.70144,5520,27057,5719,0.033253,0.966747,0.040051,0.959949
vainqueur,1710-1720,1789-1802,0.298503,0.701497,401,1678,5701,0.009419,0.990581,0.017246,0.982754
reproches,1700-1710,1789-1802,0.298184,0.701816,337,2051,5706,0.025954,0.974046,0.016496,0.983504
éternité,1720-1730,1770-1780,0.297828,0.702172,71,272,5649,0.030749,0.969251,0.021328,0.978672
légumes,1710-1720,1780-1789,0.297775,0.702225,319,982,5670,0.021325,0.978675,0.022985,0.977015
successeurs,1710-1720,1789-1802,0.29733,0.70267,510,908,5677,0.043153,0.956847,0.042564,0.957436
jugement,1720-1730,1789-1802,0.296422,0.703578,1660,6999,5714,0.019291,0.980709,0.024033,0.975967
humble,1720-1730,1789-1802,0.296325,0.703675,290,938,5697,0.018783,0.981217,0.025458,0.974542
riches,1710-1720,1789-1802,0.295829,0.704171,914,5155,5709,0.0162,0.9838,0.017552,0.982448
brave,1720-1730,1789-1802,0.295318,0.704682,528,2122,5703,0.016082,0.983918,0.019193,0.980807
sentimens,1720-1730,1789-1802,0.295228,0.704772,1317,5762,5704,0.031499,0.968501,0.024153,0.975847
établies,1720-1730,1789-1802,0.295181,0.704819,389,1811,5695,0.014842,0.985158,0.023276,0.976724
sentiments,1710-1720,1789-1802,0.295105,0.704895,568,1491,5675,0.024172,0.975828,0.028997,0.971003
conquêtes,1700-1710,1789-1802,0.294947,0.705053,187,1490,5689,0.025838,0.974162,0.022717,0.977283
excellent,1710-1720,1740-1750,0.294451,0.705549,715,955,5712,0.014279,0.985721,0.017852,0.982148
malade,1720-1730,1789-1802,0.293969,0.706031,1040,2722,5713,0.021339,0.978661,0.025836,0.974164
craindre,1700-1710,1789-1802,0.293945,0.706055,1370,6132,5713,0.015878,0.984122,0.026108,0.973892
feuilles,1730-1740,1780-1789,0.293796,0.706204,950,8926,5705,0.064264,0.935736,0.028777,0.971223
oui,1720-1730,1730-1740,0.293658,0.706342,2284,4217,5713,0.005926,0.994074,0.017506,0.982494
eglise,1710-1720,1740-1750,0.293375,0.706625,960,1557,5703,0.022386,0.977614,0.018674,0.981326
officier,1710-1720,1789-1802,0.292992,0.707008,622,3685,5700,0.017057,0.982943,0.016881,0.983119
principe,1730-1740,1789-1802,0.292986,0.707014,2343,9444,5714,0.014099,0.985901,0.020376,0.979624
inspirer,1700-1710,1789-1802,0.29297,0.70703,176,1754,5707,0.016555,0.983445,0.031318,0.968682
épais,1720-1730,1789-1802,0.292891,0.707109,290,887,5702,0.018085,0.981915,0.027216,0.972784
cause,1720-1730,1789-1802,0.292545,0.707455,7248,17445,5718,0.026076,0.973924,0.035986,0.964014
composé,1720-1730,1750-1760,0.292388,0.707612,1232,2561,5715,0.025842,0.974158,0.037705,0.962295
caché,1710-1720,1760-1770,0.292283,0.707717,452,1092,5707,0.006034,0.993966,0.010787,0.989213
différence,1710-1720,1770-1780,0.292184,0.707816,664,7066,5711,0.028761,0.971239,0.019724,0.980276
éternelle,1720-1730,1789-1802,0.292132,0.707868,452,1547,5707,0.015606,0.984394,0.032094,0.967906
plante,1710-1720,1730-1740,0.292109,0.707891,912,500,5694,0.02522,0.97478,0.027103,0.972897
injure,1700-1710,1780-1789,0.291913,0.708087,162,935,5704,0.018527,0.981473,0.018114,0.981886
suivant,1730-1740,1789-1802,0.291745,0.708255,10237,14881,5718,0.025734,0.974266,0.043466,0.956534
justesse,1720-1730,1789-1802,0.291717,0.708283,149,785,5697,0.033317,0.966683,0.021196,0.978804
sujet,1710-1720,1740-1750,0.291293,0.708707,5004,7895,5717,0.01436,0.98564,0.019543,0.980457
maximes,1710-1720,1789-1802,0.291219,0.708781,590,2132,5703,0.023276,0.976724,0.020943,0.979057
officiers,1710-1720,1789-1802,0.290781,0.709219,5522,9841,5707,0.023398,0.976602,0.034417,0.965583
prétendre,1710-1720,1789-1802,0.29067,0.70933,601,1751,5702,0.024856,0.975144,0.028226,0.971774
connais,1720-1730,1789-1802,0.290113,0.709887,197,1480,5642,0.014691,0.985309,0.019523,0.980477
intentions,1700-1710,1789-1802,0.28999,0.71001,269,2829,5705,0.03028,0.96972,0.037647,0.962353
entreprendre,1710-1720,1789-1802,0.289897,0.710103,488,1078,5702,0.01104,0.98896,0.016705,0.983295
vertu,1710-1720,1750-1760,0.289716,0.710284,3615,9827,5719,0.018249,0.981751,0.020385,0.979615
clairement,1720-1730,1770-1780,0.289713,0.710287,615,1832,5708,0.015067,0.984933,0.021629,0.978371
air,1710-1720,1750-1760,0.289659,0.710341,2070,6943,5717,0.013075,0.986925,0.020797,0.979203
article,1710-1720,1720-1730,0.289488,0.710512,3874,3092,5715,0.018267,0.981733,0.024996,0.975004
attention,1710-1720,1760-1770,0.288769,0.711231,1011,5672,5717,0.015472,0.984528,0.019442,0.980558
figures,1720-1730,1760-1770,0.288656,0.711344,1485,4566,5711,0.018886,0.981114,0.027108,0.972892
couvertes,1700-1710,1770-1780,0.288625,0.711375,160,1409,5690,0.032848,0.967152,0.029522,0.970478
commerce,1720-1730,1760-1770,0.288585,0.711415,6723,39805,5721,0.029178,0.970822,0.030583,0.969417
moins,1700-1710,1710-1720,0.288368,0.711632,11802,15621,5718,0.011127,0.988873,0.019512,0.980488
nécessaires,1710-1720,1789-1802,0.288045,0.711955,878,7268,5716,0.023555,0.976445,0.029481,0.970519
longue,1710-1720,1730-1740,0.287885,0.712115,1787,2614,5714,0.011691,0.988309,0.020062,0.979938
volonté,1720-1730,1789-1802,0.28756,0.71244,1504,8681,5709,0.02369,0.97631,0.03628,0.96372
repas,1710-1720,1760-1770,0.287243,0.712757,1164,1306,5708,0.009189,0.990811,0.015534,0.984466
prince,1720-1730,1760-1770,0.286631,0.713369,11314,15357,5717,0.014015,0.985985,0.024628,0.975372
arbres,1740-1750,1760-1770,0.286411,0.713589,3225,8136,5709,0.025244,0.974756,0.024964,0.975036
divinité,1700-1710,1760-1770,0.286213,0.713787,490,2274,5705,0.020626,0.979374,0.02006,0.97994
royaumes,1730-1740,1789-1802,0.285944,0.714056,686,1009,5682,0.027546,0.972454,0.022399,0.977601
contient,1720-1730,1730-1740,0.285728,0.714272,1122,1397,5711,0.010403,0.989597,0.025502,0.974498
plutôt,1710-1720,1789-1802,0.285655,0.714345,1901,10940,5715,0.01132,0.98868,0.023719,0.976281
trouverez,1700-1710,1750-1760,0.284802,0.715198,410,778,5696,0.015458,0.984542,0.024102,0.975898
auroient,1700-1710,1710-1720,0.284296,0.715704,984,2163,5709,0.032539,0.967461,0.028682,0.971318
argent,1720-1730,1740-1750,0.283881,0.716119,2821,2699,5715,0.020611,0.979389,0.02225,0.97775
commencement,1710-1720,1789-1802,0.283822,0.716178,1698,4283,5715,0.02354,0.97646,0.040103,0.959897
temples,1710-1720,1740-1750,0.283711,0.716289,416,1155,5691,0.010514,0.989486,0.023531,0.976469
commandoit,1710-1720,1730-1740,0.283617,0.716383,158,884,5673,0.03126,0.96874,0.027504,0.972496
siecles,1700-1710,1750-1760,0.28359,0.71641,245,519,5669,0.046928,0.953072,0.02485,0.97515
auteurs,1710-1720,1789-1802,0.28333,0.71667,1808,5068,5717,0.022293,0.977707,0.033427,0.966573
écrits,1710-1720,1789-1802,0.283233,0.716767,474,3580,5707,0.017166,0.982834,0.026494,0.973506
tempête,1710-1720,1789-1802,0.283086,0.716914,269,861,5702,0.013018,0.986982,0.024784,0.975216
rois,1710-1720,1730-1740,0.283067,0.716933,3307,6674,5712,0.01721,0.98279,0.027632,0.972368
villes,1710-1720,1730-1740,0.282841,0.717159,3971,7131,5715,0.021827,0.978173,0.027735,0.972265
auprès,1710-1720,1730-1740,0.282578,0.717422,2232,4625,5713,0.011157,0.988843,0.022882,0.977118
tombe,1700-1710,1789-1802,0.282201,0.717799,627,3360,5714,0.017584,0.982416,0.030784,0.969216
côtes,1720-1730,1760-1770,0.282198,0.717802,581,3147,5694,0.033259,0.966741,0.024063,0.975937
fix,1720-1730,1789-1802,0.282143,0.717857,5688,8416,5712,0.011824,0.988176,0.064555,0.935445
noms,1720-1730,1789-1802,0.282105,0.717895,2129,6946,5717,0.014232,0.985768,0.02364,0.97636
prends,1710-1720,1780-1789,0.281793,0.718207,405,2020,5693,0.015086,0.984914,0.020602,0.979398
terres,1730-1740,1760-1770,0.281406,0.718594,4593,16005,5708,0.037609,0.962391,0.037326,0.962674
apres,1720-1730,1780-1789,0.281269,0.718731,2411,2737,5696,0.024396,0.975604,0.020287,0.979713
regardent,1700-1710,1789-1802,0.281241,0.718759,496,1036,5709,0.025649,0.974351,0.043845,0.956155
condition,1710-1720,1789-1802,0.281161,0.718839,2256,5004,5712,0.017509,0.982491,0.028962,0.971038
chaleur,1710-1720,1770-1780,0.28112,0.71888,758,7294,5710,0.019823,0.980177,0.021068,0.978932
articles,1710-1720,1789-1802,0.280863,0.719137,1692,7016,5711,0.013054,0.986946,0.025261,0.974739
esprit,1720-1730,1750-1760,0.280782,0.719218,3737,7811,5720,0.013727,0.986273,0.024142,0.975858
voix,1720-1730,1730-1740,0.28078,0.71922,1917,3824,5714,0.0117,0.9883,0.01755,0.98245
charmante,1710-1720,1789-1802,0.280713,0.719287,369,1768,5690,0.017085,0.982915,0.019282,0.980718
sertile,1710-1720,1770-1780,0.280495,0.719505,231,1395,5683,0.014253,0.985747,0.031557,0.968443
portrait,1730-1740,1789-1802,0.280243,0.719757,1090,2443,5704,0.010896,0.989104,0.015319,0.984681
honneurs,1710-1720,1789-1802,0.2802,0.7198,667,2593,5705,0.023212,0.976788,0.016556,0.983444
parfaite,1720-1730,1760-1770,0.280023,0.719977,1028,2660,5711,0.017747,0.982253,0.019093,0.980907
autorité,1710-1720,1780-1789,0.279612,0.720388,1919,4767,5715,0.019873,0.980127,0.024687,0.975313
rend,1710-1720,1720-1730,0.279403,0.720597,2186,4888,5722,0.071743,0.928257,0.093633,0.906367
fenêtres,1700-1710,1770-1780,0.279359,0.720641,215,799,5673,0.014306,0.985694,0.019845,0.980155
proportion,1720-1730,1789-1802,0.279338,0.720662,1971,6695,5715,0.044103,0.955897,0.046236,0.953764
payent,1720-1730,1780-1789,0.279089,0.720911,600,2152,5673,0.029297,0.970703,0.025225,0.974775
force,1710-1720,1789-1802,0.278894,0.721106,4998,25102,5718,0.018251,0.981749,0.02473,0.97527
parties,1710-1720,1789-1802,0.278803,0.721197,5569,16444,5719,0.036793,0.963207,0.057458,0.942542
payée,1720-1730,1770-1780,0.278694,0.721306,164,647,5675,0.025018,0.974982,0.024285,0.975715
accablé,1720-1730,1750-1760,0.278639,0.721361,240,458,5697,0.027209,0.972791,0.017637,0.982363
amende,1710-1720,1770-1780,0.278572,0.721428,620,844,5697,0.059094,0.940906,0.045095,0.954905
origine,1710-1720,1760-1770,0.277884,0.722116,1013,2443,5716,0.015554,0.984446,0.018586,0.981414
possession,1700-1710,1720-1730,0.277719,0.722281,592,535,5709,0.022434,0.977566,0.025573,0.974427
agréables,1720-1730,1770-1780,0.277345,0.722655,372,2193,5709,0.013559,0.986441,0.015196,0.984804
contribue,1710-1720,1789-1802,0.277182,0.722818,188,650,5691,0.020791,0.979209,0.02493,0.97507
payées,1700-1710,1750-1760,0.277086,0.722914,199,394,5668,0.029868,0.970132,0.030311,0.969689
larges,1760-1770,1789-1802,0.27691,0.72309,1274,1010,5686,0.023122,0.976878,0.02131,0.97869
couvre,1720-1730,1789-1802,0.276435,0.723565,468,1586,5703,0.01089,0.98911,0.019198,0.980802
somme,1710-1720,1740-1750,0.276369,0.723631,3871,3567,5712,0.01925,0.98075,0.027159,0.972841
expliquer,1720-1730,1789-1802,0.276369,0.723631,489,1361,5712,0.010708,0.989292,0.018919,0.981081
approcher,1700-1710,1789-1802,0.276369,0.723631,251,846,5703,0.009602,0.990398,0.01581,0.98419
langage,1740-1750,1750-1760,0.276315,0.723685,1789,1982,5713,0.010957,0.989043,0.014213,0.985787
regarde,1700-1710,1789-1802,0.27607,0.72393,1753,4009,5715,0.023214,0.976786,0.038613,0.961387
mise,1700-1710,1720-1730,0.276003,0.723997,747,720,5712,0.023469,0.976531,0.022305,0.977695
moment,1720-1730,1789-1802,0.275686,0.724314,2393,28710,5717,0.030153,0.969847,0.040004,0.959996
douceurs,1710-1720,1780-1789,0.275108,0.724892,208,966,5689,0.029921,0.970079,0.02265,0.97735
maladie,1720-1730,1760-1770,0.274755,0.725245,1582,3221,5713,0.01941,0.98059,0.022879,0.977121
dieux,1710-1720,1770-1780,0.274494,0.725506,5476,10535,5710,0.014372,0.985628,0.025799,0.974201
jouir,1710-1720,1789-1802,0.274478,0.725522,1114,5638,5714,0.018304,0.981696,0.028898,0.971102
bontés,1720-1730,1780-1789,0.274464,0.725536,129,989,5670,0.028252,0.971748,0.026309,0.973691
reste,1710-1720,1730-1740,0.274422,0.725578,4342,6790,5717,0.011911,0.988089,0.015278,0.984722
maisons,1710-1720,1789-1802,0.274412,0.725588,3783,8021,5706,0.016727,0.983273,0.032999,0.967001
beauté,1720-1730,1789-1802,0.274032,0.725968,1723,4331,5714,0.023063,0.976937,0.024463,0.975537
garçon,1710-1720,1789-1802,0.273911,0.726089,682,1377,5693,0.011358,0.988642,0.020996,0.979004
habiles,1710-1720,1789-1802,0.272696,0.727304,481,1024,5703,0.029532,0.970468,0.025554,0.974446
fenêtre,1720-1730,1780-1789,0.272587,0.727413,163,1031,5667,0.013878,0.986122,0.019346,0.980654
soupirs,1720-1730,1789-1802,0.272361,0.727639,158,681,5679,0.020339,0.979661,0.017617,0.982383
réputation,1710-1720,1770-1780,0.272015,0.727985,861,3784,5709,0.012453,0.987547,0.019729,0.980271
donnent,1700-1710,1750-1760,0.271901,0.728099,3925,3366,5716,0.048017,0.951983,0.077011,0.922989
pourquoi,1700-1710,1780-1789,0.271357,0.728643,3463,17167,5717,0.024159,0.975841,0.048272,0.951728
mouvemens,1720-1730,1789-1802,0.271261,0.728739,1235,3013,5702,0.052428,0.947572,0.021112,0.978888
jette,1720-1730,1789-1802,0.27121,0.72879,999,2611,5709,0.016389,0.983611,0.025252,0.974748
causé,1720-1730,1789-1802,0.270945,0.729055,168,958,5683,0.019211,0.980789,0.025823,0.974177
liqueur,1710-1720,1760-1770,0.270828,0.729172,435,2830,5684,0.016396,0.983604,0.026058,0.973942
langue,1710-1720,1740-1750,0.27056,0.72944,1955,3829,5717,0.014639,0.985361,0.022882,0.977118
septembre,1700-1710,1720-1730,0.270423,0.729577,1064,1819,5714,0.02831,0.97169,0.054255,0.945745
portes,1730-1740,1760-1770,0.270362,0.729638,1966,2833,5708,0.017553,0.982447,0.023135,0.976865
marier,1710-1720,1740-1750,0.270246,0.729754,473,770,5695,0.018869,0.981131,0.019458,0.980542
tard,1710-1720,1789-1802,0.269789,0.730211,827,3606,5710,0.018942,0.981058,0.032261,0.967739
expressions,1720-1730,1789-1802,0.269762,0.730238,270,1990,5707,0.012344,0.987656,0.017108,0.982892
devoit,1710-1720,1720-1730,0.269472,0.730528,2095,2734,5706,0.031358,0.968642,0.020952,0.979048
forment,1700-1710,1770-1780,0.269414,0.730586,388,5246,5713,0.018502,0.981498,0.026565,0.973435
crime,1730-1740,1740-1750,0.269409,0.730591,3172,3264,5710,0.009236,0.990764,0.012945,0.987055
cas,1710-1720,1789-1802,0.269368,0.730632,7557,23287,5719,0.019177,0.980823,0.036289,0.963711
couvert,1730-1740,1770-1780,0.268749,0.731251,2025,3743,5713,0.014537,0.985463,0.023663,0.976337
importante,1710-1720,1789-1802,0.268552,0.731448,481,2902,5701,0.016355,0.983645,0.020712,0.979288
aussi,1720-1730,1770-1780,0.268498,0.731502,20801,68971,5720,0.010892,0.989108,0.023269,0.976731
longtemps,1710-1720,1789-1802,0.268466,0.731534,1750,1869,5692,0.019099,0.980901,0.030101,0.969899
suivi,1710-1720,1789-1802,0.268457,0.731543,980,4443,5716,0.013368,0.986632,0.01948,0.98052
riche,1730-1740,1789-1802,0.268445,0.731555,2202,5565,5712,0.013747,0.986253,0.016654,0.983346
près,1710-1720,1750-1760,0.268335,0.731665,3880,10929,5718,0.012507,0.987493,0.022812,0.977188
année,1720-1730,1789-1802,0.268239,0.731761,3062,11010,5718,0.025116,0.974884,0.038455,0.961545
tenus,1710-1720,1789-1802,0.268106,0.731894,3299,3168,5693,0.031344,0.968656,0.043674,0.956326
rang,1710-1720,1789-1802,0.267977,0.732023,2004,6323,5716,0.01758,0.98242,0.023282,0.976718
auteur,1720-1730,1789-1802,0.267572,0.732428,2532,6205,5717,0.017868,0.982132,0.021945,0.978055
soeur,1710-1720,1760-1770,0.267412,0.732588,1139,3147,5686,0.026668,0.973332,0.025907,0.974093
haut,1720-1730,1789-1802,0.267241,0.732759,4128,10877,5716,0.017638,0.982362,0.024135,0.975865
main,1710-1720,1780-1789,0.267114,0.732886,7051,28219,5718,0.011503,0.988497,0.025263,0.974737
voilà,1710-1720,1760-1770,0.266841,0.733159,4130,10844,5716,0.009983,0.990017,0.014009,0.985991
fus,1710-1720,1750-1760,0.266629,0.733371,1433,2665,5708,0.017288,0.982712,0.023008,0.976992
cent,1720-1730,1750-1760,0.266245,0.733755,6956,17581,5718,0.02268,0.97732,0.038889,0.961111
séjour,1710-1720,1780-1789,0.266241,0.733759,464,2190,5694,0.008414,0.991586,0.016695,0.983305
tenez,1720-1730,1789-1802,0.266106,0.733894,305,1003,5681,0.015169,0.984831,0.012829,0.987171
philosophes,1720-1730,1789-1802,0.265864,0.734136,673,2538,5705,0.034356,0.965644,0.024238,0.975762
porte,1710-1720,1730-1740,0.265741,0.734259,7302,7595,5718,0.007838,0.992162,0.015267,0.984733
premier,1710-1720,1789-1802,0.265679,0.734321,11281,38749,5721,0.011442,0.988558,0.028286,0.971714
établir,1700-1710,1789-1802,0.265645,0.734355,542,4998,5715,0.013937,0.986063,0.025744,0.974256
aventure,1720-1730,1780-1789,0.265502,0.734498,189,1417,5690,0.009073,0.990927,0.01466,0.98534
puissant,1730-1740,1789-1802,0.26547,0.73453,1308,3086,5707,0.013228,0.986772,0.018483,0.981517
difficiles,1720-1730,1780-1789,0.265422,0.734578,520,1507,5700,0.02187,0.97813,0.020846,0.979154
tenir,1710-1720,1789-1802,0.265376,0.734624,4448,8980,5716,0.014865,0.985135,0.032289,0.967711
loix,1710-1720,1730-1740,0.265293,0.734707,3773,5419,5711,0.021196,0.978804,0.019949,0.980051
couvrent,1710-1720,1780-1789,0.265146,0.734854,176,900,5685,0.017618,0.982382,0.022015,0.977985
équipage,1710-1720,1780-1789,0.265062,0.734938,150,812,5692,0.015809,0.984191,0.027868,0.972132
largeur,1710-1720,1750-1760,0.264914,0.735086,827,1752,5692,0.025194,0.974806,0.024396,0.975604
conditions,1720-1730,1789-1802,0.26487,0.73513,1047,4107,5715,0.013421,0.986579,0.024109,0.975891
enfance,1720-1730,1789-1802,0.264742,0.735258,196,1308,5710,0.017539,0.982461,0.024883,0.975117
astre,1700-1710,1770-1780,0.264279,0.735721,55,499,5676,0.033796,0.966204,0.027869,0.972131
espace,1720-1730,1760-1770,0.264001,0.735999,543,2122,5712,0.017,0.983,0.026561,0.973439
vend,1710-1720,1730-1740,0.263724,0.736276,672,393,5686,0.013386,0.986614,0.02448,0.97552
louanges,1720-1730,1789-1802,0.263595,0.736405,505,835,5700,0.027148,0.972852,0.01589,0.98411
fin,1710-1720,1789-1802,0.263206,0.736794,5878,17131,5720,0.012535,0.987465,0.02478,0.97522
fruits,1740-1750,1789-1802,0.262851,0.737149,3563,5043,5709,0.016149,0.983851,0.018861,0.981139
service,1740-1750,1789-1802,0.262597,0.737403,4546,11531,5715,0.019934,0.980066,0.032095,0.967905
premiere,1720-1730,1789-1802,0.262455,0.737545,5037,5824,5708,0.029647,0.970353,0.028712,0.971288
promener,1700-1710,1789-1802,0.262425,0.737575,196,771,5682,0.015873,0.984127,0.021753,0.978247
permission,1720-1730,1789-1802,0.26184,0.73816,768,2264,5700,0.021666,0.978334,0.035434,0.964566
trône,1700-1710,1780-1789,0.26113,0.73887,755,6068,5705,0.019468,0.980532,0.021765,0.978235
jettent,1710-1720,1750-1760,0.26082,0.73918,296,434,5693,0.019789,0.980211,0.020404,0.979596
payé,1720-1730,1789-1802,0.259881,0.740119,985,3641,5697,0.01711,0.98289,0.028233,0.971767
extrême,1710-1720,1789-1802,0.259734,0.740266,935,2854,5712,0.017798,0.982202,0.022394,0.977606
empressement,1720-1730,1789-1802,0.259588,0.740412,166,801,5695,0.037376,0.962624,0.024315,0.975685
vendent,1720-1730,1730-1740,0.259412,0.740588,405,229,5677,0.01994,0.98006,0.026291,0.973709
violence,1710-1720,1789-1802,0.259291,0.740709,1050,3646,5711,0.016997,0.983003,0.018015,0.981985
seconde,1710-1720,1740-1750,0.259255,0.740745,2849,4713,5716,0.017318,0.982682,0.02343,0.97657
faite,1710-1720,1740-1750,0.259007,0.740993,5157,6356,5719,0.014892,0.985108,0.024994,0.975006
âme,1710-1720,1789-1802,0.258983,0.741017,370,2001,5674,0.022275,0.977725,0.028904,0.971096
ame,1710-1720,1770-1780,0.258869,0.741131,1391,8999,5714,0.026626,0.973374,0.020239,0.979761
juin,1720-1730,1789-1802,0.258847,0.741153,1978,7415,5698,0.025887,0.974113,0.064252,0.935748
princes,1710-1720,1730-1740,0.258787,0.741213,2803,5456,5707,0.030032,0.969968,0.02325,0.97675
voeux,1720-1730,1789-1802,0.258483,0.741517,580,3395,5688,0.021508,0.978492,0.023922,0.976078
alliance,1710-1720,1760-1770,0.258439,0.741561,514,678,5690,0.020168,0.979832,0.019203,0.980797
mourir,1730-1740,1789-1802,0.258415,0.741585,2698,4573,5713,0.015754,0.984246,0.022723,0.977277
courroux,1720-1730,1780-1789,0.258173,0.741827,304,1383,5683,0.024687,0.975313,0.022797,0.977203
bras,1720-1730,1789-1802,0.257991,0.742009,2063,10174,5717,0.025419,0.974581,0.044909,0.955091
honnête,1710-1720,1760-1770,0.257936,0.742064,954,2464,5705,0.019328,0.980672,0.016359,0.983641
fête,1710-1720,1730-1740,0.257842,0.742158,763,1115,5700,0.012731,0.987269,0.015761,0.984239
janvier,1700-1710,1789-1802,0.257685,0.742315,1141,6426,5700,0.04292,0.95708,0.064293,0.935707
distance,1710-1720,1750-1760,0.257587,0.742413,698,1784,5711,0.017055,0.982945,0.023541,0.976459
petits,1710-1720,1750-1760,0.257583,0.742417,2850,5549,5716,0.008912,0.991088,0.019326,0.980674
milieu,1720-1730,1789-1802,0.257476,0.742524,3708,14089,5716,0.031421,0.968579,0.058182,0.941818
belles,1710-1720,1770-1780,0.257456,0.742544,1719,6772,5716,0.017687,0.982313,0.020387,0.979613
tels,1700-1710,1760-1770,0.257278,0.742722,1180,5613,5717,0.01471,0.98529,0.025952,0.974048
obligés,1700-1710,1740-1750,0.257162,0.742838,238,2093,5699,0.028696,0.971304,0.036597,0.963403
mises,1710-1720,1789-1802,0.256978,0.743022,422,1416,5698,0.019984,0.980016,0.02317,0.97683
prix,1730-1740,1760-1770,0.256921,0.743079,5591,27968,5718,0.03924,0.96076,0.032674,0.967326
ordres,1710-1720,1789-1802,0.256893,0.743107,2222,13808,5717,0.017562,0.982438,0.028673,0.971327
petites,1710-1720,1770-1780,0.256867,0.743133,1917,9210,5713,0.011878,0.988122,0.020924,0.979076
union,1710-1720,1780-1789,0.256605,0.743395,550,1978,5714,0.021234,0.978766,0.020227,0.979773
habile,1710-1720,1789-1802,0.256572,0.743428,721,1593,5712,0.017766,0.982234,0.021267,0.978733
grandes,1710-1720,1750-1760,0.256501,0.743499,3422,6977,5718,0.015,0.985,0.019921,0.980079
juillet,1730-1740,1789-1802,0.256375,0.743625,3108,7425,5702,0.024886,0.975114,0.060977,0.939023
crois,1700-1710,1710-1720,0.256227,0.743773,1971,1974,5716,0.014096,0.985904,0.03026,0.96974
second,1710-1720,1730-1740,0.25618,0.74382,2879,3979,5719,0.012344,0.987656,0.021345,0.978655
naître,1710-1720,1789-1802,0.256109,0.743891,830,3938,5711,0.017618,0.982382,0.019432,0.980568
dirai,1720-1730,1789-1802,0.25609,0.74391,814,2659,5699,0.023559,0.976441,0.033326,0.966674
dix,1710-1720,1720-1730,0.256015,0.743985,6481,6618,5718,0.016156,0.983844,0.033364,0.966636
ordre,1720-1730,1789-1802,0.256007,0.743993,6384,16717,5720,0.021103,0.978897,0.023801,0.976199
vertus,1730-1740,1789-1802,0.255895,0.744105,2161,8095,5715,0.022155,0.977845,0.02128,0.97872
laissent,1710-1720,1780-1789,0.255783,0.744217,562,1908,5705,0.022281,0.977719,0.032717,0.967283
petit,1710-1720,1720-1730,0.25577,0.74423,6217,6333,5718,0.008491,0.991509,0.019872,0.980128
valoir,1700-1710,1770-1780,0.255659,0.744341,645,2761,5701,0.011045,0.988955,0.023712,0.976288
large,1700-1710,1789-1802,0.255408,0.744592,1355,3445,5712,0.030698,0.969302,0.037575,0.962425
abondance,1720-1730,1750-1760,0.255402,0.744598,624,1121,5712,0.046327,0.953673,0.020044,0.979956
