rank,word,drift_global,drift_moyen
893,librement,0.7468,0.5372
894,voy,0.7468,0.6422
895,ines,0.7468,0.5834
896,secondes,0.7467,0.5273
897,ori,0.7467,0.6032
898,conférence,0.7465,0.6322
899,auli,0.7465,0.4620
900,finalement,0.7465,0.8108
901,requis,0.7464,0.6006
902,paroi,0.7464,0.6824
903,cha,0.7463,0.6660
904,champ,0.7462,0.7708
905,habi,0.7461,0.6436
906,monte,0.7460,0.4325
907,dains,0.7459,0.6224
908,fes,0.7459,0.4995
909,charpentiers,0.7458,0.5506
910,d'entreprendre,0.7458,0.6710
911,lai,0.7457,0.5948
912,mobile,0.7454,0.6295
913,dij,0.7454,0.6965
914,fu,0.7454,0.6343
915,sei,0.7451,0.6786
916,aujourd,0.7451,0.8208
917,minime,0.7451,0.5412
918,quelqu,0.7450,0.5565
919,leu,0.7449,0.6436
920,orte,0.7449,0.6289
921,oc,0.7448,0.6915
922,ferve,0.7447,0.5310
923,con,0.7446,0.6546
924,comptez,0.7445,0.6580
925,approuve,0.7445,0.4831
926,d'ap,0.7445,0.6306
927,capa,0.7444,0.6818
928,bicn,0.7443,0.6046
929,préalablement,0.7443,0.6591
930,ours,0.7442,0.5869
931,enflé,0.7440,0.6344
932,instance,0.7440,0.7167
933,remuant,0.7440,0.5119
934,avee,0.7440,0.7570
935,qu'cn,0.7439,0.6488
936,qu'afin,0.7438,0.5675
937,privation,0.7438,0.6204
938,injurieux,0.7437,0.5608
939,baille,0.7437,0.5960
940,rempart,0.7437,0.5477
941,vraies,0.7436,0.4635
942,l'ignorance,0.7436,0.5151
943,appeliez,0.7436,0.4276
944,daus,0.7435,0.7088
945,eft,0.7435,0.6052
946,ché,0.7434,0.6809
947,rete,0.7434,0.7298
948,ior,0.7434,0.5138
949,alte,0.7433,0.6200
950,roles,0.7433,0.6161
951,cde,0.7433,0.5775
952,vils,0.7432,0.4212
953,dia,0.7431,0.6188
954,s'cn,0.7430,0.6222
955,etranger,0.7428,0.6696
956,faic,0.7428,0.5760
957,écri,0.7428,0.6216
958,futur,0.7427,0.6199
959,séance,0.7427,0.6775
960,tre,0.7426,0.5871
961,ronne,0.7426,0.6089
962,premierement,0.7425,0.6380
963,ides,0.7424,0.6006
964,vivante,0.7424,0.7864
965,nostre,0.7423,0.6555
966,rite,0.7423,0.6825
967,moin,0.7422,0.6600
968,ties,0.7421,0.6490
969,l'et,0.7420,0.6623
970,pitre,0.7416,0.6525
971,jouant,0.7415,0.5596
972,dent,0.7415,0.6667
973,continence,0.7415,0.6832
974,ger,0.7414,0.7046
975,personnel,0.7413,0.4828
976,forme,0.7413,0.6799
977,l'é,0.7412,0.7610
978,utre,0.7410,0.6220
979,indépendamment,0.7407,0.4954
980,d'espace,0.7407,0.6904
981,nais,0.7407,0.7113
982,pece,0.7405,0.4768
983,rétablit,0.7405,0.6238
984,mé,0.7405,0.6916
985,songe,0.7404,0.7277
986,ès,0.7404,0.5298
987,allés,0.7404,0.5472
988,quadruple,0.7403,0.5150
989,indispensable,0.7402,0.4565
990,proses,0.7402,0.6454
991,bayes,0.7401,0.5115
992,finement,0.7401,0.6484
993,volontiers,0.7399,0.7945
994,çois,0.7399,0.6326
995,malte,0.7399,0.7099
996,chargez,0.7397,0.4860
997,nelle,0.7397,0.6669
998,vii,0.7396,0.6704
999,etc,0.7395,0.5876
1000,fac,0.7395,0.5359
1001,soli,0.7395,0.6200
1002,rets,0.7394,0.6736
1003,constamment,0.7393,0.5970
1004,stance,0.7392,0.6595
1005,guer,0.7391,0.6717
1006,vaux,0.7391,0.6346
1007,liers,0.7391,0.6265
1008,entiére,0.7390,0.5826
1009,oins,0.7390,0.6427
1010,siu,0.7389,0.6484
1011,accom,0.7389,0.6816
1012,généralité,0.7389,0.7272
1013,patris,0.7389,0.4803
1014,annonce,0.7388,0.3811
1015,dant,0.7387,0.7757
1016,d'apparence,0.7386,0.7643
1017,jusqu'où,0.7386,0.7697
1018,l'aide,0.7383,0.5467
1019,l'invention,0.7381,0.7291
1020,hu,0.7380,0.6364
1021,der,0.7380,0.7184
1022,papier,0.7379,0.6120
1023,troc,0.7379,0.5958
1024,aini,0.7378,0.6658
1025,moire,0.7377,0.6247
1026,tat,0.7376,0.5936
1027,forn,0.7375,0.6942
1028,salut,0.7374,0.4790
1029,vres,0.7372,0.6680
1030,nager,0.7371,0.6937
1031,ten,0.7370,0.6034
1032,james,0.7369,0.5667
1033,fonts,0.7368,0.6241
1034,manquant,0.7368,0.6964
1035,dp,0.7367,0.6306
1036,paya,0.7366,0.6870
1037,l'o,0.7366,0.6791
1038,run,0.7365,0.5492
1039,toire,0.7364,0.6514
1040,rne,0.7363,0.5552
1041,vivant,0.7362,0.7196
1042,dien,0.7362,0.6270
1043,tiroir,0.7362,0.6134
1044,sc,0.7361,0.7234
1045,duroit,0.7360,0.5336
1046,im,0.7360,0.6693
1047,von,0.7360,0.6675
1048,rion,0.7360,0.6748
1049,partant,0.7358,0.6022
1050,préference,0.7357,0.6107
1051,rififi,0.7356,0.6768
1052,ty,0.7355,0.5823
1053,pren,0.7353,0.7191
1054,permettons,0.7353,0.6052
1055,leure,0.7352,0.7060
1056,rée,0.7352,0.6566
1057,pitoyable,0.7351,0.7205
1058,conti,0.7350,0.7318
1059,inde,0.7350,0.4940
1060,ea,0.7349,0.5893
1061,mec,0.7349,0.6217
1062,mant,0.7349,0.6827
1063,religieuses,0.7348,0.4422
1064,lec,0.7348,0.5860
1065,ex,0.7348,0.6496
1066,sure,0.7347,0.5769
1067,trom,0.7347,0.6541
1068,doubler,0.7347,0.5521
1069,aue,0.7347,0.6668
1070,ustion,0.7347,0.5632
1071,d'abord,0.7346,0.7224
1072,ture,0.7345,0.6368
1073,marque,0.7345,0.7448
1074,ombrage,0.7345,0.7097
1075,veulement,0.7344,0.7194
1076,peutêtre,0.7344,0.6405
1077,sia,0.7344,0.5619
1078,ceque,0.7344,0.6787
1079,deces,0.7343,0.6918
1080,lée,0.7343,0.5918
1081,vic,0.7343,0.5904
1082,contagion,0.7342,0.5280
1083,po,0.7341,0.6352
1084,patte,0.7340,0.5668
1085,civilité,0.7339,0.6135
1086,d'avance,0.7339,0.5345
1087,pale,0.7338,0.7016
1088,habitant,0.7338,0.6375
1089,l'attente,0.7337,0.5794
1090,nies,0.7336,0.6718
1091,exa,0.7335,0.6211
1092,aifément,0.7334,0.5821
1093,just,0.7334,0.5217
1094,nié,0.7332,0.5654
1095,lorique,0.7332,0.7022
1096,frit,0.7332,0.6448
1097,gner,0.7332,0.6332
1098,tine,0.7332,0.6823
1099,avancez,0.7331,0.5166
1100,l'opposition,0.7330,0.4976
1101,jon,0.7329,0.6014
1102,faute,0.7329,0.7634
1103,quai,0.7328,0.5398
1104,venter,0.7328,0.6415
1105,voire,0.7328,0.7110
1106,avide,0.7328,0.5259
1107,l'oisiveté,0.7327,0.5605
1108,populo,0.7327,0.4961
1109,notable,0.7326,0.5329
1110,dée,0.7326,0.6374
1111,vince,0.7325,0.6153
1112,toui,0.7325,0.6660
1113,opposans,0.7325,0.4793
1114,lé,0.7324,0.7070
1115,gui,0.7324,0.5832
1116,revolution,0.7324,0.6027
1117,engage,0.7322,0.5970
1118,particul,0.7322,0.5627
1119,gains,0.7321,0.4600
1120,piques,0.7321,0.4696
1121,devin,0.7320,0.6691
1122,cue,0.7319,0.6262
1123,vans,0.7319,0.6026
1124,ep,0.7318,0.5704
1125,intérieurement,0.7318,0.6720
1126,esti,0.7318,0.6556
1127,oii,0.7317,0.5773
1128,lk,0.7317,0.5789
1129,d'avertir,0.7316,0.7067
1130,morte,0.7315,0.6663
1131,coutume,0.7315,0.6972
1132,tien,0.7312,0.6305
1133,nombre,0.7311,0.7514
1134,remarquez,0.7310,0.7055
1135,nir,0.7310,0.6241
1136,possibilité,0.7310,0.5034
1137,l'opinion,0.7309,0.5822
1138,bref,0.7308,0.7141
1139,t'on,0.7308,0.6193
1140,pan,0.7308,0.6553
1141,confiant,0.7307,0.5153
1142,xv,0.7307,0.6767
1143,rir,0.7307,0.5842
1144,censé,0.7307,0.7280
1145,consequent,0.7306,0.6826
1146,commit,0.7306,0.5601
1147,elie,0.7305,0.6075
1148,sns,0.7305,0.6793
1149,l'industrie,0.7303,0.5033
1150,consideration,0.7303,0.6534
1151,souf,0.7303,0.6675
1152,api,0.7301,0.5588
1153,scul,0.7300,0.6185
1154,civile,0.7300,0.5551
1155,pcu,0.7300,0.5860
1156,ati,0.7299,0.5538
1157,d'accord,0.7299,0.6319
1158,pers,0.7297,0.7147
1159,fors,0.7296,0.5879
1160,virement,0.7296,0.5960
1161,dra,0.7295,0.6112
1162,l'affection,0.7294,0.5334
1163,fez,0.7294,0.6861
1164,ett,0.7293,0.5416
1165,partager,0.7293,0.7229
1166,indignement,0.7292,0.5550
1167,l'ancien,0.7292,0.6787
1168,ains,0.7292,0.6053
1169,pea,0.7291,0.6424
1170,corneille,0.7290,0.5450
1171,foie,0.7287,0.5553
1172,nn,0.7287,0.5644
1173,iv,0.7287,0.6624
1174,vantes,0.7286,0.5487
1175,mante,0.7286,0.6716
1176,desordre,0.7286,0.6446
1177,seint,0.7283,0.5072
1178,poli,0.7282,0.6883
1179,rôt,0.7282,0.4767
1180,séparément,0.7281,0.7321
1181,tde,0.7281,0.5594
1182,parvenus,0.7281,0.4400
1183,oint,0.7280,0.5785
1184,lan,0.7280,0.6752
1185,qu'ailleurs,0.7280,0.6440
1186,successivement,0.7279,0.4962
1187,l'accomplissement,0.7279,0.5747
1188,usa,0.7279,0.6056
1189,tiares,0.7278,0.5461
1190,res,0.7276,0.6093
1191,cul,0.7276,0.6620
1192,l'af,0.7275,0.6464
1193,cam,0.7274,0.6232
1194,l'excellence,0.7273,0.4975
1195,d'agir,0.7272,0.6958
1196,magis,0.7271,0.5152
1197,assemblé,0.7270,0.6421
1198,plaider,0.7268,0.7261
1199,unanime,0.7266,0.7503
1200,dres,0.7265,0.6246
1201,q'il,0.7264,0.5715
1202,raille,0.7262,0.6725
1203,d'é,0.7261,0.6793
1204,julte,0.7260,0.5771
1205,d'utrecht,0.7260,0.5234
1206,deli,0.7260,0.6548
1207,totale,0.7259,0.6646
1208,trême,0.7259,0.6676
1209,fare,0.7259,0.7026
1210,vée,0.7258,0.6411
1211,s'exposer,0.7257,0.5790
1212,finance,0.7255,0.6674
1213,rable,0.7254,0.6309
1214,signal,0.7254,0.6745
1215,rieux,0.7254,0.6972
1216,filant,0.7254,0.6218
1217,perpétuel,0.7254,0.5819
1218,convention,0.7253,0.4580
1219,poussions,0.7252,0.4916
1220,sta,0.7252,0.6123
1221,bres,0.7252,0.6064
1222,sto,0.7252,0.5886
1223,ique,0.7251,0.5864
1224,suspendre,0.7251,0.4817
1225,niers,0.7251,0.6026
1226,importune,0.7250,0.6376
1227,frt,0.7250,0.5845
1228,contrefaits,0.7246,0.5412
1229,pn,0.7244,0.6192
1230,succede,0.7243,0.4793
1231,quit,0.7243,0.6401
1232,crée,0.7243,0.5719
1233,péri,0.7243,0.5747
1234,fai,0.7242,0.5423
1235,montez,0.7242,0.5561
1236,sol,0.7242,0.6154
1237,néglige,0.7241,0.6202
1238,cen,0.7241,0.5771
1239,prescription,0.7241,0.7165
1240,royal,0.7240,0.5792
1241,regler,0.7240,0.6747
1242,roide,0.7239,0.5649
1243,croissant,0.7239,0.5154
1244,sn,0.7238,0.5205
1245,qu'ici,0.7238,0.5725
1246,plaie,0.7237,0.4794
1247,autrui,0.7236,0.5669
1248,enfuirez,0.7234,0.6175
1249,civil,0.7234,0.6347
1250,licence,0.7234,0.4931
1251,ejl,0.7234,0.5555
1252,l'ordre,0.7233,0.5910
1253,mi,0.7232,0.5929
1254,jf,0.7232,0.5558
1255,propres,0.7232,0.6865
1256,ab,0.7232,0.6485
1257,qae,0.7231,0.6254
1258,ien,0.7231,0.5582
1259,faste,0.7230,0.5147
1260,cloches,0.7230,0.4992
1261,tir,0.7229,0.6121
1262,sep,0.7228,0.5422
1263,c'ei,0.7227,0.6196
1264,s'arrêter,0.7227,0.6294
1265,cane,0.7225,0.6097
1266,mrs,0.7224,0.5118
1267,judice,0.7223,0.5493
1268,eff,0.7222,0.5683
1269,occupez,0.7221,0.4340
1270,reli,0.7221,0.6505
1271,dou,0.7221,0.5920
1272,cie,0.7221,0.5900
1273,fui,0.7220,0.6786
1274,tatien,0.7220,0.6711
1275,regner,0.7220,0.6821
1276,pic,0.7219,0.5480
1277,noi,0.7219,0.5573
1278,ci,0.7218,0.6659
1279,forte,0.7215,0.6890
1280,regar,0.7215,0.6499
1281,quoiqu,0.7214,0.5637
1282,plaisance,0.7213,0.6109
1283,dem,0.7213,0.5368
1284,d'ai,0.7213,0.6262
1285,prémier,0.7212,0.5832
1286,fauter,0.7212,0.5523
1287,l'abondance,0.7211,0.6463
1288,celt,0.7210,0.7329
1289,mérites,0.7210,0.6476
1290,entrera,0.7210,0.7277
1291,temoins,0.7208,0.6935
1292,l'as,0.7208,0.4656
1293,fà,0.7207,0.6651
1294,perit,0.7206,0.6093
1295,xil,0.7206,0.6772
1296,fontenelle,0.7205,0.4824
1297,roir,0.7205,0.5955
1298,com,0.7204,0.6395
1299,e'e,0.7203,0.6177
1300,ieur,0.7202,0.6201
1301,fermez,0.7201,0.5787
1302,passés,0.7201,0.6591
1303,gneur,0.7199,0.6628
1304,pote,0.7196,0.6032
1305,ifs,0.7196,0.5908
1306,excepte,0.7196,0.6594
1307,emp,0.7196,0.6739
1308,ver,0.7194,0.6782
1309,dns,0.7193,0.5768
1310,hau,0.7192,0.6293
1311,justement,0.7190,0.5978
1312,boue,0.7190,0.4932
1313,sance,0.7188,0.6496
1314,vire,0.7188,0.6500
1315,l'ouverture,0.7188,0.6356
1316,tacher,0.7188,0.7701
1317,delivrer,0.7186,0.5938
1318,publie,0.7186,0.6840
1319,navale,0.7186,0.6583
1320,considération,0.7186,0.4059
1321,ee,0.7185,0.5850
1322,moral,0.7185,0.5403
1323,cotte,0.7185,0.5942
1324,indifférente,0.7184,0.7054
1325,tus,0.7182,0.5681
1326,l's,0.7181,0.5765
1327,dea,0.7181,0.5764
1328,soufle,0.7181,0.6453
1329,souveraines,0.7180,0.7597
1330,désirer,0.7179,0.6525
1331,tié,0.7179,0.6158
1332,laborieux,0.7177,0.4424
1333,continu,0.7176,0.6733
1334,vaquer,0.7175,0.6526
1335,revenons,0.7175,0.6740
1336,mez,0.7173,0.5735
1337,sce,0.7170,0.5798
1338,insensé,0.7170,0.6351
1339,réponde,0.7170,0.6589
1340,enr,0.7170,0.5958
1341,porteurs,0.7170,0.6418
1342,l'avertir,0.7169,0.6445
1343,gâté,0.7169,0.6440
1344,pius,0.7168,0.5973
1345,comr,0.7168,0.6634
1346,extremement,0.7168,0.7164
1347,séparé,0.7168,0.7692
1348,reau,0.7167,0.6467
1349,vaines,0.7166,0.5461
1350,réellement,0.7165,0.4959
1351,duel,0.7165,0.5670
1352,propre,0.7165,0.6227
1353,caille,0.7165,0.6163
1354,rep,0.7164,0.6800
1355,ba,0.7164,0.6094
1356,dice,0.7163,0.6223
1357,nombreuse,0.7163,0.6997
1358,ticle,0.7163,0.6076
1359,loire,0.7162,0.5220
1360,milliers,0.7162,0.6747
1361,sain,0.7161,0.7501
1362,condamnez,0.7160,0.3991
1363,pore,0.7160,0.6004
1364,l'état,0.7159,0.4783
1365,sul,0.7159,0.6371
1366,uand,0.7157,0.6327
1367,l'étranger,0.7154,0.7565
1368,ral,0.7154,0.6283
1369,borne,0.7153,0.4864
1370,memoire,0.7152,0.4990
1371,spe,0.7152,0.6367
1372,l'oblige,0.7152,0.5878
1373,bassesse,0.7150,0.4417
1374,opposez,0.7149,0.4515
1375,s'ouvrir,0.7148,0.6093
1376,cequi,0.7147,0.7157
1377,bil,0.7147,0.6054
1378,rame,0.7147,0.6116
1379,tendus,0.7147,0.5788
1380,fore,0.7146,0.5635
1381,nouvel,0.7146,0.7505
1382,coi,0.7146,0.5532
1383,ordon,0.7144,0.6209
1384,armés,0.7144,0.7075
1385,combattant,0.7143,0.7305
1386,mourant,0.7143,0.6900
1387,ava,0.7141,0.6025
1388,d'o,0.7141,0.6116
1389,laif,0.7140,0.6298
1390,dru,0.7140,0.6895
1391,penses,0.7138,0.5840
1392,pra,0.7136,0.6145
1393,co,0.7135,0.5422
1394,felle,0.7135,0.6650
1395,nu,0.7134,0.6329
1396,parles,0.7133,0.5588
1397,ecf,0.7133,0.6187
1398,actuellement,0.7133,0.5558
1399,dam,0.7133,0.5902
1400,solidité,0.7132,0.4501
1401,parvint,0.7132,0.3892
1402,lité,0.7131,0.6546
1403,puiffance,0.7131,0.4367
1404,quittes,0.7130,0.4828
1405,l'éloquence,0.7129,0.4893
1406,étroitement,0.7129,0.6257
1407,imp,0.7129,0.6606
1408,cv,0.7128,0.5880
1409,ctl,0.7127,0.5777
1410,universel,0.7126,0.7351
1411,l'emporte,0.7126,0.5567
1412,gre,0.7125,0.6410
1413,iere,0.7125,0.5773
1414,sacré,0.7123,0.6156
1415,moitié,0.7123,0.6573
1416,louis,0.7123,0.6697
1417,dif,0.7123,0.6203
1418,muet,0.7121,0.5904
1419,l'ecole,0.7121,0.6045
1420,saisir,0.7121,0.5624
1421,pri,0.7121,0.5970
1422,reculer,0.7118,0.6205
1423,acre,0.7117,0.5108
1424,succés,0.7117,0.7743
1425,new,0.7116,0.4734
1426,île,0.7116,0.4673
1427,mun,0.7116,0.6979
1428,tile,0.7115,0.6589
1429,noit,0.7114,0.7325
1430,troit,0.7113,0.6419
1431,ze,0.7111,0.5720
1432,ise,0.7110,0.5356
1433,ap,0.7109,0.5844
1434,pres,0.7109,0.6852
1435,juil,0.7108,0.5627
1436,ote,0.7107,0.6186
1437,surplus,0.7107,0.6920
1438,convertis,0.7107,0.5105
1439,ravoir,0.7106,0.7127
1440,royaux,0.7105,0.6023
1441,ménage,0.7105,0.7319
1442,qu'aux,0.7104,0.7552
1443,paternelle,0.7103,0.6532
1444,prompt,0.7102,0.6852
1445,aris,0.7102,0.5777
1446,royauté,0.7102,0.6411
1447,fé,0.7102,0.7242
1448,quin,0.7102,0.5588
1449,gratuitement,0.7101,0.5459
1450,cont,0.7101,0.5710
1451,taire,0.7101,0.6931
1452,spécialement,0.7100,0.6233
1453,este,0.7099,0.5935
1454,l'oeuvre,0.7099,0.6291
1455,vera,0.7099,0.5999
1456,mesurer,0.7099,0.6658
1457,jufle,0.7099,0.5595
1458,commis,0.7098,0.6280
1459,men,0.7098,0.6383
1460,souhaiter,0.7098,0.7024
1461,attraper,0.7097,0.6441
1462,puif,0.7097,0.5512
1463,liii,0.7095,0.6186
1464,pel,0.7094,0.5853
1465,reparer,0.7094,0.6686
1466,nan,0.7093,0.7094
1467,dits,0.7093,0.4842
1468,requiert,0.7092,0.7551
1469,civilement,0.7092,0.6262
1470,uit,0.7092,0.5174
1471,certes,0.7091,0.6285
1472,particulier,0.7091,0.7000
1473,proprement,0.7091,0.7587
1474,pollion,0.7090,0.6894
1475,vitaux,0.7090,0.6513
1476,seconds,0.7089,0.5529
1477,cm,0.7089,0.5422
1478,experts,0.7088,0.7033
1479,paisiblement,0.7088,0.5429
1480,pans,0.7088,0.5534
1481,faussement,0.7087,0.5937
1482,hommage,0.7087,0.6128
1483,l'avant,0.7087,0.5521
1484,l'ar,0.7086,0.7077
1485,services,0.7085,0.5101
1486,prologue,0.7085,0.5763
1487,malin,0.7084,0.6428
1488,l'éloignement,0.7084,0.5981
1489,sd,0.7083,0.5454
1490,infailliblement,0.7083,0.5396
1491,dort,0.7082,0.6941
1492,af,0.7082,0.6532
1493,cele,0.7081,0.6732
1494,av,0.7081,0.6267
1495,villers,0.7080,0.5438
1496,particuliérement,0.7078,0.6503
1497,real,0.7078,0.5761
1498,mariés,0.7077,0.7026
1499,d'impression,0.7074,0.4868
1500,tou,0.7074,0.6150
1501,eti,0.7073,0.5578
1502,paier,0.7073,0.5213
1503,pg,0.7070,0.6403
1504,forum,0.7069,0.4421
1505,retrait,0.7069,0.6206
1506,d'emprunter,0.7069,0.7031
1507,l'injure,0.7068,0.5522
1508,sangla,0.7068,0.6278
1509,ca,0.7067,0.6498
1510,souris,0.7067,0.5734
1511,relevé,0.7067,0.5109
1512,riers,0.7067,0.5803
1513,crit,0.7067,0.5075
1514,tune,0.7066,0.5681
1515,muni,0.7066,0.7029
1516,tée,0.7065,0.6399
1517,cite,0.7065,0.5155
1518,pier,0.7063,0.6358
1519,caufe,0.7063,0.6053
1520,ronces,0.7063,0.5384
1521,deman,0.7062,0.5821
1522,rebut,0.7062,0.6299
1523,hardiment,0.7062,0.5701
1524,tés,0.7062,0.6370
1525,repose,0.7061,0.6093
1526,atteinte,0.7061,0.4605
1527,cç,0.7060,0.6914
1528,lere,0.7060,0.6614
1529,ceil,0.7059,0.5162
1530,corrompue,0.7059,0.5140
1531,guet,0.7058,0.7327
1532,ligion,0.7058,0.6415
1533,adi,0.7058,0.5819
1534,l'habitude,0.7058,0.5003
1535,tier,0.7057,0.6185
1536,entiers,0.7056,0.7433
1537,sterling,0.7056,0.6240
1538,parenté,0.7055,0.7595
1539,saine,0.7054,0.5993
1540,consistance,0.7054,0.6066
1541,clans,0.7054,0.7053
1542,gg,0.7053,0.6695
1543,deu,0.7052,0.5993
1544,monseigneur,0.7052,0.4752
1545,d'agrément,0.7052,0.5203
1546,solidement,0.7052,0.5425
1547,od,0.7051,0.5833
1548,concession,0.7051,0.5580
1549,extérieure,0.7049,0.5048
1550,réels,0.7048,0.6142
1551,dol,0.7047,0.6166
1552,pol,0.7046,0.5773
1553,item,0.7046,0.5991
1554,isa,0.7045,0.5657
1555,nion,0.7044,0.6127
1556,sermon,0.7044,0.6754
1557,idem,0.7044,0.6220
1558,jul,0.7044,0.6077
1559,manifestement,0.7044,0.5825
1560,offres,0.7043,0.5659
1561,vement,0.7043,0.6472
1562,ià,0.7042,0.6610
1563,separe,0.7041,0.5982
1564,culier,0.7041,0.6911
1565,publi,0.7041,0.6280
1566,fiir,0.7041,0.6091
1567,euf,0.7039,0.7304
1568,sceau,0.7038,0.5588
1569,complet,0.7038,0.6686
1570,calice,0.7038,0.5845
1571,asi,0.7037,0.5656
1572,tor,0.7037,0.6131
1573,ve,0.7036,0.6303
1574,igne,0.7036,0.5346
1575,iris,0.7036,0.5641
1576,nonobstant,0.7035,0.5066
1577,fas,0.7034,0.5674
1578,l'ouvrage,0.7034,0.7151
1579,bayle,0.7034,0.5064
1580,mme,0.7032,0.6075
1581,div,0.7031,0.6018
1582,peste,0.7030,0.4493
1583,ain,0.7029,0.5762
1584,youtre,0.7029,0.6962
1585,réunis,0.7028,0.4602
1586,nov,0.7027,0.5890
1587,ats,0.7026,0.5024
1588,pace,0.7025,0.5388
1589,tailles,0.7025,0.5661
1590,avantageusement,0.7024,0.4948
1591,xxv,0.7023,0.6527
1592,fontes,0.7023,0.5473
1593,lavoir,0.7023,0.7428
1594,l'élévation,0.7023,0.6162
1595,ciment,0.7022,0.5411
1596,s'enfuir,0.7021,0.5263
1597,exposé,0.7020,0.6595
1598,liant,0.7019,0.6558
1599,bis,0.7018,0.6016
1600,table,0.7017,0.6964
1601,majeur,0.7017,0.5845
1602,commettre,0.7015,0.6110
1603,lea,0.7014,0.5882
1604,quils,0.7013,0.6528
1605,négociation,0.7012,0.6630
1606,devenant,0.7012,0.5448
1607,canaille,0.7012,0.5297
1608,lae,0.7011,0.5633
1609,faires,0.7011,0.5802
1610,val,0.7010,0.6222
1611,potier,0.7009,0.6622
1612,présens,0.7009,0.6818
1613,cor,0.7007,0.6471
1614,vuides,0.7007,0.5124
1615,lad,0.7005,0.5273
1616,d'attaquer,0.7005,0.6086
1617,témoin,0.7005,0.7547
1618,london,0.7004,0.4575
1619,fig,0.7004,0.5651
1620,intérieur,0.7004,0.5574
1621,rôle,0.7004,0.5913
1622,lat,0.7003,0.6719
1623,flatterie,0.7003,0.5249
1624,din,0.7003,0.5827
1625,mre,0.7001,0.6483
1626,douteux,0.7000,0.7114
1627,lier,0.7000,0.7366
1628,voyager,0.7000,0.6381
1629,forcez,0.6999,0.3938
1630,inscriptions,0.6999,0.5398
1631,trancher,0.6998,0.7145
1632,xlix,0.6998,0.7440
1633,exposant,0.6998,0.4772
1634,lins,0.6996,0.5834
1635,cou,0.6996,0.5841
1636,roidir,0.6996,0.5365
1637,possession,0.6995,0.7083
1638,répon,0.6994,0.5395
1639,composition,0.6994,0.6673
1640,d'avignon,0.6993,0.5579
1641,autr,0.6992,0.5965
1642,purger,0.6992,0.5892
1643,qué,0.6991,0.6632
1644,lave,0.6991,0.4154
1645,aure,0.6991,0.6018
1646,ier,0.6991,0.5004
1647,dote,0.6991,0.6534
1648,fiction,0.6991,0.5283
1649,nit,0.6991,0.5857
1650,ms,0.6990,0.6312
1651,gra,0.6989,0.5763
1652,plufieurs,0.6989,0.5701
1653,tice,0.6988,0.5679
1654,bailler,0.6987,0.4650
1655,consequence,0.6987,0.7017
1656,fouiller,0.6987,0.6112
1657,outrée,0.6987,0.6457
1658,pai,0.6987,0.5888
1659,vid,0.6987,0.6746
1660,nou,0.6985,0.7568
1661,clergé,0.6985,0.6827
1662,frai,0.6985,0.6936
1663,i's,0.6984,0.5132
1664,louable,0.6984,0.6411
1665,unt,0.6983,0.6080
1666,miens,0.6982,0.6715
1667,noble,0.6982,0.6058
1668,soigneusement,0.6982,0.5806
1669,retablir,0.6981,0.6431
1670,revolte,0.6981,0.5608
1671,elr,0.6981,0.6116
1672,chretien,0.6980,0.6355
1673,s'a,0.6979,0.6096
1674,cid,0.6979,0.6337
1675,boucher,0.6979,0.5112
1676,traite,0.6979,0.6549
1677,teneur,0.6978,0.6846
1678,onc,0.6977,0.6161
1679,reux,0.6977,0.7528
1680,entièrement,0.6976,0.5464
1681,plier,0.6976,0.7012
1682,intimes,0.6974,0.7165
1683,mmes,0.6973,0.5901
1684,scu,0.6973,0.6112
1685,tcr,0.6972,0.5247
1686,xlvi,0.6972,0.6949
1687,far,0.6971,0.6694
1688,plai,0.6971,0.6263
1689,l'aumône,0.6970,0.7046
1690,coumme,0.6970,0.6269
1691,baisser,0.6968,0.6474
1692,valere,0.6967,0.5366
1693,ensemble,0.6966,0.6930
1694,plu,0.6966,0.6644
1695,lutte,0.6966,0.6006
1696,s'entend,0.6966,0.6127
1697,ibit,0.6966,0.6195
1698,l'estime,0.6965,0.4743
1699,caché,0.6965,0.6264
1700,pes,0.6965,0.6379
1701,aire,0.6964,0.5971
1702,tun,0.6964,0.5878
1703,malis,0.6963,0.4086
1704,nai,0.6963,0.5536
1705,l'évidence,0.6963,0.5608
1706,jé,0.6962,0.5919
1707,merce,0.6962,0.5626
1708,peuple,0.6962,0.6370
1709,ài,0.6962,0.5348
1710,dépôt,0.6961,0.7041
1711,polis,0.6961,0.5769
1712,dà,0.6961,0.6320
1713,trempe,0.6960,0.6777
1714,kk,0.6960,0.6972
1715,mouvoir,0.6959,0.6102
1716,qus,0.6959,0.5756
1717,confolation,0.6959,0.6590
1718,nef,0.6958,0.5615
1719,tales,0.6957,0.4986
1720,mar,0.6957,0.6780
1721,ele,0.6956,0.5718
1722,leau,0.6956,0.5792
1723,bour,0.6956,0.5877
1724,dte,0.6955,0.5472
1725,ployer,0.6954,0.6212
1726,ice,0.6954,0.5270
1727,novi,0.6954,0.4562
1728,gardés,0.6953,0.5363
1729,domi,0.6953,0.5115
1730,verbal,0.6952,0.5230
1731,meil,0.6952,0.5609
1732,flr,0.6951,0.5979
1733,fiel,0.6951,0.5472
1734,extraordinaires,0.6951,0.6730
