rank,word,drift_1789,drift_moyen
10593,prenez,0.3705,0.4145
10594,représentée,0.3704,0.4176
10595,verts,0.3704,0.5190
10596,tribus,0.3704,0.4063
10597,braver,0.3703,0.3919
10598,prétention,0.3703,0.3657
10599,prendre,0.3703,0.4775
10600,m'auroit,0.3703,0.3885
10601,enrichi,0.3702,0.4129
10602,hyver,0.3702,0.3199
10603,offenser,0.3702,0.4459
10604,retirerent,0.3702,0.3717
10605,iroient,0.3702,0.3641
10606,imprimeurs,0.3701,0.2242
10607,rente,0.3701,0.4094
10608,illusion,0.3701,0.3755
10609,surface,0.3700,0.3213
10610,retenir,0.3700,0.4112
10611,vois,0.3700,0.3584
10612,payeront,0.3700,0.3502
10613,greffiers,0.3698,0.3667
10614,portés,0.3698,0.4140
10615,contenta,0.3698,0.4229
10616,réponse,0.3698,0.4235
10617,nr,0.3698,0.4876
10618,huitaine,0.3698,0.3664
10619,partagent,0.3698,0.3956
10620,ouvre,0.3697,0.4598
10621,trahit,0.3697,0.4159
10622,ongles,0.3697,0.3735
10623,probable,0.3697,0.3592
10624,ecoliers,0.3696,0.3314
10625,défend,0.3696,0.4375
10626,goûter,0.3696,0.3647
10627,caisse,0.3696,0.4884
10628,nettoyer,0.3696,0.4235
10629,réunion,0.3695,0.4250
10630,capitales,0.3695,0.5043
10631,lun,0.3695,0.4115
10632,couvertures,0.3694,0.4096
10633,chine,0.3694,0.4883
10634,jugera,0.3693,0.3880
10635,herbes,0.3693,0.3527
10636,détache,0.3693,0.3838
10637,voulant,0.3693,0.4519
10638,habillement,0.3692,0.4414
10639,domini,0.3692,0.4755
10640,droir,0.3692,0.4486
10641,prend,0.3692,0.3525
10642,raisonnable,0.3692,0.3706
10643,suivants,0.3691,0.5003
10644,plaignit,0.3691,0.3497
10645,humains,0.3691,0.4316
10646,l'envoya,0.3691,0.4230
10647,manger,0.3690,0.3898
10648,erit,0.3689,0.3635
10649,pensons,0.3689,0.3840
10650,quibus,0.3689,0.4368
10651,violette,0.3688,0.4419
10652,combats,0.3687,0.3596
10653,confiance,0.3687,0.3844
10654,refus,0.3686,0.3668
10655,laissa,0.3686,0.3836
10656,lira,0.3686,0.4948
10657,habitudes,0.3686,0.3786
10658,d'épaisseur,0.3685,0.4246
10659,tourmens,0.3685,0.4174
10660,caisses,0.3685,0.3919
10661,cr,0.3685,0.4869
10662,renard,0.3685,0.4514
10663,caufa,0.3684,0.4122
10664,porte,0.3684,0.4872
10665,reflexions,0.3683,0.4186
10666,corpore,0.3683,0.3718
10667,nombreux,0.3683,0.4004
10668,composoient,0.3683,0.4832
10669,courses,0.3683,0.3705
10670,punit,0.3683,0.3818
10671,ramener,0.3683,0.3774
10672,haïr,0.3683,0.4003
10673,icy,0.3682,0.2974
10674,savait,0.3681,0.3904
10675,s'emparer,0.3680,0.4071
10676,fuo,0.3680,0.3610
10677,montrer,0.3680,0.4110
10678,quot,0.3679,0.3879
10679,modifications,0.3679,0.3818
10680,css,0.3679,0.4700
10681,donnez,0.3678,0.4240
10682,hominum,0.3678,0.3456
10683,sacrifier,0.3678,0.3541
10684,l'examen,0.3678,0.4203
10685,sa,0.3677,0.3500
10686,jettant,0.3677,0.3789
10687,hâte,0.3677,0.4710
10688,croyance,0.3676,0.4376
10689,contenter,0.3676,0.3617
10690,beuf,0.3676,0.4443
10691,tas,0.3676,0.4380
10692,suivoient,0.3675,0.3820
10693,restez,0.3675,0.4727
10694,m'aimez,0.3675,0.4126
10695,devinrent,0.3675,0.3712
10696,s'avancer,0.3675,0.4741
10697,regardoient,0.3674,0.3906
10698,dettes,0.3674,0.4196
10699,neveux,0.3674,0.3229
10700,l'audience,0.3673,0.4112
10701,nourrit,0.3673,0.3508
10702,prier,0.3673,0.3826
10703,portée,0.3672,0.4049
10704,cacher,0.3672,0.3505
10705,decem,0.3672,0.4301
10706,donnerent,0.3671,0.3474
10707,fortuna,0.3671,0.3167
10708,navigation,0.3670,0.3786
10709,taux,0.3670,0.5312
10710,foiblesses,0.3670,0.3446
10711,brûle,0.3670,0.3680
10712,contrées,0.3669,0.3850
10713,homo,0.3669,0.3817
10714,florence,0.3668,0.4408
10715,correspondans,0.3667,0.4166
10716,empêche,0.3667,0.4160
10717,réussit,0.3666,0.3898
10718,employent,0.3666,0.3901
10719,ts,0.3666,0.4500
10720,affis,0.3666,0.3664
10721,imprudence,0.3666,0.4165
10722,tibi,0.3665,0.4260
10723,souffrent,0.3665,0.3939
10724,représentations,0.3665,0.3860
10725,demeurai,0.3664,0.3234
10726,propter,0.3664,0.3997
10727,l'isle,0.3664,0.3873
10728,fermeté,0.3663,0.3793
10729,obéir,0.3662,0.3330
10730,champs,0.3662,0.4606
10731,respire,0.3662,0.3576
10732,nerfs,0.3661,0.3753
10733,semaines,0.3661,0.3518
10734,clles,0.3661,0.4472
10735,vim,0.3660,0.3449
10736,sublime,0.3659,0.4170
10737,introduite,0.3658,0.4066
10738,faciles,0.3658,0.3630
10739,valet,0.3658,0.4542
10740,meilleurs,0.3658,0.4474
10741,maitresse,0.3657,0.4049
10742,prenant,0.3657,0.4049
10743,ma,0.3657,0.3673
10744,nul,0.3657,0.4160
10745,pcre,0.3657,0.4041
10746,plaindre,0.3657,0.3571
10747,fournir,0.3657,0.4556
10748,payés,0.3656,0.3783
10749,poche,0.3656,0.4175
10750,puni,0.3656,0.4490
10751,quinzième,0.3655,0.4021
10752,perception,0.3655,0.4566
10753,tempêtes,0.3655,0.3666
10754,conduire,0.3655,0.4186
10755,quitté,0.3655,0.4036
10756,séparation,0.3654,0.4235
10757,viande,0.3654,0.3950
10758,langues,0.3654,0.4147
10759,n'étant,0.3654,0.3280
10760,immortelle,0.3654,0.4110
10761,charmé,0.3653,0.3880
10762,précautions,0.3653,0.3401
10763,charges,0.3653,0.4475
10764,décider,0.3653,0.4108
10765,felix,0.3652,0.5085
10766,durable,0.3652,0.4414
10767,récolte,0.3652,0.4032
10768,observera,0.3651,0.3723
10769,paver,0.3651,0.4930
10770,lac,0.3651,0.4521
10771,fosse,0.3651,0.4146
10772,trouver,0.3650,0.4032
10773,excitent,0.3650,0.4182
10774,forets,0.3650,0.4534
10775,pousse,0.3650,0.3647
10776,frayeurs,0.3649,0.3684
10777,reçoive,0.3649,0.4735
10778,reçus,0.3649,0.3617
10779,livrez,0.3649,0.4379
10780,bassins,0.3647,0.4074
10781,annonce,0.3647,0.3811
10782,portions,0.3647,0.3795
10783,interrompit,0.3647,0.3895
10784,nord,0.3646,0.3632
10785,risques,0.3646,0.4695
10786,nombres,0.3646,0.3381
10787,compare,0.3645,0.3477
10788,l'histoire,0.3645,0.3855
10789,sénéchaux,0.3644,0.1804
10790,supposer,0.3644,0.3941
10791,parbleu,0.3644,0.4074
10792,description,0.3644,0.3986
10793,licet,0.3644,0.3347
10794,fans,0.3644,0.3585
10795,dépouiller,0.3644,0.3952
10796,poivre,0.3643,0.3500
10797,manquez,0.3642,0.4859
10798,monarques,0.3642,0.4313
10799,priere,0.3642,0.4356
10800,imite,0.3641,0.4546
10801,taillé,0.3641,0.4704
10802,bone,0.3640,0.3792
10803,d'envoyer,0.3640,0.4271
10804,brandebourg,0.3640,0.4743
10805,parlé,0.3640,0.4087
10806,importantes,0.3639,0.4416
10807,l'établissement,0.3639,0.4006
10808,trouvât,0.3638,0.3592
10809,humides,0.3638,0.4009
10810,divisée,0.3637,0.3541
10811,partem,0.3637,0.3609
10812,quitte,0.3637,0.3872
10813,jardin,0.3637,0.3803
10814,valère,0.3637,0.2803
10815,arrêts,0.3637,0.3460
10816,soupçons,0.3636,0.3467
10817,savoye,0.3635,0.3791
10818,oh,0.3635,0.4401
10819,condamne,0.3635,0.3842
10820,oblige,0.3634,0.4077
10821,n'ayez,0.3634,0.3579
10822,n'ait,0.3634,0.3056
10823,répondu,0.3633,0.3337
10824,chiffres,0.3633,0.4407
10825,promesses,0.3633,0.3415
10826,étoiles,0.3633,0.3972
10827,sortifications,0.3632,0.3845
10828,défie,0.3631,0.3450
10829,baron,0.3631,0.4178
10830,l'épaule,0.3631,0.3971
10831,trésors,0.3630,0.3361
10832,rt,0.3629,0.4480
10833,géneral,0.3629,0.4397
10834,d'exactitude,0.3629,0.3650
10835,arrivoit,0.3628,0.3669
10836,achetée,0.3628,0.4191
10837,intervalle,0.3627,0.3824
10838,l'extrémité,0.3627,0.4059
10839,faille,0.3627,0.4497
10840,palmes,0.3626,0.4307
10841,ile,0.3626,0.4841
10842,scélérat,0.3625,0.3853
10843,prosession,0.3625,0.4206
10844,fonds,0.3625,0.4716
10845,économie,0.3625,0.3772
10846,désordres,0.3624,0.3423
10847,verbaux,0.3624,0.3537
10848,ate,0.3624,0.4529
10849,lorsqu'elles,0.3623,0.3789
10850,connue,0.3623,0.3677
10851,direz,0.3623,0.3958
10852,crains,0.3623,0.3611
10853,moines,0.3623,0.3774
10854,paysans,0.3623,0.4060
10855,n'étois,0.3623,0.3226
10856,quelle,0.3622,0.3953
10857,terme,0.3621,0.3978
10858,velours,0.3621,0.3358
10859,j'eus,0.3621,0.3911
10860,réponfe,0.3621,0.4102
10861,ti,0.3620,0.4809
10862,bonis,0.3620,0.3714
10863,dérobe,0.3620,0.3494
10864,poulets,0.3620,0.3836
10865,s'ef,0.3619,0.4566
10866,dépendance,0.3619,0.3925
10867,craignoit,0.3618,0.3524
10868,vicaire,0.3617,0.4705
10869,flandre,0.3617,0.3910
10870,gros,0.3617,0.3955
10871,sentiments,0.3616,0.3409
10872,fureur,0.3615,0.3864
10873,miennes,0.3615,0.3668
10874,mihi,0.3615,0.4534
10875,portier,0.3615,0.4886
10876,ef,0.3615,0.3802
10877,exercent,0.3614,0.3455
10878,rayons,0.3614,0.4412
10879,injustice,0.3614,0.3391
10880,offrant,0.3614,0.4289
10881,poils,0.3614,0.4037
10882,servira,0.3613,0.4257
10883,qu'il,0.3613,0.3977
10884,beauté,0.3613,0.4306
10885,voyois,0.3612,0.3574
10886,rejoindre,0.3611,0.4372
10887,abandonne,0.3611,0.4000
10888,quatuor,0.3611,0.4814
10889,accordant,0.3611,0.4352
10890,commencèrent,0.3609,0.3730
10891,composé,0.3609,0.4028
10892,légitime,0.3609,0.3641
10893,accorda,0.3608,0.3814
10894,créature,0.3608,0.3494
10895,lucius,0.3608,0.3252
10896,vêtu,0.3608,0.4039
10897,marie,0.3607,0.3581
10898,fibres,0.3606,0.3946
10899,déterminée,0.3606,0.4372
10900,charmes,0.3606,0.3784
10901,apprendre,0.3606,0.3828
10902,iis,0.3605,0.4779
10903,obtenu,0.3604,0.3702
10904,troublent,0.3604,0.4282
10905,partir,0.3604,0.4148
10906,pafler,0.3604,0.4563
10907,mander,0.3604,0.4485
10908,crie,0.3604,0.4682
10909,l'océan,0.3604,0.4307
10910,permet,0.3603,0.4137
10911,possit,0.3603,0.3176
10912,chaloupe,0.3602,0.3506
10913,décret,0.3602,0.3909
10914,loups,0.3601,0.3479
10915,prétend,0.3601,0.3247
10916,chute,0.3601,0.3821
10917,vus,0.3601,0.3624
10918,cil,0.3601,0.4621
10919,chiffre,0.3600,0.4714
10920,prérogatives,0.3600,0.4248
10921,élevée,0.3600,0.3963
10922,daignez,0.3600,0.4273
10923,rentré,0.3599,0.4180
10924,caresses,0.3599,0.3362
10925,bailliage,0.3599,0.3464
10926,viendront,0.3599,0.4177
10927,apporté,0.3599,0.4139
10928,ôtoient,0.3599,0.3703
10929,sécher,0.3598,0.4028
10930,riviere,0.3597,0.4015
10931,héritiers,0.3596,0.3685
10932,produisent,0.3596,0.4201
10933,nécessaires,0.3595,0.3533
10934,élection,0.3595,0.3736
10935,matelots,0.3595,0.3842
10936,complimens,0.3594,0.3665
10937,clt,0.3593,0.4047
10938,unité,0.3593,0.4379
10939,ancêtres,0.3592,0.3459
10940,tuyau,0.3592,0.3610
10941,plaira,0.3592,0.3630
10942,dedit,0.3591,0.3665
10943,l'y,0.3591,0.4060
10944,fécondité,0.3590,0.3931
10945,souvenir,0.3590,0.3800
10946,reproches,0.3590,0.3195
10947,partagée,0.3590,0.3279
10948,egard,0.3590,0.3668
10949,froids,0.3590,0.4190
10950,jusqu,0.3589,0.3211
10951,d'ardeur,0.3589,0.3331
10952,résulte,0.3588,0.3966
10953,jourd'hui,0.3588,0.4128
10954,gomme,0.3588,0.4093
10955,d'employer,0.3588,0.3826
10956,établie,0.3587,0.3966
10957,souvenez,0.3587,0.3416
10958,retira,0.3586,0.4060
10959,porteront,0.3586,0.4267
10960,illo,0.3585,0.3448
10961,reconnut,0.3585,0.4283
10962,ille,0.3585,0.4655
10963,n'osa,0.3584,0.4434
10964,revenus,0.3584,0.4396
10965,participer,0.3584,0.4520
10966,faisait,0.3584,0.4006
10967,rendus,0.3583,0.3236
10968,liée,0.3583,0.4619
10969,philosophe,0.3582,0.3670
10970,bella,0.3582,0.4468
10971,chien,0.3582,0.3538
10972,veuille,0.3581,0.3316
10973,signifie,0.3581,0.3195
10974,précipice,0.3581,0.3970
10975,donner,0.3580,0.4123
10976,d'augmenter,0.3580,0.4187
10977,choux,0.3580,0.3858
10978,patrie,0.3580,0.3726
10979,forêt,0.3580,0.4337
10980,suffiroit,0.3579,0.4270
10981,présente,0.3579,0.4170
10982,boutons,0.3579,0.3568
10983,plaint,0.3579,0.3739
10984,peintures,0.3578,0.3760
10985,chapelle,0.3578,0.4277
10986,déterminer,0.3576,0.3419
10987,feras,0.3575,0.3676
10988,l'ordonnance,0.3575,0.3597
10989,plume,0.3575,0.3802
10990,bureau,0.3575,0.3934
10991,denrées,0.3575,0.4179
10992,conférences,0.3575,0.4033
10993,élevées,0.3575,0.3396
10994,conçois,0.3575,0.3232
10995,retourné,0.3574,0.4008
10996,méthode,0.3574,0.3614
10997,vert,0.3573,0.5750
10998,l'humidité,0.3573,0.4415
10999,l'époux,0.3572,0.4438
11000,isles,0.3572,0.3311
11001,lecteur,0.3571,0.3661
11002,caractères,0.3570,0.3697
11003,nouvelles,0.3570,0.4088
11004,vend,0.3570,0.3645
11005,produits,0.3569,0.4573
11006,poëtes,0.3569,0.3874
11007,savez,0.3569,0.4182
11008,m'arrête,0.3569,0.3545
11009,fondions,0.3568,0.3877
11010,ctoit,0.3567,0.4400
11011,villages,0.3567,0.3821
11012,continuent,0.3567,0.3763
11013,quorum,0.3565,0.3721
11014,repondit,0.3565,0.4581
11015,xxvii,0.3565,0.3607
11016,quelconque,0.3565,0.4451
11017,découvre,0.3564,0.3895
11018,passion,0.3564,0.3702
11019,opposez,0.3564,0.4515
11020,pattes,0.3564,0.3462
11021,brise,0.3564,0.3914
11022,renfermées,0.3564,0.3869
11023,oublie,0.3563,0.3947
11024,monde,0.3563,0.3943
11025,condamnation,0.3563,0.4421
11026,recoit,0.3562,0.4535
11027,attirer,0.3562,0.3563
11028,peines,0.3560,0.3504
11029,locis,0.3560,0.3914
11030,s'arrête,0.3560,0.4260
11031,tambours,0.3560,0.3148
11032,opus,0.3559,0.3649
11033,chargée,0.3559,0.4032
11034,princes,0.3558,0.3765
11035,cnt,0.3558,0.4319
11036,essentielles,0.3558,0.4101
11037,bancs,0.3558,0.4118
11038,serviront,0.3557,0.4026
11039,procédé,0.3557,0.4191
11040,possibles,0.3557,0.3854
11041,souffert,0.3556,0.3709
11042,promets,0.3555,0.3620
11043,olim,0.3554,0.3812
11044,eodem,0.3552,0.4184
11045,tuyaux,0.3552,0.4006
11046,plaines,0.3552,0.3397
11047,manteau,0.3552,0.3368
11048,cordages,0.3551,0.4080
11049,héritage,0.3551,0.3363
11050,tremble,0.3551,0.3520
11051,mères,0.3551,0.3941
11052,contentez,0.3551,0.4401
11053,corsaires,0.3551,0.4007
11054,crimes,0.3551,0.3447
11055,trahir,0.3550,0.3760
11056,regards,0.3549,0.3222
11057,attaquer,0.3549,0.4272
11058,agreable,0.3549,0.2645
11059,ei,0.3549,0.4720
11060,troupeaux,0.3548,0.3760
11061,marchand,0.3548,0.3958
11062,s'unir,0.3548,0.4778
11063,rapide,0.3548,0.3950
11064,l'ait,0.3548,0.3372
11065,livrer,0.3548,0.3324
11066,restée,0.3548,0.4459
11067,dattes,0.3548,0.4804
11068,hôtes,0.3547,0.4592
11069,ruisseau,0.3547,0.3984
11070,avisé,0.3546,0.4391
11071,déclaration,0.3546,0.3042
11072,vendoit,0.3546,0.3657
11073,resté,0.3545,0.3990
11074,rendra,0.3545,0.3727
11075,détruit,0.3545,0.3976
11076,allemagne,0.3545,0.3306
11077,destination,0.3545,0.4404
11078,arriverent,0.3545,0.3738
11079,suède,0.3544,0.4831
11080,prison,0.3544,0.3973
11081,mâles,0.3544,0.3798
11082,situation,0.3543,0.3490
11083,d'arbres,0.3542,0.3848
11084,jonction,0.3541,0.4543
11085,occupation,0.3541,0.3639
11086,heureuse,0.3541,0.4053
11087,proposez,0.3541,0.5243
11088,écrite,0.3540,0.3972
11089,sermens,0.3539,0.4198
11090,potuit,0.3539,0.2999
11091,bien,0.3539,0.4267
11092,forcer,0.3539,0.4086
11093,roulent,0.3538,0.4267
11094,arbres,0.3538,0.3713
11095,bateaux,0.3536,0.3868
11096,es,0.3536,0.4369
11097,pavillons,0.3536,0.4000
11098,souliers,0.3536,0.4125
11099,suede,0.3536,0.4315
11100,contrôleur,0.3534,0.3498
11101,marchez,0.3534,0.4920
11102,bruits,0.3534,0.3712
11103,condamnez,0.3534,0.3991
11104,courte,0.3534,0.4192
11105,primo,0.3534,0.4150
11106,poflible,0.3533,0.3782
11107,mea,0.3533,0.3943
11108,quanti,0.3533,0.4849
11109,joue,0.3533,0.4163
11110,meubles,0.3532,0.3512
11111,reçut,0.3532,0.3647
11112,sacrifice,0.3532,0.3497
11113,méprise,0.3532,0.4182
11114,rapidité,0.3531,0.4156
11115,indigne,0.3531,0.3849
11116,garni,0.3531,0.3950
11117,cheval,0.3529,0.4385
11118,fauver,0.3529,0.3674
11119,serein,0.3529,0.4858
11120,énormes,0.3529,0.4537
11121,sut,0.3529,0.3759
11122,paroissoient,0.3528,0.3759
11123,tel,0.3528,0.3896
11124,présenta,0.3528,0.3943
11125,remettre,0.3528,0.4249
11126,établi,0.3526,0.4040
11127,magasin,0.3526,0.4189
11128,trompent,0.3526,0.3340
11129,volumus,0.3525,0.3748
11130,ellc,0.3525,0.4741
11131,chirurgien,0.3525,0.4536
11132,t'es,0.3523,0.3460
11133,porcs,0.3523,0.4647
11134,receveurs,0.3523,0.3446
11135,connaître,0.3523,0.3635
11136,portion,0.3522,0.4505
11137,ombre,0.3522,0.3580
11138,rerum,0.3522,0.4029
11139,alarmes,0.3522,0.3288
11140,attachée,0.3521,0.4119
11141,détruisent,0.3521,0.3865
11142,chats,0.3521,0.4484
11143,multiplication,0.3521,0.4298
11144,répand,0.3521,0.3440
11145,chargent,0.3520,0.3505
11146,tonneau,0.3520,0.4352
11147,relâcher,0.3520,0.4575
11148,agi,0.3519,0.3532
11149,douleur,0.3519,0.3645
11150,l'italie,0.3519,0.3938
11151,capitale,0.3519,0.3960
11152,délicieux,0.3518,0.3783
11153,empêchent,0.3517,0.3776
11154,efl,0.3517,0.3829
11155,adopté,0.3517,0.4024
11156,country,0.3517,0.2297
11157,verdure,0.3517,0.3844
11158,bellum,0.3516,0.3664
11159,ménager,0.3516,0.3808
11160,gaulois,0.3516,0.3980
11161,amours,0.3516,0.4307
11162,consacrer,0.3514,0.4323
11163,autrefois,0.3513,0.3879
11164,citez,0.3513,0.4551
11165,humide,0.3513,0.3673
11166,quos,0.3513,0.4051
11167,construction,0.3513,0.4270
11168,contenté,0.3513,0.3479
11169,contiendra,0.3512,0.4302
11170,échappe,0.3511,0.4333
11171,procureurs,0.3511,0.3744
11172,desiroit,0.3510,0.3762
11173,c'efr,0.3509,0.4101
11174,couché,0.3509,0.3999
11175,mienne,0.3509,0.3654
11176,aboli,0.3509,0.4177
11177,épargner,0.3509,0.3619
11178,couronné,0.3508,0.4348
11179,annuelle,0.3507,0.4118
11180,gendre,0.3507,0.3348
11181,bonne,0.3507,0.3817
11182,plainte,0.3506,0.4100
11183,siege,0.3506,0.4191
11184,étendu,0.3506,0.4130
11185,départ,0.3506,0.3441
11186,couvrit,0.3504,0.3827
11187,mangent,0.3504,0.3341
11188,lié,0.3503,0.4582
11189,itre,0.3503,0.5152
11190,elections,0.3503,0.4156
11191,foyez,0.3502,0.3390
11192,courtisans,0.3501,0.3639
11193,j'allai,0.3501,0.4037
11194,vieillesse,0.3500,0.3831
11195,fusil,0.3500,0.4218
11196,loup,0.3500,0.3828
11197,vinaigre,0.3499,0.3449
11198,eglise,0.3498,0.3607
11199,sed,0.3498,0.4560
11200,ledit,0.3498,0.3574
11201,précipiter,0.3498,0.3986
11202,l'edit,0.3497,0.3664
11203,semences,0.3497,0.4191
11204,douzième,0.3497,0.4187
11205,flamme,0.3497,0.3510
11206,plupart,0.3497,0.3389
11207,mets,0.3497,0.3586
11208,huissiers,0.3496,0.3552
11209,direction,0.3496,0.4334
11210,puifle,0.3495,0.2902
11211,contribuent,0.3495,0.3772
11212,nomination,0.3495,0.4693
11213,livourne,0.3494,0.3642
11214,dessus,0.3494,0.4907
11215,vas,0.3494,0.3785
11216,négociations,0.3493,0.3398
11217,éré,0.3493,0.3320
11218,oubliez,0.3493,0.4421
11219,perdroit,0.3492,0.4285
11220,romains,0.3491,0.3928
11221,freres,0.3491,0.3368
11222,demander,0.3490,0.4020
11223,regardant,0.3490,0.3693
11224,ferons,0.3489,0.3311
11225,souhaits,0.3489,0.3748
11226,folies,0.3489,0.3410
11227,concernant,0.3489,0.3804
11228,construire,0.3489,0.3666
11229,aurai,0.3489,0.3062
11230,laïques,0.3488,0.3732
11231,décisions,0.3488,0.3530
11232,muid,0.3487,0.3735
11233,légumes,0.3487,0.3818
11234,habit,0.3487,0.3344
11235,madame,0.3487,0.4536
11236,inventaire,0.3487,0.4094
11237,contentent,0.3486,0.3438
11238,abusé,0.3486,0.3562
11239,tua,0.3486,0.3637
11240,laissera,0.3486,0.3548
11241,c'cst,0.3485,0.4812
11242,bâtiment,0.3485,0.4815
11243,dominus,0.3485,0.3977
11244,tribun,0.3485,0.4088
11245,nisi,0.3483,0.3709
11246,boire,0.3483,0.3892
11247,rapportées,0.3483,0.3991
11248,prétentions,0.3482,0.3365
11249,couchant,0.3482,0.3402
11250,ennemies,0.3482,0.4427
11251,effacer,0.3482,0.4193
11252,fournit,0.3482,0.4382
11253,alliance,0.3481,0.3875
11254,l'orient,0.3481,0.3380
11255,l'arrêt,0.3481,0.3874
11256,s'opposer,0.3481,0.3590
11257,foy,0.3481,0.2558
11258,rouges,0.3480,0.2988
11259,reconnu,0.3480,0.3993
11260,l'huile,0.3480,0.3711
11261,sublimes,0.3479,0.3868
11262,falle,0.3478,0.5479
11263,mouvement,0.3476,0.3717
11264,cas,0.3476,0.3754
11265,gentilshommes,0.3476,0.4302
11266,mortem,0.3476,0.3006
11267,audit,0.3476,0.3482
11268,cependant,0.3475,0.4328
11269,diminuée,0.3475,0.4411
11270,sassent,0.3475,0.3836
11271,ctc,0.3475,0.4594
11272,parjure,0.3475,0.3878
11273,voeux,0.3474,0.3484
11274,ques,0.3473,0.3890
11275,potest,0.3473,0.3686
11276,aimée,0.3472,0.3456
11277,l'allemagne,0.3471,0.3717
11278,quels,0.3471,0.4027
11279,essentiel,0.3471,0.3930
11280,hominis,0.3471,0.3239
11281,huitieme,0.3471,0.3561
11282,ic,0.3471,0.4748
11283,boisson,0.3470,0.4119
11284,goûte,0.3470,0.3841
11285,bleu,0.3469,0.3333
11286,maîtres,0.3469,0.3748
11287,mettra,0.3468,0.3423
11288,grecque,0.3468,0.3632
11289,cl,0.3468,0.4831
11290,ejus,0.3468,0.4838
11291,coupe,0.3468,0.3803
11292,fret,0.3467,0.4380
11293,semper,0.3467,0.3467
11294,frayeur,0.3466,0.3639
11295,d'abandonner,0.3466,0.3770
11296,maisons,0.3465,0.3721
11297,suffire,0.3465,0.4142
11298,mirent,0.3465,0.3700
11299,cb,0.3463,0.3506
11300,confiscation,0.3463,0.2636
11301,partit,0.3462,0.3533
11302,dépend,0.3462,0.3851
11303,envoyoit,0.3462,0.3703
11304,succomber,0.3461,0.3901
11305,conclus,0.3461,0.3600
11306,vassaux,0.3460,0.3688
11307,notaires,0.3460,0.3928
11308,perdra,0.3459,0.4423
11309,alimens,0.3459,0.4166
11310,cache,0.3459,0.3605
11311,d'entr'eux,0.3458,0.4268
11312,comtes,0.3458,0.3724
11313,tableaux,0.3457,0.3186
11314,chagrins,0.3457,0.3367
11315,captivité,0.3457,0.4128
11316,prédécesseurs,0.3457,0.3697
11317,jaunes,0.3457,0.3707
11318,sénateurs,0.3457,0.3788
11319,dico,0.3457,0.3151
11320,cadette,0.3457,0.4158
11321,banquiers,0.3457,0.4573
11322,gestes,0.3456,0.4284
11323,consomme,0.3455,0.4217
11324,paraître,0.3455,0.3365
11325,voila,0.3455,0.4498
11326,ics,0.3455,0.4340
11327,l'avez,0.3455,0.3091
11328,montoit,0.3455,0.3838
11329,base,0.3455,0.4019
11330,sauver,0.3455,0.3665
11331,assise,0.3454,0.3881
11332,vendre,0.3454,0.3755
11333,expliqué,0.3454,0.3063
11334,grecs,0.3453,0.3678
11335,oi,0.3453,0.4588
11336,écrire,0.3453,0.4203
11337,raconta,0.3453,0.3764
11338,méritent,0.3452,0.3153
11339,couverte,0.3452,0.3776
11340,recevra,0.3451,0.4704
11341,plaisanterie,0.3450,0.4124
11342,l'une,0.3450,0.3499
11343,vendôme,0.3450,0.3329
11344,roman,0.3450,0.4155
11345,domo,0.3449,0.3744
11346,prétendent,0.3449,0.3320
11347,fourniture,0.3449,0.4319
11348,destinés,0.3449,0.3967
11349,ils,0.3449,0.3323
11350,toi,0.3448,0.4265
11351,tions,0.3448,0.5055
11352,alléguer,0.3448,0.3700
11353,nt,0.3448,0.4192
11354,j'aimerois,0.3447,0.3302
11355,quidem,0.3447,0.4042
11356,carthaginois,0.3447,0.3912
11357,pluies,0.3446,0.3180
11358,narration,0.3446,0.3942
11359,s'elt,0.3445,0.4047
11360,tamen,0.3445,0.4060
11361,placées,0.3445,0.3649
11362,envoie,0.3443,0.3812
11363,murs,0.3443,0.3701
11364,aprés,0.3443,0.3364
11365,tombée,0.3442,0.3568
11366,représenté,0.3442,0.3552
11367,mien,0.3442,0.3758
11368,négliger,0.3441,0.3508
11369,regitre,0.3441,0.3864
11370,crochet,0.3440,0.4073
11371,laissant,0.3440,0.4004
11372,rappeller,0.3439,0.4009
11373,marguerite,0.3438,0.2885
11374,servant,0.3438,0.4240
11375,jupiter,0.3438,0.3449
11376,bois,0.3437,0.4184
11377,aurons,0.3437,0.4049
11378,cicéron,0.3437,0.3904
11379,extravagances,0.3437,0.3660
11380,payée,0.3437,0.3771
11381,expéditions,0.3437,0.3570
11382,donation,0.3436,0.4204
11383,j'espère,0.3435,0.4359
11384,culture,0.3435,0.4239
11385,ministère,0.3435,0.3848
11386,s'écrie,0.3435,0.3739
11387,donc,0.3434,0.3983
11388,bagatelles,0.3434,0.3663
11389,collége,0.3433,0.4210
11390,diem,0.3433,0.3836
11391,appellez,0.3433,0.4529
11392,manquoient,0.3432,0.3202
11393,procede,0.3432,0.3198
11394,dérober,0.3432,0.3555
11395,froides,0.3432,0.4034
11396,équipages,0.3432,0.4187
11397,pensa,0.3431,0.3695
11398,meure,0.3431,0.4093
11399,divise,0.3431,0.3921
11400,regardée,0.3430,0.4076
11401,régne,0.3430,0.3121
11402,expirer,0.3430,0.4336
11403,mouton,0.3430,0.3516
11404,roseaux,0.3430,0.3598
11405,habitation,0.3429,0.3821
11406,célèbre,0.3429,0.4030
11407,prochains,0.3429,0.3011
11408,refous,0.3429,0.3907
11409,achetées,0.3429,0.3925
11410,deux,0.3429,0.3980
