rank,word,drift_global,drift_moyen
4482,contracter,0.5979,0.4804
4483,roule,0.5979,0.4433
4484,jourd'hui,0.5978,0.4128
4485,égales,0.5977,0.5802
4486,etat,0.5977,0.5033
4487,reglement,0.5977,0.5036
4488,emporta,0.5976,0.5470
4489,l'action,0.5976,0.6121
4490,suffisante,0.5976,0.6060
4491,portés,0.5976,0.4140
4492,cec,0.5975,0.4683
4493,général,0.5975,0.4720
4494,mat,0.5975,0.5955
4495,énorme,0.5974,0.5667
4496,insulter,0.5974,0.5472
4497,cendre,0.5974,0.5981
4498,habiles,0.5974,0.5732
4499,melius,0.5973,0.4298
4500,complice,0.5972,0.4876
4501,provincial,0.5972,0.5355
4502,gentils,0.5972,0.7404
4503,retranché,0.5972,0.6383
4504,livra,0.5972,0.5263
4505,impunément,0.5971,0.5031
4506,risque,0.5971,0.6232
4507,clos,0.5970,0.5960
4508,quela,0.5970,0.6682
4509,fail,0.5970,0.6109
4510,merci,0.5970,0.4912
4511,corrompus,0.5970,0.4529
4512,certitude,0.5969,0.4135
4513,profita,0.5969,0.6152
4514,cp,0.5968,0.5292
4515,beaux,0.5968,0.5446
4516,mai,0.5968,0.4763
4517,fot,0.5968,0.5419
4518,grenade,0.5968,0.4873
4519,baguette,0.5967,0.5117
4520,immense,0.5967,0.4054
4521,ordonnant,0.5966,0.4779
4522,lj,0.5966,0.5059
4523,juf,0.5966,0.5248
4524,renouvelle,0.5966,0.5065
4525,polr,0.5966,0.5598
4526,faux,0.5965,0.5872
4527,préféré,0.5965,0.4083
4528,dérobé,0.5964,0.5479
4529,vices,0.5964,0.4612
4530,directement,0.5964,0.5089
4531,levées,0.5964,0.5974
4532,seules,0.5964,0.5652
4533,extrait,0.5963,0.6013
4534,ji,0.5963,0.5160
4535,surmonter,0.5963,0.4730
4536,refle,0.5962,0.5129
4537,vallon,0.5962,0.4077
4538,sss,0.5962,0.5377
4539,recevoir,0.5962,0.5299
4540,devoir,0.5962,0.5644
4541,pio,0.5962,0.5202
4542,rançon,0.5962,0.6474
4543,desir,0.5962,0.5504
4544,vieil,0.5962,0.5518
4545,los,0.5962,0.6118
4546,efe,0.5961,0.4322
4547,main,0.5961,0.5915
4548,danses,0.5961,0.6960
4549,voyes,0.5961,0.4391
4550,chr,0.5961,0.5176
4551,iln,0.5960,0.4859
4552,manier,0.5960,0.5087
4553,l'engager,0.5959,0.5215
4554,mores,0.5959,0.5708
4555,adresse,0.5959,0.4391
4556,d'entrée,0.5958,0.6002
4557,commencez,0.5958,0.5789
4558,iit,0.5958,0.5170
4559,fraîche,0.5958,0.4833
4560,grands,0.5957,0.5488
4561,cabale,0.5957,0.4559
4562,corrompre,0.5956,0.4727
4563,cit,0.5956,0.4883
4564,réunir,0.5955,0.5718
4565,entretenus,0.5955,0.4519
4566,bienséance,0.5955,0.5004
4567,continuation,0.5955,0.6953
4568,qut,0.5954,0.6008
4569,remonter,0.5954,0.5807
4570,mages,0.5954,0.6439
4571,mile,0.5954,0.5845
4572,execution,0.5953,0.5788
4573,tenant,0.5953,0.5720
4574,zl,0.5952,0.5056
4575,inonde,0.5952,0.6535
4576,tués,0.5952,0.6770
4577,d'hercule,0.5952,0.6085
4578,restes,0.5952,0.6330
4579,liront,0.5951,0.5334
4580,révolution,0.5951,0.3648
4581,retarder,0.5951,0.5576
4582,qu'y,0.5951,0.5127
4583,meme,0.5951,0.5758
4584,rit,0.5951,0.4837
4585,gueur,0.5950,0.6574
4586,obligeant,0.5950,0.5748
4587,uniquement,0.5950,0.5154
4588,avantageuses,0.5950,0.5505
4589,sortoit,0.5950,0.5434
4590,d'europe,0.5949,0.5255
4591,éclate,0.5949,0.4644
4592,courons,0.5949,0.5825
4593,réfléchir,0.5948,0.5031
4594,fincere,0.5947,0.4679
4595,scrupule,0.5947,0.5846
4596,rétablis,0.5947,0.4896
4597,ete,0.5947,0.4631
4598,cett,0.5947,0.5933
4599,spectateurs,0.5947,0.5948
4600,chantons,0.5947,0.6279
4601,abattre,0.5947,0.5702
4602,as,0.5947,0.4999
4603,ux,0.5946,0.5117
4604,parvenu,0.5946,0.5981
4605,foutenu,0.5945,0.4372
4606,l'éternité,0.5945,0.6144
4607,garantie,0.5945,0.5350
4608,iui,0.5945,0.5641
4609,t'elle,0.5945,0.5452
4610,clairs,0.5945,0.5268
4611,requise,0.5944,0.5102
4612,générale,0.5944,0.4031
4613,cai,0.5944,0.4854
4614,reduit,0.5944,0.5257
4615,remarquable,0.5944,0.6558
4616,ecoles,0.5943,0.4897
4617,commande,0.5943,0.6539
4618,termina,0.5942,0.4797
4619,baltique,0.5942,0.6544
4620,lous,0.5942,0.4866
4621,acquit,0.5942,0.5171
4622,équitables,0.5942,0.5003
4623,blan,0.5942,0.5627
4624,mariages,0.5942,0.6003
4625,entraîner,0.5942,0.4709
4626,recours,0.5941,0.5573
4627,colbert,0.5941,0.6233
4628,term,0.5941,0.4699
4629,solution,0.5941,0.6654
4630,jurer,0.5941,0.6296
4631,estimée,0.5941,0.5310
4632,eie,0.5940,0.5668
4633,fatigue,0.5940,0.6201
4634,éclatant,0.5940,0.4908
4635,posé,0.5940,0.4331
4636,acc,0.5940,0.5587
4637,gravité,0.5939,0.6745
4638,tic,0.5939,0.5404
4639,distinguée,0.5939,0.5307
4640,xxi,0.5938,0.6582
4641,positivement,0.5938,0.6667
4642,éteint,0.5937,0.5874
4643,manuscrits,0.5937,0.5828
4644,valut,0.5937,0.4269
4645,rétabli,0.5937,0.5431
4646,gages,0.5937,0.4804
4647,rent,0.5936,0.5619
4648,caule,0.5936,0.6239
4649,rut,0.5936,0.5638
4650,tp,0.5936,0.4859
4651,jettez,0.5936,0.5391
4652,danis,0.5936,0.5800
4653,teste,0.5935,0.3599
4654,l'étude,0.5935,0.6383
4655,s'éleva,0.5935,0.6168
4656,nouvellement,0.5934,0.5061
4657,inl,0.5934,0.4747
4658,débit,0.5934,0.5924
4659,fiat,0.5934,0.4533
4660,dix,0.5933,0.5089
4661,nécessairement,0.5933,0.4524
4662,lie,0.5932,0.5582
4663,travaillez,0.5932,0.5265
4664,rom,0.5931,0.5849
4665,rendant,0.5931,0.5240
4666,lons,0.5931,0.5873
4667,amer,0.5931,0.5888
4668,sit,0.5930,0.5677
4669,couvert,0.5930,0.5367
4670,mali,0.5929,0.4914
4671,jan,0.5929,0.5609
4672,fo,0.5928,0.5902
4673,extraordinaire,0.5928,0.5600
4674,serrer,0.5928,0.5816
4675,abon,0.5928,0.5791
4676,miles,0.5928,0.5798
4677,serein,0.5928,0.4858
4678,roit,0.5927,0.5200
4679,celebre,0.5927,0.5000
4680,outrages,0.5927,0.4227
4681,ur,0.5926,0.5317
4682,gc,0.5926,0.5247
4683,quentin,0.5926,0.4806
4684,parcequ'il,0.5926,0.5560
4685,chretiens,0.5925,0.5651
4686,vouloir,0.5925,0.5925
4687,l'impression,0.5925,0.6271
4688,surtout,0.5925,0.4598
4689,commencer,0.5924,0.6447
4690,flambeau,0.5924,0.5562
4691,quee,0.5924,0.5262
4692,expier,0.5924,0.4832
4693,fel,0.5924,0.4750
4694,cause,0.5924,0.5573
4695,particuliers,0.5924,0.5400
4696,ecole,0.5923,0.5986
4697,obligations,0.5923,0.5415
4698,traitans,0.5922,0.5695
4699,ost,0.5922,0.6612
4700,fiant,0.5921,0.5760
4701,iis,0.5921,0.4779
4702,del,0.5920,0.6502
4703,tz,0.5920,0.4651
4704,ite,0.5920,0.5298
4705,mortification,0.5920,0.6350
4706,taillée,0.5919,0.5969
4707,absolument,0.5919,0.4864
4708,ini,0.5919,0.5023
4709,lde,0.5919,0.5179
4710,compofé,0.5918,0.5400
4711,singe,0.5918,0.5132
4712,dais,0.5918,0.5172
4713,lasser,0.5917,0.4722
4714,imposer,0.5917,0.6040
4715,démêler,0.5917,0.5983
4716,laville,0.5917,0.5337
4717,violentes,0.5917,0.4193
4718,ferment,0.5916,0.4804
4719,dies,0.5916,0.5353
4720,l'academie,0.5915,0.5322
4721,fide,0.5915,0.5367
4722,querelle,0.5915,0.5330
4723,direction,0.5915,0.4334
4724,tutelles,0.5915,0.5895
4725,nis,0.5914,0.5290
4726,heur,0.5914,0.6240
4727,d'ordinaire,0.5914,0.5239
4728,am,0.5914,0.5418
4729,bravoure,0.5913,0.4977
4730,cc,0.5913,0.5499
4731,ennemies,0.5913,0.4427
4732,bâtard,0.5913,0.6027
4733,contré,0.5912,0.6096
4734,impériale,0.5912,0.5748
4735,lil,0.5911,0.5109
4736,secret,0.5911,0.6067
4737,discrétion,0.5911,0.5030
4738,funestes,0.5910,0.5313
4739,observant,0.5910,0.4712
4740,tranche,0.5910,0.5875
4741,légitimement,0.5909,0.4782
4742,réparation,0.5909,0.6154
4743,monceau,0.5909,0.5022
4744,signes,0.5908,0.4578
4745,pourvus,0.5908,0.4884
4746,lasse,0.5908,0.4619
4747,suspect,0.5908,0.4811
4748,alors,0.5908,0.6330
4749,dunkerque,0.5907,0.5194
4750,severe,0.5907,0.5998
4751,s'occuper,0.5907,0.4609
4752,encourager,0.5906,0.4616
4753,damas,0.5906,0.4963
4754,turenne,0.5906,0.5479
4755,îl,0.5906,0.6111
4756,gouvernemens,0.5906,0.5029
4757,meures,0.5906,0.5614
4758,confié,0.5906,0.5800
4759,lr,0.5905,0.4858
4760,cruellement,0.5905,0.4585
4761,ias,0.5905,0.5212
4762,tienne,0.5905,0.5977
4763,décrire,0.5904,0.5682
4764,um,0.5904,0.4348
4765,xxxviii,0.5904,0.6936
4766,commission,0.5904,0.4979
4767,lumières,0.5904,0.5472
4768,saisit,0.5904,0.5383
4769,rest,0.5903,0.6611
4770,end,0.5903,0.5199
4771,goute,0.5902,0.5634
4772,dite,0.5902,0.5213
4773,parcouru,0.5902,0.5304
4774,imposé,0.5902,0.4483
4775,ade,0.5901,0.4677
4776,cce,0.5901,0.6102
4777,base,0.5901,0.4019
4778,ico,0.5900,0.4376
4779,d'aimer,0.5900,0.6313
4780,jour,0.5900,0.5499
4781,l'entreprendre,0.5899,0.5577
4782,portions,0.5899,0.3795
4783,connus,0.5899,0.3770
4784,jurisprudence,0.5899,0.5570
4785,tb,0.5898,0.5533
4786,mensonge,0.5898,0.5884
4787,détacher,0.5898,0.5043
4788,hh,0.5896,0.6863
4789,valeurs,0.5896,0.5979
4790,ainsi,0.5895,0.5471
4791,dépendant,0.5895,0.5556
4792,dansée,0.5895,0.5985
4793,veaux,0.5894,0.6026
4794,également,0.5894,0.4093
4795,l'éducation,0.5893,0.5242
4796,pénible,0.5893,0.4922
4797,figurer,0.5892,0.4738
4798,guerre,0.5891,0.5792
4799,proserpine,0.5891,0.4846
4800,erreur,0.5890,0.5681
4801,joué,0.5890,0.5844
4802,barbier,0.5890,0.5502
4803,houmme,0.5890,0.4866
4804,d'autres,0.5889,0.5682
4805,production,0.5889,0.4184
4806,pure,0.5889,0.5911
4807,durera,0.5888,0.5664
4808,favori,0.5887,0.6707
4809,révolutions,0.5887,0.3706
4810,tar,0.5887,0.6188
4811,loit,0.5887,0.6205
4812,réduit,0.5887,0.5658
4813,ode,0.5887,0.5424
4814,male,0.5887,0.6081
4815,descend,0.5887,0.6150
4816,secrettes,0.5886,0.6126
4817,apercevoir,0.5885,0.4767
4818,sec,0.5885,0.4750
4819,comble,0.5885,0.5021
4820,comedie,0.5885,0.5272
4821,faciliter,0.5885,0.6312
4822,d'écrire,0.5884,0.5458
4823,qc,0.5884,0.4807
4824,trait,0.5884,0.6231
4825,bornes,0.5883,0.4613
4826,scaliger,0.5883,0.4974
4827,poussé,0.5883,0.5031
4828,nic,0.5882,0.5514
4829,nommer,0.5882,0.4896
4830,teints,0.5882,0.5579
4831,teinte,0.5882,0.6349
4832,remporté,0.5882,0.5727
4833,ih,0.5881,0.5351
4834,martyr,0.5881,0.5768
4835,conformité,0.5881,0.5302
4836,pressez,0.5881,0.5009
4837,débite,0.5881,0.5316
4838,s'assurer,0.5880,0.5786
4839,conter,0.5880,0.6895
4840,insensiblement,0.5880,0.4808
4841,venin,0.5880,0.5730
4842,toucher,0.5879,0.5903
4843,saisie,0.5879,0.5830
4844,commissions,0.5878,0.4892
4845,gloria,0.5878,0.4097
4846,daigne,0.5877,0.5736
4847,fluide,0.5877,0.6076
4848,sujct,0.5877,0.5846
4849,lle,0.5876,0.5158
4850,produisit,0.5876,0.6033
4851,poi,0.5875,0.5505
4852,quanto,0.5875,0.4058
4853,tcs,0.5875,0.5455
4854,sable,0.5875,0.4751
4855,oter,0.5875,0.5868
4856,lucile,0.5875,0.4736
4857,terra,0.5875,0.4517
4858,obscurs,0.5874,0.4207
4859,possède,0.5874,0.4155
4860,tiens,0.5874,0.5774
4861,principaux,0.5874,0.6076
4862,qule,0.5873,0.5521
4863,déluge,0.5873,0.4291
4864,augment,0.5873,0.5859
4865,s'appliquer,0.5873,0.5974
4866,parcourir,0.5872,0.4254
4867,demeurant,0.5872,0.5017
4868,lettres,0.5872,0.6174
4869,consomme,0.5872,0.4217
4870,l'orgueil,0.5871,0.5037
4871,rs,0.5871,0.4493
4872,refaits,0.5870,0.4703
4873,quli,0.5870,0.5498
4874,sacrifie,0.5869,0.3530
4875,content,0.5869,0.5898
4876,promise,0.5869,0.5498
4877,tu,0.5868,0.4814
4878,sint,0.5868,0.4635
4879,boni,0.5866,0.4755
4880,mentionnées,0.5866,0.4869
4881,d'ours,0.5866,0.5019
4882,l'être,0.5866,0.4777
4883,facilement,0.5866,0.6234
4884,i'on,0.5866,0.5191
4885,ravis,0.5865,0.4934
4886,défunt,0.5865,0.6086
4887,profusion,0.5865,0.5046
4888,l'année,0.5865,0.5768
4889,proposoit,0.5865,0.5702
4890,pourvoir,0.5865,0.6104
4891,tenms,0.5865,0.4002
4892,restent,0.5864,0.5711
4893,fr,0.5864,0.5002
4894,dl,0.5863,0.5303
4895,battant,0.5863,0.5420
4896,constitution,0.5863,0.4315
4897,yo,0.5863,0.5712
4898,line,0.5863,0.6158
4899,fruit,0.5863,0.6402
4900,sonner,0.5863,0.6195
4901,veilles,0.5863,0.5278
4902,étonnante,0.5862,0.4347
4903,ii,0.5861,0.5477
4904,aui,0.5860,0.5715
4905,incertaine,0.5860,0.5045
4906,marchandise,0.5859,0.6216
4907,dît,0.5859,0.4410
4908,christophe,0.5859,0.4943
4909,subtilité,0.5859,0.4955
4910,adrien,0.5859,0.4973
4911,libéralité,0.5858,0.4601
4912,cabales,0.5858,0.4181
4913,jusqu'aux,0.5858,0.5567
4914,l'arrêter,0.5857,0.5679
4915,ures,0.5857,0.5278
4916,l'univers,0.5856,0.5931
4917,trafic,0.5856,0.5725
4918,ilc,0.5856,0.4803
4919,motifs,0.5855,0.5615
4920,l'europe,0.5855,0.5581
4921,audacieux,0.5855,0.6030
4922,transportée,0.5855,0.5328
4923,presence,0.5854,0.4855
4924,estime,0.5854,0.5195
4925,portant,0.5854,0.4199
4926,pla,0.5854,0.5551
4927,mufes,0.5853,0.4860
4928,bos,0.5853,0.5757
4929,ues,0.5853,0.5056
4930,calais,0.5853,0.5247
4931,chap,0.5853,0.5908
4932,dixme,0.5853,0.5190
4933,s'en,0.5852,0.4942
4934,amples,0.5852,0.5916
4935,reçût,0.5851,0.5819
4936,élus,0.5851,0.4209
4937,médiocres,0.5851,0.6365
4938,lx,0.5851,0.6212
4939,observée,0.5850,0.5064
4940,systême,0.5850,0.4141
4941,l'audace,0.5850,0.4418
4942,retirant,0.5850,0.4972
4943,l'hôtel,0.5849,0.5947
4944,médiocre,0.5849,0.6357
4945,discussion,0.5849,0.5781
4946,ert,0.5848,0.5542
4947,extravagant,0.5848,0.5232
4948,d'aix,0.5848,0.6656
4949,vou,0.5847,0.5051
4950,excepter,0.5847,0.5885
4951,elus,0.5847,0.5500
4952,creuse,0.5847,0.4817
4953,esclavage,0.5847,0.5200
4954,li,0.5846,0.5756
4955,commettent,0.5846,0.5290
4956,i'c,0.5846,0.4383
4957,lot,0.5846,0.5402
4958,sam,0.5846,0.5799
4959,cassé,0.5846,0.5465
4960,épreuves,0.5846,0.4123
4961,terris,0.5845,0.5406
4962,lente,0.5845,0.5447
4963,germains,0.5845,0.4794
4964,partage,0.5845,0.6283
4965,succedent,0.5845,0.5331
4966,sortis,0.5845,0.4699
4967,tyr,0.5844,0.5225
4968,épargne,0.5844,0.4745
4969,d'éclat,0.5843,0.5425
4970,conçut,0.5843,0.5877
4971,lt,0.5842,0.4958
4972,périls,0.5842,0.5999
4973,choquer,0.5842,0.4785
4974,échange,0.5842,0.5845
4975,proue,0.5842,0.4891
4976,carriere,0.5841,0.4737
4977,rm,0.5841,0.4737
4978,lts,0.5841,0.5387
4979,nr,0.5841,0.4876
4980,raisin,0.5841,0.5091
4981,contrainte,0.5841,0.4681
4982,adam,0.5841,0.6861
4983,avoi,0.5839,0.5228
4984,perfe,0.5839,0.5863
4985,fd,0.5839,0.4854
4986,dcux,0.5839,0.5116
4987,absent,0.5839,0.6274
4988,i'r,0.5839,0.4648
4989,bs,0.5838,0.5002
4990,occupé,0.5838,0.6095
4991,importun,0.5838,0.5582
4992,espagnol,0.5838,0.4830
4993,justes,0.5838,0.4534
4994,lumineux,0.5838,0.5772
4995,soutiennent,0.5838,0.5463
4996,prétention,0.5837,0.3657
4997,défendent,0.5837,0.6321
4998,lettrés,0.5837,0.4520
4999,occuper,0.5837,0.5599
5000,prudence,0.5836,0.4537
5001,recommander,0.5836,0.6383
5002,conviendra,0.5836,0.5354
5003,lem,0.5836,0.5817
5004,tot,0.5836,0.4731
5005,incontestable,0.5835,0.4521
5006,sérieusement,0.5835,0.4943
5007,réel,0.5835,0.4450
5008,formellement,0.5835,0.4710
5009,og,0.5835,0.5621
5010,l'assemblée,0.5835,0.5202
5011,fidèle,0.5835,0.4171
5012,yen,0.5835,0.5736
5013,fade,0.5834,0.5165
5014,scc,0.5834,0.6015
5015,vins,0.5834,0.5863
5016,mare,0.5833,0.5370
5017,relation,0.5833,0.6017
5018,sens,0.5833,0.5845
5019,boulogne,0.5832,0.4683
5020,pauvreté,0.5832,0.4693
5021,ik,0.5831,0.6138
5022,ly,0.5831,0.6191
5023,causes,0.5831,0.5818
5024,dune,0.5831,0.5589
5025,executer,0.5830,0.5717
5026,corrige,0.5830,0.4889
5027,excita,0.5830,0.4759
5028,fuo,0.5829,0.3610
5029,nee,0.5829,0.5237
5030,séparée,0.5829,0.5432
5031,scel,0.5829,0.5532
5032,lâcher,0.5828,0.6826
5033,levure,0.5828,0.5341
5034,anciennes,0.5828,0.5723
5035,ets,0.5828,0.5663
5036,tl,0.5828,0.5022
5037,ample,0.5828,0.5569
5038,voici,0.5828,0.5388
5039,fer,0.5828,0.5803
5040,dignités,0.5827,0.5713
5041,rougir,0.5827,0.5828
5042,fauxbourg,0.5826,0.4418
5043,exercer,0.5824,0.5913
5044,bail,0.5824,0.4285
5045,voyageur,0.5824,0.4689
5046,accepta,0.5824,0.5732
5047,furieuse,0.5824,0.4888
5048,d'embarras,0.5824,0.5300
5049,tirer,0.5824,0.5048
5050,ili,0.5823,0.5364
5051,iso,0.5823,0.5556
5052,bertrand,0.5823,0.5495
5053,consolation,0.5823,0.5941
5054,influence,0.5822,0.3887
5055,priai,0.5822,0.5127
5056,convertit,0.5822,0.4935
5057,iic,0.5822,0.4700
5058,cod,0.5822,0.5360
5059,troye,0.5822,0.5673
5060,efficace,0.5821,0.4563
5061,inconnues,0.5821,0.4179
5062,your,0.5821,0.4032
5063,fortement,0.5821,0.4826
5064,fiut,0.5821,0.4644
5065,ferré,0.5820,0.5553
5066,aimables,0.5820,0.6065
5067,regarder,0.5819,0.5343
5068,gentil,0.5819,0.5443
5069,copier,0.5818,0.5343
5070,sm,0.5818,0.5162
5071,arrivés,0.5817,0.4456
5072,dégoût,0.5817,0.4873
5073,yant,0.5817,0.6694
5074,fort,0.5817,0.4714
5075,ida,0.5817,0.5779
5076,pls,0.5816,0.5659
5077,avance,0.5816,0.4441
5078,soustraire,0.5816,0.4200
5079,diu,0.5816,0.5351
5080,ages,0.5816,0.5302
5081,tui,0.5816,0.5138
5082,fraude,0.5815,0.4262
5083,fil,0.5815,0.5070
5084,oir,0.5815,0.5142
5085,supposant,0.5815,0.4676
5086,muraille,0.5815,0.5430
5087,borné,0.5815,0.4401
5088,prévu,0.5815,0.5771
5089,financier,0.5815,0.5928
5090,jusqu'en,0.5814,0.6042
5091,ide,0.5813,0.5323
5092,irrite,0.5813,0.5855
5093,oi,0.5813,0.4588
5094,augmentent,0.5813,0.5481
5095,unl,0.5813,0.5874
5096,achevez,0.5813,0.6034
5097,retraite,0.5813,0.3790
5098,decider,0.5813,0.6200
5099,jonc,0.5812,0.4598
5100,paresseux,0.5812,0.5407
5101,dei,0.5812,0.5437
5102,sang,0.5812,0.4816
5103,sciences,0.5811,0.4540
5104,personnelle,0.5811,0.4954
5105,essentiellement,0.5811,0.4663
5106,tunc,0.5811,0.3828
5107,ig,0.5810,0.5153
5108,divin,0.5810,0.6780
5109,piés,0.5810,0.4494
5110,ccl,0.5809,0.5434
5111,j'ignore,0.5809,0.4826
5112,lance,0.5809,0.5951
5113,disposées,0.5809,0.4603
5114,égaler,0.5808,0.5737
5115,renvoi,0.5808,0.5096
5116,progrès,0.5808,0.4904
5117,délivrée,0.5807,0.4394
5118,tres,0.5807,0.7037
5119,désagréable,0.5807,0.5169
5120,ia,0.5807,0.4481
5121,perpétuelle,0.5806,0.4926
5122,galante,0.5806,0.6397
5123,prêtent,0.5806,0.4572
5124,habitants,0.5806,0.4674
5125,inc,0.5806,0.5029
5126,opposées,0.5805,0.5835
5127,habiller,0.5805,0.6386
5128,vaine,0.5805,0.5973
5129,iour,0.5804,0.5927
5130,examinant,0.5804,0.5663
5131,beaumont,0.5804,0.4968
5132,lii,0.5804,0.5658
5133,ego,0.5804,0.4537
5134,théatre,0.5803,0.4040
5135,tr,0.5803,0.4727
5136,avoué,0.5802,0.5075
5137,d'ouvrages,0.5801,0.5287
5138,aie,0.5801,0.4584
5139,fine,0.5801,0.4542
5140,uc,0.5801,0.5047
5141,disposez,0.5801,0.6392
5142,demeuroit,0.5801,0.5256
5143,admirables,0.5800,0.5491
5144,calomnie,0.5800,0.4140
5145,quittant,0.5800,0.6362
5146,aix,0.5800,0.5546
5147,fum,0.5800,0.3633
5148,revenue,0.5799,0.5350
5149,comprens,0.5799,0.4311
5150,terminé,0.5799,0.4311
5151,nulles,0.5799,0.5729
5152,honore,0.5799,0.4030
5153,leçon,0.5799,0.5710
5154,baptême,0.5799,0.6177
5155,j'en,0.5798,0.5295
5156,d'avouer,0.5798,0.4526
5157,d'exprimer,0.5797,0.6006
5158,one,0.5796,0.4781
5159,polies,0.5796,0.5399
5160,l'ouvrier,0.5795,0.5305
5161,vingts,0.5795,0.4559
5162,lun,0.5795,0.4115
5163,cherchant,0.5795,0.5434
5164,pompeux,0.5795,0.5395
5165,l'héritier,0.5794,0.5547
5166,préparation,0.5793,0.5653
5167,guide,0.5793,0.4599
5168,al,0.5793,0.5790
5169,souffrit,0.5793,0.5785
5170,ooo,0.5792,0.4833
5171,haro,0.5792,0.2945
5172,empecher,0.5791,0.5252
5173,liste,0.5791,0.4917
5174,choc,0.5791,0.4159
5175,app,0.5791,0.5617
5176,tie,0.5790,0.4798
5177,convoquer,0.5790,0.5793
5178,bourgogne,0.5789,0.4934
5179,angle,0.5789,0.4976
5180,sortifie,0.5789,0.5090
5181,occupés,0.5789,0.5021
5182,yr,0.5789,0.4774
5183,expofé,0.5789,0.5099
5184,temporelles,0.5788,0.5822
5185,dès,0.5788,0.4819
5186,jt,0.5788,0.4687
5187,complot,0.5787,0.4508
5188,auxquelles,0.5787,0.5116
5189,vere,0.5787,0.5231
5190,tc,0.5787,0.5113
5191,march,0.5787,0.5949
5192,proposées,0.5786,0.5348
5193,arte,0.5786,0.3893
5194,gl,0.5786,0.5130
5195,pointe,0.5786,0.5064
5196,valables,0.5786,0.5813
5197,chargé,0.5785,0.5899
5198,eg,0.5785,0.5435
5199,l'avantage,0.5785,0.6696
5200,esclave,0.5784,0.5198
5201,établies,0.5784,0.6512
5202,divertis,0.5784,0.6293
5203,infame,0.5784,0.5055
5204,culture,0.5784,0.4239
5205,icc,0.5783,0.5050
5206,trompeurs,0.5783,0.5129
5207,descendant,0.5783,0.5069
5208,icelle,0.5783,0.4859
5209,bulle,0.5783,0.5869
5210,appliquée,0.5783,0.4859
5211,ari,0.5782,0.4934
5212,l'infante,0.5782,0.6209
5213,courant,0.5782,0.5052
5214,déterminée,0.5781,0.4372
5215,l'autel,0.5781,0.4520
5216,présage,0.5781,0.6033
5217,trs,0.5781,0.5036
5218,lisant,0.5781,0.5032
5219,intelligible,0.5781,0.4956
5220,reconnus,0.5780,0.4400
5221,infidèle,0.5780,0.6265
5222,dépouilles,0.5780,0.5605
5223,refsource,0.5780,0.4284
5224,ccc,0.5779,0.6011
5225,présomption,0.5779,0.4970
5226,ous,0.5779,0.5099
5227,genres,0.5778,0.3874
5228,salutaire,0.5778,0.5231
5229,clovis,0.5778,0.6222
5230,fatigué,0.5778,0.6077
5231,superflus,0.5778,0.5458
5232,longe,0.5778,0.5269
5233,uine,0.5777,0.5623
5234,repent,0.5777,0.5752
5235,députation,0.5776,0.4685
5236,cede,0.5776,0.4359
5237,importe,0.5776,0.5636
5238,bt,0.5775,0.5127
5239,gaieté,0.5774,0.4557
5240,déposition,0.5774,0.4350
5241,préjugé,0.5774,0.4449
5242,hist,0.5773,0.6818
5243,d'hommes,0.5773,0.4892
5244,dii,0.5773,0.5018
5245,bourbon,0.5773,0.4725
5246,froidement,0.5773,0.4770
5247,dépens,0.5772,0.5182
5248,croi,0.5772,0.4504
5249,connoissances,0.5772,0.5189
5250,exposés,0.5771,0.4139
5251,semblant,0.5771,0.6032
5252,commerces,0.5771,0.4799
5253,nl,0.5770,0.4814
5254,inutilement,0.5770,0.5409
5255,constance,0.5770,0.4803
5256,trefles,0.5769,0.4854
5257,hs,0.5769,0.5670
5258,couvrant,0.5769,0.4695
5259,gal,0.5769,0.4911
5260,soutien,0.5769,0.4708
5261,injustes,0.5769,0.4102
5262,poussant,0.5768,0.5082
5263,roc,0.5768,0.4406
5264,obtenues,0.5768,0.4434
5265,inventé,0.5768,0.5391
5266,irriter,0.5768,0.5399
5267,protecteur,0.5768,0.6281
5268,infinité,0.5767,0.6124
5269,j'y,0.5767,0.4897
5270,confirmation,0.5767,0.5398
5271,courante,0.5767,0.5410
5272,incommode,0.5767,0.5600
5273,espagnole,0.5766,0.5214
5274,méchante,0.5766,0.5136
5275,charitable,0.5766,0.5215
5276,promet,0.5766,0.4941
5277,regi,0.5765,0.4621
5278,incessamment,0.5765,0.4609
5279,lut,0.5765,0.5339
5280,participation,0.5765,0.5637
5281,will,0.5765,0.3932
5282,expresse,0.5765,0.6210
5283,l'aune,0.5765,0.4828
5284,lti,0.5764,0.5061
5285,vénérable,0.5764,0.5494
5286,consideré,0.5764,0.5543
5287,fale,0.5763,0.5492
5288,eri,0.5762,0.6297
5289,citoyens,0.5762,0.5241
5290,d'avoir,0.5762,0.5283
5291,assura,0.5761,0.5290
5292,déguisement,0.5761,0.4558
